,seed,rmse,mae,target_tree_size,v,epochs,method
44,1,70.50869649355616,47.95282179598163,5,0.15,1000,Baseline (XGBoost)
45,2,79.36607887931503,52.48053694652449,1,0.005,1000,Baseline (XGBoost)
46,2,76.79190500329165,52.73274949878362,2,0.005,1000,Baseline (XGBoost)
47,2,76.8155635857599,52.397650193038544,3,0.005,1000,Baseline (XGBoost)
48,2,75.89922947615197,51.690502745065245,4,0.005,1000,Baseline (XGBoost)
49,2,75.64512823585306,51.56361035195369,5,0.005,1000,Baseline (XGBoost)
50,2,77.63239051297411,51.967300605495716,1,0.01,1000,Baseline (XGBoost)
51,2,76.7405842609929,52.53500984110896,2,0.01,1000,Baseline (XGBoost)
52,2,76.78923925125673,52.33530796739918,3,0.01,1000,Baseline (XGBoost)
53,2,76.47624506604885,51.937430564225465,4,0.01,1000,Baseline (XGBoost)
54,2,75.33710714438152,51.7639048760239,5,0.01,1000,Baseline (XGBoost)
55,2,77.27509428365511,52.03287465985975,1,0.02,1000,Baseline (XGBoost)
56,2,76.8011294575206,52.64054675167072,2,0.02,1000,Baseline (XGBoost)
57,2,76.18162034920067,52.289336529469885,3,0.02,1000,Baseline (XGBoost)
58,2,76.76086628208019,52.08076765713763,4,0.02,1000,Baseline (XGBoost)
59,2,75.89493800714666,51.99693616187592,5,0.02,1000,Baseline (XGBoost)
60,2,77.20352643367093,51.958643596911074,1,0.03,1000,Baseline (XGBoost)
61,2,77.1491046090979,52.85535582776605,2,0.03,1000,Baseline (XGBoost)
62,2,75.6815951802978,51.86684295008838,3,0.03,1000,Baseline (XGBoost)
63,2,75.80577980756914,51.83846894467059,4,0.03,1000,Baseline (XGBoost)
64,2,75.39161278260232,51.621214092983166,5,0.03,1000,Baseline (XGBoost)
65,2,77.17339555826004,51.95812122927568,1,0.05,1000,Baseline (XGBoost)
66,2,76.65912975147101,52.52977889672641,2,0.05,1000,Baseline (XGBoost)
67,2,76.27906114367919,51.92978382975093,3,0.05,1000,Baseline (XGBoost)
68,2,75.81986689374673,51.59981985420145,4,0.05,1000,Baseline (XGBoost)
69,2,75.4381477278682,52.195334634604684,5,0.05,1000,Baseline (XGBoost)
70,2,77.83566461457177,52.25385678155737,1,0.08,1000,Baseline (XGBoost)
71,2,76.96795271774978,52.73284904710288,2,0.08,1000,Baseline (XGBoost)
72,2,76.95093069214276,52.42037779468956,3,0.08,1000,Baseline (XGBoost)
73,2,76.23251553218904,52.145446324978735,4,0.08,1000,Baseline (XGBoost)
74,2,75.953432674646,51.724969484906495,5,0.08,1000,Baseline (XGBoost)
75,2,77.27931555497368,52.83489264174775,1,0.1,1000,Baseline (XGBoost)
76,2,76.36272294492741,52.23494200971268,2,0.1,1000,Baseline (XGBoost)
77,2,75.89972343370839,52.08716390001947,3,0.1,1000,Baseline (XGBoost)
78,2,76.71762769454523,52.432036916453534,4,0.1,1000,Baseline (XGBoost)
79,2,73.8622538496335,50.675179096909126,5,0.1,1000,Baseline (XGBoost)
80,2,77.11973430280517,52.15461360755113,1,0.12,1000,Baseline (XGBoost)
81,2,77.01184834493398,52.604727207801226,2,0.12,1000,Baseline (XGBoost)
82,2,77.26960811856276,52.841145277879654,3,0.12,1000,Baseline (XGBoost)
83,2,76.4494640524373,52.068153707889344,4,0.12,1000,Baseline (XGBoost)
84,2,75.18207850747125,51.236188388322475,5,0.12,1000,Baseline (XGBoost)
85,2,76.79984082817552,52.12289926488315,1,0.15,1000,Baseline (XGBoost)
86,2,75.7048472856331,51.846659730544765,2,0.15,1000,Baseline (XGBoost)
87,2,76.78948877664571,52.49613931380362,3,0.15,1000,Baseline (XGBoost)
88,2,75.22952368010068,51.477879936874324,4,0.15,1000,Baseline (XGBoost)
89,2,76.77888090705046,51.982494621930904,5,0.15,1000,Baseline (XGBoost)
90,3,88.0561632051719,57.82089145899914,1,0.005,1000,Baseline (XGBoost)
91,3,80.33557450267196,52.98129778935784,2,0.005,1000,Baseline (XGBoost)
92,3,82.06295577706332,53.77384646978537,3,0.005,1000,Baseline (XGBoost)
93,3,82.53264898688911,54.360624454806384,4,0.005,1000,Baseline (XGBoost)
94,3,81.93689606561021,54.00911464449092,5,0.005,1000,Baseline (XGBoost)
95,3,82.34375770652844,54.52263521615361,1,0.01,1000,Baseline (XGBoost)
96,3,80.15735650922355,52.90110045729321,2,0.01,1000,Baseline (XGBoost)
97,3,81.38342495395834,53.39348348008676,3,0.01,1000,Baseline (XGBoost)
98,3,81.18149723452721,53.418430610355415,4,0.01,1000,Baseline (XGBoost)
99,3,81.91687255180709,53.87548429522416,5,0.01,1000,Baseline (XGBoost)
100,3,80.27738014607749,53.2151335894318,1,0.02,1000,Baseline (XGBoost)
101,3,78.94258495417021,52.025416544236535,2,0.02,1000,Baseline (XGBoost)
102,3,81.73709694393972,53.54051178556358,3,0.02,1000,Baseline (XGBoost)
103,3,81.26442838694454,53.588553688396175,4,0.02,1000,Baseline (XGBoost)
104,3,80.69294223646439,53.19889187345333,5,0.02,1000,Baseline (XGBoost)
105,3,80.19662097340294,53.194355236761176,1,0.03,1000,Baseline (XGBoost)
106,3,79.01943396349864,52.033543409347196,2,0.03,1000,Baseline (XGBoost)
107,3,81.43720282888944,53.26384921990212,3,0.03,1000,Baseline (XGBoost)
108,3,81.16247953431775,53.62379193674638,4,0.03,1000,Baseline (XGBoost)
109,3,81.4797392040415,53.87410064868496,5,0.03,1000,Baseline (XGBoost)
110,3,80.11551565273598,53.22431690029371,1,0.05,1000,Baseline (XGBoost)
111,3,80.24269626834781,52.79261376303401,2,0.05,1000,Baseline (XGBoost)
112,3,79.96977128735179,52.50497122620709,3,0.05,1000,Baseline (XGBoost)
113,3,80.18156454807101,52.88787316408375,4,0.05,1000,Baseline (XGBoost)
114,3,80.88700370364107,53.64475128282477,5,0.05,1000,Baseline (XGBoost)
115,3,80.13780396177215,53.26463262006065,1,0.08,1000,Baseline (XGBoost)
116,3,80.01217811895731,52.471926404780625,2,0.08,1000,Baseline (XGBoost)
117,3,80.21956021448318,52.708410010060064,3,0.08,1000,Baseline (XGBoost)
118,3,80.31986296075367,53.001690324836005,4,0.08,1000,Baseline (XGBoost)
119,3,80.50850169860945,53.44359340112161,5,0.08,1000,Baseline (XGBoost)
120,3,79.91218778032433,53.10128675352713,1,0.1,1000,Baseline (XGBoost)
121,3,79.23636624818148,52.17861906891895,2,0.1,1000,Baseline (XGBoost)
122,3,81.37046067390953,53.56864134989852,3,0.1,1000,Baseline (XGBoost)
123,3,80.2517031009178,52.841228252676224,4,0.1,1000,Baseline (XGBoost)
124,3,81.50734334352786,54.15698271271146,5,0.1,1000,Baseline (XGBoost)
125,3,81.19418075068607,54.16516722081902,1,0.12,1000,Baseline (XGBoost)
126,3,77.7157420091894,51.45684550226333,2,0.12,1000,Baseline (XGBoost)
127,3,80.37768487543336,52.82406169614839,3,0.12,1000,Baseline (XGBoost)
128,3,79.2214592672129,52.58182053572909,4,0.12,1000,Baseline (XGBoost)
129,3,80.45572496088694,53.368671474791164,5,0.12,1000,Baseline (XGBoost)
130,3,79.29597337347845,52.70069017752544,1,0.15,1000,Baseline (XGBoost)
131,3,78.11777785476752,51.357205187168596,2,0.15,1000,Baseline (XGBoost)
132,3,80.5353075213742,52.848644882798105,3,0.15,1000,Baseline (XGBoost)
133,3,80.93120063525673,53.33424091967455,4,0.15,1000,Baseline (XGBoost)
134,3,80.3890646487222,52.87916124229518,5,0.15,1000,Baseline (XGBoost)
135,4,92.02434737431913,57.40773624874508,1,0.005,1000,Baseline (XGBoost)
136,4,81.51596589593797,52.34549178213937,2,0.005,1000,Baseline (XGBoost)
137,4,80.51463917640909,51.79189091524459,3,0.005,1000,Baseline (XGBoost)
138,4,79.53124452599815,51.202704811206175,4,0.005,1000,Baseline (XGBoost)
139,4,80.11991278806,51.899565873783146,5,0.005,1000,Baseline (XGBoost)
140,4,80.3507857154434,51.62293071061669,1,0.01,1000,Baseline (XGBoost)
141,4,81.47757125728339,52.386372843253746,2,0.01,1000,Baseline (XGBoost)
142,4,80.22060571046556,51.73850894768494,3,0.01,1000,Baseline (XGBoost)
143,4,79.28146303212007,51.48568768130036,4,0.01,1000,Baseline (XGBoost)
144,4,79.99685469309556,51.74826877239188,5,0.01,1000,Baseline (XGBoost)
145,4,81.30113661878241,51.96977509275698,1,0.02,1000,Baseline (XGBoost)
146,4,81.0137633285719,52.059061765297244,2,0.02,1000,Baseline (XGBoost)
147,4,79.21306697915996,51.17438796221058,3,0.02,1000,Baseline (XGBoost)
148,4,79.07534944723582,50.7677224331135,4,0.02,1000,Baseline (XGBoost)
149,4,80.49423211550484,51.807289978154834,5,0.02,1000,Baseline (XGBoost)
150,4,82.19183233003984,52.485675378844185,1,0.03,1000,Baseline (XGBoost)
151,4,80.52833846509245,51.757631042916316,2,0.03,1000,Baseline (XGBoost)
152,4,80.94951595014996,51.6847471787922,3,0.03,1000,Baseline (XGBoost)
153,4,79.52980340919625,51.1793619225461,4,0.03,1000,Baseline (XGBoost)
154,4,79.4492543328033,51.40151956471439,5,0.03,1000,Baseline (XGBoost)
155,4,80.84287787314615,51.925274189482124,1,0.05,1000,Baseline (XGBoost)
156,4,78.27334623124977,50.29946485308762,2,0.05,1000,Baseline (XGBoost)
157,4,78.00161241512521,50.37954197102234,3,0.05,1000,Baseline (XGBoost)
158,4,77.80188552077075,50.284436739002736,4,0.05,1000,Baseline (XGBoost)
159,4,79.17317027951113,50.69526269527555,5,0.05,1000,Baseline (XGBoost)
160,4,80.44308810044974,51.64127447357392,1,0.08,1000,Baseline (XGBoost)
161,4,79.52169806740447,51.13215216807603,2,0.08,1000,Baseline (XGBoost)
162,4,79.07759259146904,50.77067779174216,3,0.08,1000,Baseline (XGBoost)
163,4,77.41086385234497,50.0704211997564,4,0.08,1000,Baseline (XGBoost)
164,4,75.24386348084623,49.344799696725495,5,0.08,1000,Baseline (XGBoost)
165,4,79.7138551132774,51.442813485484315,1,0.1,1000,Baseline (XGBoost)
166,4,79.84963627436312,51.16969063148501,2,0.1,1000,Baseline (XGBoost)
167,4,77.10542533834884,49.73141530069543,3,0.1,1000,Baseline (XGBoost)
168,4,78.66599099881682,50.78025580308009,4,0.1,1000,Baseline (XGBoost)
169,4,78.98624425298264,51.18742664149779,5,0.1,1000,Baseline (XGBoost)
170,4,80.90195471251548,51.62945319593373,1,0.12,1000,Baseline (XGBoost)
171,4,79.10498404187587,51.299842031203525,2,0.12,1000,Baseline (XGBoost)
172,4,78.93210036455196,50.89124202292719,3,0.12,1000,Baseline (XGBoost)
173,4,76.80528334917572,50.181292236839866,4,0.12,1000,Baseline (XGBoost)
174,4,78.2826766317221,50.76333436486294,5,0.12,1000,Baseline (XGBoost)
175,4,80.10878537303934,51.75211287831001,1,0.15,1000,Baseline (XGBoost)
176,4,79.39915854710127,51.494899485466,2,0.15,1000,Baseline (XGBoost)
177,4,78.78183693200094,50.915014863077566,3,0.15,1000,Baseline (XGBoost)
178,4,77.54511707915314,50.65365913701011,4,0.15,1000,Baseline (XGBoost)
179,4,79.37681522895109,51.13226863914146,5,0.15,1000,Baseline (XGBoost)
180,5,86.77280287391217,53.43410900579537,1,0.005,1000,Baseline (XGBoost)
181,5,78.24495604033642,49.60848843317564,2,0.005,1000,Baseline (XGBoost)
182,5,79.88383227203613,51.023561236610746,3,0.005,1000,Baseline (XGBoost)
183,5,79.96911976112067,51.246217674041716,4,0.005,1000,Baseline (XGBoost)
184,5,78.83258347916104,50.507020825379584,5,0.005,1000,Baseline (XGBoost)
185,5,80.07223140578827,49.935580068321144,1,0.01,1000,Baseline (XGBoost)
186,5,77.72960342664157,49.4354604187157,2,0.01,1000,Baseline (XGBoost)
187,5,79.17742138949009,50.75570541433306,3,0.01,1000,Baseline (XGBoost)
188,5,79.5272423176284,50.877036896109274,4,0.01,1000,Baseline (XGBoost)
189,5,78.05807899854457,50.44196468313278,5,0.01,1000,Baseline (XGBoost)
190,5,78.49759381003808,49.39388772063426,1,0.02,1000,Baseline (XGBoost)
191,5,77.39983510437814,49.26691382156837,2,0.02,1000,Baseline (XGBoost)
192,5,78.05824286273064,49.6931372049375,3,0.02,1000,Baseline (XGBoost)
193,5,80.83597986788799,51.71706254599892,4,0.02,1000,Baseline (XGBoost)
194,5,77.6979100624409,50.25370964130382,5,0.02,1000,Baseline (XGBoost)
195,5,80.09880849994465,50.04934666391197,1,0.03,1000,Baseline (XGBoost)
196,5,77.48277853661422,49.30501301584547,2,0.03,1000,Baseline (XGBoost)
197,5,77.79228767305665,49.79503400648551,3,0.03,1000,Baseline (XGBoost)
198,5,79.91409087755217,51.365562977338975,4,0.03,1000,Baseline (XGBoost)
199,5,77.68813939029691,50.177597090180996,5,0.03,1000,Baseline (XGBoost)
200,5,80.29789270584534,50.12482575953181,1,0.05,1000,Baseline (XGBoost)
201,5,77.93357449418855,48.99655818363461,2,0.05,1000,Baseline (XGBoost)
202,5,78.87800090562351,50.414134612137374,3,0.05,1000,Baseline (XGBoost)
203,5,79.10617269477824,50.8762097482577,4,0.05,1000,Baseline (XGBoost)
204,5,79.18532625190838,51.320681575557565,5,0.05,1000,Baseline (XGBoost)
205,5,79.31338840841347,49.88129095847824,1,0.08,1000,Baseline (XGBoost)
206,5,77.69792314706102,49.466743468299875,2,0.08,1000,Baseline (XGBoost)
207,5,78.96304425005818,50.37041280550598,3,0.08,1000,Baseline (XGBoost)
208,5,79.17913434802048,50.83781904526523,4,0.08,1000,Baseline (XGBoost)
209,5,78.13449474702583,50.186765320216416,5,0.08,1000,Baseline (XGBoost)
210,5,79.7119601480698,50.026638057095184,1,0.1,1000,Baseline (XGBoost)
211,5,77.70826835402363,49.21400064386729,2,0.1,1000,Baseline (XGBoost)
212,5,78.80817229788519,49.80089824774946,3,0.1,1000,Baseline (XGBoost)
213,5,77.90245640881436,50.49455289416296,4,0.1,1000,Baseline (XGBoost)
214,5,78.10324010124663,51.63163856715786,5,0.1,1000,Baseline (XGBoost)
215,5,79.43283658709879,50.06418277198341,1,0.12,1000,Baseline (XGBoost)
216,5,76.67945429081396,48.966818768104055,2,0.12,1000,Baseline (XGBoost)
217,5,78.55740934610866,50.22871562864305,3,0.12,1000,Baseline (XGBoost)
218,5,79.06781607594002,51.030642928231664,4,0.12,1000,Baseline (XGBoost)
219,5,78.29076843928956,51.22285538001873,5,0.12,1000,Baseline (XGBoost)
220,5,79.68667881803033,50.053995477438214,1,0.15,1000,Baseline (XGBoost)
221,5,77.45204932947705,49.03495892357257,2,0.15,1000,Baseline (XGBoost)
222,5,78.35109853471876,50.48119992501698,3,0.15,1000,Baseline (XGBoost)
223,5,79.72063739099696,51.54691519236733,4,0.15,1000,Baseline (XGBoost)
224,5,78.03712737543134,51.71857505344305,5,0.15,1000,Baseline (XGBoost)
