,seed,method,v,target_tree_size,rmse,mae
37,1,xgboost_naive_transfer,0.02,5,74.93442133098104,55.91830462136763
38,1,xgboost,0.02,6,84.47246629071962,58.69767360034118
39,1,xgboost_naive_transfer,0.02,6,75.84780904008105,56.303409759200456
40,1,xgboost,0.02,7,86.4030612674695,60.22382131107547
41,1,xgboost_naive_transfer,0.02,7,77.29610405389475,57.310454435797304
42,1,xgboost,0.03,1,73.68424603374733,52.57732170084915
43,1,xgboost_naive_transfer,0.03,1,74.9346388014967,55.832868304589596
44,1,xgboost,0.03,2,74.31610206940817,52.78420606958437
45,1,xgboost_naive_transfer,0.03,2,74.18895382651324,55.29656681020126
46,1,xgboost,0.03,3,79.24112116203433,55.222675191722395
47,1,xgboost_naive_transfer,0.03,3,73.83016925263298,55.11030247419209
48,1,xgboost,0.03,4,80.00481568374205,55.70170561498097
49,1,xgboost_naive_transfer,0.03,4,73.9402634822146,55.27230732004921
50,1,xgboost,0.03,5,82.85836861249034,56.54531404333939
51,1,xgboost_naive_transfer,0.03,5,74.98316920934155,55.87084702665835
52,1,xgboost,0.03,6,84.2115708099908,58.05868747965446
53,1,xgboost_naive_transfer,0.03,6,75.9265285836109,56.37939878741708
54,1,xgboost,0.03,7,86.73364998018897,59.883853137051865
55,1,xgboost_naive_transfer,0.03,7,76.93473775970055,56.75853498164667
56,1,xgboost,0.05,1,73.67007058131344,52.56286284492667
57,1,xgboost_naive_transfer,0.05,1,74.69322128208883,55.88546353406513
58,1,xgboost,0.05,2,74.22573732718287,52.82108048912719
59,1,xgboost_naive_transfer,0.05,2,74.23581025937708,55.41050418086085
60,1,xgboost,0.05,3,78.89635302669356,54.94659982644986
61,1,xgboost_naive_transfer,0.05,3,74.19458427722327,55.22933021511713
62,1,xgboost,0.05,4,79.78370934289548,55.72787747667073
63,1,xgboost_naive_transfer,0.05,4,74.7049916622331,55.726482419520984
64,1,xgboost,0.05,5,82.79054118297867,56.83585846520154
65,1,xgboost_naive_transfer,0.05,5,75.40940091098014,56.286469501099866
66,1,xgboost,0.05,6,84.35036859117949,58.153816902271615
67,1,xgboost_naive_transfer,0.05,6,76.14859860144949,56.35406176708837
68,1,xgboost,0.05,7,86.5091010449989,59.69677507492926
69,1,xgboost_naive_transfer,0.05,7,77.53439405521716,56.82306061010976
70,1,xgboost,0.08,1,73.47085008410416,52.54387628018324
71,1,xgboost_naive_transfer,0.08,1,75.44317990737615,56.13860329440154
72,1,xgboost,0.08,2,74.6006173747654,52.88087597481297
73,1,xgboost_naive_transfer,0.08,2,75.46098338923923,56.118207503102305
74,1,xgboost,0.08,3,78.72498192784175,54.655833308585756
75,1,xgboost_naive_transfer,0.08,3,75.22911493359888,55.71701914525796
76,1,xgboost,0.08,4,80.03060088711261,55.60756532260406
77,1,xgboost_naive_transfer,0.08,4,75.50126905953914,55.852739717385724
78,1,xgboost,0.08,5,84.11599423413344,57.37092377766122
79,1,xgboost_naive_transfer,0.08,5,77.25285616240649,56.95231845120931
80,1,xgboost,0.08,6,85.10072674897374,58.94229374353406
81,1,xgboost_naive_transfer,0.08,6,76.64734035764637,56.669961827281405
82,1,xgboost,0.08,7,85.63099346885885,59.53041244477095
83,1,xgboost_naive_transfer,0.08,7,78.25632053826155,57.1079883995566
84,1,xgboost,0.1,1,73.35976385145597,52.24847356251263
85,1,xgboost_naive_transfer,0.1,1,75.34547020755481,55.80354261035165
86,1,xgboost,0.1,2,74.75720596246663,52.81801275121183
87,1,xgboost_naive_transfer,0.1,2,75.37865038377393,55.90804485746998
88,1,xgboost,0.1,3,79.60532914713704,55.115724529579005
89,1,xgboost_naive_transfer,0.1,3,75.38547711395186,55.81477345918705
90,1,xgboost,0.1,4,80.1228765651524,55.67789620293556
91,1,xgboost_naive_transfer,0.1,4,75.72773557739366,56.07571595305465
92,1,xgboost,0.1,5,82.62751100418565,56.6731331503055
