seed,learning_rate,dropout,d_main,num_blocks,val_rmse,val_mae,rmse,mae
860.0,0.001,0.0,64.0,2.0,5.578317165374756,4.678897380828857,6.431356430053711,5.0259928703308105
861.0,0.001,0.0,64.0,2.0,8.720458984375,5.391188144683838,5.546377182006836,4.3383259773254395
862.0,0.001,0.0,64.0,2.0,8.298851013183594,5.554136753082275,9.92552661895752,5.589783191680908
863.0,0.001,0.0,64.0,2.0,5.981729030609131,4.663455009460449,11.401029586791992,5.881458759307861
864.0,0.001,0.0,64.0,2.0,8.10511302947998,6.7537336349487305,7.82573938369751,6.19599723815918
865.0,0.001,0.0,64.0,2.0,11.330667495727539,6.355743885040283,4.861515045166016,3.890129566192627
866.0,0.001,0.0,64.0,2.0,9.423284530639648,5.225131511688232,7.484500408172607,5.378065586090088
867.0,0.001,0.0,64.0,2.0,7.253420352935791,4.319198131561279,11.52293586730957,6.157927513122559
868.0,0.001,0.0,64.0,2.0,7.78153657913208,5.738213539123535,9.761713027954102,6.520552158355713
869.0,0.001,0.0,64.0,2.0,7.875192642211914,5.309091091156006,6.373234748840332,4.736484050750732
870.0,0.001,0.0,64.0,2.0,7.711830139160156,5.284270286560059,9.930523872375488,5.44433069229126
871.0,0.001,0.0,64.0,2.0,7.44868278503418,5.4615068435668945,7.229199409484863,5.613185405731201
872.0,0.001,0.0,64.0,2.0,6.50935173034668,4.502201557159424,9.30781364440918,5.383580684661865
873.0,0.001,0.0,64.0,2.0,7.620539665222168,5.11967134475708,7.064342021942139,4.980908393859863
874.0,0.001,0.0,64.0,2.0,6.748277187347412,5.403559684753418,6.050526142120361,4.6045823097229
875.0,0.001,0.0,64.0,2.0,6.335622787475586,5.161852836608887,8.262187004089355,5.441859245300293
876.0,0.001,0.0,64.0,2.0,5.578581809997559,4.055472373962402,10.17667007446289,6.423623561859131
877.0,0.001,0.0,64.0,2.0,6.110093116760254,4.231231212615967,9.447257995605469,5.762840270996094
878.0,0.001,0.0,64.0,2.0,8.62192153930664,5.41421365737915,6.710270881652832,4.788705348968506
879.0,0.001,0.0,64.0,2.0,8.764293670654297,4.732614517211914,8.782262802124023,6.160710334777832
880.0,0.001,0.0,64.0,2.0,5.132533550262451,3.983898639678955,7.0455708503723145,5.237832546234131
881.0,0.001,0.0,64.0,2.0,6.988932132720947,5.742387771606445,7.527931213378906,4.925680637359619
