,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
295,0.1,3,1,0.5,0.05,2.0683324679817496,1.617882288391512,5,3344,85,100,9,MTransferTreeBoost,400,2.008570284647237,1.5594710509683218,2.026948040107984,1.5890904690497287
290,0.1,3,1,0.5,0.01,2.0819861594103197,1.6323570784239323,5,3335,85,100,9,MTransferTreeBoost,400,1.9931256227672824,1.554758117435705,2.003743922663187,1.5737086478230315
330,0.1,3,2,0.5,0.0,2.089681968244875,1.6366784882322505,5,3353,85,100,9,MTransferTreeBoost,400,1.9582888616905267,1.5256912915109444,1.9043964011739616,1.4871127371796793
335,0.1,3,2,0.5,0.01,2.0916760719506393,1.6389865607347036,5,3362,85,100,9,MTransferTreeBoost,400,1.9657116281161608,1.5260618251471756,1.9064495657556837,1.4883626411403177
310,0.1,3,1,0.9,0.05,2.092159608108693,1.6479248889836158,5,3347,85,100,9,MTransferTreeBoost,400,1.993638761386632,1.5532720749213873,2.008362346749795,1.5776829006075137
305,0.1,3,1,0.9,0.01,2.093968557651713,1.6554810454197046,5,3338,85,100,9,MTransferTreeBoost,400,1.9570771010387564,1.526750441062098,1.9728424592990592,1.5507520751955743
340,0.1,3,2,0.5,0.05,2.0951387338443572,1.6303000778156687,5,3371,85,100,9,MTransferTreeBoost,400,2.072249740011416,1.6010089822854756,2.024150002204824,1.579066788000146
275,0.1,3,1,0.1,0.01,2.0963946270906972,1.6408054734966537,5,3332,85,100,9,MTransferTreeBoost,400,1.9988517434804316,1.5566690942686097,2.0083765257241764,1.5791331334468113
140,0.1,2,1,0.1,0.01,2.101963488787669,1.6489272049245898,5,3251,85,100,9,MTransferTreeBoost,400,2.013232035349367,1.5670290372127047,2.0243663500420714,1.5910220645729432
285,0.1,3,1,0.5,0.0,2.1038744960811036,1.655092940982533,5,3326,85,100,9,MTransferTreeBoost,400,1.8955623513764637,1.4773041607886288,1.910749339419904,1.5029676968880172
280,0.1,3,1,0.1,0.05,2.1059840989862537,1.6463556313717156,5,3341,85,100,9,MTransferTreeBoost,400,2.141959609124823,1.658411588227816,2.1568245914833004,1.6846721001902665
325,0.1,3,2,0.1,0.05,2.106265570864263,1.645767181384906,5,3368,85,100,9,MTransferTreeBoost,400,2.1365690536341235,1.6511147168402305,2.085034257634658,1.6297683814849306
195,0.1,2,2,0.5,0.0,2.1099116943088907,1.6497482253559421,5,3272,85,100,9,MTransferTreeBoost,400,2.0576035284207514,1.5984053818730055,2.001800288652914,1.57190504535168
315,0.1,3,2,0.1,0.0,2.1120238715576307,1.6581130558119443,5,3350,85,100,9,MTransferTreeBoost,400,2.140638946077251,1.6554689909842542,2.0849159637748182,1.629525228423631
355,0.1,3,2,0.9,0.05,2.114081946736488,1.6535149821159738,5,3374,85,100,9,MTransferTreeBoost,400,2.084839808589467,1.6176263362752463,2.048319123043945,1.5952354997149043
270,0.1,3,1,0.1,0.0,2.1152063866882957,1.6576509110869388,5,3323,85,100,9,MTransferTreeBoost,400,2.107266948935915,1.6428868418861724,2.1185941556977954,1.6638505605395209
185,0.1,2,2,0.1,0.01,2.117439271832983,1.6531926499389222,5,3278,85,100,9,MTransferTreeBoost,400,2.163143020944826,1.6680550785887205,2.112781486559082,1.644869250873005
45,0.1,1,2,0.1,0.0,2.118426371103225,1.653477326945844,5,3188,85,100,9,MTransferTreeBoost,400,2.173509031963654,1.670939307242186,2.125796687194155,1.6566834129314232
160,0.1,2,1,0.5,0.05,2.118576836902538,1.660649984332455,5,3263,85,100,9,MTransferTreeBoost,400,2.0010777740195937,1.5582552875692386,2.014847935390807,1.5829669897673606
220,0.1,2,2,0.9,0.05,2.1192896671029127,1.6559300370375376,5,3293,85,100,9,MTransferTreeBoost,400,2.09812040936239,1.6247896610759396,2.061518852419804,1.6103740835077889
155,0.1,2,1,0.5,0.01,2.127785861645447,1.673363224141477,5,3254,85,100,9,MTransferTreeBoost,400,2.0226668079253147,1.5739989365575502,2.0327373527976667,1.5938855440047763
25,0.1,1,1,0.5,0.05,2.1290496092685665,1.6689148630246815,5,3182,85,100,9,MTransferTreeBoost,400,2.0010777740195937,1.5582552875692386,2.014847935390807,1.5829669897673606
5,0.1,1,1,0.1,0.01,2.129228154737464,1.6729219978763339,5,3170,85,100,9,MTransferTreeBoost,400,2.013232035349367,1.5670290372127047,2.0243663500420714,1.5910220645729432
85,0.1,1,2,0.9,0.05,2.129265171974117,1.6611540138346346,5,3212,85,100,9,MTransferTreeBoost,400,2.104490349420652,1.6320729763422834,2.065332234523216,1.6123980395069124
50,0.1,1,2,0.1,0.01,2.131270720728676,1.6617088203606596,5,3197,85,100,9,MTransferTreeBoost,400,2.156340175658661,1.6632508553766074,2.108352709199211,1.640796545909471
190,0.1,2,2,0.1,0.05,2.1340430759112374,1.6682828924496547,5,3287,85,100,9,MTransferTreeBoost,400,2.188744907093765,1.683631919629519,2.138615421267414,1.66938229738459
70,0.1,1,2,0.5,0.05,2.1366919093732806,1.6724289318933028,5,3209,85,100,9,MTransferTreeBoost,400,2.194926732422644,1.7000969324684687,2.153769932574451,1.6835700831063485
215,0.1,2,2,0.9,0.01,2.1376711248150286,1.6851077705619706,5,3284,85,100,9,MTransferTreeBoost,400,2.073872650354488,1.6043197190584932,2.016145356064035,1.5743886859900649
