,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
195,0.1,2,2,0.5,0.0,1.3503326280316952,1.0662620431656271,5,840,85,300,3,LSTransferTreeBoost,400,1.481946637496247,1.126102360191703,1.4982922648274828,1.1186129795327666
285,0.1,3,1,0.5,0.0,1.3528132610961412,1.062553348051456,5,894,85,300,3,LSTransferTreeBoost,400,1.3709002021361472,1.0924327027473226,1.4134374844659454,1.124889628464005
330,0.1,3,2,0.5,0.0,1.3607533480478804,1.0685108737836162,5,921,85,300,3,LSTransferTreeBoost,400,1.4189731814489146,1.092431634591868,1.439255368308302,1.0810079761443765
60,0.1,1,2,0.5,0.0,1.3617215540070886,1.0640590856014143,5,759,85,300,3,LSTransferTreeBoost,400,1.47211690602258,1.1081240134727155,1.4845620679657596,1.102223953826126
200,0.1,2,2,0.5,0.01,1.3653471693389139,1.0658015762050796,5,849,85,300,3,LSTransferTreeBoost,400,1.4621173265243796,1.1001601207836584,1.494855035052224,1.1017376200068267
350,0.1,3,2,0.9,0.01,1.3676621131168725,1.0578466086830836,5,933,85,300,3,LSTransferTreeBoost,400,1.426320979299078,1.0902086488217406,1.4490938162454543,1.086189868027145
150,0.1,2,1,0.5,0.0,1.373277776533119,1.0819714307496109,5,813,85,300,3,LSTransferTreeBoost,400,1.415836320607281,1.1249216095966563,1.4216818305849632,1.136600462409493
215,0.1,2,2,0.9,0.01,1.3770434664077182,1.0729793253118038,5,852,85,300,3,LSTransferTreeBoost,400,1.4686145112406748,1.114661596283709,1.492286425425138,1.1002378289543506
205,0.1,2,2,0.5,0.05,1.3862189322078105,1.0870250757879876,5,858,85,300,3,LSTransferTreeBoost,400,1.428091334229464,1.0715533215667945,1.5090650240378694,1.082273629832364
155,0.1,2,1,0.5,0.01,1.388983944304203,1.1026948753879204,5,822,85,300,3,LSTransferTreeBoost,400,1.4979947155600706,1.1948269615169258,1.5117678529624818,1.2097421962752404
335,0.1,3,2,0.5,0.01,1.3905654622675452,1.0920537161103492,5,930,85,300,3,LSTransferTreeBoost,400,1.4440199391728143,1.1089372060270248,1.483412760394796,1.103116162883322
15,0.1,1,1,0.5,0.0,1.3938852112835523,1.1114829923976957,5,732,85,300,3,LSTransferTreeBoost,400,1.463787775158612,1.166484757122435,1.4577841611908922,1.1651190517558052
170,0.1,2,1,0.9,0.01,1.3988318481014579,1.1181502323078667,5,825,85,300,3,LSTransferTreeBoost,400,1.426891666159946,1.1285197892511774,1.4240872270436136,1.1371436356246558
305,0.1,3,1,0.9,0.01,1.4008289923000532,1.111978381379845,5,906,85,300,3,LSTransferTreeBoost,400,1.427677358029401,1.136498630578183,1.457188592972668,1.162423407176454
140,0.1,2,1,0.1,0.01,1.4015291717310199,1.1164006687841663,5,819,85,300,3,LSTransferTreeBoost,400,1.485138924879842,1.1743885066984172,1.4682238439672883,1.1751250499971162
135,0.1,2,1,0.1,0.0,1.4083638987485334,1.1193675051181462,5,810,85,300,3,LSTransferTreeBoost,400,1.4751754488445603,1.1700057220895412,1.4550767132217175,1.1634267223338246
80,0.1,1,2,0.9,0.01,1.408565259624042,1.10252945215812,5,771,85,300,3,LSTransferTreeBoost,400,1.5135009630704412,1.1658121238571948,1.5303538637070448,1.162180349621592
220,0.1,2,2,0.9,0.05,1.4355119874976088,1.1254318599625799,5,861,85,300,3,LSTransferTreeBoost,400,1.528209608656877,1.1675486295798836,1.5784485754590858,1.170649200749201
270,0.1,3,1,0.1,0.0,1.4409129471005573,1.1376013074439726,5,891,85,300,3,LSTransferTreeBoost,400,1.444911049850799,1.1486003890113403,1.4399105779194958,1.1552844331929653
65,0.1,1,2,0.5,0.01,1.4410201761201462,1.1429440131781727,5,768,85,300,3,LSTransferTreeBoost,400,1.561307326259564,1.1711187184605736,1.5668035081955216,1.164143430510474
280,0.1,3,1,0.1,0.05,1.4508378300574043,1.149366389967144,5,909,85,300,3,LSTransferTreeBoost,400,1.4300161310064152,1.1362861792309984,1.4186683160861606,1.1375128249763502
260,0.1,2,3,0.9,0.01,1.4608341391223658,1.0950602905608253,5,879,85,300,3,LSTransferTreeBoost,400,1.563413056675796,1.1756715439854768,1.5742868642627914,1.1684240084283686
395,0.1,3,3,0.9,0.01,1.470692519632936,1.0594636361478866,5,960,85,300,3,LSTransferTreeBoost,400,1.4716902734164716,1.0970999904801024,1.54163186173458,1.1485505626264942
20,0.1,1,1,0.5,0.01,1.4708024285952552,1.1749331886560728,5,741,85,300,3,LSTransferTreeBoost,400,1.4631988030062708,1.1640707150490126,1.4575986866145505,1.1662220244211012
275,0.1,3,1,0.1,0.01,1.4714041771094561,1.1617785750925222,5,900,85,300,3,LSTransferTreeBoost,400,1.4008119064153115,1.1071108419430795,1.3950329907579149,1.1164824067189905
185,0.1,2,2,0.1,0.01,1.4747975528525585,1.1584516329244259,5,846,85,300,3,LSTransferTreeBoost,400,1.5424538831696917,1.163482493999681,1.5863669317339624,1.1501615303292374
355,0.1,3,2,0.9,0.05,1.474828242204806,1.1222030964937892,5,942,85,300,3,LSTransferTreeBoost,400,1.4209135667472208,1.0858290926860086,1.533730418484872,1.1170875138359015
290,0.1,3,1,0.5,0.01,1.4752401857934339,1.1629476986455027,5,903,85,300,3,LSTransferTreeBoost,400,1.4786668283073754,1.18376258505845,1.5192967108934756,1.2136939376338551
340,0.1,3,2,0.5,0.05,1.4839731987199474,1.1548700665512905,5,939,85,300,3,LSTransferTreeBoost,400,1.5137749728720566,1.1426536354904948,1.5667283361324047,1.1351754733978503
315,0.1,3,2,0.1,0.0,1.4863424535450172,1.161370406865068,5,918,85,300,3,LSTransferTreeBoost,400,1.5844733073261572,1.183426532434602,1.6101036359241636,1.18362683337686
35,0.1,1,1,0.9,0.01,1.496161657578888,1.1957850242717984,5,744,85,300,3,LSTransferTreeBoost,400,1.5044178358039135,1.200522857594437,1.4947271702619889,1.1975601186254348
320,0.1,3,2,0.1,0.01,1.502682714807608,1.1655924527008228,5,927,85,300,3,LSTransferTreeBoost,400,1.687193891536473,1.275683267643282,1.704784665663303,1.2746508963355068
375,0.1,3,3,0.5,0.0,1.506331467444142,1.125752188619258,5,948,85,300,3,LSTransferTreeBoost,400,1.5216421465750003,1.1670333120114764,1.582025522786247,1.1928233312475822
295,0.1,3,1,0.5,0.05,1.5107711083862738,1.192355627224139,5,912,85,300,3,LSTransferTreeBoost,400,1.4980128397014854,1.1866821402799352,1.4976505295217644,1.1962651023307376
240,0.1,2,3,0.5,0.0,1.513369118712788,1.112689071676455,5,867,85,300,3,LSTransferTreeBoost,400,1.465051081785085,1.109289131308287,1.5111868651193152,1.119659340856192
310,0.1,3,1,0.9,0.05,1.513520002115618,1.1914989775938079,5,915,85,300,3,LSTransferTreeBoost,400,1.5059991082397055,1.1967373837918327,1.5308223306324116,1.2190629604456753
180,0.1,2,2,0.1,0.0,1.5222269008490517,1.1937501407527908,5,837,85,300,3,LSTransferTreeBoost,400,1.6509724340146004,1.2375923542893297,1.676422223599339,1.2363413320804617
190,0.1,2,2,0.1,0.05,1.5232086679235297,1.1866188838696992,5,855,85,300,3,LSTransferTreeBoost,400,1.532658836678266,1.1195502669644042,1.522866711432484,1.0851631086499398
325,0.1,3,2,0.1,0.05,1.5314205918533537,1.2003016294111615,5,936,85,300,3,LSTransferTreeBoost,400,1.6923028054233815,1.302836232414768,1.720452524119118,1.2952483685846878
245,0.1,2,3,0.5,0.01,1.5340204765811747,1.1298714160707248,5,876,85,300,3,LSTransferTreeBoost,400,1.4802711546564171,1.1141449026502728,1.5490904895901405,1.1283016678414155
45,0.1,1,2,0.1,0.0,1.5390029146762765,1.2209998296456028,5,756,85,300,3,LSTransferTreeBoost,400,1.5955247227430105,1.2143697214713225,1.594576477609032,1.202664627974677
125,0.1,1,3,0.9,0.01,1.5428486517057105,1.1486542284319718,5,798,85,300,3,LSTransferTreeBoost,400,1.5429529055856932,1.1706583933041432,1.5528378606773512,1.1693101065924398
