,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
330,0.1,3,2,0.5,0.0,0.8876449456626985,0.6917073150652182,5,1409,85,500,3,MTransferTreeBoost,400,1.1138490851499394,0.8567223465365489,1.1618013736453696,0.8904321824707101
350,0.1,3,2,0.9,0.01,0.8914417082867804,0.7044193761230684,5,1421,85,500,3,MTransferTreeBoost,400,1.0704428620157695,0.8306069515119755,1.122417497066323,0.8660242598940104
335,0.1,3,2,0.5,0.01,0.8949756507740367,0.7029647688706634,5,1418,85,500,3,MTransferTreeBoost,400,1.088035635333099,0.844580208615095,1.1346876132772257,0.8608764554386414
355,0.1,3,2,0.9,0.05,0.89976222625588,0.7054294948040563,5,1430,85,500,3,MTransferTreeBoost,400,1.0820901470937812,0.8470601166028755,1.123557509590693,0.8726694395881465
395,0.1,3,3,0.9,0.01,0.9016571193066699,0.6997332301827744,5,1448,85,500,3,MTransferTreeBoost,400,1.080351272088328,0.8221684920836967,1.1007741055118765,0.8516060957880041
315,0.1,3,2,0.1,0.0,0.9099072392114707,0.7138570415689078,5,1406,85,500,3,MTransferTreeBoost,400,1.0687724710840816,0.8360409569757439,1.1221654876736091,0.8732694792431032
260,0.1,2,3,0.9,0.01,0.9126511819841866,0.7162621197187073,5,1367,85,500,3,MTransferTreeBoost,400,1.1219755243153096,0.8552517315871141,1.1395820570649935,0.8754827832012874
215,0.1,2,2,0.9,0.01,0.9165306428291959,0.7241007015603124,5,1340,85,500,3,MTransferTreeBoost,400,1.1177358158766706,0.8623525368217052,1.1644736580354795,0.8980093698673578
60,0.1,1,2,0.5,0.0,0.9240810804800009,0.7182813187214819,5,1247,85,500,3,MTransferTreeBoost,400,1.1337833751576247,0.8822305158905346,1.167674614355021,0.8944909098767541
320,0.1,3,2,0.1,0.01,0.9262008624797448,0.7280857921429733,5,1415,85,500,3,MTransferTreeBoost,400,1.069361495997261,0.8424604785186773,1.1009243483330604,0.8771696594911221
65,0.1,1,2,0.5,0.01,0.9269818220577969,0.7303494257588222,5,1256,85,500,3,MTransferTreeBoost,400,1.10084760728536,0.8611366308039624,1.1306026424738949,0.8823430667025634
195,0.1,2,2,0.5,0.0,0.9278402872915485,0.7224143124105915,5,1328,85,500,3,MTransferTreeBoost,400,1.1037982523701937,0.851144399454184,1.161819153153956,0.8860748791710146
340,0.1,3,2,0.5,0.05,0.9291669101339087,0.7254491995921555,5,1427,85,500,3,MTransferTreeBoost,400,1.0704102583867,0.8320849729713775,1.1115931528105751,0.8514771804829183
