,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
395,0.1,3,3,0.9,0.01,2.0494913644806387,1.6094970734072163,5,475,85,100,3,LADTransferTreeBoost,400,1.9667620700813109,1.530275534731783,1.9266450292250608,1.4785556259462975
240,0.1,2,3,0.5,0.0,2.094261743204343,1.6709455033201408,5,382,85,100,3,LADTransferTreeBoost,400,2.0612908016413214,1.5909053929621864,2.004315668541816,1.5399808278092333
260,0.1,2,3,0.9,0.01,2.096248326191968,1.6650707550239034,5,394,85,100,3,LADTransferTreeBoost,400,1.9936040527357288,1.5631263117785306,1.9582770219717225,1.5272486924905075
215,0.1,2,2,0.9,0.01,2.111971761935579,1.6787539407402103,5,367,85,100,3,LADTransferTreeBoost,400,2.168764963564938,1.7266916822971037,2.121645673185377,1.676538746918521
375,0.1,3,3,0.5,0.0,2.1161173289100974,1.6732438770593678,5,463,85,100,3,LADTransferTreeBoost,400,2.064287672345876,1.6086727886151573,2.071479258148956,1.5893309528533928
330,0.1,3,2,0.5,0.0,2.1165499646466346,1.6729589963693168,5,436,85,100,3,LADTransferTreeBoost,400,2.129520162119663,1.6710429114614995,2.1122572354415907,1.6334201104928914
380,0.1,3,3,0.5,0.01,2.119432276616608,1.6882400306721674,5,472,85,100,3,LADTransferTreeBoost,400,2.068468439802226,1.6243068645349554,2.052829392321488,1.5991470107001096
305,0.1,3,1,0.9,0.01,2.1458730717052106,1.6850489253132168,5,421,85,100,3,LADTransferTreeBoost,400,2.245614794783759,1.7705774954138864,2.248302884250458,1.8006446651606085
265,0.1,2,3,0.9,0.05,2.156354995329342,1.7012515730295703,5,403,85,100,3,LADTransferTreeBoost,400,2.033928987873831,1.595163356690654,1.929656425022795,1.5043148809307498
335,0.1,3,2,0.5,0.01,2.1574938149229244,1.7049026628018946,5,445,85,100,3,LADTransferTreeBoost,400,2.2298730486085243,1.7621471515402114,2.2138940810326595,1.7327473041651458
220,0.1,2,2,0.9,0.05,2.169612089747193,1.699447578396877,5,376,85,100,3,LADTransferTreeBoost,400,2.3130341552507763,1.810589160053407,2.27128715676371,1.793687084069074
350,0.1,3,2,0.9,0.01,2.1731668357519434,1.700980768679715,5,448,85,100,3,LADTransferTreeBoost,400,2.2136196508323023,1.725862833074669,2.192799330138809,1.7191906175256342
195,0.1,2,2,0.5,0.0,2.1733940920526846,1.7053318855912007,5,355,85,100,3,LADTransferTreeBoost,400,2.233637474375843,1.7495479513255414,2.217428861733313,1.7156866118816976
245,0.1,2,3,0.5,0.01,2.1758618549099973,1.7040648321569407,5,391,85,100,3,LADTransferTreeBoost,400,2.179228682670429,1.6790164921057056,2.2039917999937244,1.7012878051185902
355,0.1,3,2,0.9,0.05,2.181339025681313,1.7073480976744555,5,457,85,100,3,LADTransferTreeBoost,400,2.3352600795673286,1.8048601022720805,2.333345336545951,1.8096089075723216
110,0.1,1,3,0.5,0.01,2.1843408305855108,1.724879188859497,5,310,85,100,3,LADTransferTreeBoost,400,2.124817464378909,1.6453542742503706,2.0758746133595927,1.6090043941590115
315,0.1,3,2,0.1,0.0,2.1846073530034174,1.6780525933863415,5,433,85,100,3,LADTransferTreeBoost,400,2.4521979763505803,1.859499688617237,2.452457584188755,1.900946188632309
60,0.1,1,2,0.5,0.0,2.1848971790549734,1.7145844326612547,5,274,85,100,3,LADTransferTreeBoost,400,2.300581430060941,1.7944643037060697,2.263897208422449,1.7728466768920814
285,0.1,3,1,0.5,0.0,2.1877737622005298,1.7264078872010309,5,409,85,100,3,LADTransferTreeBoost,400,2.251221071375788,1.7599336867455924,2.28369970853908,1.7728108461448668
175,0.1,2,1,0.9,0.05,2.2035870958358275,1.7187063225045485,5,349,85,100,3,LADTransferTreeBoost,400,2.13749044859632,1.6874141182449154,2.1186316887338945,1.6854982035730903
200,0.1,2,2,0.5,0.01,2.204315945744619,1.7244394271725398,5,364,85,100,3,LADTransferTreeBoost,400,2.464731149774718,1.9333327212517388,2.433169330481085,1.9107264181792667
290,0.1,3,1,0.5,0.01,2.2073342837044394,1.7199599246216564,5,418,85,100,3,LADTransferTreeBoost,400,2.2718513757291645,1.7544139867834494,2.306138580868168,1.7872680765658369
105,0.1,1,3,0.5,0.0,2.2084816835102954,1.7431546939513727,5,301,85,100,3,LADTransferTreeBoost,400,2.130028256754609,1.6383769476180547,2.0838777017122934,1.608311169367185
340,0.1,3,2,0.5,0.05,2.220924678542898,1.731303111914555,5,454,85,100,3,LADTransferTreeBoost,400,2.410786198054116,1.848656600867308,2.395019540263207,1.8315584832179783
125,0.1,1,3,0.9,0.01,2.223950115612787,1.7637652442665828,5,313,85,100,3,LADTransferTreeBoost,400,2.3892691342237407,1.8644747022279773,2.320860546442827,1.792346971705681
250,0.1,2,3,0.5,0.05,2.226497142338284,1.7576536909221656,5,400,85,100,3,LADTransferTreeBoost,400,2.227407258734851,1.7178616909040247,2.186626699569392,1.6854567630338364
