,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
350,0.1,3,2,0.9,0.01,0.8905076426648,0.704148222160665,5,4337,85,500,9,MTransferTreeBoost,400,1.1100065712566771,0.8692074281103153,1.1250725142624878,0.8920927522804152
330,0.1,3,2,0.5,0.0,0.8988113803114338,0.6971495156976861,5,4325,85,500,9,MTransferTreeBoost,400,1.0605593125622783,0.8248434585675182,1.0926372995151277,0.8623327130174105
60,0.1,1,2,0.5,0.0,0.918273218907507,0.7158318158206892,5,4163,85,500,9,MTransferTreeBoost,400,1.0468574405030069,0.8102327518006509,1.0898531640115603,0.8539269095370504
195,0.1,2,2,0.5,0.0,0.9197558528226514,0.7146464147586931,5,4244,85,500,9,MTransferTreeBoost,400,1.0627128067870628,0.8278547199476854,1.098137243940698,0.8677068406599227
335,0.1,3,2,0.5,0.01,0.9223132507154904,0.7264133781454765,5,4334,85,500,9,MTransferTreeBoost,400,1.0624057645469296,0.8319701063618641,1.0936740731278118,0.8545821665209725
215,0.1,2,2,0.9,0.01,0.9317846495025434,0.7361931829458952,5,4256,85,500,9,MTransferTreeBoost,400,1.112667127762917,0.8672266211175624,1.1441615586800356,0.887827735062788
355,0.1,3,2,0.9,0.05,0.9419799996393003,0.7365980267362608,5,4346,85,500,9,MTransferTreeBoost,400,1.1154384237285035,0.8696869450187575,1.15204775935911,0.8996121478661323
200,0.1,2,2,0.5,0.01,0.9420669000769383,0.7476754269603896,5,4253,85,500,9,MTransferTreeBoost,400,1.0806970729639842,0.8412403233885123,1.1124806761426025,0.8699260011611143
180,0.1,2,2,0.1,0.0,0.9431249971600739,0.7503350424812731,5,4241,85,500,9,MTransferTreeBoost,400,1.0908313080058194,0.8584680753196672,1.112583154569755,0.8801573988343837
395,0.1,3,3,0.9,0.01,0.9434269097547823,0.7379556001620096,5,4364,85,500,9,MTransferTreeBoost,400,1.1367850118029723,0.8794582447391216,1.148467116019031,0.8749147440067975
340,0.1,3,2,0.5,0.05,0.9437440958060479,0.7447918204404778,5,4343,85,500,9,MTransferTreeBoost,400,1.1208094043637409,0.8704211244596747,1.1250957659112637,0.8871760227718566
65,0.1,1,2,0.5,0.01,0.9438947518883207,0.7490687623966907,5,4172,85,500,9,MTransferTreeBoost,400,1.077618642755188,0.8396730756339145,1.111637248607237,0.8693117797478354
80,0.1,1,2,0.9,0.01,0.9526651749833093,0.7526634524274727,5,4175,85,500,9,MTransferTreeBoost,400,1.1127450689247838,0.8671268425272387,1.1440002087112828,0.8878998197126089
315,0.1,3,2,0.1,0.0,0.9542722595385499,0.7535421924095119,5,4322,85,500,9,MTransferTreeBoost,400,1.1072690894680717,0.8679738909271303,1.1236307360334794,0.884197692741616
375,0.1,3,3,0.5,0.0,0.9570157585676023,0.7503681002108975,5,4352,85,500,9,MTransferTreeBoost,400,1.126295770002436,0.8733095217639245,1.1498450611061608,0.8910497371831092
320,0.1,3,2,0.1,0.01,0.972305199086638,0.7681723491515758,5,4331,85,500,9,MTransferTreeBoost,400,1.049728475716018,0.814001096754734,1.0788026717448882,0.8477158688126244
380,0.1,3,3,0.5,0.01,0.9727569727437617,0.7665163018375225,5,4361,85,500,9,MTransferTreeBoost,400,1.148991378065862,0.8973380700269261,1.1466742968928558,0.898078544760692
185,0.1,2,2,0.1,0.01,0.9875453428658935,0.7842636004563608,5,4250,85,500,9,MTransferTreeBoost,400,1.1249132334612877,0.8761939679535236,1.1507039096385518,0.8998136165566121
205,0.1,2,2,0.5,0.05,0.9917431895889328,0.7946429975574827,5,4262,85,500,9,MTransferTreeBoost,400,1.1420058715566497,0.8916151956864903,1.1563210549874636,0.9046746533177886
240,0.1,2,3,0.5,0.0,0.9921554611386796,0.776794382149185,5,4271,85,500,9,MTransferTreeBoost,400,1.1459138012652934,0.8940242876429929,1.174331411882275,0.9251944199087874
400,0.1,3,3,0.9,0.05,0.9937697268948836,0.7839393036730745,5,4373,85,500,9,MTransferTreeBoost,400,1.1917968879685557,0.9239921729477452,1.206169807612839,0.9386955255706788
245,0.1,2,3,0.5,0.01,0.9961712008942654,0.7813257517345555,5,4280,85,500,9,MTransferTreeBoost,400,1.169542855098482,0.902260503939941,1.1722206504013368,0.9181948612410424
260,0.1,2,3,0.9,0.01,0.9964902699313262,0.7813219144720263,5,4283,85,500,9,MTransferTreeBoost,400,1.1849325305391678,0.9201666547817732,1.20824447352142,0.9308477744266505
45,0.1,1,2,0.1,0.0,0.996771942305523,0.7959358201051951,5,4160,85,500,9,MTransferTreeBoost,400,1.0899398338401718,0.8583625402327013,1.1118632116844476,0.8795326420401289
325,0.1,3,2,0.1,0.05,0.9981810504304803,0.7950646877235105,5,4340,85,500,9,MTransferTreeBoost,400,1.1194635189140092,0.8772758133588645,1.135807514898179,0.9056708686979248
105,0.1,1,3,0.5,0.0,0.9986949773935301,0.7794541648072031,5,4190,85,500,9,MTransferTreeBoost,400,1.138480821707477,0.8813833813108329,1.186477136952847,0.9286783157652788
125,0.1,1,3,0.9,0.01,1.0052057493466897,0.7968745363455146,5,4202,85,500,9,MTransferTreeBoost,400,1.182293852593936,0.9198514359338272,1.2035147246998816,0.9305724684114464
