,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
350,0.1,3,2,0.9,0.01,1.1268046057342747,0.8962086966148757,5,2393,85,300,6,MTransferTreeBoost,400,1.3853595141246904,1.1059259127984136,1.407904159851283,1.1343678666964885
330,0.1,3,2,0.5,0.0,1.1468213608049003,0.8959564334857466,5,2381,85,300,6,MTransferTreeBoost,400,1.3925762533723978,1.103472993909009,1.441644840320527,1.1518099099758483
355,0.1,3,2,0.9,0.05,1.1517059904440483,0.9084272610527717,5,2402,85,300,6,MTransferTreeBoost,400,1.433947388796503,1.1450540828834002,1.4345864466814298,1.1595202687232349
215,0.1,2,2,0.9,0.01,1.156440527613688,0.9244026924397784,5,2312,85,300,6,MTransferTreeBoost,400,1.4454935712002095,1.155680910357045,1.4559841333357266,1.165385332946172
395,0.1,3,3,0.9,0.01,1.1584062438262626,0.9311387836870297,5,2420,85,300,6,MTransferTreeBoost,400,1.4014214563580871,1.1277117687056215,1.3889181022477992,1.1160089760636838
80,0.1,1,2,0.9,0.01,1.1662186283574931,0.9193811078646872,5,2231,85,300,6,MTransferTreeBoost,400,1.4353392424251885,1.1501044052154188,1.445818510915601,1.162225443601376
205,0.1,2,2,0.5,0.05,1.1713326793627312,0.9196893310049201,5,2318,85,300,6,MTransferTreeBoost,400,1.4569320139584234,1.1656907081016592,1.4656965526176808,1.1804360751148313
195,0.1,2,2,0.5,0.0,1.1723640068613208,0.926079841647615,5,2300,85,300,6,MTransferTreeBoost,400,1.401704676080786,1.1126900424457449,1.436213887559726,1.1418863969739526
335,0.1,3,2,0.5,0.01,1.178603549997312,0.9239151013139262,5,2390,85,300,6,MTransferTreeBoost,400,1.3954770984097802,1.108911323121602,1.4163003075054312,1.141189572085752
340,0.1,3,2,0.5,0.05,1.1788078445701877,0.9355937686406399,5,2399,85,300,6,MTransferTreeBoost,400,1.4806694913328091,1.189817906262515,1.481228095175532,1.1977361742311703
220,0.1,2,2,0.9,0.05,1.1847210065576443,0.9351817495964134,5,2321,85,300,6,MTransferTreeBoost,400,1.4360110260322487,1.14360331782883,1.445321027652655,1.167319866213817
