,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
350,0.1,3,2,0.9,0.01,1.0739019523210465,0.842727185993219,5,935,85,300,3,MTransferTreeBoost,400,1.3335959327536826,1.0558776547416655,1.351174407850429,1.071459154055378
395,0.1,3,3,0.9,0.01,1.0888580110538353,0.8630102402535995,5,962,85,300,3,MTransferTreeBoost,400,1.3629082907636068,1.076176858458352,1.3575099773642731,1.0748359951881843
285,0.1,3,1,0.5,0.0,1.113224466607973,0.8692128519540248,5,896,85,300,3,MTransferTreeBoost,400,1.3098760291127345,1.0337257043895642,1.340665118909892,1.0698895514705768
80,0.1,1,2,0.9,0.01,1.1145670604600801,0.8787955512967371,5,773,85,300,3,MTransferTreeBoost,400,1.377763014429355,1.0951451514555814,1.3716775575272295,1.1002195399644166
330,0.1,3,2,0.5,0.0,1.1192788686309272,0.8694175606529603,5,923,85,300,3,MTransferTreeBoost,400,1.3113321484194278,1.0236356192990737,1.3486563216931864,1.062839611567504
215,0.1,2,2,0.9,0.01,1.1220787327657233,0.8754996259922668,5,854,85,300,3,MTransferTreeBoost,400,1.3195407987364896,1.0389010454745735,1.3515178203614455,1.0782524797364488
305,0.1,3,1,0.9,0.01,1.1221704069023841,0.878450162885624,5,908,85,300,3,MTransferTreeBoost,400,1.3037436459342515,1.026599082986197,1.3394634955535072,1.0683983185245252
355,0.1,3,2,0.9,0.05,1.1223017034199505,0.8757762770653645,5,944,85,300,3,MTransferTreeBoost,400,1.3876513313757055,1.0966319834831144,1.4252144670409892,1.1335598641310982
335,0.1,3,2,0.5,0.01,1.1232373546559922,0.8862005763276443,5,932,85,300,3,MTransferTreeBoost,400,1.3400263508615595,1.0570308770420676,1.3688851800728632,1.0831731097942756
290,0.1,3,1,0.5,0.01,1.1264146049108537,0.887047918902989,5,905,85,300,3,MTransferTreeBoost,400,1.3451528427777508,1.0599616017508429,1.3644599964682755,1.0988888827568424
195,0.1,2,2,0.5,0.0,1.1338278278724008,0.8860557456165308,5,842,85,300,3,MTransferTreeBoost,400,1.3324880069659155,1.044069524234888,1.373259551513162,1.0845679725283508
260,0.1,2,3,0.9,0.01,1.1369020941991068,0.8953339423663907,5,881,85,300,3,MTransferTreeBoost,400,1.3234322074998466,1.0455420718203543,1.3513986298472895,1.0643931894237952
200,0.1,2,2,0.5,0.01,1.1392840479684172,0.8903263281967411,5,851,85,300,3,MTransferTreeBoost,400,1.373359865842782,1.0830766226250153,1.402625730637023,1.1194067745882028
340,0.1,3,2,0.5,0.05,1.1428097488370303,0.9030671271130688,5,941,85,300,3,MTransferTreeBoost,400,1.3595956879774629,1.0878109917063603,1.3865763326663616,1.1083290089528983
375,0.1,3,3,0.5,0.0,1.143607496152852,0.899580223433416,5,950,85,300,3,MTransferTreeBoost,400,1.272780890368724,1.0139750171554327,1.3156716355811215,1.031022867501875
