,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
195,0.1,2,2,0.5,0.0,1.6513947503754367,1.3024914108935097,5,355,85,100,3,LADTransferTreeBoost,400,1.4260545518246457,1.104769177750217,1.365635076819445,1.0793285979225624
350,0.1,3,2,0.9,0.01,1.6918554666176024,1.309879834662365,5,448,85,100,3,LADTransferTreeBoost,400,1.661646356509229,1.2412361841889268,1.6206483391629771,1.2467437342447507
150,0.1,2,1,0.5,0.0,1.6935929937221226,1.3443655078784449,5,328,85,100,3,LADTransferTreeBoost,400,1.4510031143516389,1.1183332860499444,1.4342160833622852,1.1236227380868389
330,0.1,3,2,0.5,0.0,1.695605812295654,1.3154630850614866,5,436,85,100,3,LADTransferTreeBoost,400,1.430494546576375,1.0906668046622656,1.404079200245001,1.1043573956762651
285,0.1,3,1,0.5,0.0,1.7050169571445664,1.3423900421885304,5,409,85,100,3,LADTransferTreeBoost,400,1.4008059485289095,1.0885312311559048,1.3644351311265075,1.0681761655142532
335,0.1,3,2,0.5,0.01,1.7175171243997838,1.3330383235575998,5,445,85,100,3,LADTransferTreeBoost,400,1.6576611493648246,1.2713194587520764,1.615688728359508,1.2647514060616338
215,0.1,2,2,0.9,0.01,1.7472009313835848,1.3894556302959198,5,367,85,100,3,LADTransferTreeBoost,400,1.386402724708672,1.0758180502986487,1.3169931849558518,1.049301074751143
200,0.1,2,2,0.5,0.01,1.7499289780511773,1.3810920205760855,5,364,85,100,3,LADTransferTreeBoost,400,1.4837966808334544,1.149054121405175,1.4383048167825871,1.1297076412956266
80,0.1,1,2,0.9,0.01,1.7527061128796564,1.397149986326545,5,286,85,100,3,LADTransferTreeBoost,400,1.4653930403202224,1.133452211739919,1.387914485607542,1.0938608193315806
315,0.1,3,2,0.1,0.0,1.755682483450066,1.4111574359489318,5,433,85,100,3,LADTransferTreeBoost,400,1.6305648008429616,1.2690603739805386,1.592631253456665,1.2674220392036322
290,0.1,3,1,0.5,0.01,1.7609249460863363,1.3723291165275704,5,418,85,100,3,LADTransferTreeBoost,400,1.6926389053102928,1.3001194622430066,1.7046350300128208,1.3349448478460466
395,0.1,3,3,0.9,0.01,1.7641027735476171,1.3463634310356016,5,475,85,100,3,LADTransferTreeBoost,400,1.3536820053278902,1.0393990982977153,1.3347280718514154,1.0372618372399616
375,0.1,3,3,0.5,0.0,1.7801424522946139,1.3659246110847385,5,463,85,100,3,LADTransferTreeBoost,400,1.5265679947753854,1.1499816048489753,1.5234287247446354,1.172701894835554
5,0.1,1,1,0.1,0.01,1.786265024982668,1.4548181968894058,5,253,85,100,3,LADTransferTreeBoost,400,1.5909752434279092,1.2486814342819064,1.5262750428205634,1.2266127295558182
65,0.1,1,2,0.5,0.01,1.7874155605092388,1.4249113137148088,5,283,85,100,3,LADTransferTreeBoost,400,1.5896421456193546,1.2342381936704652,1.5221963453998453,1.208418195975189
380,0.1,3,3,0.5,0.01,1.7936823052087127,1.3744462461216664,5,472,85,100,3,LADTransferTreeBoost,400,1.6761644844304215,1.2611461349164843,1.6406673559509184,1.2578432298969855
170,0.1,2,1,0.9,0.01,1.8002588376170994,1.4087526425482269,5,340,85,100,3,LADTransferTreeBoost,400,1.850464019082508,1.4082110777986112,1.8741284559913909,1.4439271436773502
0,0.1,1,1,0.1,0.0,1.8319619482754508,1.4835412246192714,5,244,85,100,3,LADTransferTreeBoost,400,1.6180134982387473,1.2731831019858373,1.558756679961684,1.2517380026513012
240,0.1,2,3,0.5,0.0,1.8323297746122087,1.428980606091881,5,382,85,100,3,LADTransferTreeBoost,400,1.6690035887083876,1.283221233891758,1.6248537843588382,1.264623506904925
15,0.1,1,1,0.5,0.0,1.8405381731385773,1.472738713426594,5,247,85,100,3,LADTransferTreeBoost,400,1.612146107032489,1.2444023920275762,1.573040099765073,1.2385332926664774
60,0.1,1,2,0.5,0.0,1.842213242616893,1.472272419810673,5,274,85,100,3,LADTransferTreeBoost,400,1.680358448595597,1.3086170791936356,1.5718364396341546,1.2381883030239638
260,0.1,2,3,0.9,0.01,1.8458222657805556,1.4400311025651396,5,394,85,100,3,LADTransferTreeBoost,400,1.514983019710434,1.1326172349354813,1.4861320120603234,1.1291401444053726
320,0.1,3,2,0.1,0.01,1.8651200688501348,1.4798761593189211,5,442,85,100,3,LADTransferTreeBoost,400,1.8802655461348188,1.4611928638443437,1.843941846476872,1.4540120386327715
40,0.1,1,1,0.9,0.05,1.8918571323182825,1.5210753296702049,5,268,85,100,3,LADTransferTreeBoost,400,1.444034858683696,1.1273175912886657,1.3939445428945207,1.1097249664016215
340,0.1,3,2,0.5,0.05,1.8942008534808117,1.5061362843150874,5,454,85,100,3,LADTransferTreeBoost,400,1.5564946331759004,1.2292972866329328,1.4888780456473245,1.1992079324907672
310,0.1,3,1,0.9,0.05,1.9048975970303048,1.506632913607941,5,430,85,100,3,LADTransferTreeBoost,400,1.5164532264920942,1.1835898980680304,1.4816986925058713,1.167018287909045
355,0.1,3,2,0.9,0.05,1.9171484623822195,1.482931040269071,5,457,85,100,3,LADTransferTreeBoost,400,2.0919070309069285,1.5790715301890468,2.0926596036541256,1.6065560213720205
105,0.1,1,3,0.5,0.0,1.9207203587515784,1.505613391578639,5,301,85,100,3,LADTransferTreeBoost,400,1.8199204975241925,1.3713855681993248,1.7479809715013066,1.3462689884086525
125,0.1,1,3,0.9,0.01,1.9213459787150846,1.498754842496138,5,313,85,100,3,LADTransferTreeBoost,400,1.7515847141299006,1.3040144220077554,1.7006693534097788,1.2901550582576455
245,0.1,2,3,0.5,0.01,1.939588479792416,1.5028261744938676,5,391,85,100,3,LADTransferTreeBoost,400,2.048166071015733,1.5449252669241622,2.0281867194094008,1.5555599462823773
220,0.1,2,2,0.9,0.05,1.9481209838577869,1.5187884479352889,5,376,85,100,3,LADTransferTreeBoost,400,2.267943791611513,1.7203419021125126,2.301340742059152,1.7718000501569615
155,0.1,2,1,0.5,0.01,1.9494706562632858,1.5384572585731575,5,337,85,100,3,LADTransferTreeBoost,400,1.9468589244966052,1.4895561061273632,1.952528092086008,1.5239724469370026
265,0.1,2,3,0.9,0.05,1.965802244249096,1.520514126474221,5,403,85,100,3,LADTransferTreeBoost,400,2.012568199618872,1.5414328615377824,2.0080232830727454,1.5411694777338898
45,0.1,1,2,0.1,0.0,1.966561228117893,1.577996198580326,5,271,85,100,3,LADTransferTreeBoost,400,2.049220329364315,1.6030227229054084,1.9971848353016537,1.618668721842874
400,0.1,3,3,0.9,0.05,1.97034362877609,1.5206654100600405,5,484,85,100,3,LADTransferTreeBoost,400,1.769497263239093,1.3541410954577635,1.7442376306186738,1.340567450920192
130,0.1,1,3,0.9,0.05,1.9959380913848679,1.5953678014772845,5,322,85,100,3,LADTransferTreeBoost,400,1.6027617897173996,1.2340731019657014,1.5186444911678656,1.2069171206286473
55,0.1,1,2,0.1,0.05,1.9988686244815828,1.6021447129881388,5,289,85,100,3,LADTransferTreeBoost,400,1.8465009111595636,1.4589616080520935,1.7814887218083275,1.4592212349870797
110,0.1,1,3,0.5,0.01,1.9990224840035438,1.570373593301657,5,310,85,100,3,LADTransferTreeBoost,400,1.602816395260983,1.2222470222925594,1.527597442628327,1.1954897372054087
85,0.1,1,2,0.9,0.05,2.001532500844541,1.5950941575182753,5,295,85,100,3,LADTransferTreeBoost,400,1.600594895390829,1.27755017213803,1.4821721488643338,1.202356048492733
360,0.1,3,3,0.1,0.0,2.0042127968491315,1.576055019379171,5,460,85,100,3,LADTransferTreeBoost,400,2.021271778005888,1.561789965224545,2.0026175292017614,1.5643137295485352
385,0.1,3,3,0.5,0.05,2.005564373337991,1.5262544814752346,5,481,85,100,3,LADTransferTreeBoost,400,1.6932805479868935,1.2910453007404652,1.6939057085434903,1.3121904608301442
25,0.1,1,1,0.5,0.05,2.0091243715847242,1.6148345287483756,5,265,85,100,3,LADTransferTreeBoost,400,1.5922979019079064,1.252041348348882,1.526449505662696,1.224367800367333
180,0.1,2,2,0.1,0.0,2.0108707254187914,1.582244349894494,5,352,85,100,3,LADTransferTreeBoost,400,2.2780362880743694,1.7301157105415028,2.269775567666178,1.766655828019975
