,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
350,0.1,3,2,0.9,0.01,1.156401953451201,0.9165992050256735,5,3850,85,300,9,LADTransferTreeBoost,400,1.3950593504808364,1.1086434235043674,1.4048427535427157,1.134299360145684
215,0.1,2,2,0.9,0.01,1.1790974761568713,0.9266022975254185,5,3769,85,300,9,LADTransferTreeBoost,400,1.4660810989491333,1.157772506771708,1.4739440449404018,1.1887513439756985
195,0.1,2,2,0.5,0.0,1.2273463149994057,0.9578967738934526,5,3757,85,300,9,LADTransferTreeBoost,400,1.4327400066416536,1.134217976348909,1.4459219394115987,1.16409580489855
200,0.1,2,2,0.5,0.01,1.2299182251729985,0.9553174919061979,5,3766,85,300,9,LADTransferTreeBoost,400,1.3803803060828976,1.0895456446530305,1.3851710890038635,1.117406833685051
80,0.1,1,2,0.9,0.01,1.233355342633053,0.9644796325571315,5,3688,85,300,9,LADTransferTreeBoost,400,1.3942086337458397,1.0998210479880282,1.4272680870851642,1.1376107097341095
60,0.1,1,2,0.5,0.0,1.2543928040261487,0.9819438488455692,5,3676,85,300,9,LADTransferTreeBoost,400,1.381920987141874,1.1042666025961514,1.413431251172924,1.1446906409805575
330,0.1,3,2,0.5,0.0,1.2570104938194695,0.9836431643607437,5,3838,85,300,9,LADTransferTreeBoost,400,1.4680517184781037,1.1665849241253672,1.4838443541864197,1.196620253556179
180,0.1,2,2,0.1,0.0,1.2775683666727382,0.9973766799231061,5,3754,85,300,9,LADTransferTreeBoost,400,1.4073285042193366,1.1152410212354322,1.441063660013585,1.1618789406882586
185,0.1,2,2,0.1,0.01,1.290163620905484,1.004321975034173,5,3763,85,300,9,LADTransferTreeBoost,400,1.328843262034367,1.059802380890303,1.365118865515105,1.0998568551725625
335,0.1,3,2,0.5,0.01,1.2939201836255294,1.0129722800453205,5,3847,85,300,9,LADTransferTreeBoost,400,1.39743483162651,1.105910791567131,1.438353238732752,1.156624803112059
260,0.1,2,3,0.9,0.01,1.2939273938125828,1.0087603224086372,5,3796,85,300,9,LADTransferTreeBoost,400,1.5486008756936014,1.237844363778975,1.5311769340974768,1.227486349558398
190,0.1,2,2,0.1,0.05,1.299498355009026,1.0163955101473225,5,3772,85,300,9,LADTransferTreeBoost,400,1.3619345202100412,1.081131567786472,1.3827565231793424,1.105649824151164
65,0.1,1,2,0.5,0.01,1.302090689598944,1.0095500470794787,5,3685,85,300,9,LADTransferTreeBoost,400,1.3558460908093757,1.0793184149363535,1.377930828110755,1.114905607922584
355,0.1,3,2,0.9,0.05,1.3039197874332054,1.03757196892093,5,3859,85,300,9,LADTransferTreeBoost,400,1.7659529169912704,1.4137507615145328,1.7233463066005166,1.3991775578483712
85,0.1,1,2,0.9,0.05,1.313920350301578,1.0246383597736268,5,3697,85,300,9,LADTransferTreeBoost,400,1.4274649886374102,1.1289708554284972,1.450777102849707,1.1604098106459455
45,0.1,1,2,0.1,0.0,1.3153164613312278,1.0298676076365134,5,3673,85,300,9,LADTransferTreeBoost,400,1.4256704431856837,1.1277127140331462,1.4285643966432569,1.1523814972258188
315,0.1,3,2,0.1,0.0,1.3215377487283329,1.032471196684373,5,3835,85,300,9,LADTransferTreeBoost,400,1.3936525041812111,1.1044675234064485,1.408860654799868,1.133802154897014
375,0.1,3,3,0.5,0.0,1.334145338230623,1.0312324301256905,5,3865,85,300,9,LADTransferTreeBoost,400,1.6511039194063777,1.303125485045323,1.6419806668358623,1.304742764203137
395,0.1,3,3,0.9,0.01,1.3459018604725874,1.0511637671740792,5,3877,85,300,9,LADTransferTreeBoost,400,1.8672595453064744,1.4957894215179235,1.8352129245187847,1.478204717175944
240,0.1,2,3,0.5,0.0,1.3490539990276134,1.021234789947074,5,3784,85,300,9,LADTransferTreeBoost,400,1.4599732954724218,1.1638303147938818,1.4589271162445552,1.1622135004672385
205,0.1,2,2,0.5,0.05,1.358402967351573,1.0426098500891823,5,3775,85,300,9,LADTransferTreeBoost,400,1.389129006397211,1.1034176845536834,1.4014311017742094,1.128967924248603
340,0.1,3,2,0.5,0.05,1.3618054160438997,1.0775517301140016,5,3856,85,300,9,LADTransferTreeBoost,400,1.408339359496064,1.118826658236128,1.4119746921146312,1.1390884061820228
105,0.1,1,3,0.5,0.0,1.3632191090448493,1.0416584213863522,5,3703,85,300,9,LADTransferTreeBoost,400,1.4863374621543493,1.1740498349469577,1.4842190553561097,1.1865911993872875
220,0.1,2,2,0.9,0.05,1.3748994138975665,1.0679375380409168,5,3778,85,300,9,LADTransferTreeBoost,400,1.441196308852322,1.1424272691741773,1.4494583975662063,1.171290411770096
55,0.1,1,2,0.1,0.05,1.3959859778137782,1.090701061090359,5,3691,85,300,9,LADTransferTreeBoost,400,1.3930087736439405,1.1040631362470417,1.4048702989667377,1.136654257139986
320,0.1,3,2,0.1,0.01,1.417050383975543,1.106685676796348,5,3844,85,300,9,LADTransferTreeBoost,400,1.416642986248304,1.1281754948606555,1.4374335666187776,1.1528200017530503
90,0.1,1,3,0.1,0.0,1.4279402237009724,1.099344521508173,5,3700,85,300,9,LADTransferTreeBoost,400,1.555210384262735,1.216339995227886,1.5432417364887625,1.2227112512415137
380,0.1,3,3,0.5,0.01,1.4289879071537475,1.1123963548365927,5,3874,85,300,9,LADTransferTreeBoost,400,1.6508639560820064,1.3143496010913582,1.6334068657034095,1.3123312316785638
325,0.1,3,2,0.1,0.05,1.429656387554017,1.1101502835669872,5,3853,85,300,9,LADTransferTreeBoost,400,1.5117056487803946,1.1986838619492115,1.5315896208543345,1.235340245786195
385,0.1,3,3,0.5,0.05,1.4449358406047117,1.1253613565566036,5,3883,85,300,9,LADTransferTreeBoost,400,2.0316091101149176,1.6452579979727315,2.002066358062076,1.6350138593326755
70,0.1,1,2,0.5,0.05,1.4476958276798744,1.1413627891076987,5,3694,85,300,9,LADTransferTreeBoost,400,1.3996438581466588,1.109557730726148,1.4485743898184855,1.1595610090069848
150,0.1,2,1,0.5,0.0,1.4491343152614862,1.1485300210670253,5,3730,85,300,9,LADTransferTreeBoost,400,1.6150770638897145,1.2948625251909869,1.594484753394792,1.28627701489435
115,0.1,1,3,0.5,0.05,1.4744727321096387,1.1428687493619636,5,3721,85,300,9,LADTransferTreeBoost,400,1.5714702979257826,1.2210657932235125,1.5863888298649311,1.2291924266540286
245,0.1,2,3,0.5,0.01,1.4841807144274701,1.1473462614513967,5,3793,85,300,9,LADTransferTreeBoost,400,1.9351560940653316,1.5589993253973666,1.902048874468132,1.5336738010039128
250,0.1,2,3,0.5,0.05,1.48895578752959,1.1444964047808825,5,3802,85,300,9,LADTransferTreeBoost,400,1.68629070503346,1.314173314161268,1.6895496514213897,1.3239343865218451
290,0.1,3,1,0.5,0.01,1.4904413356399338,1.1749804747377555,5,3820,85,300,9,LADTransferTreeBoost,400,1.6347903752125656,1.2854605816390483,1.6156734191810125,1.286930114454531
15,0.1,1,1,0.5,0.0,1.4963045942724202,1.1829951326552477,5,3649,85,300,9,LADTransferTreeBoost,400,1.6367656707788878,1.3115919002084282,1.610450489427822,1.2978824877881316
130,0.1,1,3,0.9,0.05,1.501177709211967,1.1620869833923693,5,3724,85,300,9,LADTransferTreeBoost,400,1.6067448625726035,1.269250647442823,1.6192138202560322,1.2735733568541063
370,0.1,3,3,0.1,0.05,1.51650935842849,1.1505431367458487,5,3880,85,300,9,LADTransferTreeBoost,400,1.7564406249990092,1.370802758124262,1.744294682930254,1.384855745596743
285,0.1,3,1,0.5,0.0,1.5244591614651601,1.195168632335734,5,3811,85,300,9,LADTransferTreeBoost,400,1.6063269625653265,1.2888423964207811,1.5898305651940583,1.2837755968011957
100,0.1,1,3,0.1,0.05,1.528233115361504,1.161088882386148,5,3718,85,300,9,LADTransferTreeBoost,400,1.5813257844848372,1.2433065370691352,1.640494739608414,1.2739043082783907
305,0.1,3,1,0.9,0.01,1.531375040656765,1.2115346370159126,5,3823,85,300,9,LADTransferTreeBoost,400,1.5270578871150289,1.207319801563995,1.511149525497874,1.2090893565999814
50,0.1,1,2,0.1,0.01,1.5805587617937322,1.2342941907402496,5,3682,85,300,9,LADTransferTreeBoost,400,1.3890783981436008,1.0992394702257484,1.4265292494649766,1.1499012985461596
95,0.1,1,3,0.1,0.01,1.598978088919412,1.2469129282446274,5,3709,85,300,9,LADTransferTreeBoost,400,2.1327528017573507,1.7128400535580028,2.1162942419242627,1.711764705958749
235,0.1,2,3,0.1,0.05,1.6029745402895184,1.2267931574933357,5,3799,85,300,9,LADTransferTreeBoost,400,1.6963228856705543,1.3387138693702494,1.700264595329249,1.33631750328858
110,0.1,1,3,0.5,0.01,1.6189226364453355,1.2806147157471253,5,3712,85,300,9,LADTransferTreeBoost,400,1.615796620279648,1.2624172877920758,1.624562797107929,1.2806669540483386
225,0.1,2,3,0.1,0.0,1.639154260643771,1.266613465261125,5,3781,85,300,9,LADTransferTreeBoost,400,1.924392840014368,1.544620073763732,1.901833445078938,1.5260515269348511
230,0.1,2,3,0.1,0.01,1.6493412594106807,1.2805114036422025,5,3790,85,300,9,LADTransferTreeBoost,400,1.7528993481270128,1.4114926517111088,1.7530503932881412,1.4184772508166006
365,0.1,3,3,0.1,0.01,1.6907335505510013,1.296126281926729,5,3871,85,300,9,LADTransferTreeBoost,400,1.605183342722547,1.2531968102341402,1.6100311064640218,1.2799038988637044
270,0.1,3,1,0.1,0.0,1.7723821660613113,1.3843903247539509,5,3808,85,300,9,LADTransferTreeBoost,400,2.06701190047872,1.6128312655230093,2.060247932064449,1.637438878381376
360,0.1,3,3,0.1,0.0,1.7919232005868424,1.4040972702658585,5,3862,85,300,9,LADTransferTreeBoost,400,1.791087998302466,1.3927683067063472,1.7985001113286212,1.418821192487074
310,0.1,3,1,0.9,0.05,1.8143882663840114,1.429006962359837,5,3832,85,300,9,LADTransferTreeBoost,400,1.980932102390039,1.5428906230297266,1.9701176101916933,1.5536091964858112
400,0.1,3,3,0.9,0.05,1.8740785173492291,1.5320857700523607,5,3886,85,300,9,LADTransferTreeBoost,400,2.0666829092928607,1.592769882853908,2.0957662928379794,1.6333617205046125
265,0.1,2,3,0.9,0.05,1.8764347886946908,1.5151339647877173,5,3805,85,300,9,LADTransferTreeBoost,400,2.2616006065314567,1.8294580066986212,2.2194725474270536,1.8029071178076583
125,0.1,1,3,0.9,0.01,1.907579676149836,1.5360976609225112,5,3715,85,300,9,LADTransferTreeBoost,400,1.5747767891567157,1.2578479122687265,1.550281924473238,1.2376710938678106
155,0.1,2,1,0.5,0.01,1.92035261057308,1.495477630892304,5,3739,85,300,9,LADTransferTreeBoost,400,2.193574255172377,1.698139746585433,2.2300340552536566,1.7361358015520367
295,0.1,3,1,0.5,0.05,1.9351538202483063,1.521159214521497,5,3829,85,300,9,LADTransferTreeBoost,400,1.8890921946615136,1.4649374766313576,1.9000901366799596,1.4814188876462424
