,seed,d,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,930.0,3.0,0.05,1.0,0.9278819064805072,0.7289614139667656,0.9015455561250444,0.7106260444386752
1,930.0,3.0,0.05,2.0,0.4269903967936287,0.3308603595601403,0.4384311759197074,0.34618315304526187
2,930.0,3.0,0.05,3.0,0.4565744840668226,0.3561278707791445,0.47725101920433016,0.38112300245664427
3,930.0,3.0,0.05,4.0,0.5421976434463383,0.41641530192911713,0.5390378932585186,0.4206886101416874
4,930.0,3.0,0.05,5.0,0.6338173382204154,0.4873337761087138,0.6261151424262814,0.48476197807981514
5,930.0,3.0,0.05,6.0,0.7631927683782639,0.5907707280922277,0.7415701356481498,0.5705294697915334
6,930.0,3.0,0.05,7.0,0.8590718987401497,0.6513957376821675,0.8416424573848071,0.6503207661676884
7,930.0,3.0,0.075,1.0,0.9115292903990899,0.7124888745302426,0.8872366052271794,0.6959197158740301
8,930.0,3.0,0.075,2.0,0.4268504106405658,0.33083569874247687,0.43710396337048985,0.34860227643709024
9,930.0,3.0,0.075,3.0,0.47888895192400155,0.37161629941204566,0.4877563974117127,0.3899806940999282
10,930.0,3.0,0.075,4.0,0.5588754883475879,0.43319279052924353,0.5566761574612099,0.4387746194824341
11,930.0,3.0,0.075,5.0,0.6414240516177193,0.49518865337063556,0.6366070370881206,0.496930494905439
12,930.0,3.0,0.075,6.0,0.7454070582881306,0.5773588598736235,0.7285765183126005,0.5630075570913912
13,930.0,3.0,0.075,7.0,0.8407045876695157,0.642258583239878,0.8146849828302684,0.6310208246613005
14,930.0,3.0,0.1,1.0,0.9207428512741989,0.7223769784760025,0.8954570917377213,0.7037808817900664
15,930.0,3.0,0.1,2.0,0.4409846550582274,0.3435068775733323,0.46206418436530233,0.364756627864911
16,930.0,3.0,0.1,3.0,0.4641261839425993,0.3642115561376627,0.4860634826644257,0.3870447092099044
17,930.0,3.0,0.1,4.0,0.5498560070944315,0.43184499755004346,0.5516751664571905,0.43122872651925803
18,930.0,3.0,0.1,5.0,0.6608993517558891,0.5119118551739172,0.6669273510378082,0.5184536781441593
19,930.0,3.0,0.1,6.0,0.7755633349806051,0.5962794937204325,0.7592130950664447,0.5911068008420456
20,930.0,3.0,0.1,7.0,0.8825532418958547,0.6802341337184569,0.8477405158657881,0.6522162094170081
21,930.0,3.0,0.125,1.0,0.9256042525126638,0.7312822046197391,0.9014922019818205,0.7123702611358436
22,930.0,3.0,0.125,2.0,0.4637290897549727,0.3639737756024583,0.4892148128172362,0.38594988400160857
23,930.0,3.0,0.125,3.0,0.5004640825462568,0.39150062944680053,0.523669937104307,0.41554612712238803
24,930.0,3.0,0.125,4.0,0.6163621383803598,0.4780533475468968,0.6044709608698722,0.4734675281393801
25,930.0,3.0,0.125,5.0,0.6773119871255349,0.5195472542993773,0.6601258082930714,0.5042012587291925
26,930.0,3.0,0.125,6.0,0.7877204454005514,0.5964974596781142,0.7574193387788365,0.5807583147183798
27,930.0,3.0,0.125,7.0,0.8837380230154369,0.6719516872624807,0.8442425911687732,0.6544604481902685
28,930.0,3.0,0.15,1.0,0.9050585096478388,0.7076367468325668,0.8809346072468833,0.6908871640808932
29,930.0,3.0,0.15,2.0,0.47600270232047104,0.3717147561642715,0.4958883708535285,0.39435886711444734
30,930.0,3.0,0.15,3.0,0.5063298665079264,0.4000081908327183,0.5216683719681636,0.41200740617767767
31,930.0,3.0,0.15,4.0,0.6004072654857078,0.4621215532397155,0.6008646581707723,0.4668819722508771
32,930.0,3.0,0.15,5.0,0.6538656153012092,0.514028751294161,0.6466717713462716,0.5015285150115822
33,930.0,3.0,0.15,6.0,0.7639582528167119,0.5865021300492582,0.7420995777903062,0.5686083347445704
34,930.0,3.0,0.15,7.0,0.8665697205033112,0.6616547923608648,0.8176696204620112,0.6384826091664634
35,930.0,3.0,0.175,1.0,0.9121124388643025,0.7113185068274623,0.8854755819279898,0.6944144791599396
36,930.0,3.0,0.175,2.0,0.4350021437002496,0.3457257833852533,0.4662788338681659,0.3708348833303984
37,930.0,3.0,0.175,3.0,0.5371118083255355,0.42320559669598096,0.5525997548771715,0.43531902931011607
38,930.0,3.0,0.175,4.0,0.6132789497594291,0.4774355524363249,0.5963493198637494,0.469435110934034
39,930.0,3.0,0.175,5.0,0.6336652126621131,0.49686666700814613,0.654098708375048,0.5073805091146649
40,930.0,3.0,0.175,6.0,0.8135301156215844,0.6340354012408052,0.7491335376242407,0.5806175569482513
41,930.0,3.0,0.175,7.0,0.8583391712219002,0.6608014109526387,0.8254378478371617,0.6390317471688731
42,930.0,3.0,0.2,1.0,0.9130764470792405,0.7100550987294613,0.8971160194281638,0.7043657200295899
43,930.0,3.0,0.2,2.0,0.47644934807708644,0.3765539388070178,0.49386505525052765,0.38638301353416304
44,930.0,3.0,0.2,3.0,0.5627543808999829,0.4428198951213198,0.5707359880784499,0.45458431145883194
45,930.0,3.0,0.2,4.0,0.6325607104659103,0.4948095548914464,0.6190458161134254,0.48492558740587766
46,930.0,3.0,0.2,5.0,0.7090686045355659,0.5434675807036181,0.6696697029523192,0.5191620589967784
47,930.0,3.0,0.2,6.0,0.7949812318840449,0.6265115070712625,0.7710696124107873,0.6036583682308229
48,930.0,3.0,0.2,7.0,0.8824824247729521,0.6867827644042322,0.8550301562692754,0.6645454718561132
49,930.0,3.0,0.225,1.0,0.9455283012156538,0.7455772254809424,0.9134456426200022,0.7227563541285289
50,930.0,3.0,0.225,2.0,0.4954229077315662,0.3961385365691574,0.5106723052049441,0.39835396974678805
51,930.0,3.0,0.225,3.0,0.5450988060193648,0.42625499790239635,0.542741783438635,0.43492888976505567
52,930.0,3.0,0.225,4.0,0.6331107520457145,0.4944265265333215,0.6132798924919481,0.48042491890286987
53,930.0,3.0,0.225,5.0,0.696135985240531,0.5431243577843334,0.6832058704287212,0.528794773370758
54,930.0,3.0,0.225,6.0,0.7928241468743512,0.612044754514815,0.780707292196748,0.608746284997596
55,930.0,3.0,0.225,7.0,0.8890589884713184,0.6970988872166033,0.8871946411986086,0.7034029517804865
56,930.0,3.0,0.25,1.0,0.9061374893028716,0.7150238805721231,0.8923913284526218,0.7061060650766601
57,930.0,3.0,0.25,2.0,0.5130003877591098,0.4062870331709209,0.5342056155513704,0.4220206135701927
58,930.0,3.0,0.25,3.0,0.5763701330925944,0.449308810453049,0.572469000330291,0.46117068277438683
59,930.0,3.0,0.25,4.0,0.6664619739131988,0.5095121890461456,0.6676878148970705,0.5295711752099536
60,930.0,3.0,0.25,5.0,0.7316875891478399,0.5686399327128622,0.6907180208988806,0.5404872905310483
61,930.0,3.0,0.25,6.0,0.8113153965026356,0.6313126328152873,0.8059298136649427,0.6293655502945726
62,930.0,3.0,0.25,7.0,0.9488264295856089,0.7324894998443467,0.9547156375272602,0.7544326387436812
63,930.0,3.0,0.275,1.0,0.9258607665659652,0.737330417393597,0.9065991480571991,0.7174889310688588
64,930.0,3.0,0.275,2.0,0.5410721829365596,0.4316456506593387,0.5733370125252093,0.4496876702813842
65,930.0,3.0,0.275,3.0,0.6417245025455086,0.5084679944251923,0.6573945263134646,0.5227895447701275
66,930.0,3.0,0.275,4.0,0.6019968213296226,0.46715109485935924,0.6179979959533854,0.48713175550691223
67,930.0,3.0,0.275,5.0,0.7510317555817536,0.5810489510213225,0.7177200902710593,0.5625864402790224
68,930.0,3.0,0.275,6.0,0.8636044500101318,0.6687500651047026,0.8380755676248639,0.6473784154271175
69,930.0,3.0,0.275,7.0,0.9721015384000413,0.7504933322454765,0.9671646856785896,0.7504474627584309
70,930.0,3.0,0.3,1.0,0.9492706887304181,0.749956400738094,0.9149406944520585,0.7319622274942276
71,930.0,3.0,0.3,2.0,0.5547749101850157,0.4407530297710015,0.5458118564965524,0.4282662705844003
72,930.0,3.0,0.3,3.0,0.6359178195540893,0.5004226985182149,0.6511160030765477,0.5200808991160794
73,930.0,3.0,0.3,4.0,0.7055469890672699,0.5513316064574904,0.704711190136985,0.5616689811178366
74,930.0,3.0,0.3,5.0,0.7551589768986473,0.5899641369163191,0.7197126300141923,0.565495056961574
75,930.0,3.0,0.3,6.0,0.8584772038983159,0.6710418837132396,0.83027951653526,0.6449676810842928
76,930.0,3.0,0.3,7.0,0.9714661850760131,0.751091441097988,0.9548060087437431,0.7453191125020173
77,930.0,6.0,0.05,1.0,0.9513963649325671,0.7387154897930049,0.9516051680877066,0.7383158288248933
78,930.0,6.0,0.05,2.0,0.5191820953152981,0.4086043244699035,0.5406266951607807,0.42834813625836926
79,930.0,6.0,0.05,3.0,0.5659356394201379,0.43878578809253305,0.5659878337645263,0.43943879407789316
80,930.0,6.0,0.05,4.0,0.5843343250394324,0.4435865272735713,0.5886012926613475,0.4506676764447909
81,930.0,6.0,0.05,5.0,0.6712667120221358,0.5142403571331313,0.6628610257707683,0.512744296415285
82,930.0,6.0,0.05,6.0,0.7119697133772775,0.5449507163833691,0.7172236505458978,0.5490994070575148
83,930.0,6.0,0.05,7.0,0.7633001735455159,0.5796298639359829,0.7580725508520335,0.5884289694891239
84,930.0,6.0,0.075,1.0,0.9477341176223086,0.7346590348010368,0.9495849480111367,0.7350466916060089
85,930.0,6.0,0.075,2.0,0.5148683967147171,0.40337903031301525,0.5358234148995469,0.4258914085144338
86,930.0,6.0,0.075,3.0,0.5645410928094424,0.43289250760889275,0.5676245963931117,0.4379362950940532
87,930.0,6.0,0.075,4.0,0.5913012848912217,0.45165518352684214,0.5985348676014587,0.4600667443436821
88,930.0,6.0,0.075,5.0,0.6823020213658892,0.5194416510878884,0.6580362955739106,0.5079159339075576
89,930.0,6.0,0.075,6.0,0.7240834757256432,0.5402232675705102,0.7281869417190758,0.559367651867789
90,930.0,6.0,0.075,7.0,0.7537939425859546,0.573585943126747,0.757055953622313,0.5838214078443777
91,930.0,6.0,0.1,1.0,0.9367622693424528,0.7247486671887301,0.9414932349085925,0.7279395618461663
92,930.0,6.0,0.1,2.0,0.5325668870761765,0.4192950661228865,0.5488483285439284,0.43752070459438686
93,930.0,6.0,0.1,3.0,0.5460384186653437,0.42261556998483457,0.5536053676205117,0.4317193236819419
94,930.0,6.0,0.1,4.0,0.5948059195073964,0.4491965487646379,0.5883112965204398,0.45502024302550875
95,930.0,6.0,0.1,5.0,0.6838287702351153,0.5276766430664118,0.6775080020317742,0.5220217885273861
96,930.0,6.0,0.1,6.0,0.7251092760634028,0.5516784997341118,0.7345886571415776,0.5622233754095268
97,930.0,6.0,0.1,7.0,0.7744971600849356,0.5872679298798101,0.7811155913780216,0.6039243711107768
