,seed,d,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,930.0,3.0,0.05,1.0,0.9981866498541472,0.7915861133111122,1.0050869659617785,0.8007026459691031
1,930.0,3.0,0.05,2.0,0.9002533915326631,0.7053344597786276,0.8726507149549357,0.6942557952662662
2,930.0,3.0,0.05,3.0,1.026621200212013,0.8103431054604944,1.0026329127888116,0.7951815073983983
3,930.0,3.0,0.05,4.0,1.1655540325527995,0.9154681706432902,1.1435225403873495,0.9030422754833913
4,930.0,3.0,0.05,5.0,1.3250240891101692,1.0454974740154495,1.3157656186251423,1.040829445885371
5,930.0,3.0,0.05,6.0,1.50821084356819,1.1887288458026928,1.4983972923671105,1.1808607587528828
6,930.0,3.0,0.05,7.0,1.600841949521468,1.2699574055052172,1.5820960753441686,1.2551449738769034
7,930.0,3.0,0.075,1.0,0.9911044941725131,0.7853017965913431,0.997696114710358,0.7945869499874064
8,930.0,3.0,0.075,2.0,0.9266687513969849,0.7283796049985063,0.8978636318395777,0.7138971602491528
9,930.0,3.0,0.075,3.0,1.016497716262219,0.7935958748711098,0.9938394456473738,0.785540944729704
10,930.0,3.0,0.075,4.0,1.182466763879645,0.9270749360479372,1.1673185789580627,0.9241030337757952
11,930.0,3.0,0.075,5.0,1.3466686412718825,1.0647670643255265,1.3268642798861876,1.0469987723075498
12,930.0,3.0,0.075,6.0,1.5052091122828897,1.191115069577809,1.4866707043844165,1.1735889146107188
13,930.0,3.0,0.075,7.0,1.6245090185648865,1.2898764545215413,1.594823251976579,1.2652369991038794
14,930.0,3.0,0.1,1.0,1.0078391259398611,0.8004273402679476,1.0100629441584188,0.806500431501274
15,930.0,3.0,0.1,2.0,0.9194191232981199,0.7249226585067574,0.8805442844765008,0.703372479044074
16,930.0,3.0,0.1,3.0,1.0439318306129817,0.8167894305474865,1.0009690443395534,0.7899289641182268
17,930.0,3.0,0.1,4.0,1.1616360014199913,0.9054268706908802,1.1519062542303564,0.900772657388676
