,seed,d,method,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,936,3,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1000,1.0290777732747114,0.8118125740174436,1.0195690279578835,0.8268021159684622
1,936,3,LSTransferTreeBoost,0.05,1,1,0.0,0.5,1000,1.0250628577978238,0.8135851898753845,1.019789607597785,0.8236786922017741
2,936,3,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1000,0.8018803432398334,0.6361838842885557,0.7964520054254305,0.6342116952815376
3,936,3,LSTransferTreeBoost,0.05,1,2,0.0,0.5,1000,0.7528261298685208,0.5956977265655176,0.7393705768231137,0.5887674156871148
4,936,3,LSTransferTreeBoost,0.05,1,3,0.01,0.9,1000,0.8695297249432782,0.681708967624093,0.8168354134606441,0.6376137102215657
5,936,3,LSTransferTreeBoost,0.05,1,3,0.0,0.5,1000,0.843271622383968,0.6590477484153756,0.8100480353502665,0.6295609551097625
6,936,3,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1000,1.0611522474302564,0.8519310030305685,1.0285869453318157,0.832201963333924
7,936,3,LSTransferTreeBoost,0.05,2,1,0.0,0.5,1000,1.0349404958628927,0.8277222075089605,1.0021570887260973,0.8061562454700502
8,936,3,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1000,0.8570528063910043,0.6755901611693389,0.8212219587630067,0.6589318554867979
9,936,3,LSTransferTreeBoost,0.05,2,2,0.0,0.5,1000,0.8128472294640515,0.645312683206313,0.7952497803673584,0.6363357323033837
10,936,3,LSTransferTreeBoost,0.05,2,3,0.01,0.9,1000,0.8634331699927377,0.6772176210848059,0.8023525848925624,0.6243747929388013
11,936,3,LSTransferTreeBoost,0.05,2,3,0.0,0.5,1000,0.8303326365412829,0.6431604758804257,0.7910948711442419,0.614430513845515
12,936,3,LSTransferTreeBoost,0.05,3,1,0.01,0.9,1000,0.8493233371854212,0.6756874119072791,0.8102047673753847,0.6382449887198851
13,936,3,LSTransferTreeBoost,0.05,3,1,0.0,0.5,1000,0.9069717886764724,0.720557300211333,0.8617238998567663,0.6824788561207251
14,936,3,LSTransferTreeBoost,0.05,3,2,0.01,0.9,1000,0.7808778025870241,0.615007624391013,0.7467380150182644,0.5855564147137656
15,936,3,LSTransferTreeBoost,0.05,3,2,0.0,0.5,1000,0.8187021488104272,0.6500264965147136,0.7932260686447027,0.6234193096486338
16,936,3,LSTransferTreeBoost,0.05,3,3,0.01,0.9,1000,0.8289720661788931,0.6540182124818177,0.7665643468305167,0.6033298399353679
17,936,3,LSTransferTreeBoost,0.05,3,3,0.0,0.5,1000,0.8120055848555019,0.633492495476037,0.7671508217357582,0.5983463108443591
18,936,3,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1000,1.0626905193194924,0.8435370233118917,1.0573445391727545,0.8528342783609457
19,936,3,LSTransferTreeBoost,0.1,1,1,0.0,0.5,1000,1.0154066610181065,0.8052554089512146,1.007758575047306,0.8137510459535879
20,936,3,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1000,0.7492131223556838,0.5936480654909643,0.7372004900109196,0.58529704780793
21,936,3,LSTransferTreeBoost,0.1,1,2,0.0,0.5,1000,0.765331943286789,0.6070530008541442,0.7472486203251872,0.5960642242636256
22,936,3,LSTransferTreeBoost,0.1,1,3,0.01,0.9,1000,0.8177812968553112,0.6467688336689746,0.7787186145021177,0.6137982207957998
23,936,3,LSTransferTreeBoost,0.1,1,3,0.0,0.5,1000,0.829656709734526,0.6495673631582013,0.7929118317527688,0.6185086747728868
24,936,3,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1000,1.0625611356086795,0.8515114210697158,1.0098326216271414,0.8142607877656046
25,936,3,LSTransferTreeBoost,0.1,2,1,0.0,0.5,1000,1.0334537480971313,0.8266584215711991,1.0063538536135097,0.8113583592899877
26,936,3,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1000,0.847338415523489,0.6765864580404743,0.827575470219031,0.6616827350199542
27,936,3,LSTransferTreeBoost,0.1,2,2,0.0,0.5,1000,0.7716163016267662,0.6130152666356811,0.7500010708044388,0.6036051345742143
28,936,3,LSTransferTreeBoost,0.1,2,3,0.01,0.9,1000,0.8197512282199872,0.6514672474204101,0.7753796683226013,0.6117223928250632
29,936,3,LSTransferTreeBoost,0.1,2,3,0.0,0.5,1000,0.8103913085631295,0.6331275776631228,0.7702743357590736,0.6009770333592248
30,936,3,LSTransferTreeBoost,0.1,3,1,0.01,0.9,1000,0.8595839640216227,0.6840194199487641,0.8182953345197487,0.6463836493385133
31,936,3,LSTransferTreeBoost,0.1,3,1,0.0,0.5,1000,0.90895779004182,0.7245191789200917,0.8627460303763271,0.6789039188384265
32,936,3,LSTransferTreeBoost,0.1,3,2,0.01,0.9,1000,0.7151406052686058,0.5727150785187427,0.692254038558609,0.5451126494299745
33,936,3,LSTransferTreeBoost,0.1,3,2,0.0,0.5,1000,0.8105918198951052,0.6434727349013835,0.7939792028900481,0.6270054789205874
34,936,3,LSTransferTreeBoost,0.1,3,3,0.01,0.9,1000,0.8113408620995505,0.6348619590416656,0.7617661425292876,0.5988889111472226
