,seed,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,860.0,0.05,1.0,1.0,0.01,0.9,1000.0,7.511950760819647,5.807415486402219,7.1459816551935695,5.348815495178247
1,860.0,0.05,1.0,1.0,0.0,0.5,1000.0,5.553444538262209,4.225317411133404,5.018477454394445,3.882315490396724
2,860.0,0.05,1.0,2.0,0.01,0.9,1000.0,4.146064542559019,3.0798770313660233,4.611411583376209,3.5991864476612156
3,860.0,0.05,1.0,2.0,0.0,0.5,1000.0,4.455663824466778,3.215366573360783,4.7157950532009325,3.6313868082390757
4,860.0,0.05,1.0,3.0,0.01,0.9,1000.0,4.016075789095052,2.8557965287592424,4.629029581802012,3.4064470735169112
5,860.0,0.05,1.0,3.0,0.0,0.5,1000.0,4.636629657471925,3.208516729255035,4.622548958435429,3.5167924963988773
6,860.0,0.05,2.0,1.0,0.01,0.9,1000.0,6.5575655692329935,5.353164678441302,5.832573444439505,4.36862173083196
7,860.0,0.05,2.0,1.0,0.0,0.5,1000.0,5.2463828589392465,4.129437668069249,4.642548475619148,3.5501621355071276
8,860.0,0.05,2.0,2.0,0.01,0.9,1000.0,4.369753223934783,3.4961583532004648,4.493032691878443,3.5066612385331006
9,860.0,0.05,2.0,2.0,0.0,0.5,1000.0,4.2026716109525255,3.125644296940548,4.491741161981323,3.3509363720860077
10,860.0,0.05,2.0,3.0,0.01,0.9,1000.0,3.8209737467083857,2.8394526669562548,4.31141733296205,3.1354000401970197
11,860.0,0.05,2.0,3.0,0.0,0.5,1000.0,3.9219472516895424,2.8927461271922046,4.237039142520844,3.2241168167222116
12,860.0,0.05,3.0,1.0,0.01,0.9,1000.0,5.211055666052432,4.090116574819253,4.745910244588212,3.6379777368901043
13,860.0,0.05,3.0,1.0,0.0,0.5,1000.0,5.294007659500107,4.13839013354074,5.02587295467086,3.8459356448143485
14,860.0,0.05,3.0,2.0,0.01,0.9,1000.0,4.315440774874298,3.421399252168723,4.248886335251355,3.0829129747590263
15,860.0,0.05,3.0,2.0,0.0,0.5,1000.0,4.15604111839891,3.1231181920582056,4.381971338915672,3.423404545245145
16,860.0,0.05,3.0,3.0,0.01,0.9,1000.0,3.9721921574570414,2.8581720826161883,4.5027032582891495,3.225938479038013
17,860.0,0.05,3.0,3.0,0.0,0.5,1000.0,4.705841018936218,3.318524226153374,4.809728599053114,3.5886376055009874
18,860.0,0.1,1.0,1.0,0.01,0.9,1000.0,7.274418327612982,5.70294218359524,6.815920603381402,5.198326745436031
19,860.0,0.1,1.0,1.0,0.0,0.5,1000.0,5.10112737358078,3.8523173882928834,4.831255223997738,3.693343947724514
20,860.0,0.1,1.0,2.0,0.01,0.9,1000.0,4.311297153903717,3.2524110822804135,4.72051109152532,3.7158919364443843
21,860.0,0.1,1.0,2.0,0.0,0.5,1000.0,3.942528237144128,2.9183945124401043,4.455443753987809,3.4220603489503083
22,860.0,0.1,1.0,3.0,0.01,0.9,1000.0,3.8458026694059693,2.7649248151929475,4.535257053282911,3.4193403672670977
23,860.0,0.1,1.0,3.0,0.0,0.5,1000.0,4.114401732127796,2.9145154372766098,4.443952001368763,3.3614901088039946
24,860.0,0.1,2.0,1.0,0.01,0.9,1000.0,5.590226795925388,4.595310971219401,5.026640401041877,4.037789411779093
25,860.0,0.1,2.0,1.0,0.0,0.5,1000.0,5.361486416730899,4.269691922728601,4.987156461926449,3.892830595463842
26,860.0,0.1,2.0,2.0,0.01,0.9,1000.0,4.307541788549749,3.303097023276444,4.516431696338548,3.5206695149084593
27,860.0,0.1,2.0,2.0,0.0,0.5,1000.0,3.895099035656942,2.877859087803172,4.326006350106446,3.15642753861096
28,860.0,0.1,2.0,3.0,0.01,0.9,1000.0,3.7569127761861014,2.87373529749239,4.272908033550584,3.1352730033413825
29,860.0,0.1,2.0,3.0,0.0,0.5,1000.0,4.0769363748032195,2.966416609903083,4.520228942719509,3.4018335864885265
30,860.0,0.1,3.0,1.0,0.01,0.9,1000.0,4.930176094506669,4.060937489543165,4.553512280679115,3.4646274731881856
31,860.0,0.1,3.0,1.0,0.0,0.5,1000.0,5.224505199320359,4.024255379324773,4.991393933109391,3.8029066995366656
32,860.0,0.1,3.0,2.0,0.01,0.9,1000.0,4.36299376502481,3.339234824907149,4.212350403533467,3.025876015339008
33,860.0,0.1,3.0,2.0,0.0,0.5,1000.0,3.6037017244463776,2.702576838201488,4.113332215456869,3.2144817706173994
34,860.0,0.1,3.0,3.0,0.01,0.9,1000.0,3.6541420592435703,2.69543652113438,4.381800765604747,3.0206137716370476
35,860.0,0.1,3.0,3.0,0.0,0.5,1000.0,4.59686648383863,3.239879031427767,4.753098541783497,3.5427922622252503
36,860.0,0.2,1.0,1.0,0.01,0.9,1000.0,5.200122740894008,4.0587529009029915,5.023021125078987,3.906579973125832
37,860.0,0.2,1.0,1.0,0.0,0.5,1000.0,5.122141053333807,3.8476441885465245,4.881662350430623,3.674058430954706
38,860.0,0.2,1.0,2.0,0.01,0.9,1000.0,3.53979110545485,2.653087710046797,4.469766591128568,3.45203609262038
39,860.0,0.2,1.0,2.0,0.0,0.5,1000.0,4.602709114000429,3.363932263002553,4.875419008598319,3.726587119725096
40,860.0,0.2,1.0,3.0,0.01,0.9,1000.0,3.850811664021867,2.7732960416325696,4.5467706242433925,3.4315037062973457
41,860.0,0.2,1.0,3.0,0.0,0.5,1000.0,4.822712267787701,3.3545846321860187,4.831020447228524,3.648714454830049
42,860.0,0.2,2.0,1.0,0.01,0.9,1000.0,6.586055967906762,5.508641904946197,5.5410430873156455,4.391861744570354
43,860.0,0.2,2.0,1.0,0.0,0.5,1000.0,5.322352877106939,4.114912348156944,4.749647675899768,3.630366319970404
44,860.0,0.2,2.0,2.0,0.01,0.9,1000.0,3.90573311215618,3.044519422774477,4.109412406894155,3.093718436608042
45,860.0,0.2,2.0,2.0,0.0,0.5,1000.0,4.436315888233817,3.315975675122525,4.706153401282254,3.556596732122924
46,860.0,0.2,2.0,3.0,0.01,0.9,1000.0,3.8030691654660056,2.8342189724665485,4.359275985113843,3.1570752835006894
47,860.0,0.2,2.0,3.0,0.0,0.5,1000.0,4.345545650434199,3.0988236787712875,4.593215978417413,3.4723614082675067
48,860.0,0.2,3.0,1.0,0.01,0.9,1000.0,5.566009383826475,4.341327778643694,5.241003878297968,4.079318491899198
49,860.0,0.2,3.0,1.0,0.0,0.5,1000.0,5.014727329492573,3.8747035572414172,4.732442600890273,3.654103663973817
50,860.0,0.2,3.0,2.0,0.01,0.9,1000.0,3.900557240809387,3.019867901278446,3.933019295671078,2.956232111597833
51,860.0,0.2,3.0,2.0,0.0,0.5,1000.0,4.043178152497464,2.995751743801568,4.4269187694008165,3.4694356061965146
52,860.0,0.2,3.0,3.0,0.01,0.9,1000.0,3.4927396933769415,2.6896993567026817,4.068864245588221,2.9841484894132666
53,860.0,0.2,3.0,3.0,0.0,0.5,1000.0,3.628985157312378,2.628158050973296,4.338010078127349,3.217148688676414
54,860.0,0.3,1.0,1.0,0.01,0.9,1000.0,5.040936117032653,3.927973532193167,4.946588680505423,3.8368229555465825
55,860.0,0.3,1.0,1.0,0.0,0.5,1000.0,5.0067044990093335,3.752574348799821,4.864088680347857,3.6541851037701587
56,860.0,0.3,1.0,2.0,0.01,0.9,1000.0,3.614550933955653,2.770228146343377,4.21697455159414,3.2213657292692917
57,860.0,0.3,1.0,2.0,0.0,0.5,1000.0,3.736522061685762,2.7250213372629073,4.404650849179287,3.386512165352594
58,860.0,0.3,1.0,3.0,0.01,0.9,1000.0,3.643192792872305,2.728898087043045,4.43461813975839,3.218004268166884
59,860.0,0.3,1.0,3.0,0.0,0.5,1000.0,4.261627101512829,3.1582261248239285,4.517482495678578,3.43205992928771
60,860.0,0.3,2.0,1.0,0.01,0.9,1000.0,4.932255774093518,3.861967524445227,4.512947680275408,3.559747498694491
61,860.0,0.3,2.0,1.0,0.0,0.5,1000.0,5.04626898234565,3.9122897491594113,4.791280107361429,3.6290283474039295
62,860.0,0.3,2.0,2.0,0.01,0.9,1000.0,3.3557248691028625,2.6627569736059007,3.741140917035915,2.741084121136242
63,860.0,0.3,2.0,2.0,0.0,0.5,1000.0,3.714307251066047,2.7872540466494025,4.256562330602988,3.2002699363649354
64,860.0,0.3,2.0,3.0,0.01,0.9,1000.0,3.505988038735865,2.7435450667873487,4.1607887407976465,2.9352236262631597
65,860.0,0.3,2.0,3.0,0.0,0.5,1000.0,3.8777132808172547,2.9173398384968934,4.164999694105551,3.044426613163615
66,860.0,0.3,3.0,1.0,0.01,0.9,1000.0,5.482790733391515,4.52561801450595,4.33304991902629,3.164414544768578
67,860.0,0.3,3.0,1.0,0.0,0.5,1000.0,5.26376226950314,4.003626219660619,4.852537498742645,3.739995012037441
68,860.0,0.3,3.0,2.0,0.01,0.9,1000.0,3.7054169851542684,2.8518042797134346,3.903367768918537,2.9766696478873014
69,860.0,0.3,3.0,2.0,0.0,0.5,1000.0,4.190423365183149,3.1086843918170817,4.455792612240195,3.492329115472309
70,860.0,0.3,3.0,3.0,0.01,0.9,1000.0,3.9255683987962655,2.9260626997497985,4.4040681896507134,3.1517864008232173
71,860.0,0.3,3.0,3.0,0.0,0.5,1000.0,4.559025705615504,3.1465436301274528,4.704807036112602,3.5640374484001147
72,861.0,0.05,1.0,1.0,0.01,0.9,1000.0,5.1238649719118845,4.003814652707206,5.11021339009832,3.7097205197300087
73,861.0,0.05,1.0,1.0,0.0,0.5,1000.0,5.2230103807112025,4.1323387865144205,5.0797360330130195,3.780393649798501
74,861.0,0.05,1.0,2.0,0.01,0.9,1000.0,4.182823530457493,3.248239152804344,3.6716296086629834,2.519305979174878
75,861.0,0.05,1.0,2.0,0.0,0.5,1000.0,4.08979433018537,3.1527092915848747,3.503667096474544,2.4286614396865427
76,861.0,0.05,1.0,3.0,0.01,0.9,1000.0,4.27652597607309,3.2313623436197556,2.8842870935368734,2.0826832112626494
77,861.0,0.05,1.0,3.0,0.0,0.5,1000.0,4.075140595236323,3.0507776853984154,2.6713564729612673,1.8941035483718582
78,861.0,0.05,2.0,1.0,0.01,0.9,1000.0,4.967397531899845,4.015973135951037,5.270663476106614,3.8406741371749202
79,861.0,0.05,2.0,1.0,0.0,0.5,1000.0,4.759068343611169,3.7442262354237648,5.00951314228478,3.5059035302165307
80,861.0,0.05,2.0,2.0,0.01,0.9,1000.0,3.8996700001862457,2.977994898126202,3.8830703197438643,2.622515198181297
81,861.0,0.05,2.0,2.0,0.0,0.5,1000.0,4.5540338069708,3.574526457210666,4.396831905705398,3.2368732197961494
82,861.0,0.05,2.0,3.0,0.01,0.9,1000.0,3.894954569543639,2.930375778043307,3.263184160982407,2.266005270563024
