,seed,target_column,target_instances,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
136,2,Hgv,190,TradaBoostR2,30,0.5,1,2.561528752995597,1.9117005760854464,2.632130418724669,1.9752465037979177
137,1,Hgv,950,TradaBoostR2,10,0.5,2,2.4741599267568173,1.852259065412568,2.398777379939508,1.8068340715980808
138,1,Hgv,190,TradaBoostR2,30,0.5,1,3.4113790490226634,2.4884411515043063,3.538545898378449,2.659785888447773
139,1,Hgv,570,TradaBoostR2,30,0.1,1,2.32158196301015,1.6983585403454124,2.334281008473935,1.7169059956806527
140,1,Hgv,285,TradaBoostR2,30,0.5,1,3.268114070918525,2.4270513499519253,3.32899589288717,2.3175326411870896
141,2,Hgv,380,TradaBoostR2,30,0.1,2,3.687466125305813,1.772244927323354,2.963618053513445,1.8530714448529244
142,1,Hgv,855,TradaBoostR2,20,0.5,2,2.493730477465439,1.8508980052901505,2.6689704761817232,2.0126892458291303
143,2,Hgv,475,TradaBoostR2,20,0.5,2,2.560781225155584,1.8468990706612944,2.6617400545371543,1.77538482233055
144,1,Hgv,760,TradaBoostR2,20,0.5,1,2.758322786279283,2.106628409350149,2.7320131404942587,2.0957719133251898
145,1,Hgv,950,TradaBoostR2,20,0.1,1,2.2065037435896446,1.6388627166495624,2.1980022441046407,1.5839747088028473
146,1,Hgv,665,TradaBoostR2,30,0.1,2,2.359217571976682,1.7116630556097945,2.4219445808821622,1.7599980307863168
