,seed,target_column,target_instances,method,v,source_tree_size,target_tree_size,k,m_0,val_rmse,val_mae,rmse,mae
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.423708869602579,1.8331980528907892,2.6251392975975256,1.9844777791592072
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.309645806708646,1.7322067811394124,2.4311012897775153,1.8108921682795796
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,3.4471075777029117,2.744231273660203,3.8408712408158157,3.1439356457210113
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.9,2.9363192932948006,2.275685054231186,3.264799479015384,2.5869156808191964
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.5,2.46282603925872,1.8591746211957385,2.6884864520976244,2.03530852760105
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.9,2.335253190701846,1.7604842455963636,2.463478734167862,1.8477962744353749
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.05,0.5,3.4623584495061523,2.7475135989036894,3.763948123703721,3.061040660005965
0,2,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.05,0.9,3.112248346072453,2.413240611252659,3.381880472126808,2.683877542688126
0,2,Hgv,95,LSTransferTreeBoost,0.05,2,1,0.01,0.5,2.3540735447005017,1.7819466984528074,2.481060098053594,1.8543430894466582
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.6813827672609665,2.024692344675701,2.6249815828745935,1.9639436357072
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.656542650198894,2.021847842645642,2.6079585729476755,1.9628038532116678
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,3.1201807060743363,2.3676906020547985,3.094450040212737,2.3614558027695893
0,2,Hgv,95,LSTransferTreeBoost,0.05,2,1,0.01,0.9,2.3776601811753997,1.8082530488933461,2.4696115208231286,1.8422660569203326
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.9,2.9332664176556627,2.2261770140502954,2.9141184526690855,2.2248797077385203
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.5,2.7829462535117817,2.1148356479526895,2.6692646978014656,2.032781088964791
0,2,Hgv,95,LSTransferTreeBoost,0.05,2,1,0.05,0.5,3.5670012752831592,2.8707603918931217,3.959502218759725,3.2494834573199918
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.01,0.9,2.693645584426559,2.048665545788758,2.6167613029826353,1.972287413515203
0,1,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.5,2.8915413463867625,2.178685848543893,2.8379435196403584,2.137855644337733
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.05,0.5,3.15244051930827,2.43037927311064,3.0639079045737074,2.3561972656041053
0,10,Hgv,95,LSTransferTreeBoost,0.05,1,2,0.05,0.9,2.962051904664677,2.2669572601823855,2.880431787206054,2.21090624689549
0,2,Hgv,95,LSTransferTreeBoost,0.05,2,1,0.05,0.9,3.1068054096678015,2.434908536524808,3.466906558800848,2.777651196365567
0,1,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.01,0.9,2.826159735657389,2.1393136277692304,2.796020310836596,2.1077776645008246
0,10,Hgv,95,LSTransferTreeBoost,0.05,2,1,0.01,0.5,2.6635144075730275,1.9889412356437919,2.6409734843947614,1.948700223804973
0,10,Hgv,95,LSTransferTreeBoost,0.05,2,1,0.01,0.9,2.683894031127805,2.036875242086536,2.618105896704753,1.9557827429770565
0,1,Hgv,95,LSTransferTreeBoost,0.05,1,1,0.05,0.5,3.415868232636539,2.6158013888007563,3.3657158717284577,2.5972456288278445
0,2,Hgv,95,LSTransferTreeBoost,0.05,2,2,0.01,0.5,2.370728150522436,1.7890132766511446,2.5314849701220763,1.894881045218985
0,10,Hgv,95,LSTransferTreeBoost,0.05,2,1,0.05,0.5,3.1515670796612034,2.391614642647865,3.0717370154174546,2.315086076628981
0,2,Hgv,95,LSTransferTreeBoost,0.05,2,2,0.01,0.9,2.354539416226133,1.788694720840531,2.4640289840050205,1.8433783176747338
0,10,Hgv,95,LSTransferTreeBoost,0.05,2,1,0.05,0.9,2.9333510247547507,2.2197364393764896,2.8917772235536137,2.17037853471149
0,2,Hgv,95,LSTransferTreeBoost,0.05,2,2,0.05,0.5,3.880228779998974,3.1983726129845724,4.158417787721645,3.4583096791051187
0,10,Hgv,95,LSTransferTreeBoost,0.05,2,2,0.01,0.5,2.7403118780711977,2.0764063695004222,2.6542287121792225,2.0150914580059567
0,2,Hgv,95,LSTransferTreeBoost,0.05,2,2,0.05,0.9,3.201064860406778,2.526526870299031,3.4653944403940575,2.775122892275552
0,10,Hgv,95,LSTransferTreeBoost,0.05,2,2,0.01,0.9,2.696782444075091,2.044000308560143,2.6134448273350737,1.9556016088122976
0,10,Hgv,95,LSTransferTreeBoost,0.05,2,2,0.05,0.5,3.522409047300623,2.807020284682265,3.560687866403121,2.879203349593113
0,2,Hgv,95,LSTransferTreeBoost,0.1,1,1,0.01,0.5,2.3277659620623807,1.7477729568952578,2.4538433688065413,1.8411790337510687
0,10,Hgv,95,LSTransferTreeBoost,0.05,2,2,0.05,0.9,2.9746928883880086,2.288865763239676,2.9850125740733042,2.322587156885986
0,10,Hgv,95,LSTransferTreeBoost,0.1,1,1,0.01,0.5,2.659869538162854,2.0102846926341806,2.5932685193580376,1.9431433167945547
0,10,Hgv,95,LSTransferTreeBoost,0.1,1,1,0.01,0.9,2.6841186832110564,2.0277488159545016,2.591328685765087,1.9426429549007713
0,2,Hgv,95,LSTransferTreeBoost,0.1,1,1,0.01,0.9,2.33865855845125,1.7667007457053951,2.447970790506061,1.823414851048063
