,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
275,0.1,3,1,0.1,0.01,1.6581693727491504,1.3014159702039252,5,3332,85,100,9,MTransferTreeBoost,400,1.520960453249042,1.2002707333994145,1.613706125211186,1.2674373017132403
150,0.1,2,1,0.5,0.0,1.661970302091359,1.3007290677201315,5,3245,85,100,9,MTransferTreeBoost,400,1.5462428541590174,1.2116271775708014,1.640860626502167,1.2870747727680052
170,0.1,2,1,0.9,0.01,1.6644343663198282,1.2955684504261886,5,3257,85,100,9,MTransferTreeBoost,400,1.5716548773886063,1.2258889311426793,1.6713747542299875,1.3069449332769394
155,0.1,2,1,0.5,0.01,1.6759467983406668,1.3073807302305043,5,3254,85,100,9,MTransferTreeBoost,400,1.5365578695490685,1.1991103525511708,1.635027036563193,1.2789219202579956
310,0.1,3,1,0.9,0.05,1.6776613244185685,1.305848503746997,5,3347,85,100,9,MTransferTreeBoost,400,1.5569583243615628,1.229543974520032,1.6467885171100602,1.3004590767317636
290,0.1,3,1,0.5,0.01,1.6801227691014602,1.3063031951170319,5,3335,85,100,9,MTransferTreeBoost,400,1.5344196281130051,1.2196475641701745,1.6302392173273832,1.2857722804262388
135,0.1,2,1,0.1,0.0,1.6801896380842436,1.3128527769022273,5,3242,85,100,9,MTransferTreeBoost,400,1.6201344927525645,1.2646554069682077,1.7285202623760223,1.350988782715301
20,0.1,1,1,0.5,0.01,1.6816952037048694,1.311467456863535,5,3173,85,100,9,MTransferTreeBoost,400,1.5365578695490685,1.1991103525511708,1.635027036563193,1.2789219202579956
35,0.1,1,1,0.9,0.01,1.6822521025391715,1.3118581324219862,5,3176,85,100,9,MTransferTreeBoost,400,1.5716548773886063,1.2258889311426793,1.6713747542299875,1.3069449332769394
15,0.1,1,1,0.5,0.0,1.6845842028234492,1.3141818859694203,5,3164,85,100,9,MTransferTreeBoost,400,1.5462428541590174,1.2116271775708014,1.640860626502167,1.2870747727680052
270,0.1,3,1,0.1,0.0,1.6851937328873046,1.3211422663032208,5,3323,85,100,9,MTransferTreeBoost,400,1.5710965268296602,1.255234490154774,1.6700839497252165,1.3227027357974397
305,0.1,3,1,0.9,0.01,1.6986748151334143,1.3258683461534677,5,3338,85,100,9,MTransferTreeBoost,400,1.579154371725264,1.251480370932247,1.6876250256408212,1.3314482407524524
285,0.1,3,1,0.5,0.0,1.7014414245591198,1.3211468205228334,5,3326,85,100,9,MTransferTreeBoost,400,1.6045624470901771,1.2624925901368296,1.7159289685419006,1.3462373173996638
5,0.1,1,1,0.1,0.01,1.705531879128202,1.3316672145419388,5,3170,85,100,9,MTransferTreeBoost,400,1.624458013018968,1.2639224119822958,1.742172221214758,1.3599628806768689
60,0.1,1,2,0.5,0.0,1.741509414758132,1.3516513810362245,5,3191,85,100,9,MTransferTreeBoost,400,1.6455039047297042,1.2932115605363863,1.750015675706644,1.3946935153387896
