,seed,d,method,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,70,3,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.7398023102737132,1.3468196526744678,1.6877697384005326,1.3260535115574863
1,70,3,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.4843492584123568,1.1572213906546553,1.4235093307836129,1.1234075902671288
2,70,3,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.7796385637157153,1.3822423140325897,1.7366045008593884,1.367363962453237
3,70,3,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.8001789910547257,1.3925824768369244,1.7434801482909381,1.370441109068022
4,70,3,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.442220828922625,1.1354646038497933,1.4045508952074595,1.1119481082145068
5,70,3,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.401845143724706,1.1169486761776695,1.379636557260376,1.107871851720392
6,70,3,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.4275784445277842,1.1281446973275961,1.4048667843981635,1.110326341637642
7,70,3,MTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.4985216994226553,1.1665024744245247,1.4780108314751876,1.1714089843081583
8,70,3,MTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.2545623857313348,0.9849580310108369,1.1883835121036403,0.9353304082901207
9,70,3,MTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.3328015788938192,1.0354256056872428,1.275030462227378,0.9934911495229737
10,70,3,MTransferTreeBoost,0.075,2,1,0.05,0.5,1000,1.9817553081160726,1.5317525330008792,1.9585558453885927,1.5520190890590855
11,70,3,MTransferTreeBoost,0.075,2,1,0.05,0.9,1000,1.8992619201830878,1.4642631317848136,1.8689334542417184,1.4782076547630691
12,70,3,MTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.3837398285342246,1.0977545431664621,1.3706125662555244,1.0857087505284724
13,70,3,MTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.4078093838446124,1.1116990661978239,1.3836107988339503,1.0993584371260465
14,70,3,MTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.593071309920269,1.2448631845618934,1.5644209353803356,1.23185564388817
15,70,3,MTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.5242362689923716,1.197088859772991,1.4914747663632368,1.177019431595513
16,70,6,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.732271268178377,1.352335946591897,1.6808494337509277,1.3280678957756342
17,70,6,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.7154588694824005,1.3383931349689033,1.659530497186876,1.3109281165924145
18,70,6,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.541235219991854,1.221260832658485,1.4710502531425824,1.174782043172928
19,70,6,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.5929913430776974,1.2534866087744096,1.5160476642857903,1.2071588975169394
20,70,6,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.4493087750040994,1.1489926450338859,1.4054322610099501,1.1271439854492404
21,70,6,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.4757726300654617,1.1656432408683317,1.4643745737661034,1.1664268203118089
22,70,6,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.4753778664761046,1.1694561800363865,1.4195155399630977,1.1212861189750836
23,70,6,MTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.50141016325513,1.1697625095433404,1.4615067439704488,1.1490573269532192
24,70,6,MTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.742719380624932,1.345014460277886,1.6838217008917853,1.3210132670888737
25,70,6,MTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.5093280425353968,1.181142162864078,1.441143566924832,1.1441150957763377
26,70,6,MTransferTreeBoost,0.075,2,1,0.05,0.5,1000,1.7083275944215301,1.33564390411875,1.6468005761910518,1.3017032741059746
27,70,6,MTransferTreeBoost,0.075,2,1,0.05,0.9,1000,1.4388558497983766,1.1372262624640979,1.3610162808549586,1.0794031516708837
28,70,6,MTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.5889350892427105,1.231935451082083,1.5581437152923618,1.2319438674226082
29,70,6,MTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.4818859987364859,1.157211199294968,1.4484799714761525,1.1425465203132845
30,70,6,MTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.4643295445185136,1.158170897494948,1.4230585168000185,1.1180501297301593
31,70,6,MTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.4372710264311763,1.1271931374621347,1.42072474299047,1.1168069662846665
32,70,9,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.732271268178377,1.352335946591897,1.6808494337509277,1.3280678957756342
33,70,9,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.7154588694824005,1.3383931349689033,1.659530497186876,1.3109281165924145
34,70,9,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.541235219991854,1.221260832658485,1.4710502531425824,1.174782043172928
35,70,9,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.5929913430776974,1.2534866087744096,1.5160476642857903,1.2071588975169394
36,70,9,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.4493087750040994,1.1489926450338859,1.4054322610099501,1.1271439854492404
37,70,9,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.4757726300654617,1.1656432408683317,1.4643745737661034,1.1664268203118089
38,70,9,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.4753778664761046,1.1694561800363865,1.4195155399630977,1.1212861189750836
39,70,9,MTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.50141016325513,1.1697625095433404,1.4615067439704488,1.1490573269532192
40,70,9,MTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.732271268178377,1.352335946591897,1.6808494337509277,1.3280678957756342
41,70,9,MTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.7154588694824005,1.3383931349689033,1.659530497186876,1.3109281165924145
42,70,9,MTransferTreeBoost,0.075,2,1,0.05,0.5,1000,1.541235219991854,1.221260832658485,1.4710502531425824,1.174782043172928
43,70,9,MTransferTreeBoost,0.075,2,1,0.05,0.9,1000,1.5929913430776974,1.2534866087744096,1.5160476642857903,1.2071588975169394
44,70,9,MTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.4493087750040994,1.1489926450338859,1.4054322610099501,1.1271439854492404
45,70,9,MTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.4757726300654617,1.1656432408683317,1.4643745737661034,1.1664268203118089
46,70,9,MTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.4753778664761046,1.1694561800363865,1.4195155399630977,1.1212861189750836
47,70,9,MTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.50141016325513,1.1697625095433404,1.4615067439704488,1.1490573269532192
48,71,3,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.4383483188952888,1.1558048743530875,1.503813468584185,1.1773488997406862
49,71,3,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.5149999769949412,1.2209080637602288,1.5638811298138757,1.2250033208535156
50,71,3,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.636025094065608,1.3121352794763046,1.7056612667828577,1.3235756216510755
51,71,3,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.4819393781175136,1.1907592779494098,1.5329486606755645,1.1953878857397053
52,71,3,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.5155608985525897,1.2062687611650758,1.5596158283494836,1.2199791281577528
53,71,3,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.3656879513362319,1.0825278656630375,1.4328220794651594,1.1348088902790656
54,71,3,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.4269837974561874,1.1282296777672112,1.5110265035642514,1.187274808110631
55,71,3,MTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.46461080165943,1.1612779326297846,1.4942467717857695,1.172664049807175
56,71,3,MTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.3514467361929452,1.0745992322443385,1.4055236559184237,1.1094259584927693
57,71,3,MTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.2642872852702056,1.0083815581797595,1.320816704348595,1.0554922458979075
58,71,3,MTransferTreeBoost,0.075,2,1,0.05,0.5,1000,1.4388902252391043,1.1677005488764538,1.4981886065635703,1.1797596995444375
59,71,3,MTransferTreeBoost,0.075,2,1,0.05,0.9,1000,1.537222251688423,1.2295074102555346,1.593779454962571,1.2409144447379994
60,71,3,MTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.3716507843645298,1.0959437336457896,1.4080991607522615,1.1296457405783848
61,71,3,MTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.3458780345541899,1.0685136185532904,1.422061751835654,1.1243516505242706
62,71,3,MTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.4135367181869238,1.1151180896409165,1.4635183435717756,1.1595362120202035
63,71,3,MTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.374776782052773,1.0969139771701848,1.4362994087125343,1.1470652567177662
64,71,6,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.4383483188952888,1.1558048743530875,1.503813468584185,1.1773488997406862
65,71,6,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.5149999769949412,1.2209080637602288,1.5638811298138757,1.2250033208535156
66,71,6,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.636025094065608,1.3121352794763046,1.7056612667828577,1.3235756216510755
67,71,6,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.4819393781175136,1.1907592779494098,1.5329486606755645,1.1953878857397053
68,71,6,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.5155608985525897,1.2062687611650758,1.5596158283494836,1.2199791281577528
69,71,6,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.3656879513362319,1.0825278656630375,1.4328220794651594,1.1348088902790656
70,71,6,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.4269837974561874,1.1282296777672112,1.5110265035642514,1.187274808110631
71,71,6,MTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.46461080165943,1.1612779326297846,1.4942467717857695,1.172664049807175
72,71,6,MTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.4383483188952888,1.1558048743530875,1.503813468584185,1.1773488997406862
73,71,6,MTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.5149999769949412,1.2209080637602288,1.5638811298138757,1.2250033208535156
74,71,6,MTransferTreeBoost,0.075,2,1,0.05,0.5,1000,1.636025094065608,1.3121352794763046,1.7056612667828577,1.3235756216510755
75,71,6,MTransferTreeBoost,0.075,2,1,0.05,0.9,1000,1.4819393781175136,1.1907592779494098,1.5329486606755645,1.1953878857397053
76,71,6,MTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.5155608985525897,1.2062687611650758,1.5596158283494836,1.2199791281577528
77,71,6,MTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.3656879513362319,1.0825278656630375,1.4328220794651594,1.1348088902790656
78,71,6,MTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.4269837974561874,1.1282296777672112,1.5110265035642514,1.187274808110631
