,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
35,0.1,1,1,0.9,0.01,1.9304690305007959,1.5220947798117732,5,258,85,100,3,LSTransferTreeBoost,400,1.8170809009936124,1.426994581216003,1.807356473975996,1.4279491440037182
15,0.1,1,1,0.5,0.0,1.9552494641107103,1.551453184424398,5,246,85,100,3,LSTransferTreeBoost,400,1.883430128130705,1.4760122413153909,1.854127597614878,1.4656066904569018
175,0.1,2,1,0.9,0.05,1.9671912406474674,1.5502046982894113,5,348,85,100,3,LSTransferTreeBoost,400,1.849179225690185,1.4777294593508945,1.8430060292066237,1.4670880712626546
145,0.1,2,1,0.1,0.05,1.968939772782162,1.5536616453757248,5,342,85,100,3,LSTransferTreeBoost,400,1.7483571993347946,1.3989052360222238,1.7286112642346534,1.3787900975444614
150,0.1,2,1,0.5,0.0,1.9747027762891023,1.5488258569270055,5,327,85,100,3,LSTransferTreeBoost,400,1.8636256714455173,1.4661197944145392,1.8502492312801744,1.462716518245064
220,0.1,2,2,0.9,0.05,1.977630006727836,1.537901675390113,5,375,85,100,3,LSTransferTreeBoost,400,1.812709995329151,1.4135784291782754,1.7591376715065712,1.363210241310005
140,0.1,2,1,0.1,0.01,1.982016504715593,1.5702866650481977,5,333,85,100,3,LSTransferTreeBoost,400,1.9668344732615728,1.593271271962781,1.9309749606674995,1.5626507632074642
170,0.1,2,1,0.9,0.01,1.9832542225536112,1.5664229080196215,5,339,85,100,3,LSTransferTreeBoost,400,1.815495375851258,1.4300660836849255,1.8146944902059168,1.4298113316168075
40,0.1,1,1,0.9,0.05,1.9881092264296107,1.5748888041755094,5,267,85,100,3,LSTransferTreeBoost,400,1.793884496462281,1.4367801352319425,1.7655817708120805,1.4121444385431925
290,0.1,3,1,0.5,0.01,1.9889008681451918,1.5538605293408656,5,417,85,100,3,LSTransferTreeBoost,400,1.9048174688041688,1.5050081458156328,1.927805253907714,1.5068970293980646
340,0.1,3,2,0.5,0.05,2.0004749866282427,1.555914772993416,5,453,85,100,3,LSTransferTreeBoost,400,1.8602031698969337,1.4413389248216883,1.832799813909817,1.4199483789214018
5,0.1,1,1,0.1,0.01,2.0038873251755733,1.587928606679477,5,252,85,100,3,LSTransferTreeBoost,400,1.7734041459851362,1.4104571292021468,1.7581469094664146,1.401471020488986
80,0.1,1,2,0.9,0.01,2.007437791338563,1.5629626011162323,5,285,85,100,3,LSTransferTreeBoost,400,1.898039416776805,1.4549036603986452,1.840492698246928,1.4175290183691946
155,0.1,2,1,0.5,0.01,2.0090275828619117,1.567957069598881,5,336,85,100,3,LSTransferTreeBoost,400,1.945560480265289,1.5126616008785214,1.95333936938526,1.5295487683232574
20,0.1,1,1,0.5,0.01,2.0106426247449916,1.5868110145689949,5,255,85,100,3,LSTransferTreeBoost,400,1.8307847659240264,1.4402644854090922,1.8096508210077125,1.4336507182742753
0,0.1,1,1,0.1,0.0,2.0109177347186806,1.591359636435504,5,243,85,100,3,LSTransferTreeBoost,400,1.7619104897225613,1.400672566411202,1.741296417116415,1.3887219848268726
275,0.1,3,1,0.1,0.01,2.011969832659577,1.5950042860616516,5,414,85,100,3,LSTransferTreeBoost,400,1.8362469674360329,1.473795503857644,1.8147337142860196,1.4511923448732855
135,0.1,2,1,0.1,0.0,2.016193518009093,1.5966799557946967,5,324,85,100,3,LSTransferTreeBoost,400,1.8020085423027208,1.437867550684892,1.7840953678995313,1.4274417588747597
305,0.1,3,1,0.9,0.01,2.0192340340297705,1.5716093686149266,5,420,85,100,3,LSTransferTreeBoost,400,1.9791742961132976,1.5507312768079022,2.014291109441713,1.5769235840577636
280,0.1,3,1,0.1,0.05,2.0209762284777355,1.5925836146083048,5,423,85,100,3,LSTransferTreeBoost,400,1.7810617382399023,1.4231155758782912,1.7568530589500402,1.401336010763608
200,0.1,2,2,0.5,0.01,2.0303772437484975,1.569856932108482,5,363,85,100,3,LSTransferTreeBoost,400,1.814912001634015,1.4145414065589967,1.7692765997835098,1.3751435923798208
285,0.1,3,1,0.5,0.0,2.0309762381800263,1.5937972611922784,5,408,85,100,3,LSTransferTreeBoost,400,1.976179057135221,1.5596809175702588,1.9893336151107752,1.5551099890450182
215,0.1,2,2,0.9,0.01,2.032061292634843,1.5509286303194256,5,366,85,100,3,LSTransferTreeBoost,400,1.855505702335135,1.4309201209582056,1.842566424064172,1.410682532177669
160,0.1,2,1,0.5,0.05,2.034385337908245,1.6074938614635337,5,345,85,100,3,LSTransferTreeBoost,400,1.8125995937081896,1.4541878031201831,1.7942551153918675,1.4404052682703237
335,0.1,3,2,0.5,0.01,2.036435654959294,1.570143425511668,5,444,85,100,3,LSTransferTreeBoost,400,1.831019461062132,1.4173781280847129,1.8405276673838544,1.4204779496486994
315,0.1,3,2,0.1,0.0,2.0364398276003692,1.5888914185089495,5,432,85,100,3,LSTransferTreeBoost,400,2.0139692675392724,1.5578804024618138,1.94067039627045,1.5097607794957268
60,0.1,1,2,0.5,0.0,2.0379801289492203,1.5941184221310993,5,273,85,100,3,LSTransferTreeBoost,400,1.8725407190798489,1.4487978551639575,1.7846614574326238,1.3875603823289135
190,0.1,2,2,0.1,0.05,2.039419364149306,1.5817558730521126,5,369,85,100,3,LSTransferTreeBoost,400,2.0047871614383967,1.5371760670189447,1.9471153323433368,1.5089630707037738
310,0.1,3,1,0.9,0.05,2.039809444583092,1.6077121038794673,5,429,85,100,3,LSTransferTreeBoost,400,1.894777415581817,1.5193003589821574,1.9152386647692108,1.5239380478815714
195,0.1,2,2,0.5,0.0,2.041675435248816,1.5679405083576825,5,354,85,100,3,LSTransferTreeBoost,400,1.804529921352194,1.406540319831183,1.7849930440922204,1.3835287292748848
180,0.1,2,2,0.1,0.0,2.0438903494136995,1.5974636781845355,5,351,85,100,3,LSTransferTreeBoost,400,1.9470805341016253,1.511186568554915,1.868464596264066,1.445476698843993
320,0.1,3,2,0.1,0.01,2.0480374012624236,1.594782124590965,5,441,85,100,3,LSTransferTreeBoost,400,1.9693935039099504,1.5254625975077825,1.9124063209632896,1.4816719585638405
270,0.1,3,1,0.1,0.0,2.0480792465852846,1.6195799053284727,5,405,85,100,3,LSTransferTreeBoost,400,1.8292431270953016,1.4507792388960632,1.817052229638059,1.4383355981113648
325,0.1,3,2,0.1,0.05,2.0516911678694862,1.5911134654713792,5,450,85,100,3,LSTransferTreeBoost,400,2.0322041813979266,1.5692522678033924,1.9690493165992908,1.5408285001483433
205,0.1,2,2,0.5,0.05,2.051739526435358,1.5988527896675024,5,372,85,100,3,LSTransferTreeBoost,400,1.8534606248407448,1.44471911503282,1.792222051325033,1.393582117330267
185,0.1,2,2,0.1,0.01,2.052238232506503,1.6151442812260808,5,360,85,100,3,LSTransferTreeBoost,400,1.9584287047069704,1.531827067158439,1.87542305597295,1.4645070952467063
70,0.1,1,2,0.5,0.05,2.055664688226981,1.6085974405645573,5,291,85,100,3,LSTransferTreeBoost,400,2.042803447693229,1.5806676835339877,1.999873059618709,1.5588372477750767
25,0.1,1,1,0.5,0.05,2.0558171281640902,1.6332511995448449,5,264,85,100,3,LSTransferTreeBoost,400,1.9268355881508623,1.554976737606028,1.897585370507908,1.5341910767537816
330,0.1,3,2,0.5,0.0,2.060866686227957,1.5773949513475949,5,435,85,100,3,LSTransferTreeBoost,400,1.8519691916976844,1.4414374783763877,1.8577688930373537,1.4393814608496336
65,0.1,1,2,0.5,0.01,2.062596300649803,1.6130624369323148,5,282,85,100,3,LSTransferTreeBoost,400,1.9313597325378653,1.4899391320572568,1.8618352265416185,1.4318971777862102
55,0.1,1,2,0.1,0.05,2.0628618187249055,1.6086152481701643,5,288,85,100,3,LSTransferTreeBoost,400,2.051390502647946,1.5807551162329032,1.9993353243143668,1.5595355288279766
355,0.1,3,2,0.9,0.05,2.0642342835519636,1.5908179401333284,5,456,85,100,3,LSTransferTreeBoost,400,1.8595412569230572,1.4407993293157852,1.8843300642799805,1.446793137757291
350,0.1,3,2,0.9,0.01,2.069456794830999,1.5729381264718583,5,447,85,100,3,LSTransferTreeBoost,400,1.8460939196656627,1.422810521009478,1.902549364733484,1.4576951932200972
45,0.1,1,2,0.1,0.0,2.0758141895219007,1.618678322045519,5,270,85,100,3,LSTransferTreeBoost,400,2.0116342505820453,1.551486642044576,1.955313006972062,1.5238583883138204
295,0.1,3,1,0.5,0.05,2.0879333159028732,1.659896156799507,5,426,85,100,3,LSTransferTreeBoost,400,2.1063744540809988,1.6922851798036491,2.1043888525209344,1.678575002580614
85,0.1,1,2,0.9,0.05,2.0910665890167865,1.6298557627128045,5,294,85,100,3,LSTransferTreeBoost,400,1.9798803340122488,1.5254879883006771,1.9123101934826947,1.4795741795221438
10,0.1,1,1,0.1,0.05,2.1007823968641333,1.6734770046925376,5,261,85,100,3,LSTransferTreeBoost,400,1.7830609235481385,1.4293990860041108,1.7681153286627902,1.4156898415495576
50,0.1,1,2,0.1,0.01,2.11111604707565,1.6601009409435754,5,279,85,100,3,LSTransferTreeBoost,400,2.072563764600302,1.5952583894557482,2.0130300855450693,1.5621510028553625
125,0.1,1,3,0.9,0.01,2.122041313302717,1.6631923412124805,5,312,85,100,3,LSTransferTreeBoost,400,2.09222034691172,1.6369176202373186,1.981664099608985,1.5749391214791355
105,0.1,1,3,0.5,0.0,2.1336643507074737,1.6763966473755847,5,300,85,100,3,LSTransferTreeBoost,400,2.1193332252609465,1.6564789011582917,1.9915448125959525,1.572885809707829
110,0.1,1,3,0.5,0.01,2.143109193827317,1.6730609690926173,5,309,85,100,3,LSTransferTreeBoost,400,2.1291325200508604,1.669820668936766,2.016186844317492,1.5951311652725066
130,0.1,1,3,0.9,0.05,2.148591115939608,1.6843342393477045,5,321,85,100,3,LSTransferTreeBoost,400,2.083670893317352,1.6385497110188856,1.9711534227908605,1.5713272413128645
265,0.1,2,3,0.9,0.05,2.1496092736071173,1.6788132643051004,5,402,85,100,3,LSTransferTreeBoost,400,2.147319312989524,1.6923613748700896,2.042181829771809,1.6361016840717957
115,0.1,1,3,0.5,0.05,2.165858574134579,1.7002297357360618,5,318,85,100,3,LSTransferTreeBoost,400,2.1859302772238265,1.7088555370316532,2.086070165071866,1.6429654106138127
250,0.1,2,3,0.5,0.05,2.16640722305812,1.7067670440904412,5,399,85,100,3,LSTransferTreeBoost,400,2.3489116661821265,1.8254491190483704,2.1979090184148102,1.712568629999687
370,0.1,3,3,0.1,0.05,2.175011753689815,1.7010157073075578,5,477,85,100,3,LSTransferTreeBoost,400,2.281117943812533,1.7731855894480886,2.160763808743661,1.6883215235333826
385,0.1,3,3,0.5,0.05,2.180104353598735,1.7031219092542453,5,480,85,100,3,LSTransferTreeBoost,400,2.27206358125187,1.7714220046596707,2.215016202953411,1.7270121498597144
400,0.1,3,3,0.9,0.05,2.191404077687879,1.7077416385855788,5,483,85,100,3,LSTransferTreeBoost,400,2.207492473570288,1.7512012003126398,2.1180772905441816,1.6665165926825949
