,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
15,0.1,1,1,0.5,0.0,1.85719492707549,1.44644780602431,5,3162,85,100,9,LSTransferTreeBoost,400,1.7728194047251011,1.3933152828706572,1.9326953021553583,1.5152662506759291
150,0.1,2,1,0.5,0.0,1.8650184946058375,1.446422395654232,5,3243,85,100,9,LSTransferTreeBoost,400,1.7728194047251018,1.3933152828706576,1.9326953021553588,1.5152662506759296
285,0.1,3,1,0.5,0.0,1.8791238008410374,1.463523193745368,5,3324,85,100,9,LSTransferTreeBoost,400,1.9115271148604065,1.5044701378216314,2.0639573928778305,1.6100262835506651
355,0.1,3,2,0.9,0.05,1.894040487465627,1.4489816466873433,5,3372,85,100,9,LSTransferTreeBoost,400,1.7676538678996196,1.3960331759916396,1.8990136832683115,1.5038960045467389
330,0.1,3,2,0.5,0.0,1.9071250818692174,1.474380694941995,5,3351,85,100,9,LSTransferTreeBoost,400,1.8822653043850448,1.4975286187182228,2.0220039286757303,1.588250633548832
80,0.1,1,2,0.9,0.01,1.9121266676033972,1.4668229089760216,5,3201,85,100,9,LSTransferTreeBoost,400,1.8233317327868472,1.4414825439828192,1.9583429528307197,1.5427158610066705
305,0.1,3,1,0.9,0.01,1.912396086193641,1.4832793692622348,5,3336,85,100,9,LSTransferTreeBoost,400,1.7235654098665731,1.374936248596653,1.865868490655974,1.4675550017480754
65,0.1,1,2,0.5,0.01,1.9138880161127723,1.4739159697007067,5,3198,85,100,9,LSTransferTreeBoost,400,1.8164317984803813,1.4455748675464994,1.9637488371079457,1.55048159213098
290,0.1,3,1,0.5,0.01,1.9165722473729463,1.5057086422734727,5,3333,85,100,9,LSTransferTreeBoost,400,1.7291829865390729,1.3779665018065954,1.8784865032839888,1.4798385685537716
335,0.1,3,2,0.5,0.01,1.9199238450295517,1.4779243174869563,5,3360,85,100,9,LSTransferTreeBoost,400,1.7805250397041337,1.4063798945642465,1.917972942645887,1.512953235956123
195,0.1,2,2,0.5,0.0,1.9298686450556688,1.4956386206154293,5,3270,85,100,9,LSTransferTreeBoost,400,1.865414905682745,1.4811548668218182,2.0015150240695587,1.5729470977403606
60,0.1,1,2,0.5,0.0,1.9305947731969897,1.481208322249053,5,3189,85,100,9,LSTransferTreeBoost,400,1.8656504411118209,1.4815662657675548,2.001919864176899,1.5731942245650508
315,0.1,3,2,0.1,0.0,1.9346754964803687,1.4865982093443648,5,3348,85,100,9,LSTransferTreeBoost,400,1.8545333432533488,1.4716309578698128,1.9944364656746656,1.5758363773892576
200,0.1,2,2,0.5,0.01,1.9385831787416514,1.4914380705476893,5,3279,85,100,9,LSTransferTreeBoost,400,1.816692906254193,1.4456691032554536,1.964002154598595,1.5510489339981113
340,0.1,3,2,0.5,0.05,1.950434759673947,1.4782601393915125,5,3369,85,100,9,LSTransferTreeBoost,400,1.787358308855205,1.407445112527718,1.9291487752564824,1.5211854118544972
180,0.1,2,2,0.1,0.0,1.9507824801658031,1.501918302613663,5,3267,85,100,9,LSTransferTreeBoost,400,2.00820647384928,1.5865857267289882,2.150287695116764,1.695302991806175
35,0.1,1,1,0.9,0.01,1.9524157381940626,1.5165422961949626,5,3174,85,100,9,LSTransferTreeBoost,400,1.87917489920666,1.460428783577318,2.0401684618007425,1.5856435231635595
215,0.1,2,2,0.9,0.01,1.960971353042249,1.5084301319990052,5,3282,85,100,9,LSTransferTreeBoost,400,1.8234497883003904,1.4405636775420716,1.9606078389178343,1.5456910048223529
220,0.1,2,2,0.9,0.05,1.9690923066952515,1.5100068984655688,5,3291,85,100,9,LSTransferTreeBoost,400,1.848374148437457,1.4450508422095003,1.965155126530212,1.5377180602356162
350,0.1,3,2,0.9,0.01,1.9697412007854727,1.5238807373664252,5,3363,85,100,9,LSTransferTreeBoost,400,1.9131027602489696,1.5262811183885725,2.0649243067739227,1.6234942961300347
45,0.1,1,2,0.1,0.0,1.9711982869127112,1.517508044731501,5,3186,85,100,9,LSTransferTreeBoost,400,2.0091516740686592,1.5874896152258795,2.151272947022067,1.6959329496487707
320,0.1,3,2,0.1,0.01,1.9815892709607996,1.5176970390942723,5,3357,85,100,9,LSTransferTreeBoost,400,2.0545324986421414,1.6194327622416014,2.207163310432443,1.731885325071832
20,0.1,1,1,0.5,0.01,1.9875077221196746,1.5479883071977865,5,3171,85,100,9,LSTransferTreeBoost,400,1.8797006793402908,1.4592864301663215,2.0394871323401254,1.5842561594367786
