,seed,d,method,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,70,3,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.2932806344044452,1.0084443486818575,1.2712710781619954,0.9886747301907283
1,70,3,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.3007444412125204,1.0132195127584653,1.2734690084771767,0.9889909412166237
2,70,3,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.7257402818522296,1.362870121174326,1.7315246636951467,1.3607049198162997
3,70,3,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.9292116852948837,1.5225731494849424,1.941289780876443,1.5285885684752707
4,70,3,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.0791046931703085,0.8396665751704586,1.0864539119297798,0.8451486155062155
5,70,3,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.1402829858617933,0.880940352016274,1.0994611839113717,0.8574620968828636
6,70,3,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.4820800084918735,1.146537784039134,1.4737133255027695,1.1570558333757057
7,70,3,MTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.5620215235145594,1.1897599425745857,1.5485882518656837,1.2065126556927819
8,70,3,MTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.0020087187112552,0.7954252410965795,0.9887401662885852,0.7858474364803528
9,70,3,MTransferTreeBoost,0.075,2,1,0.01,0.9,1000,0.9298341276453568,0.740641747365838,0.8987116190425749,0.7114029097160122
10,70,3,MTransferTreeBoost,0.075,2,1,0.05,0.5,1000,2.290115830375055,1.8064200069727911,2.288087633041743,1.7983588426663748
11,70,3,MTransferTreeBoost,0.075,2,1,0.05,0.9,1000,1.989860527001927,1.558723526106189,1.9832357542663352,1.557516051480527
12,70,3,MTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.0962300915847163,0.8525527676739342,1.0893831377805163,0.8501737033676591
13,70,3,MTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.0741621393528527,0.8264708318071426,1.0620637261427972,0.820259477427967
14,70,3,MTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.5516471283527713,1.1988741329376795,1.5593873615866831,1.220457179052198
15,70,3,MTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.224733856300877,0.9327969822530964,1.2460402417029097,0.9612163210343124
16,70,6,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.3116815471093577,1.0227236923592518,1.2925128605835696,1.015276549396973
17,70,6,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.4936336758131055,1.1520448394696936,1.4791029434866465,1.145042147586264
18,70,6,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.330881400256592,1.032867421453885,1.3086811062541746,1.0209422647926851
19,70,6,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.3190153903712152,1.0254388457114036,1.3014491551896545,1.0201148677440695
20,70,6,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.1591114194798204,0.8962948394544086,1.1376536601300762,0.8837276193371276
21,70,6,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.1969452771934077,0.9124679106077171,1.1808801581031925,0.9192392791303715
22,70,6,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.1978884784379973,0.9252048699502671,1.174065593373754,0.9195057344827096
23,70,6,MTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.174291012694876,0.902907922110037,1.1513137482432012,0.892812081445423
24,70,6,MTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.3116815471093577,1.0227236923592518,1.2925128605835696,1.015276549396973
25,70,6,MTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.4936336758131055,1.1520448394696936,1.4791029434866465,1.145042147586264
26,70,6,MTransferTreeBoost,0.075,2,1,0.05,0.5,1000,1.330881400256592,1.032867421453885,1.3086811062541746,1.0209422647926851
27,70,6,MTransferTreeBoost,0.075,2,1,0.05,0.9,1000,1.3190153903712152,1.0254388457114036,1.3014491551896545,1.0201148677440695
28,70,6,MTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.1591114194798204,0.8962948394544086,1.1376536601300762,0.8837276193371276
29,70,6,MTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.1969452771934077,0.9124679106077171,1.1808801581031925,0.9192392791303715
30,70,6,MTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.1978884784379973,0.9252048699502671,1.174065593373754,0.9195057344827096
31,70,6,MTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.174291012694876,0.902907922110037,1.1513137482432012,0.892812081445423
32,70,9,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.3116815471093577,1.0227236923592518,1.2925128605835696,1.015276549396973
33,70,9,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.4936336758131055,1.1520448394696936,1.4791029434866465,1.145042147586264
34,70,9,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.330881400256592,1.032867421453885,1.3086811062541746,1.0209422647926851
35,70,9,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.3190153903712152,1.0254388457114036,1.3014491551896545,1.0201148677440695
36,70,9,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.1591114194798204,0.8962948394544086,1.1376536601300762,0.8837276193371276
37,70,9,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.1969452771934077,0.9124679106077171,1.1808801581031925,0.9192392791303715
38,70,9,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.1978884784379973,0.9252048699502671,1.174065593373754,0.9195057344827096
39,70,9,MTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.174291012694876,0.902907922110037,1.1513137482432012,0.892812081445423
40,70,9,MTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.3116815471093577,1.0227236923592518,1.2925128605835696,1.015276549396973
41,70,9,MTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.4936336758131055,1.1520448394696936,1.4791029434866465,1.145042147586264
42,70,9,MTransferTreeBoost,0.075,2,1,0.05,0.5,1000,1.330881400256592,1.032867421453885,1.3086811062541746,1.0209422647926851
43,70,9,MTransferTreeBoost,0.075,2,1,0.05,0.9,1000,1.3190153903712152,1.0254388457114036,1.3014491551896545,1.0201148677440695
44,70,9,MTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.1591114194798204,0.8962948394544086,1.1376536601300762,0.8837276193371276
45,70,9,MTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.1969452771934077,0.9124679106077171,1.1808801581031925,0.9192392791303715
46,70,9,MTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.1978884784379973,0.9252048699502671,1.174065593373754,0.9195057344827096
47,70,9,MTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.174291012694876,0.902907922110037,1.1513137482432012,0.892812081445423
48,71,3,MTransferTreeBoost,0.075,1,1,0.01,0.5,1000,1.4883668335399325,1.1832222337864209,1.5512829391290295,1.233400381304108
49,71,3,MTransferTreeBoost,0.075,1,1,0.01,0.9,1000,1.4087222459628892,1.1192452490602485,1.439232889292442,1.1505806550002171
50,71,3,MTransferTreeBoost,0.075,1,1,0.05,0.5,1000,1.4204794306426438,1.1266098977517531,1.4569900220756946,1.1598888631235045
51,71,3,MTransferTreeBoost,0.075,1,1,0.05,0.9,1000,1.4314843354553022,1.1329859857542601,1.4533159929877897,1.1564660972621266
52,71,3,MTransferTreeBoost,0.075,1,2,0.01,0.5,1000,1.4882654564124451,1.1923616120965017,1.5550664293165535,1.2633489445268344
53,71,3,MTransferTreeBoost,0.075,1,2,0.01,0.9,1000,1.4771532850676174,1.1845477165669245,1.5189682542060834,1.2325671374240124
54,71,3,MTransferTreeBoost,0.075,1,2,0.05,0.5,1000,1.4641284655025721,1.1785610909671382,1.525417705332129,1.23282359034826
55,71,3,MTransferTreeBoost,0.075,1,2,0.05,0.9,1000,1.4248624968186347,1.1350032132340135,1.49538474081636,1.2134971472166922
56,71,3,MTransferTreeBoost,0.075,2,1,0.01,0.5,1000,1.3862634917782952,1.0977588440439308,1.4238381156180722,1.1337876457621996
57,71,3,MTransferTreeBoost,0.075,2,1,0.01,0.9,1000,1.3526507193923514,1.0834653085018526,1.3797755331093668,1.101587656362142
58,71,3,MTransferTreeBoost,0.075,2,1,0.05,0.5,1000,1.4587239245918742,1.1558044954802786,1.5292804572863363,1.2139266150500212
59,71,3,MTransferTreeBoost,0.075,2,1,0.05,0.9,1000,1.7174460556657891,1.3932207791257998,1.8235897278658202,1.4347904588186287
60,71,3,MTransferTreeBoost,0.075,2,2,0.01,0.5,1000,1.4141061594887412,1.1328196916973374,1.447625614453709,1.165090020958039
61,71,3,MTransferTreeBoost,0.075,2,2,0.01,0.9,1000,1.3882822820233707,1.1060684564703134,1.488161598631883,1.191287329630483
62,71,3,MTransferTreeBoost,0.075,2,2,0.05,0.5,1000,1.4410386069805585,1.1514367103942609,1.505006427472947,1.192853506849458
63,71,3,MTransferTreeBoost,0.075,2,2,0.05,0.9,1000,1.4586302355918486,1.1557822423696753,1.5055955738445632,1.2056789699035912
