,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
195,0.1,2,2,0.5,0.0,1.1343769071009577,0.9029662339283485,5,2784,85,500,6,LSTransferTreeBoost,400,1.178454335313928,0.9408715021094926,1.1586327122444038,0.9262885377157604
330,0.1,3,2,0.5,0.0,1.142648524743851,0.90789044097496,5,2865,85,500,6,LSTransferTreeBoost,400,1.1925264301926914,0.9558857216049508,1.1904724209610311,0.9535403960617336
60,0.1,1,2,0.5,0.0,1.145569094881808,0.8998415818280346,5,2703,85,500,6,LSTransferTreeBoost,400,1.1587938110813898,0.9216520409913354,1.1574714200766616,0.9174978600614586
350,0.1,3,2,0.9,0.01,1.1558006694065455,0.921970277431089,5,2877,85,500,6,LSTransferTreeBoost,400,1.1973037112860117,0.951108057040105,1.182258068370306,0.937347819237388
125,0.1,1,3,0.9,0.01,1.163924498000702,0.9166264897454631,5,2742,85,500,6,LSTransferTreeBoost,400,1.228521114849099,0.9555057433325712,1.2035992462980678,0.9438789287487164
215,0.1,2,2,0.9,0.01,1.164908086359642,0.9301430151673102,5,2796,85,500,6,LSTransferTreeBoost,400,1.2205805978067406,0.971535218181058,1.201249434694707,0.9518625146599814
105,0.1,1,3,0.5,0.0,1.1654080212377087,0.9117808703232564,5,2730,85,500,6,LSTransferTreeBoost,400,1.2293432529084023,0.9574052320304416,1.1924433936505925,0.9268061392225
260,0.1,2,3,0.9,0.01,1.1723657840586421,0.9127780574012136,5,2823,85,500,6,LSTransferTreeBoost,400,1.1781345024563714,0.9132585372492594,1.1759466185570353,0.9184480055982376
200,0.1,2,2,0.5,0.01,1.174423487728435,0.9288513474114619,5,2793,85,500,6,LSTransferTreeBoost,400,1.1865003192183143,0.9472943088350014,1.1676717764052988,0.9305036093990456
80,0.1,1,2,0.9,0.01,1.1754003576016236,0.9327979892653244,5,2715,85,500,6,LSTransferTreeBoost,400,1.2430881417618458,0.9890153741633728,1.2169211620804652,0.9663080489299312
375,0.1,3,3,0.5,0.0,1.1772833233684268,0.9154812651732023,5,2892,85,500,6,LSTransferTreeBoost,400,1.2076447014088183,0.935518497856391,1.1915855592733042,0.9319981269476488
240,0.1,2,3,0.5,0.0,1.1834901845636179,0.9227572062300595,5,2811,85,500,6,LSTransferTreeBoost,400,1.2285696261066863,0.9583609678329518,1.2001290073388982,0.9366263028758618
340,0.1,3,2,0.5,0.05,1.183758542124808,0.9328738815542635,5,2883,85,500,6,LSTransferTreeBoost,400,1.1808076604025364,0.9427002255494172,1.1818939959288786,0.9487635314619602
395,0.1,3,3,0.9,0.01,1.186688227809896,0.9347693966630001,5,2904,85,500,6,LSTransferTreeBoost,400,1.2270426964887404,0.9568366505913788,1.1963699946242867,0.941678508962477
110,0.1,1,3,0.5,0.01,1.1945853218516234,0.9326362012504035,5,2739,85,500,6,LSTransferTreeBoost,400,1.2514578106892056,0.9747213714104876,1.207540696368446,0.9414291043152226
380,0.1,3,3,0.5,0.01,1.1947739043067993,0.9284712185933728,5,2901,85,500,6,LSTransferTreeBoost,400,1.2485240945435832,0.9689761436022007,1.213584400152432,0.9539812805008712
180,0.1,2,2,0.1,0.0,1.1954394873861893,0.9407028462607835,5,2781,85,500,6,LSTransferTreeBoost,400,1.2639430979328732,1.000897530164206,1.2327339845709917,0.982902159543226
245,0.1,2,3,0.5,0.01,1.19880844289964,0.9337198745066848,5,2820,85,500,6,LSTransferTreeBoost,400,1.222289395645478,0.9582930418170804,1.1931142705846187,0.924218741323139
335,0.1,3,2,0.5,0.01,1.202428896389204,0.9530266752971489,5,2874,85,500,6,LSTransferTreeBoost,400,1.2312997705179942,0.9818528251225505,1.2269436133880478,0.9787971298073904
65,0.1,1,2,0.5,0.01,1.2030608209960385,0.9470335725307072,5,2712,85,500,6,LSTransferTreeBoost,400,1.2591322495358614,0.9999509653787768,1.233619303891105,0.9820763278266432
315,0.1,3,2,0.1,0.0,1.2097892518670172,0.953422934849559,5,2862,85,500,6,LSTransferTreeBoost,400,1.165912514640944,0.9295665421972166,1.1589732505424817,0.9270549745202964
270,0.1,3,1,0.1,0.0,1.2100147357999869,0.9514603779776497,5,2835,85,500,6,LSTransferTreeBoost,400,1.2149268480872244,0.9576148450950602,1.2213759136403846,0.9653676572774308
360,0.1,3,3,0.1,0.0,1.2109674656613478,0.9513915941276725,5,2889,85,500,6,LSTransferTreeBoost,400,1.2230375191054614,0.9598724817325784,1.1721359246111531,0.919036731165931
325,0.1,3,2,0.1,0.05,1.2186122103387753,0.9557789709676202,5,2880,85,500,6,LSTransferTreeBoost,400,1.1966727979833407,0.9536027337592198,1.1718969791181977,0.9429767314475952
320,0.1,3,2,0.1,0.01,1.220255268766222,0.9589399464098781,5,2871,85,500,6,LSTransferTreeBoost,400,1.1995251639405693,0.957419348311495,1.188593863964123,0.9423659492145524
355,0.1,3,2,0.9,0.05,1.2209440915487673,0.9749168998546633,5,2886,85,500,6,LSTransferTreeBoost,400,1.2267730107055568,0.9756191967386708,1.214029571056957,0.9617351617403768
400,0.1,3,3,0.9,0.05,1.2258815575245794,0.9600297649860987,5,2913,85,500,6,LSTransferTreeBoost,400,1.2402692466173708,0.9688744005362327,1.1873746915430154,0.9370697098132572
385,0.1,3,3,0.5,0.05,1.2373499254443414,0.9791678109625522,5,2910,85,500,6,LSTransferTreeBoost,400,1.2270582425952197,0.9560015943308524,1.187434355742628,0.9351152628914084
150,0.1,2,1,0.5,0.0,1.238211718501114,0.9938082354743054,5,2757,85,500,6,LSTransferTreeBoost,400,1.2264351703498826,0.9629103939921408,1.22965905699529,0.9669875189849914
275,0.1,3,1,0.1,0.01,1.2391323752805492,0.9733121256388613,5,2844,85,500,6,LSTransferTreeBoost,400,1.1900034020225123,0.9374427748977304,1.1890498029204106,0.9411741041686956
