,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
70,0.1,1,2,0.5,0.05,1.102203036909676,0.8549452243868654,5,3694,85,300,9,LADTransferTreeBoost,400,1.2061461952277353,0.92514015729613,1.189725104729787,0.9294505380679589
55,0.1,1,2,0.1,0.05,1.1162574513770778,0.87831364804589,5,3691,85,300,9,LADTransferTreeBoost,400,1.2488694492904011,0.954804492236534,1.2131052063813994,0.9418343715099552
200,0.1,2,2,0.5,0.01,1.116422682451628,0.8688203219164965,5,3766,85,300,9,LADTransferTreeBoost,400,1.148121028651638,0.8852640606483407,1.149818962351294,0.9018585423636636
65,0.1,1,2,0.5,0.01,1.1639796106004776,0.9071258946845301,5,3685,85,300,9,LADTransferTreeBoost,400,1.139599417128496,0.8770460302228794,1.1308705701035853,0.8858290850921934
60,0.1,1,2,0.5,0.0,1.177972147559676,0.9174676301029914,5,3676,85,300,9,LADTransferTreeBoost,400,1.3312942772950485,1.0237198292870646,1.3190123626043602,1.0274417713767872
195,0.1,2,2,0.5,0.0,1.1780495028905833,0.9280522235472833,5,3757,85,300,9,LADTransferTreeBoost,400,1.3031436724022276,0.997134562638813,1.2923246508982038,1.002114861734576
315,0.1,3,2,0.1,0.0,1.1856838522094346,0.9303972742408438,5,3835,85,300,9,LADTransferTreeBoost,400,1.207987222122054,0.9123219603252478,1.2120424962336274,0.9399857960208567
330,0.1,3,2,0.5,0.0,1.2004420339124535,0.9460405797566175,5,3838,85,300,9,LADTransferTreeBoost,400,1.332356939943402,1.0104426951968946,1.3202994067821687,1.022203532888034
45,0.1,1,2,0.1,0.0,1.2041743002393823,0.9314744328450081,5,3673,85,300,9,LADTransferTreeBoost,400,1.2449508345197435,0.9499466560421532,1.2428178688089175,0.9649461161317512
325,0.1,3,2,0.1,0.05,1.2099524912188524,0.9442723663427899,5,3853,85,300,9,LADTransferTreeBoost,400,1.2539159759082203,0.9503622747076218,1.223830536123519,0.9398696443422476
50,0.1,1,2,0.1,0.01,1.2157742064831991,0.9312101478573996,5,3682,85,300,9,LADTransferTreeBoost,400,1.2753613676478237,0.9793007841909508,1.2453847689986988,0.9726826982076432
80,0.1,1,2,0.9,0.01,1.216167387217944,0.9511000987115306,5,3688,85,300,9,LADTransferTreeBoost,400,1.331320579912029,1.0187751064854174,1.3101128743456996,1.0197100703452249
