,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
240,0.1,2,3,0.5,0.0,2.2095984001556093,1.7221709619430807,5,3297,85,100,9,LSTransferTreeBoost,400,2.239694982186594,1.754105592806821,2.1336649919602912,1.6802006598747836
260,0.1,2,3,0.9,0.01,2.2113183491327346,1.7323523550892115,5,3309,85,100,9,LSTransferTreeBoost,400,2.278696895573412,1.7786685355929253,2.179281884231128,1.7134468446453577
225,0.1,2,3,0.1,0.0,2.212711294053258,1.7262406694963404,5,3294,85,100,9,LSTransferTreeBoost,400,2.391222246219344,1.8617767477694185,2.31899259740396,1.8104287675105304
245,0.1,2,3,0.5,0.01,2.217422461925789,1.7300756535786543,5,3306,85,100,9,LSTransferTreeBoost,400,2.278173370807116,1.7736960632080427,2.2007471541990897,1.7193702714564034
250,0.1,2,3,0.5,0.05,2.217443778805452,1.7211335517051978,5,3315,85,100,9,LSTransferTreeBoost,400,2.3845521200042143,1.857783697655993,2.2851861240211817,1.7864098589016142
365,0.1,3,3,0.1,0.01,2.2174666286844626,1.7175295632026937,5,3384,85,100,9,LSTransferTreeBoost,400,2.3568642700534523,1.8346960871495708,2.2947602703766106,1.792148868444478
385,0.1,3,3,0.5,0.05,2.2192909509361685,1.7237595561492163,5,3396,85,100,9,LSTransferTreeBoost,400,2.3244827111085558,1.808320444483612,2.2366055374529097,1.7479872318919023
375,0.1,3,3,0.5,0.0,2.22118195092915,1.7284316509703743,5,3378,85,100,9,LSTransferTreeBoost,400,2.2580404292186804,1.766419206989786,2.15814182060532,1.6968254580414337
90,0.1,1,3,0.1,0.0,2.2226776303100984,1.7410796021448363,5,3213,85,100,9,LSTransferTreeBoost,400,2.346537001027761,1.8310558728053627,2.2686511375824963,1.777014743696732
380,0.1,3,3,0.5,0.01,2.2238396321095166,1.72694345368281,5,3387,85,100,9,LSTransferTreeBoost,400,2.2327972061451207,1.7369325026400897,2.136306602206771,1.6726503475037968
95,0.1,1,3,0.1,0.01,2.2255738413509527,1.7391063986371091,5,3222,85,100,9,LSTransferTreeBoost,400,2.3869558853830317,1.8563767692851796,2.3357737416398323,1.8223613984759115
70,0.1,1,2,0.5,0.05,2.237245701952829,1.7332761577451208,5,3207,85,100,9,LSTransferTreeBoost,400,2.590392405310025,1.9808860067452287,2.5665052046845487,1.965447094005464
115,0.1,1,3,0.5,0.05,2.2391646459311465,1.7348501612259892,5,3234,85,100,9,LSTransferTreeBoost,400,2.3949176348925723,1.8626148924917196,2.310604000610629,1.8044474312606096
230,0.1,2,3,0.1,0.01,2.239605259415809,1.7333957392442259,5,3303,85,100,9,LSTransferTreeBoost,400,2.376888601397828,1.852011780608948,2.3185166805888118,1.8118484202889624
400,0.1,3,3,0.9,0.05,2.253539702361858,1.7333741163269196,5,3399,85,100,9,LSTransferTreeBoost,400,2.2990173446767472,1.7925342698502569,2.2103357914958157,1.7265515806259415
395,0.1,3,3,0.9,0.01,2.2647018143843773,1.759947754695316,5,3390,85,100,9,LSTransferTreeBoost,400,2.2774624244756105,1.7730135583685322,2.188612055539106,1.7259145308313375
235,0.1,2,3,0.1,0.05,2.3488702775753616,1.8263556586277236,5,3312,85,100,9,LSTransferTreeBoost,400,2.9482349557732355,2.284891071053538,2.878936378523622,2.235668560492508
100,0.1,1,3,0.1,0.05,2.363929889918084,1.8370250504831513,5,3231,85,100,9,LSTransferTreeBoost,400,2.93914870935476,2.279956385481244,2.871037616683209,2.231659761387772
120,0.1,1,3,0.9,0.0,2.587055927172359,2.058197536614378,5,3219,85,100,9,LSTransferTreeBoost,400,2.5330525540108777,2.0076090742337453,2.4158568298288965,1.9264646206098237
255,0.1,2,3,0.9,0.0,2.637946077835891,2.1061204456596494,5,3300,85,100,9,LSTransferTreeBoost,400,2.537015264679633,2.009721248987204,2.422359951771423,1.9306238177832895
210,0.1,2,2,0.9,0.0,2.8465423731031136,2.282402098954673,5,3273,85,100,9,LSTransferTreeBoost,400,3.0944249605073764,2.445901448925261,3.0336275231777776,2.414078360828737
165,0.1,2,1,0.9,0.0,2.8714175827321657,2.311575964560434,5,3246,85,100,9,LSTransferTreeBoost,400,3.191040068568469,2.5358470169762573,3.144561217623365,2.5091437316238787
390,0.1,3,3,0.9,0.0,2.9149897204009076,2.284748787049898,5,3381,85,100,9,LSTransferTreeBoost,400,2.762841934996385,2.184016137967109,2.7489794105664727,2.205355103057098
30,0.1,1,1,0.9,0.0,2.919060741826251,2.3407366190904995,5,3165,85,100,9,LSTransferTreeBoost,400,3.191040068568469,2.5358470169762573,3.144561217623365,2.5091437316238787
345,0.1,3,2,0.9,0.0,3.008385351523141,2.39264964668871,5,3354,85,100,9,LSTransferTreeBoost,400,2.480084978030632,1.9524463160172272,2.472858893047499,1.9766746626675664
75,0.1,1,2,0.9,0.0,3.027765894124898,2.4188700095001336,5,3192,85,100,9,LSTransferTreeBoost,400,3.0944249605073764,2.445901448925261,3.0336275231777776,2.414078360828737
300,0.1,3,1,0.9,0.0,3.072530525228807,2.4746805395616067,5,3327,85,100,9,LSTransferTreeBoost,400,3.191040068568469,2.5358470169762573,3.144561217623365,2.5091437316238787
