,v,source_tree_size,target_tree_size,m_0,k,avg_rmse,avg_mae,n_seeds,Unnamed: 0,seed,target_instances,d,method,epochs,val_rmse,val_mae,rmse,mae
80,0.1,1,2,0.9,0.01,1.06468184160166,0.8411122092877583,5,2230,85,300,6,LADTransferTreeBoost,400,1.211087558405718,0.945886564311844,1.2157852068677408,0.9493161402669336
65,0.1,1,2,0.5,0.01,1.1310480658826805,0.8910217369329961,5,2227,85,300,6,LADTransferTreeBoost,400,1.2300200619288024,0.9506289967160564,1.2408598180469832,0.9708724243391462
195,0.1,2,2,0.5,0.0,1.1450049935117381,0.8895567200551472,5,2299,85,300,6,LADTransferTreeBoost,400,1.2482845744018132,0.9694832401205796,1.261083274385835,0.9839363822741788
60,0.1,1,2,0.5,0.0,1.1469488016969733,0.9000652908944022,5,2218,85,300,6,LADTransferTreeBoost,400,1.2368303561991296,0.9668940677304554,1.2532835813577556,0.982870200445233
200,0.1,2,2,0.5,0.01,1.1539469369605229,0.9014978295555972,5,2308,85,300,6,LADTransferTreeBoost,400,1.2421196141470754,0.9523986436243456,1.233959541885044,0.9709499247426562
355,0.1,3,2,0.9,0.05,1.1662816631515212,0.9073631036285047,5,2401,85,300,6,LADTransferTreeBoost,400,1.2122463502823455,0.939637707152521,1.229745717480086,0.9450967408226436
330,0.1,3,2,0.5,0.0,1.1700002991393905,0.9158609904770625,5,2380,85,300,6,LADTransferTreeBoost,400,1.1759123448909068,0.914736855518694,1.182471633328764,0.9271136590117616
220,0.1,2,2,0.9,0.05,1.1747077846475158,0.9032834085651444,5,2320,85,300,6,LADTransferTreeBoost,400,1.2221930726227523,0.9430208890040828,1.227174367601371,0.95769551766079
335,0.1,3,2,0.5,0.01,1.200428168991893,0.9219843524450179,5,2389,85,300,6,LADTransferTreeBoost,400,1.2423168005764753,0.9641685338880948,1.2322446123084714,0.9612521043840382
375,0.1,3,3,0.5,0.0,1.2038355364110611,0.9355527825914558,5,2407,85,300,6,LADTransferTreeBoost,400,1.22531858420445,0.9483021321527596,1.2235576839462468,0.9600454977796326
45,0.1,1,2,0.1,0.0,1.210852068494812,0.9415449898675627,5,2215,85,300,6,LADTransferTreeBoost,400,1.361030904781943,1.0338051965847517,1.328559396487251,1.0460719187021323
350,0.1,3,2,0.9,0.01,1.2116175631564343,0.9463486685347229,5,2392,85,300,6,LADTransferTreeBoost,400,1.3951484325814645,1.0836420402627072,1.411193269420385,1.0939678918959908
240,0.1,2,3,0.5,0.0,1.2125053305105271,0.9287737983555509,5,2326,85,300,6,LADTransferTreeBoost,400,1.227611889338187,0.9450466981296192,1.2761561436700244,0.997487529583587
85,0.1,1,2,0.9,0.05,1.2185951523773109,0.9580947221418359,5,2239,85,300,6,LADTransferTreeBoost,400,1.202575044882369,0.9158303956329376,1.192537561610334,0.924378382273236
70,0.1,1,2,0.5,0.05,1.245069383637777,0.9616238176222807,5,2236,85,300,6,LADTransferTreeBoost,400,1.295560465851084,0.9821919165847685,1.282306801372148,1.0013315656377786
385,0.1,3,3,0.5,0.05,1.2462775144065819,0.960339791635214,5,2425,85,300,6,LADTransferTreeBoost,400,1.2840755570007565,0.994665081767868,1.2813851559455611,1.010446689305204
90,0.1,1,3,0.1,0.0,1.2671231254550792,0.9901265056063796,5,2242,85,300,6,LADTransferTreeBoost,400,1.30783614511434,0.9959967288857328,1.288129758726191,0.9904231794945496
245,0.1,2,3,0.5,0.01,1.2690361819179121,0.9703363625577154,5,2335,85,300,6,LADTransferTreeBoost,400,1.1988141313201135,0.925349821662654,1.2078940110015255,0.944216559968944
105,0.1,1,3,0.5,0.0,1.2697277035821721,0.9754153013196281,5,2245,85,300,6,LADTransferTreeBoost,400,1.2599619226708996,0.9686946804898284,1.2885830866519588,1.0047024444894443
40,0.1,1,1,0.9,0.05,1.2846389787825563,1.0118694012151375,5,2212,85,300,6,LADTransferTreeBoost,400,1.234877960231339,0.9653303769696352,1.2278422320140678,0.9700894451897938
185,0.1,2,2,0.1,0.01,1.2859749344818465,1.0017188448425274,5,2305,85,300,6,LADTransferTreeBoost,400,1.6946509177682056,1.2663016305370338,1.6241899634238823,1.2430626472703907
365,0.1,3,3,0.1,0.01,1.2922158678365914,0.9882694235657219,5,2413,85,300,6,LADTransferTreeBoost,400,1.2892789038322292,0.9926799522343938,1.2983332177920994,1.0110563223171922
340,0.1,3,2,0.5,0.05,1.2976144818741528,1.0137105370624409,5,2398,85,300,6,LADTransferTreeBoost,400,1.4710735823193577,1.1637485453696137,1.483522659785711,1.158777471642245
110,0.1,1,3,0.5,0.01,1.2979733815069285,0.9937635286772857,5,2254,85,300,6,LADTransferTreeBoost,400,1.3350170347158137,0.9912156858120628,1.3711115796483944,1.027071639255356
125,0.1,1,3,0.9,0.01,1.3049697816201449,1.0023693561745664,5,2257,85,300,6,LADTransferTreeBoost,400,1.3443323052059988,1.0243453381115382,1.3727656348942197,1.054190954577596
315,0.1,3,2,0.1,0.0,1.3105633474078746,1.0292687080419691,5,2377,85,300,6,LADTransferTreeBoost,400,1.1985995225625887,0.9070589134525168,1.1852959599298067,0.9185679846618664
285,0.1,3,1,0.5,0.0,1.318076519910844,1.0300437880706856,5,2353,85,300,6,LADTransferTreeBoost,400,1.306130036009585,1.0138273830094964,1.300827556615563,1.0336564617884796
305,0.1,3,1,0.9,0.01,1.323389230807633,1.0498899520708258,5,2365,85,300,6,LADTransferTreeBoost,400,1.4954759984524617,1.164501757299127,1.5549093773417335,1.2201900195775133
360,0.1,3,3,0.1,0.0,1.3396544084468969,1.0341394069850849,5,2404,85,300,6,LADTransferTreeBoost,400,1.3255297447700258,1.0474175711912663,1.3435354601823188,1.0548741038600904
260,0.1,2,3,0.9,0.01,1.3428710776178312,1.0079257465512796,5,2338,85,300,6,LADTransferTreeBoost,400,1.338680038689999,0.9569877487400926,1.3858413270030137,0.9976816657241532
310,0.1,3,1,0.9,0.05,1.3444070335463125,1.0559621001112882,5,2374,85,300,6,LADTransferTreeBoost,400,1.231101171615406,0.9563505579664532,1.2239541623434,0.9689990081554644
205,0.1,2,2,0.5,0.05,1.3533618982248854,1.053994590194778,5,2317,85,300,6,LADTransferTreeBoost,400,1.961270286764149,1.54400154132919,1.919799759905353,1.5467228938430244
380,0.1,3,3,0.5,0.01,1.3612062132673308,1.0380977946762158,5,2416,85,300,6,LADTransferTreeBoost,400,1.4600706276139097,1.1178310449803943,1.489384040743971,1.1460833794831753
320,0.1,3,2,0.1,0.01,1.3632948860887013,1.0690331145939669,5,2386,85,300,6,LADTransferTreeBoost,400,1.242425101366186,0.9464718583710504,1.2003894112423377,0.9348607060134536
