,seed,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,860.0,0.1,1.0,1.0,0.0,0.1,400.0,7.07103544565024,5.55193673947765,6.747179851373284,5.1069557228715174
1,860.0,0.1,1.0,1.0,0.0,0.5,400.0,6.608115269049096,4.5360637196843845,7.782851196863785,5.394831788034687
2,860.0,0.1,1.0,1.0,0.01,0.1,400.0,10.633608645027598,7.143317135543244,9.694935631393365,7.737091039645149
3,860.0,0.1,1.0,1.0,0.01,0.5,400.0,7.898228761669799,5.443706873195902,7.849240289375603,5.522949760547955
4,860.0,0.1,1.0,1.0,0.01,0.9,400.0,11.986657540369748,10.517940738281506,8.841200302639093,7.210603485558827
5,860.0,0.1,1.0,1.0,0.05,0.1,400.0,7.091286831615161,5.5626973065844165,6.838977714385766,5.247019379013937
6,860.0,0.1,1.0,1.0,0.05,0.5,400.0,9.844102157913245,6.35921568210692,9.17841804045598,7.194977933845177
7,860.0,0.1,1.0,1.0,0.05,0.9,400.0,8.57640174627298,6.613661655306122,7.499177646942664,5.885654091629364
8,860.0,0.1,1.0,2.0,0.0,0.1,400.0,9.32500379792054,6.241000901568983,9.396765866136594,6.965737550898663
9,860.0,0.1,1.0,2.0,0.0,0.5,400.0,5.9174804909857075,4.550035645763923,6.577762468374765,4.942074756295808
10,860.0,0.1,1.0,2.0,0.01,0.1,400.0,10.091221095746457,6.716158226009998,9.728761779941209,7.453370627944382
11,860.0,0.1,1.0,2.0,0.01,0.5,400.0,5.758500719333924,4.483413064660221,6.546925960819453,4.913158649621499
12,860.0,0.1,1.0,2.0,0.01,0.9,400.0,6.086608099539351,4.674483550821141,6.911733223843122,5.278749546285266
13,860.0,0.1,1.0,2.0,0.05,0.1,400.0,10.025384062093195,6.693816520287411,9.769703590585596,7.595997039370099
14,860.0,0.1,1.0,2.0,0.05,0.5,400.0,8.900137695308878,5.959547792171164,8.355629750359533,6.196116150212324
15,860.0,0.1,1.0,2.0,0.05,0.9,400.0,8.062807270023766,5.388570394703587,7.860177259436408,5.799962411037588
16,860.0,0.1,1.0,3.0,0.0,0.1,400.0,6.056021038567658,4.538913138694926,7.778564029613786,5.286925475435015
17,860.0,0.1,1.0,3.0,0.0,0.5,400.0,5.805066621684502,4.640810663403001,6.820044456236552,5.08787517066188
18,860.0,0.1,1.0,3.0,0.01,0.1,400.0,8.07218744317475,5.769659564560194,9.159602719207392,7.221597328868664
19,860.0,0.1,1.0,3.0,0.01,0.5,400.0,5.892512817888176,4.516613725072587,6.9304671842586885,4.877356949243092
20,860.0,0.1,1.0,3.0,0.01,0.9,400.0,15.398569621558561,12.559942234974452,12.187972752992676,9.778593311737845
21,860.0,0.1,1.0,3.0,0.05,0.1,400.0,6.213570137997648,4.787654945557147,7.524373796170235,5.224343736627651
22,860.0,0.1,1.0,3.0,0.05,0.5,400.0,5.701246149548832,4.2580105653925155,7.043438751946271,4.984990683804747
23,860.0,0.1,1.0,3.0,0.05,0.9,400.0,6.147509109306808,4.536749855432884,7.438474642777934,5.183437758894841
24,860.0,0.1,2.0,1.0,0.0,0.1,400.0,8.449780629369146,6.838021607849262,7.3760374703778995,6.000931053943754
