,seed,d,method,v,source_tree_size,target_tree_size,k,m_0,rmse,mae
42,12,3,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.6833274113530636,1.3341774602482133
43,12,3,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.6470686630984759,1.3008515364017958
44,12,3,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.691261250076567,1.3363830015583555
45,12,3,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.7310676125415903,1.3710824112710163
46,12,3,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.7576380054758085,1.4049216042917938
47,12,3,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.7233821275157288,1.3684409406389473
48,12,3,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.618553760465431,1.2752595922199812
49,12,3,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.6396883110764826,1.2934721191223892
50,12,3,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.6199866038718667,1.284959097574072
51,12,3,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.6063348823535148,1.274164386354187
52,12,3,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.6647698785232727,1.3083692175632677
53,12,3,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.667162831376224,1.3044782569909847
54,12,3,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.6586363965129114,1.3131239193099014
55,12,3,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.6916322876205074,1.3356189583647229
56,12,3,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.6377269317443874,1.2797074391861814
57,12,3,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.7652382182319526,1.3899935293037233
58,12,3,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.6336244959521415,1.2881006116159814
59,12,3,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.625077196147381,1.2762729685759528
60,12,3,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.7275121123079016,1.3632699771478725
61,12,3,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.7635640822586895,1.3886291531851673
62,12,3,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.7449103833863349,1.387541570550034
63,12,3,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.6906421121538595,1.340501739681197
64,13,3,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.7992656329866936,1.4227125535432636
65,13,3,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.808581713323598,1.4303271826097734
66,13,3,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.8512270854084747,1.4626425026102874
67,13,3,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.807086290582693,1.4298442602138621
68,13,3,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.846897657077031,1.462346957344536
69,13,3,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.850955723431385,1.459068486506576
70,13,3,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.8826341655762,1.4942222430490297
71,13,3,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.8533540322194815,1.4635115169700588
72,13,3,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.778152279228303,1.403698951471161
73,13,3,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.7323500844614867,1.371861967096385
74,13,3,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.7932474997709726,1.4172253355765185
75,13,3,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.7776180595762514,1.4054058676692283
76,13,3,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.8322446572920112,1.452910643607025
77,13,3,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.8093531295540553,1.430605923608036
78,13,3,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.8294073143539822,1.4467244068224805
79,13,3,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.8284579990551322,1.4458927267213757
80,13,3,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.8072198193829596,1.4285189901952362
81,13,3,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.800040032493471,1.4239538464735717
82,13,3,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.8102933406160557,1.4318015365777483
83,13,3,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.8372016236911801,1.4537024122962015
84,13,3,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.8361462454035287,1.4491678662293124
85,13,3,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.848542788007301,1.4588699102448808
86,13,3,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.8308217688113577,1.4535085601254234
87,13,3,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.8799650322911274,1.491010261134255
88,13,3,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.7844228446448247,1.4089969767030692
89,13,3,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.7172128296710998,1.3595571848812384
90,13,3,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.7719801608216126,1.3988447582138537
91,13,3,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.744152876335321,1.3787661582113755
92,13,3,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.8203178510793987,1.4392503388018771
93,13,3,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.7918694535312598,1.4157239497595042
94,13,3,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.803018762073013,1.43376839611874
95,13,3,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.815217162285813,1.435075535149145
96,14,3,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.6926007653959068,1.3327130292311458
97,14,3,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.5475713884966187,1.2134694290356858
98,14,3,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.543966589217995,1.2243043871130248
99,14,3,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.5247121092826894,1.206198696698801
100,14,3,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.6230668673756903,1.2757640622342583
101,14,3,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.5587072173905103,1.230102457312014
102,14,3,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.6968847559876825,1.3443829508704686
103,14,3,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.6698463688478122,1.3201756531367124
104,14,3,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.4542552066895467,1.1480658270161117
105,14,3,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.3707186558667221,1.0875277800281458
106,14,3,LSTransferTreeBoost,0.05,2,1,0.05,0.5,2.0504743686903706,1.6352027957061062
107,14,3,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.9275354137153333,1.537269608256131
108,14,3,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.5288960728110377,1.2072444212550317
109,14,3,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.4377454755506331,1.1463647973098663
110,14,3,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.6144738849538527,1.276673743982362
111,14,3,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.5775350764687572,1.2447730979880451
112,14,3,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.433506059177545,1.1323577826397944
113,14,3,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.3754877110702783,1.090582085476255
114,14,3,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.5443713424549976,1.215619368152338
115,14,3,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.5493133040293467,1.2181487073133177
116,14,3,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.5621237885741988,1.2346425885519334
117,14,3,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.5235464848394147,1.2036490130962907
118,14,3,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.6976430559331463,1.3384224832767009
119,14,3,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.6377424033606738,1.2917900578692152
120,14,3,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.4102356663607565,1.1171665792936247
121,14,3,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.362249470426551,1.0661770330039813
122,14,3,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.5505201522381007,1.2118222920488295
123,14,3,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.5322970368434636,1.201200552113956
124,14,3,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.4817882501218418,1.1749967660386496
125,14,3,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.4305476566468427,1.146304834718257
126,14,3,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.575967099167307,1.2443632883524653
127,14,3,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.5390607612720764,1.2112214680831774
