,seed,d,method,v,source_tree_size,target_tree_size,k,m_0,rmse,mae
98,14,5,LSTransferTreeBoost,0.05,1,1,0.05,0.5,2.275261402773875,1.8251691709329494
99,14,5,LSTransferTreeBoost,0.05,1,1,0.05,0.9,2.2569573510844405,1.8103541349159296
100,14,5,LSTransferTreeBoost,0.05,1,2,0.01,0.5,2.2479268326711774,1.815786506499186
101,14,5,LSTransferTreeBoost,0.05,1,2,0.01,0.9,2.24189121145653,1.80856729967848
102,14,5,LSTransferTreeBoost,0.05,1,2,0.05,0.5,2.2806782560100025,1.8393333410826536
103,14,5,LSTransferTreeBoost,0.05,1,2,0.05,0.9,2.268999219456592,1.8312392254967649
104,14,5,LSTransferTreeBoost,0.05,2,1,0.01,0.5,2.1800492356269134,1.7546555394661936
105,14,5,LSTransferTreeBoost,0.05,2,1,0.01,0.9,2.185281445183524,1.7558082144716884
106,14,5,LSTransferTreeBoost,0.05,2,1,0.05,0.5,2.3270074621892345,1.8743949963980717
107,14,5,LSTransferTreeBoost,0.05,2,1,0.05,0.9,2.3424651000271615,1.883926831384616
108,14,5,LSTransferTreeBoost,0.05,2,2,0.01,0.5,2.204056834893693,1.776836117566312
109,14,5,LSTransferTreeBoost,0.05,2,2,0.01,0.9,2.254735199425618,1.8121754015225255
110,14,5,LSTransferTreeBoost,0.05,2,2,0.05,0.5,2.3918386999689485,1.9334263880900446
111,14,5,LSTransferTreeBoost,0.05,2,2,0.05,0.9,2.361558943045044,1.907245549063304
112,14,5,LSTransferTreeBoost,0.1,1,1,0.01,0.5,2.220242038272685,1.7865634357023015
113,14,5,LSTransferTreeBoost,0.1,1,1,0.01,0.9,2.234761799454044,1.7954259524967742
114,14,5,LSTransferTreeBoost,0.1,1,1,0.05,0.5,2.236432480928642,1.795423209428352
115,14,5,LSTransferTreeBoost,0.1,1,1,0.05,0.9,2.2418617995633943,1.7996404670385917
116,14,5,LSTransferTreeBoost,0.1,1,2,0.01,0.5,2.2255598311430775,1.7993473884700328
117,14,5,LSTransferTreeBoost,0.1,1,2,0.01,0.9,2.224914959062654,1.7955671487309939
118,14,5,LSTransferTreeBoost,0.1,1,2,0.05,0.5,2.255049253570952,1.8199593015504985
119,14,5,LSTransferTreeBoost,0.1,1,2,0.05,0.9,2.2453190901048514,1.8138071579790518
120,14,5,LSTransferTreeBoost,0.1,2,1,0.01,0.5,2.115634663683857,1.7031931358470422
121,14,5,LSTransferTreeBoost,0.1,2,1,0.01,0.9,2.1668945976029685,1.7327202635410277
122,14,5,LSTransferTreeBoost,0.1,2,1,0.05,0.5,2.271662768307782,1.826722216436613
123,14,5,LSTransferTreeBoost,0.1,2,1,0.05,0.9,2.3113494240764103,1.856179801272225
124,14,5,LSTransferTreeBoost,0.1,2,2,0.01,0.5,2.1429982173453457,1.7249546301758722
125,14,5,LSTransferTreeBoost,0.1,2,2,0.01,0.9,2.1479862996301042,1.7232338038361141
126,14,5,LSTransferTreeBoost,0.1,2,2,0.05,0.5,2.309698397662288,1.863089285959125
127,14,5,LSTransferTreeBoost,0.1,2,2,0.05,0.9,2.3123899879720993,1.8646363199178482
