,seed,method,v,target_tree_size,rmse,mae
264,3,xgboost,0.005,7,84.83211208865079,57.59591332714621
265,3,xgboost_naive_transfer,0.005,7,78.64585004634355,57.040530383224024
266,3,xgboost,0.01,1,75.11783133883239,51.58971964951044
267,3,xgboost_naive_transfer,0.01,1,78.9841340540583,57.340876532700946
268,3,xgboost,0.01,2,76.60672271074782,52.64703341882026
269,3,xgboost_naive_transfer,0.01,2,78.20007907470747,56.31446482577816
270,3,xgboost,0.01,3,77.12225743282875,53.00922335589398
271,3,xgboost_naive_transfer,0.01,3,77.36135636088642,55.828282395551824
272,3,xgboost,0.01,4,79.37355979630813,54.29075146686764
273,3,xgboost_naive_transfer,0.01,4,77.40586702721035,56.09280287835355
274,3,xgboost,0.01,5,82.33190113434755,55.93521368423901
275,3,xgboost_naive_transfer,0.01,5,77.32581568884618,56.144377105915126
276,3,xgboost,0.01,6,83.28975204146526,56.6507762647305
277,3,xgboost_naive_transfer,0.01,6,77.9800850051919,56.53050904475546
278,3,xgboost,0.01,7,84.34625962794438,57.310190789740844
279,3,xgboost_naive_transfer,0.01,7,78.62233706553086,56.92208567770256
280,3,xgboost,0.02,1,74.99641469257371,51.338928088956976
281,3,xgboost_naive_transfer,0.02,1,78.63522175137174,57.04320827913629
282,3,xgboost,0.02,2,76.75863128222517,52.79236367848284
283,3,xgboost_naive_transfer,0.02,2,78.1157835159002,56.2197671046164
284,3,xgboost,0.02,3,77.0374351739585,52.83860512846683
285,3,xgboost_naive_transfer,0.02,3,77.22470353022544,55.60040048379695
286,3,xgboost,0.02,4,79.38645388279444,54.18043746935429
287,3,xgboost_naive_transfer,0.02,4,77.21782469019557,55.90094402212115
288,3,xgboost,0.02,5,82.39895248223208,55.933857886884375
289,3,xgboost_naive_transfer,0.02,5,77.20081480781184,55.99499395677854
290,3,xgboost,0.02,6,83.13967004336756,56.206467957207465
291,3,xgboost_naive_transfer,0.02,6,77.53654867612204,56.022106166073804
292,3,xgboost,0.02,7,83.67578686929897,56.50786482955382
293,3,xgboost_naive_transfer,0.02,7,78.36920990482496,56.72157412894017
294,3,xgboost,0.03,1,75.03287387601229,51.34569234017319
295,3,xgboost_naive_transfer,0.03,1,78.51638618516441,56.90378088437033
296,3,xgboost,0.03,2,76.76171997611898,52.775453817827724
297,3,xgboost_naive_transfer,0.03,2,78.17481010560381,56.12282286564359
298,3,xgboost,0.03,3,76.91193640299778,52.64479296953329
299,3,xgboost_naive_transfer,0.03,3,77.13819748482972,55.419809105120876
300,3,xgboost,0.03,4,79.46694187957848,54.12873587472895
301,3,xgboost_naive_transfer,0.03,4,77.12314575443895,55.77661192696008
302,3,xgboost,0.03,5,82.11288235095085,55.326484101126375
303,3,xgboost_naive_transfer,0.03,5,76.97155381208385,55.67310133251925
304,3,xgboost,0.03,6,82.90448623580902,56.1725358761434
305,3,xgboost_naive_transfer,0.03,6,77.7195323941772,56.05517718109455
306,3,xgboost,0.03,7,84.26662968391068,57.15316679252201
307,3,xgboost_naive_transfer,0.03,7,77.85415335108998,56.421692559226756
308,3,xgboost,0.05,1,75.06446211491995,51.24213912461974
309,3,xgboost_naive_transfer,0.05,1,78.12694907551709,56.403762465118675
310,3,xgboost,0.05,2,76.59172643782463,52.49546733534446
311,3,xgboost_naive_transfer,0.05,2,77.42786594191287,55.279736488674516
312,3,xgboost,0.05,3,76.69843955551686,52.575169874553566
313,3,xgboost_naive_transfer,0.05,3,77.0442320819398,55.064673522064425
314,3,xgboost,0.05,4,79.62724793407189,54.35206171884987
315,3,xgboost_naive_transfer,0.05,4,77.1317013300023,55.476990533318315
316,3,xgboost,0.05,5,81.65686699495632,55.17689836797938
317,3,xgboost_naive_transfer,0.05,5,76.74115375804652,55.41246135064096
318,3,xgboost,0.05,6,82.7391199209233,55.65030981297715
319,3,xgboost_naive_transfer,0.05,6,77.93024204419227,55.91694026971984
320,3,xgboost,0.05,7,83.59788551881138,56.319563818806515
321,3,xgboost_naive_transfer,0.05,7,78.42714065000469,56.45667456556185
322,3,xgboost,0.08,1,75.41021208164815,51.20717999579807
323,3,xgboost_naive_transfer,0.08,1,77.8516662519326,56.326485542016705
324,3,xgboost,0.08,2,76.68573434428136,52.63511904764226
325,3,xgboost_naive_transfer,0.08,2,77.71546769042692,55.39398920391909
326,3,xgboost,0.08,3,76.41917680031963,52.07401227622283
327,3,xgboost_naive_transfer,0.08,3,76.83821435815692,54.841880838113
328,3,xgboost,0.08,4,79.30221396213564,54.15726782700452
329,3,xgboost_naive_transfer,0.08,4,77.0812023479259,55.29681687026682
330,3,xgboost,0.08,5,81.77602109471748,54.8688112314427
331,3,xgboost_naive_transfer,0.08,5,76.52560956457509,55.27212581198293
332,3,xgboost,0.08,6,83.10517755328871,56.05520612335391
333,3,xgboost_naive_transfer,0.08,6,78.00208833246712,55.58130319341007
334,3,xgboost,0.08,7,83.41124097099338,55.98653613581878
335,3,xgboost_naive_transfer,0.08,7,79.0379954543508,56.809505515388125
336,3,xgboost,0.1,1,75.44507576939479,51.06460855115473
337,3,xgboost_naive_transfer,0.1,1,78.0318933172429,56.59299421600274
338,3,xgboost,0.1,2,77.11811938486808,52.79483328368515
339,3,xgboost_naive_transfer,0.1,2,77.74768803922535,55.27192578086087
340,3,xgboost,0.1,3,76.36726205894419,51.78429161753167
341,3,xgboost_naive_transfer,0.1,3,76.84625464861267,54.65662263557635
342,3,xgboost,0.1,4,79.8153450710855,54.23308816032904
343,3,xgboost_naive_transfer,0.1,4,77.03170863021145,54.80622079647786
344,3,xgboost,0.1,5,81.88086633230529,54.779566227323635
345,3,xgboost_naive_transfer,0.1,5,76.39204892381579,55.05544158581716
346,3,xgboost,0.1,6,84.1765595032823,56.33924454183325
347,3,xgboost_naive_transfer,0.1,6,77.65547146186005,55.770840038072436
348,3,xgboost,0.1,7,84.54012948079415,56.71406604994327
349,3,xgboost_naive_transfer,0.1,7,79.13013694488134,56.90795555801227
350,3,xgboost,0.12,1,75.33444995805687,50.95908855951937
351,3,xgboost_naive_transfer,0.12,1,78.19838674101759,56.42695747972077
352,3,xgboost,0.12,2,76.57614402726361,52.38464200415411
353,3,xgboost_naive_transfer,0.12,2,78.06340443432941,55.39007154253118
