,seed,method,d,v,target_tree_size,rmse,mae
141,12,xgboost_naive_transfer,3,0.01,1,2.625693824369691,2.075133856352302
142,12,xgboost,3,0.01,2,1.6402045301121142,1.2874756072057794
143,12,xgboost_naive_transfer,3,0.01,2,2.058647723545927,1.6279240993363338
144,12,xgboost,3,0.01,3,1.710692166826283,1.3510110153798032
145,12,xgboost_naive_transfer,3,0.01,3,1.5333770271368223,1.2306269698533234
146,12,xgboost,3,0.01,4,1.7289435970483982,1.3696230806226244
147,12,xgboost_naive_transfer,3,0.01,4,1.3850211469116356,1.086511436048223
148,12,xgboost,3,0.01,5,1.816789339091704,1.4282918081960019
149,12,xgboost_naive_transfer,3,0.01,5,1.4045318614894429,1.0981165940451332
150,12,xgboost,3,0.01,6,1.9187536655124264,1.5145297101587292
151,12,xgboost_naive_transfer,3,0.01,6,1.4759585672013953,1.1352467592248967
152,12,xgboost,3,0.01,7,2.0500200124712324,1.6191781340758038
153,12,xgboost_naive_transfer,3,0.01,7,1.5856787213519483,1.2053637325603577
154,12,xgboost,3,0.02,1,1.6564226615345456,1.3284403550000246
155,12,xgboost_naive_transfer,3,0.02,1,2.255747533237015,1.776327657035509
156,12,xgboost,3,0.02,2,1.6157620991062003,1.2669241764328742
157,12,xgboost_naive_transfer,3,0.02,2,1.4512523882612596,1.1607097983765189
158,12,xgboost,3,0.02,3,1.6963861213639737,1.341422675672618
159,12,xgboost_naive_transfer,3,0.02,3,1.2651663940663724,0.9987279875935778
160,12,xgboost,3,0.02,4,1.7103831547696113,1.3589540935573208
161,12,xgboost_naive_transfer,3,0.02,4,1.317755655248071,1.0241453615486666
162,12,xgboost,3,0.02,5,1.8088553383109212,1.4244770233999833
163,12,xgboost_naive_transfer,3,0.02,5,1.4031937927852651,1.0954739281577617
164,12,xgboost,3,0.02,6,1.9293171921347505,1.528196383212689
165,12,xgboost_naive_transfer,3,0.02,6,1.4770201494796475,1.1428561154046348
166,12,xgboost,3,0.02,7,2.070876547774564,1.6394946049909982
