,seed,d,method,v,source_tree_size,target_tree_size,k,m_0,rmse,mae
95,13,5,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.8599062860348787,1.4812105586472906
96,14,5,LSTransferTreeBoost,0.05,1,1,0.01,0.5,1.5560013486132982,1.2152726976656887
97,14,5,LSTransferTreeBoost,0.05,1,1,0.01,0.9,1.502544480803772,1.1810755449042423
98,14,5,LSTransferTreeBoost,0.05,1,1,0.05,0.5,1.6224989136210746,1.268656222905438
99,14,5,LSTransferTreeBoost,0.05,1,1,0.05,0.9,1.6251451453477808,1.2673349703988581
100,14,5,LSTransferTreeBoost,0.05,1,2,0.01,0.5,1.671935405109538,1.311665002680599
101,14,5,LSTransferTreeBoost,0.05,1,2,0.01,0.9,1.61916342242579,1.2699878847537212
102,14,5,LSTransferTreeBoost,0.05,1,2,0.05,0.5,1.675451662683674,1.3234287189818643
103,14,5,LSTransferTreeBoost,0.05,1,2,0.05,0.9,1.6939040386043425,1.3350301337628039
104,14,5,LSTransferTreeBoost,0.05,2,1,0.01,0.5,1.5149677452496821,1.2050015694190934
105,14,5,LSTransferTreeBoost,0.05,2,1,0.01,0.9,1.4187538593972813,1.1187046954779367
106,14,5,LSTransferTreeBoost,0.05,2,1,0.05,0.5,1.5180043219877128,1.2047259289037688
107,14,5,LSTransferTreeBoost,0.05,2,1,0.05,0.9,1.534444584354417,1.2253323806705518
108,14,5,LSTransferTreeBoost,0.05,2,2,0.01,0.5,1.5608097998325894,1.2410245762695895
109,14,5,LSTransferTreeBoost,0.05,2,2,0.01,0.9,1.506322171270446,1.199042174387374
110,14,5,LSTransferTreeBoost,0.05,2,2,0.05,0.5,1.5883737479232851,1.2590734209523184
111,14,5,LSTransferTreeBoost,0.05,2,2,0.05,0.9,1.5906390845330927,1.263314606574804
112,14,5,LSTransferTreeBoost,0.1,1,1,0.01,0.5,1.5368256911917644,1.206470603610342
113,14,5,LSTransferTreeBoost,0.1,1,1,0.01,0.9,1.5277189109932081,1.198428673969615
114,14,5,LSTransferTreeBoost,0.1,1,1,0.05,0.5,1.5694874939199308,1.2273106791757586
115,14,5,LSTransferTreeBoost,0.1,1,1,0.05,0.9,1.5757710307787964,1.2308099493119138
116,14,5,LSTransferTreeBoost,0.1,1,2,0.01,0.5,1.6075590293291,1.2651874974037574
117,14,5,LSTransferTreeBoost,0.1,1,2,0.01,0.9,1.6241329126067365,1.2759089255672922
118,14,5,LSTransferTreeBoost,0.1,1,2,0.05,0.5,1.6937789823979488,1.339189565892774
119,14,5,LSTransferTreeBoost,0.1,1,2,0.05,0.9,1.6734531418638776,1.3165756029318987
120,14,5,LSTransferTreeBoost,0.1,2,1,0.01,0.5,1.4895937783210935,1.1804546893461438
121,14,5,LSTransferTreeBoost,0.1,2,1,0.01,0.9,1.4032270688501047,1.1106146800989152
122,14,5,LSTransferTreeBoost,0.1,2,1,0.05,0.5,1.554532599924011,1.2435561170613536
123,14,5,LSTransferTreeBoost,0.1,2,1,0.05,0.9,1.4634051646229747,1.1663051332917531
124,14,5,LSTransferTreeBoost,0.1,2,2,0.01,0.5,1.5489356126534115,1.2320051142056094
125,14,5,LSTransferTreeBoost,0.1,2,2,0.01,0.9,1.5478569848777823,1.2283297041276093
126,14,5,LSTransferTreeBoost,0.1,2,2,0.05,0.5,1.569237283665772,1.241436101261719
127,14,5,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1.5453784276986178,1.2319073799614235
