,seed,method,d,v,target_tree_size,rmse,mae
0,11,xgboost,1,0.005,1,2.477377432129131,1.9944913537360962
1,11,xgboost_naive_transfer,1,0.005,1,2.3037078547649394,1.797195456611113
2,11,xgboost,1,0.005,2,2.235186475093428,1.7965945859901082
3,11,xgboost_naive_transfer,1,0.005,2,1.6066311550859114,1.2538984893807392
4,11,xgboost,1,0.005,3,2.372377391750922,1.8940113497341489
5,11,xgboost_naive_transfer,1,0.005,3,1.2404410474066652,0.9887988858637904
6,11,xgboost,1,0.005,4,2.538152936669797,2.002940846415951
7,11,xgboost_naive_transfer,1,0.005,4,1.0911539435258384,0.8766878494838877
8,11,xgboost,1,0.005,5,2.7430776278097335,2.1902852348173427
9,11,xgboost_naive_transfer,1,0.005,5,1.0475196805081743,0.8369191384812816
10,11,xgboost,1,0.005,6,2.7744101725440067,2.212705686693296
11,11,xgboost_naive_transfer,1,0.005,6,1.0528927717297745,0.8377149749430655
12,11,xgboost,1,0.005,7,2.8041479837719043,2.2318531721887465
13,11,xgboost_naive_transfer,1,0.005,7,1.0703337201236316,0.8575807973420436
14,11,xgboost,1,0.01,1,2.1395728593641006,1.7125650906532375
15,11,xgboost_naive_transfer,1,0.01,1,1.754452163676044,1.3796975688607322
16,11,xgboost,1,0.01,2,2.1121469586900687,1.6841473201516313
17,11,xgboost_naive_transfer,1,0.01,2,1.1021266442284194,0.8835018843015391
18,11,xgboost,1,0.01,3,2.3249855065309037,1.850511925791756
19,11,xgboost_naive_transfer,1,0.01,3,0.9684167861517193,0.7838579489191745
20,11,xgboost,1,0.01,4,2.7214446322167647,2.1545256643460644
21,11,xgboost_naive_transfer,1,0.01,4,0.9714227353257251,0.7819578869259576
22,11,xgboost,1,0.01,5,2.7560335841003902,2.1976465990480363
23,11,xgboost_naive_transfer,1,0.01,5,0.9949247368061306,0.800747578085746
24,11,xgboost,1,0.01,6,2.777449821843955,2.2166116353839844
25,11,xgboost_naive_transfer,1,0.01,6,1.0359221370584626,0.8247151880181559
26,11,xgboost,1,0.01,7,2.801919339834992,2.2286206601435663
27,11,xgboost_naive_transfer,1,0.01,7,1.061550525710209,0.8487176452640037
28,11,xgboost,1,0.02,1,2.0461225556371,1.6286734300478232
29,11,xgboost_naive_transfer,1,0.02,1,1.3099976513590557,1.0501150875690446
30,11,xgboost,1,0.02,2,2.086943216250599,1.663455316198945
