,seed,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,850.0,0.1,1.0,0.06562670519219115,0.051216505038131965,0.09716845802386045,0.058241820451957624
1,850.0,0.1,2.0,0.06442277814743648,0.046086991956281895,0.09632218174284811,0.06076626792697708
2,850.0,0.1,3.0,0.06444712872004187,0.046058101733886796,0.09691712508857979,0.0607155738835266
3,850.0,0.1,4.0,0.07390293726091814,0.05256227783743725,0.09749295225525759,0.0609866237072054
4,850.0,0.1,5.0,0.0779805486992752,0.05356752332746514,0.09963823674911147,0.0642695153294794
5,850.0,0.1,6.0,0.08284601400550498,0.05853328561956785,0.10319296256299583,0.06733761453279645
6,851.0,0.1,1.0,0.11131260868301261,0.07041232100885042,0.0814715543807366,0.06622031560639952
7,851.0,0.1,2.0,0.11074940627369234,0.07161292192702295,0.07170022251969645,0.055314647466941806
8,851.0,0.1,3.0,0.1170268183349922,0.07520627371113942,0.06756929931579876,0.050870140961680514
9,851.0,0.1,4.0,0.11628968971470365,0.07729996664927918,0.06810356396283394,0.05094534883872822
10,851.0,0.1,5.0,0.1153513030985453,0.07467171294925218,0.06639235318029996,0.04946866315154486
11,851.0,0.1,6.0,0.11322312729211098,0.07437972861264819,0.07692448427938021,0.0570346478046567
12,852.0,0.1,1.0,0.10621840637741256,0.0857913861454768,0.09370446074116612,0.0655800390126808
13,852.0,0.1,2.0,0.1109603854289734,0.08760838191132869,0.09704499939339718,0.06926761257366486
14,852.0,0.1,3.0,0.09892695664051847,0.07776492944216637,0.09899285882954376,0.06924693688857012
15,852.0,0.1,4.0,0.10159063499211765,0.07644877429984655,0.11103421234035678,0.07665257337280777
16,852.0,0.1,5.0,0.10796971002988164,0.0770498885936888,0.1187548273680712,0.08205518307873276
17,852.0,0.1,6.0,0.10675586040331181,0.07642674846547953,0.11849709237585809,0.08193630080780749
18,853.0,0.1,1.0,0.07595886990039022,0.05706483535518049,0.09471864846847548,0.05845257562467259
19,853.0,0.1,2.0,0.07275260034748028,0.054607378972511,0.09481509448740616,0.058462901816983985
20,853.0,0.1,3.0,0.07125086267359483,0.053958256781157746,0.09471136500308346,0.05826216827454166
21,853.0,0.1,4.0,0.07152348201899188,0.0515810986548828,0.09632569592223841,0.059868612819675995
22,853.0,0.1,5.0,0.07949419501007575,0.05496478103274736,0.10488475017208282,0.06479538378514929
23,853.0,0.1,6.0,0.07993569014394981,0.05448289051166003,0.10927966903864818,0.06867165619849451
24,854.0,0.1,1.0,0.052790907564093395,0.040976373071186,0.13031690507221635,0.0850261229815029
25,854.0,0.1,2.0,0.04706041772446246,0.03574440496653482,0.11851844022529671,0.08128447957401087
26,854.0,0.1,3.0,0.05323386353536492,0.03964651271061874,0.11281541488810648,0.07424556175204587
27,854.0,0.1,4.0,0.05169207114204279,0.0391883123699331,0.10993040286785163,0.07412113978950828
28,854.0,0.1,5.0,0.050984321980191115,0.038297383580357267,0.11645905356869743,0.08119484993566592
29,854.0,0.1,6.0,0.04980107614231457,0.03855924692090972,0.100240082146384,0.07105358545038964
