seed,learning_rate,dropout,d_main,num_blocks,val_rmse,val_mae,rmse,mae
860.0,0.001,0.0,64.0,2.0,0.22500331699848175,0.1943298876285553,0.22040294110774994,0.18946826457977295
861.0,0.001,0.0,64.0,2.0,0.12766733765602112,0.07732938975095749,0.14872051775455475,0.1004064530134201
862.0,0.001,0.0,64.0,2.0,0.3892342746257782,0.3018782138824463,0.24297168850898743,0.17647066712379456
863.0,0.001,0.0,64.0,2.0,0.20967257022857666,0.1898043304681778,0.18290987610816956,0.159478098154068
864.0,0.001,0.0,64.0,2.0,0.2743437588214874,0.2501338720321655,0.26142969727516174,0.2295534759759903
865.0,0.001,0.0,64.0,2.0,0.25646162033081055,0.23414528369903564,0.2591243088245392,0.22296133637428284
866.0,0.001,0.0,64.0,2.0,0.18320733308792114,0.1560804694890976,0.21499237418174744,0.17167362570762634
867.0,0.001,0.0,64.0,2.0,0.17781834304332733,0.1513405442237854,0.11830154061317444,0.09513714164495468
868.0,0.001,0.0,64.0,2.0,0.2948417663574219,0.26583537459373474,0.27122339606285095,0.23744526505470276
869.0,0.001,0.0,64.0,2.0,0.22868821024894714,0.19519828259944916,0.20727472007274628,0.1876615583896637
870.0,0.001,0.0,64.0,2.0,0.2607788145542145,0.2324472963809967,0.2631978690624237,0.24964794516563416
871.0,0.001,0.0,64.0,2.0,0.09784591943025589,0.0823521688580513,0.10344656556844711,0.07354623824357986
872.0,0.001,0.0,64.0,2.0,0.3038059175014496,0.26472681760787964,0.23837298154830933,0.20969851315021515
873.0,0.001,0.0,64.0,2.0,0.2097853124141693,0.1895875483751297,0.24705685675144196,0.21890614926815033
874.0,0.001,0.0,64.0,2.0,0.12174682319164276,0.10167982429265976,0.12137266993522644,0.09866684675216675
875.0,0.001,0.0,64.0,2.0,0.28051069378852844,0.23747609555721283,0.24147890508174896,0.18697062134742737
876.0,0.001,0.0,64.0,2.0,0.20286156237125397,0.176149383187294,0.2724291682243347,0.2354564666748047
877.0,0.001,0.0,64.0,2.0,0.4529053568840027,0.407416433095932,0.4318162500858307,0.40356341004371643
878.0,0.001,0.0,64.0,2.0,0.2652794122695923,0.23892663419246674,0.28871363401412964,0.27244898676872253
879.0,0.001,0.0,64.0,2.0,0.2982349097728729,0.2679056227207184,0.2815708816051483,0.2437720149755478
880.0,0.001,0.0,64.0,2.0,0.24237290024757385,0.21596859395503998,0.19159018993377686,0.1784200519323349
881.0,0.001,0.0,64.0,2.0,0.193861722946167,0.14910940825939178,0.18843974173069,0.15140719711780548
882.0,0.001,0.0,64.0,2.0,0.11125606298446655,0.08485166728496552,0.12157090753316879,0.08654239028692245
883.0,0.001,0.0,64.0,2.0,0.23361381888389587,0.19618332386016846,0.27569839358329773,0.23379430174827576
884.0,0.001,0.0,64.0,2.0,0.23935851454734802,0.21790346503257751,0.201775923371315,0.1807464063167572
885.0,0.001,0.0,64.0,2.0,0.42327219247817993,0.3085123896598816,0.4087563157081604,0.2992008924484253
886.0,0.001,0.0,64.0,2.0,0.3432154655456543,0.29290762543678284,0.33378294110298157,0.296692430973053
887.0,0.001,0.0,64.0,2.0,0.21727824211120605,0.1748735010623932,0.3155772089958191,0.2744154632091522
888.0,0.001,0.0,64.0,2.0,0.3120470345020294,0.2734028697013855,0.3267965316772461,0.28416576981544495
889.0,0.001,0.0,64.0,2.0,0.37762317061424255,0.3354935646057129,0.30030933022499084,0.25594401359558105
860.0,0.001,0.0,64.0,4.0,0.23368825018405914,0.17818330228328705,0.19783490896224976,0.11809267848730087
861.0,0.001,0.0,64.0,4.0,0.27772846817970276,0.20800013840198517,0.27067407965660095,0.21371130645275116
862.0,0.001,0.0,64.0,4.0,0.21108216047286987,0.17673365771770477,0.17880617082118988,0.15317021310329437
863.0,0.001,0.0,64.0,4.0,0.19728097319602966,0.18039104342460632,0.2560953199863434,0.22665299475193024
864.0,0.001,0.0,64.0,4.0,0.30350589752197266,0.27579349279403687,0.32038065791130066,0.2623366415500641
865.0,0.001,0.0,64.0,4.0,0.38660991191864014,0.297637403011322,0.5016036033630371,0.401121586561203
866.0,0.001,0.0,64.0,4.0,0.5292142033576965,0.5112388730049133,0.5908045768737793,0.536553680896759
867.0,0.001,0.0,64.0,4.0,0.17861439287662506,0.1367338001728058,0.1960635483264923,0.15900819003582
868.0,0.001,0.0,64.0,4.0,0.1600128710269928,0.13833943009376526,0.15626880526542664,0.12799306213855743
869.0,0.001,0.0,64.0,4.0,0.48795920610427856,0.39745232462882996,0.5415732860565186,0.47816476225852966
870.0,0.001,0.0,64.0,4.0,0.4633133113384247,0.367762953042984,0.5256341695785522,0.41862204670906067
871.0,0.001,0.0,64.0,4.0,0.08682193607091904,0.06353622674942017,0.08614923059940338,0.06568442285060883
872.0,0.001,0.0,64.0,4.0,0.25088393688201904,0.2151794582605362,0.21340720355510712,0.17495521903038025
873.0,0.001,0.0,64.0,4.0,0.1418994516134262,0.10377668589353561,0.1751078963279724,0.1170181930065155
874.0,0.001,0.0,64.0,4.0,0.3143364191055298,0.28846028447151184,0.3148322105407715,0.2889051139354706
875.0,0.001,0.0,64.0,4.0,0.15302640199661255,0.12209638208150864,0.12307076901197433,0.09504346549510956
876.0,0.001,0.0,64.0,4.0,0.1622852087020874,0.15248695015907288,0.1999940425157547,0.16964860260486603
877.0,0.001,0.0,64.0,4.0,0.3245892822742462,0.2415105551481247,0.2845270037651062,0.20609861612319946
878.0,0.001,0.0,64.0,4.0,0.4227202832698822,0.34130629897117615,0.34482958912849426,0.2461366206407547
879.0,0.001,0.0,64.0,4.0,0.4833594858646393,0.4344834089279175,0.4543866217136383,0.401763916015625
880.0,0.001,0.0,64.0,4.0,0.4168265461921692,0.332182914018631,0.3123302757740021,0.25414061546325684
881.0,0.001,0.0,64.0,4.0,0.27234581112861633,0.230569526553154,0.27835604548454285,0.2388494312763214
882.0,0.001,0.0,64.0,4.0,0.17925558984279633,0.1202850341796875,0.15236574411392212,0.13417218625545502
883.0,0.001,0.0,64.0,4.0,0.13574030995368958,0.10694625973701477,0.12345904856920242,0.08220583200454712
884.0,0.001,0.0,64.0,4.0,0.1880074441432953,0.14067058265209198,0.1464698761701584,0.10831393301486969
885.0,0.001,0.0,64.0,4.0,0.19103263318538666,0.12325064092874527,0.19097571074962616,0.14631757140159607
886.0,0.001,0.0,64.0,4.0,0.27745527029037476,0.23025646805763245,0.23951007425785065,0.20162110030651093
887.0,0.001,0.0,64.0,4.0,0.13674189150333405,0.10657788068056107,0.12013881653547287,0.09474237263202667
888.0,0.001,0.0,64.0,4.0,0.4119100868701935,0.39014118909835815,0.4407927691936493,0.4212934970855713
889.0,0.001,0.0,64.0,4.0,0.3788842260837555,0.31722554564476013,0.27812227606773376,0.21941299736499786
860.0,0.001,0.0,256.0,2.0,0.3544469475746155,0.32620754837989807,0.3486176133155823,0.3192506730556488
861.0,0.001,0.0,256.0,2.0,0.37954452633857727,0.25919416546821594,0.3831437826156616,0.2614714801311493
862.0,0.001,0.0,256.0,2.0,0.1599939465522766,0.1298385113477707,0.1719347983598709,0.1294771432876587
863.0,0.001,0.0,256.0,2.0,0.3004834055900574,0.22328662872314453,0.28124719858169556,0.23257829248905182
864.0,0.001,0.0,256.0,2.0,0.15473243594169617,0.13871736824512482,0.16294443607330322,0.1413419395685196
865.0,0.001,0.0,256.0,2.0,0.3236398696899414,0.29789772629737854,0.4148641526699066,0.34889593720436096
866.0,0.001,0.0,256.0,2.0,0.36998048424720764,0.2660609781742096,0.4645572304725647,0.32926833629608154
867.0,0.001,0.0,256.0,2.0,0.2326057404279709,0.15934795141220093,0.2607048451900482,0.19188885390758514
868.0,0.001,0.0,256.0,2.0,0.34603407979011536,0.30603301525115967,0.417434424161911,0.3626236617565155
869.0,0.001,0.0,256.0,2.0,0.1630440056324005,0.12593358755111694,0.24841289222240448,0.21643245220184326
870.0,0.001,0.0,256.0,2.0,0.19812484085559845,0.14193393290042877,0.2707502841949463,0.19409243762493134
871.0,0.001,0.0,256.0,2.0,0.18434545397758484,0.16499857604503632,0.20735573768615723,0.18525858223438263
872.0,0.001,0.0,256.0,2.0,0.3465253412723541,0.2683403193950653,0.47889867424964905,0.39902815222740173
873.0,0.001,0.0,256.0,2.0,0.17648056149482727,0.14307820796966553,0.20281624794006348,0.14756816625595093
874.0,0.001,0.0,256.0,2.0,0.27994659543037415,0.24688415229320526,0.292953759431839,0.26932045817375183
875.0,0.001,0.0,256.0,2.0,0.46273374557495117,0.410768061876297,0.3627297282218933,0.30771514773368835
876.0,0.001,0.0,256.0,2.0,0.3463563621044159,0.33567333221435547,0.3694153130054474,0.34257444739341736
877.0,0.001,0.0,256.0,2.0,0.8367742300033569,0.6113640069961548,0.6376426219940186,0.4423188865184784
878.0,0.001,0.0,256.0,2.0,0.2885306477546692,0.19975724816322327,0.21395140886306763,0.13918618857860565
879.0,0.001,0.0,256.0,2.0,0.27895379066467285,0.251837819814682,0.25443485379219055,0.21776814758777618
880.0,0.001,0.0,256.0,2.0,0.568247377872467,0.48349729180336,0.4817958176136017,0.40933018922805786
881.0,0.001,0.0,256.0,2.0,0.2793719172477722,0.2548193037509918,0.2888343930244446,0.2649131715297699
882.0,0.001,0.0,256.0,2.0,0.19696669280529022,0.13975553214550018,0.15931865572929382,0.13395042717456818
883.0,0.001,0.0,256.0,2.0,0.3437173366546631,0.30833759903907776,0.3351106643676758,0.2949269711971283
884.0,0.001,0.0,256.0,2.0,0.2858179211616516,0.2644972503185272,0.3609549105167389,0.3285834789276123
885.0,0.001,0.0,256.0,2.0,0.40839454531669617,0.3624536991119385,0.3567183315753937,0.31746330857276917
886.0,0.001,0.0,256.0,2.0,0.3290039300918579,0.22403408586978912,0.40505585074424744,0.2965942323207855
887.0,0.001,0.0,256.0,2.0,0.23228654265403748,0.18461385369300842,0.27760279178619385,0.20206193625926971
888.0,0.001,0.0,256.0,2.0,0.6404370069503784,0.5185912847518921,0.5786451101303101,0.4575139284133911
889.0,0.001,0.0,256.0,2.0,0.3392829895019531,0.3172038197517395,0.3201303780078888,0.3048478960990906
860.0,0.001,0.0,256.0,4.0,0.30840566754341125,0.23965364694595337,0.19512297213077545,0.16747678816318512
861.0,0.001,0.0,256.0,4.0,0.22638437151908875,0.16465158760547638,0.19788731634616852,0.14404509961605072
862.0,0.001,0.0,256.0,4.0,0.1880967617034912,0.13520856201648712,0.11417800933122635,0.09410393983125687
863.0,0.001,0.0,256.0,4.0,0.10611540824174881,0.07484862953424454,0.1504792422056198,0.10701737552881241
864.0,0.001,0.0,256.0,4.0,0.4324285387992859,0.3500170409679413,0.5197274088859558,0.41494420170783997
865.0,0.001,0.0,256.0,4.0,0.13401876389980316,0.0903303399682045,0.14398477971553802,0.11020524799823761
866.0,0.001,0.0,256.0,4.0,0.18876434862613678,0.16844946146011353,0.23656271398067474,0.18431812524795532
867.0,0.001,0.0,256.0,4.0,0.5233508348464966,0.31339898705482483,0.6564540266990662,0.4837608337402344
868.0,0.001,0.0,256.0,4.0,0.26571476459503174,0.22149179875850677,0.35789382457733154,0.3045712411403656
869.0,0.001,0.0,256.0,4.0,0.12781374156475067,0.11413450539112091,0.14502498507499695,0.11534852534532547
870.0,0.001,0.0,256.0,4.0,0.15883174538612366,0.14444071054458618,0.17890557646751404,0.15809179842472076
871.0,0.001,0.0,256.0,4.0,0.2324788123369217,0.18167972564697266,0.18750731647014618,0.14096632599830627
872.0,0.001,0.0,256.0,4.0,0.13704939186573029,0.11266032606363297,0.16050882637500763,0.1381876915693283
873.0,0.001,0.0,256.0,4.0,0.15418964624404907,0.13898271322250366,0.15520364046096802,0.14228829741477966
874.0,0.001,0.0,256.0,4.0,0.3644522428512573,0.2962612211704254,0.3384583592414856,0.29210102558135986
875.0,0.001,0.0,256.0,4.0,0.25378450751304626,0.1983671635389328,0.1971646547317505,0.13990706205368042
876.0,0.001,0.0,256.0,4.0,0.1431337594985962,0.12406465411186218,0.1482769101858139,0.12553703784942627
877.0,0.001,0.0,256.0,4.0,0.14870484173297882,0.10252499580383301,0.11201459914445877,0.07670795172452927
878.0,0.001,0.0,256.0,4.0,0.15405288338661194,0.13648834824562073,0.14743150770664215,0.12480462342500687
