seed,learning_rate,dropout,d_main,num_blocks,val_rmse_scaled,val_mae_scaled,val_rmse_raw,val_mae_raw,test_rmse_scaled,test_mae_scaled,test_rmse_raw,test_mae_raw
860.0,0.0001,0.0,64.0,3.0,0.41395658254623413,0.3922291398048401,0.18833106756210327,0.17844608426094055,0.2857290804386139,0.27364158630371094,0.1299934834241867,0.12449424713850021
861.0,0.0001,0.0,64.0,3.0,0.21697385609149933,0.18693751096725464,0.10744369775056839,0.09256993979215622,0.3331347703933716,0.2690841853618622,0.1649656444787979,0.13324829936027527
862.0,0.0001,0.0,64.0,3.0,0.3781062960624695,0.32327625155448914,0.17510397732257843,0.1497117429971695,0.3879176378250122,0.35573822259902954,0.17964771389961243,0.16474518179893494
863.0,0.0001,0.0,64.0,3.0,0.29808592796325684,0.24471944570541382,0.14674150943756104,0.1204703077673912,0.2925896942615509,0.20137444138526917,0.14403589069843292,0.09913250058889389
864.0,0.0001,0.0,64.0,3.0,0.19380782544612885,0.17012672126293182,0.09219551831483841,0.08093027770519257,0.26922503113746643,0.2311948537826538,0.12807191908359528,0.10998073220252991
865.0,0.0001,0.0,64.0,3.0,0.40060117840766907,0.2646849751472473,0.1737469732761383,0.11479799449443817,0.505196213722229,0.35223302245140076,0.21911142766475677,0.15276893973350525
866.0,0.0001,0.0,64.0,3.0,0.4376946985721588,0.37686362862586975,0.1957544982433319,0.16854840517044067,0.32662656903266907,0.23978032171726227,0.1460804045200348,0.10723929852247238
867.0,0.0001,0.0,64.0,3.0,0.45047512650489807,0.39813488721847534,0.23520195484161377,0.2078740894794464,0.3708378076553345,0.3472828269004822,0.19362172484397888,0.18132323026657104
868.0,0.0001,0.0,64.0,3.0,0.44159966707229614,0.2840937077999115,0.18069575726985931,0.11624675989151001,0.6291770339012146,0.49071741104125977,0.2574496269226074,0.2007940262556076
869.0,0.0001,0.0,64.0,3.0,0.4854327142238617,0.3693569600582123,0.21544457972049713,0.1639278680086136,0.5905777215957642,0.40893450379371643,0.2621099650859833,0.18149316310882568
870.0,0.0001,0.0,64.0,3.0,0.30929890275001526,0.2530733346939087,0.14598840475082397,0.11945006251335144,0.2474326193332672,0.2027570605278015,0.11678764224052429,0.09570088982582092
871.0,0.0001,0.0,64.0,3.0,0.3899519741535187,0.364967942237854,0.18941645324230194,0.17728064954280853,0.36468032002449036,0.29278063774108887,0.17714093625545502,0.14221614599227905
872.0,0.0001,0.0,64.0,3.0,0.23234297335147858,0.2069534957408905,0.11343489587306976,0.10103919357061386,0.26186132431030273,0.24201098084449768,0.1278463751077652,0.11815501749515533
873.0,0.0001,0.0,64.0,3.0,0.23382824659347534,0.164157897233963,0.10951250791549683,0.07688267529010773,0.4238413870334625,0.33895522356033325,0.19850440323352814,0.1587483137845993
874.0,0.0001,0.0,64.0,3.0,0.2819196879863739,0.23382845520973206,0.13218197226524353,0.10963372886180878,0.2949414849281311,0.2530556917190552,0.13828742504119873,0.11864867061376572
875.0,0.0001,0.0,64.0,3.0,0.39628517627716064,0.2616863250732422,0.18262240290641785,0.12059443444013596,0.3692566156387329,0.24401909112930298,0.17016667127609253,0.11245273053646088
876.0,0.0001,0.0,64.0,3.0,0.2998133897781372,0.23179501295089722,0.14088143408298492,0.10891980677843094,0.4675661623477936,0.37025004625320435,0.2197079062461853,0.17397937178611755
877.0,0.0001,0.0,64.0,3.0,0.2129712551832199,0.18727731704711914,0.1107507199048996,0.09738919138908386,0.20194482803344727,0.1532653570175171,0.10501667857170105,0.07970205694437027
878.0,0.0001,0.0,64.0,3.0,0.2497987449169159,0.22870025038719177,0.11294769495725632,0.10340788960456848,0.33140993118286133,0.29601210355758667,0.14984861016273499,0.1338433027267456
879.0,0.0001,0.0,64.0,3.0,0.2974207401275635,0.23158320784568787,0.1459084004163742,0.11360988020896912,0.4457513988018036,0.3719983398914337,0.2186763435602188,0.1824946254491806
