,seed,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,860.0,0.1,1.0,0.19641194941091153,0.13069937464949785,0.10252236387675573,0.06690070821992945
1,860.0,0.1,2.0,0.1717814956052295,0.12510969079889156,0.09622707208101786,0.061663597375718304
2,860.0,0.1,3.0,0.17338133988094578,0.12514658228922323,0.08752070994245695,0.06061629535303235
3,860.0,0.1,4.0,0.18200458659724178,0.13369674440590973,0.09021919094940506,0.06573832294181993
4,860.0,0.1,5.0,0.18527887723654335,0.137383857929393,0.0929336903009983,0.06590705872412533
5,860.0,0.1,6.0,0.18219862739169673,0.12869037892787094,0.10549556346444212,0.07337843016620488
6,861.0,0.1,1.0,0.07360067515722034,0.05613973425585178,0.10885656500280093,0.08460895836301834
7,861.0,0.1,2.0,0.10193682230884091,0.05994661239994544,0.11494847363972778,0.08610713657703346
8,861.0,0.1,3.0,0.09904258118740848,0.05534253964692346,0.10877821903220233,0.08286910431550291
9,861.0,0.1,4.0,0.0628507375669631,0.048778529624976696,0.09148569659944004,0.08221066895036319
10,861.0,0.1,5.0,0.10040234216495636,0.05055675764200188,0.10416678637577927,0.08237850321241637
11,861.0,0.1,6.0,0.05721390836930164,0.0476587836243482,0.10097948289096884,0.08365100400276186
12,862.0,0.1,1.0,0.12329021791842498,0.09891030228288973,0.16737426468157404,0.11965834201545673
13,862.0,0.1,2.0,0.10028423208763013,0.08346640757627279,0.18032442793207915,0.12606821507066965
14,862.0,0.1,3.0,0.10909881404786045,0.0858332794597446,0.18942173317123728,0.1280922082147216
15,862.0,0.1,4.0,0.12548220393709758,0.0996174963331466,0.2052144196651169,0.13945443426935078
16,862.0,0.1,5.0,0.12732304645569084,0.10016646628739884,0.20417498588556066,0.13668349380660258
17,862.0,0.1,6.0,0.12765684187272736,0.10003247504594376,0.2027828558984584,0.1385188747979025
18,863.0,0.1,1.0,0.18053933741814496,0.12672859290111,0.1471365636372918,0.10025779926828397
19,863.0,0.1,2.0,0.17941109744693853,0.12924089142548972,0.14414137814544078,0.09695676241369895
20,863.0,0.1,3.0,0.18077406786635616,0.1278600405540857,0.13895945204755664,0.09277145340096804
21,863.0,0.1,4.0,0.18248658476692398,0.12330246079830263,0.13511753746487165,0.08876246237806333
22,863.0,0.1,5.0,0.17822277598463085,0.11922083158163164,0.13794009472284977,0.08921316786658617
23,863.0,0.1,6.0,0.18843617041781607,0.12348094982732837,0.14709622947426612,0.09173770521135978
24,864.0,0.1,1.0,0.1654719357608981,0.1315230771316148,0.11282690578674799,0.09670765706380836
25,864.0,0.1,2.0,0.18099832586381331,0.1442668170769187,0.12861492522734805,0.10428958337965087
26,864.0,0.1,3.0,0.19048473599614357,0.13834986399006569,0.1558898092832983,0.11335423540535049
27,864.0,0.1,4.0,0.21168668672102597,0.15715435084135201,0.15453090551751894,0.11060235428605279
28,864.0,0.1,5.0,0.21250508071160876,0.15815056308240263,0.15395483211523064,0.11058535298981316
29,864.0,0.1,6.0,0.20804492613869022,0.15795190443984394,0.15555991174853162,0.11241166165747292
30,865.0,0.1,1.0,0.1274772876993402,0.09758046432458949,0.11942669358873696,0.09103656077358345
31,865.0,0.1,2.0,0.1149971839885063,0.08842109457262391,0.10812689587708138,0.08513182527762068
32,865.0,0.1,3.0,0.11030906830966729,0.0909374798010224,0.11392888871016542,0.0876860556695999
33,865.0,0.1,4.0,0.09038246006385608,0.07305647379859627,0.11134070652899954,0.08351101665780186
34,865.0,0.1,5.0,0.09160781036203829,0.07522620207771004,0.12034752491295005,0.08717487443571527
35,865.0,0.1,6.0,0.0970432430302435,0.08263495138987244,0.11860627215112349,0.08362095133579818
36,866.0,0.1,1.0,0.19457680338082026,0.13013071590569678,0.11285821706062804,0.090231826619053
37,866.0,0.1,2.0,0.16874601885490437,0.11994568742255314,0.1152121839860045,0.08472410388307261
38,866.0,0.1,3.0,0.1703428578565951,0.12526352938950006,0.12046248895075679,0.0918548911583666
39,866.0,0.1,4.0,0.17280642938107446,0.12906585124075357,0.12043926419804858,0.09290305125437619
40,866.0,0.1,5.0,0.17491511540368848,0.1275998427166536,0.1268731167970322,0.10203958399814805
41,866.0,0.1,6.0,0.1714909918527255,0.12250674254635914,0.1219412704005304,0.09677213597977274
42,867.0,0.1,1.0,0.14272195888521683,0.10164178786916243,0.10634934025672092,0.08367613435985904
43,867.0,0.1,2.0,0.12017769885372905,0.08935980104428981,0.08609549474427063,0.06753143928017474
44,867.0,0.1,3.0,0.11870792928766764,0.08814911495278649,0.09205210459331888,0.07058639339175082
45,867.0,0.1,4.0,0.11080853433449657,0.08070850323270133,0.08903367423056739,0.07356539268080488
46,867.0,0.1,5.0,0.12434196494453913,0.08435622934867161,0.08562703032949573,0.07155977679698343
47,867.0,0.1,6.0,0.13175528051252203,0.0914196944600295,0.09649592018392601,0.07738759858815546
48,868.0,0.1,1.0,0.20532786674467196,0.12999039172560098,0.18266265957104377,0.13264230207266056
49,868.0,0.1,2.0,0.21165687672353817,0.12968473433199812,0.1880003781924808,0.13659131453502918
50,868.0,0.1,3.0,0.21786245677821833,0.13329004282776036,0.18930665379173137,0.1304466046499088
51,868.0,0.1,4.0,0.21589265488710738,0.1322700210911385,0.1864935624513777,0.12504209572975425
52,868.0,0.1,5.0,0.2192795021913315,0.13419408634328364,0.18519307415868508,0.12366180613542187
53,868.0,0.1,6.0,0.23073594598046807,0.14090392525020756,0.19613647970498094,0.1324232766519446
54,869.0,0.1,1.0,0.13710352223551764,0.09856321279595635,0.19850988487242577,0.16134125629612628
55,869.0,0.1,2.0,0.13946522216339804,0.10078880083885021,0.1896813359859021,0.14686268955020929
56,869.0,0.1,3.0,0.1667600417753366,0.1172866026374617,0.19875964510211647,0.13596441735375744
57,869.0,0.1,4.0,0.17138214983610225,0.11778509594189877,0.19927488049569328,0.13056125865210147
58,869.0,0.1,5.0,0.1704379509977312,0.11913778113511954,0.19825298883013107,0.13024432350743634
59,869.0,0.1,6.0,0.17153420251454823,0.1239212451099133,0.19452431073323806,0.1261777247872153
60,870.0,0.1,1.0,0.12050274854138503,0.0950539633756801,0.09858095935624583,0.08150826683522776
61,870.0,0.1,2.0,0.1228212187197189,0.09460267650287668,0.08883579555332151,0.07872577921431774
62,870.0,0.1,3.0,0.12160685896560496,0.09376694372236893,0.10019651919654605,0.08423985900871211
63,870.0,0.1,4.0,0.12307458755124259,0.09447986991147365,0.11231417562413047,0.09326836165047621
64,870.0,0.1,5.0,0.12173311654326836,0.09163496372303685,0.11569353343959131,0.09994802983991558
65,870.0,0.1,6.0,0.12308026650547411,0.0909021916707488,0.12395343417312385,0.10143600019208843
66,871.0,0.1,1.0,0.15122167165781059,0.10865524804831635,0.14817056975960094,0.11756050227392167
67,871.0,0.1,2.0,0.1261825807560178,0.09845574842136195,0.14477406058556572,0.11449087145858039
68,871.0,0.1,3.0,0.11857751945612174,0.09243384893974753,0.13161621802524326,0.10843899549070006
69,871.0,0.1,4.0,0.11914352953863269,0.0863564793191645,0.12568426097220015,0.10762599807007119
70,871.0,0.1,5.0,0.12711963167061338,0.0890293328883542,0.1387535285905942,0.11668206764426658
71,871.0,0.1,6.0,0.12385320340371132,0.08384147623402809,0.12220407759288966,0.09990331792003741
72,872.0,0.1,1.0,0.14891128522142613,0.09362615291509731,0.17585167935397508,0.14910130649386982
73,872.0,0.1,2.0,0.12547347723662272,0.09434549972358756,0.17774408749500198,0.1388234913307343
74,872.0,0.1,3.0,0.09786391022942031,0.07750553113861,0.16664347401603205,0.12824320122181515
75,872.0,0.1,4.0,0.11687810183142319,0.08480405027611466,0.1719031132216736,0.13160783499061207
76,872.0,0.1,5.0,0.09684017600150494,0.07850237019599307,0.16573865108287203,0.12978727790419015
77,872.0,0.1,6.0,0.10266767412430236,0.08708911963046422,0.16862098195746364,0.13158090956711524
78,873.0,0.1,1.0,0.11617789590383523,0.08091929996249252,0.15325553026302866,0.1294838426379786
79,873.0,0.1,2.0,0.09037418547274616,0.07440977470645967,0.19274746809973392,0.15454746686162735
80,873.0,0.1,3.0,0.09354235286901903,0.0750641065049905,0.20762858168001655,0.1615175737145789
81,873.0,0.1,4.0,0.11115284600830055,0.08646214928795559,0.2158548788832224,0.16427437794240787
82,873.0,0.1,5.0,0.12331144939804875,0.09538675202393114,0.20284398306230367,0.15780317119789597
83,873.0,0.1,6.0,0.11486204092635723,0.0881431659406779,0.19235155024889858,0.1436071435882865
84,874.0,0.1,1.0,0.1465090561060119,0.10464575746486567,0.14676009857401726,0.11956000968027147
85,874.0,0.1,2.0,0.12275597156061419,0.08379695256456277,0.11722351527443163,0.08928449098475805
86,874.0,0.1,3.0,0.12985361068950682,0.0939492887745752,0.11591559068455524,0.0897550373694105
87,874.0,0.1,4.0,0.12290835818554709,0.08257534849386908,0.11424033404750182,0.08259609098955223
88,874.0,0.1,5.0,0.12495222873634554,0.08369140324733156,0.10953925714367617,0.08080888296886513
89,874.0,0.1,6.0,0.12679602139600943,0.0857502023154646,0.10723953374276089,0.0765864226354324
90,875.0,0.1,1.0,0.14999320634263802,0.08913637836422282,0.15338092311500204,0.12082981292583987
91,875.0,0.1,2.0,0.14976681857867277,0.09176613280818618,0.16987560979322186,0.13106026226459389
92,875.0,0.1,3.0,0.15178946987659733,0.09116829699632127,0.16336647353540765,0.13382810576934065
93,875.0,0.1,4.0,0.15467778648921296,0.09355389591412344,0.16956374492279291,0.1384863329348807
94,875.0,0.1,5.0,0.146073003901625,0.09293108946439226,0.17002778169280666,0.13284145849986004
95,875.0,0.1,6.0,0.15172267003899864,0.09690558181560634,0.16292391380412521,0.1239690653898164
96,876.0,0.1,1.0,0.09284988639426521,0.07383161925302092,0.15700128541126104,0.1273474972229193
97,876.0,0.1,2.0,0.10152557833080639,0.07837749883622187,0.18200970654023327,0.14107979146450664
98,876.0,0.1,3.0,0.0921296651907822,0.07414154064029939,0.18381679282518446,0.14324365613669063
99,876.0,0.1,4.0,0.08756115268901149,0.06739844868670163,0.18005173252034806,0.1380176996967187
100,876.0,0.1,5.0,0.08725325450698282,0.06453368904820721,0.16444944522031857,0.12773900824024076
101,876.0,0.1,6.0,0.08320850820357562,0.06177734573771812,0.1713879781624067,0.1329551290824982
102,877.0,0.1,1.0,0.10724204649926503,0.08033107953493719,0.09574779382316073,0.07247931397071522
103,877.0,0.1,2.0,0.11471704220269958,0.08999191057532534,0.11081187880438123,0.07769402127574922
104,877.0,0.1,3.0,0.11439685681487356,0.08469161891533976,0.10342540809756658,0.07295295731336914
105,877.0,0.1,4.0,0.11724215156227927,0.09179159743730582,0.10945505025326915,0.07136723560557212
106,877.0,0.1,5.0,0.11836682202441831,0.10198611521317606,0.11763192293746147,0.0764177693671529
107,877.0,0.1,6.0,0.10992417955992445,0.09583809478674377,0.12061027957307234,0.07842181039318885
108,878.0,0.1,1.0,0.12244521273147847,0.10369051443595594,0.1405994699056773,0.09361326097405172
109,878.0,0.1,2.0,0.1319644174604754,0.11669541842797304,0.16301719533783282,0.11584446961915938
110,878.0,0.1,3.0,0.14220807373394656,0.12363883800366426,0.17029178057262037,0.11363191788630135
111,878.0,0.1,4.0,0.15332835510722032,0.13045430627523766,0.17436601500921362,0.11886227016882546
