seed,learning_rate,dropout,d_main,num_blocks,val_rmse_scaled,val_mae_scaled,val_rmse_raw,val_mae_raw,test_rmse_scaled,test_mae_scaled,test_rmse_raw,test_mae_raw
860.0,0.0001,0.0,64.0,3.0,0.3790164589881897,0.3078596591949463,0.1724349409341812,0.1400618851184845,0.22304967045783997,0.1975766122341156,0.10147726535797119,0.08988820016384125
861.0,0.0001,0.0,64.0,3.0,0.23443002998828888,0.17808987200260162,0.11608784645795822,0.08818866312503815,0.41621512174606323,0.32810738682746887,0.20610634982585907,0.16247610747814178
862.0,0.0001,0.0,64.0,3.0,0.4525882601737976,0.3688703179359436,0.2095971405506134,0.17082670331001282,0.3173676133155823,0.2578222453594208,0.14697545766830444,0.11939950287342072
863.0,0.0001,0.0,64.0,3.0,0.27069324254989624,0.21156251430511475,0.1332566887140274,0.10414783656597137,0.2040873020887375,0.15703576803207397,0.10046796500682831,0.07730547338724136
864.0,0.0001,0.0,64.0,3.0,0.25492072105407715,0.2257108986377716,0.12126725167036057,0.1073719710111618,0.31048858165740967,0.2527996599674225,0.1477012187242508,0.12025826424360275
865.0,0.0001,0.0,64.0,3.0,0.3030953109264374,0.19773271679878235,0.1314571648836136,0.08575975149869919,0.38235726952552795,0.262489914894104,0.16583430767059326,0.11384597420692444
866.0,0.0001,0.0,64.0,3.0,0.36952850222587585,0.2970084547996521,0.16526785492897034,0.13283398747444153,0.31098318099975586,0.20421665906906128,0.13908404111862183,0.09133380651473999
867.0,0.0001,0.0,64.0,3.0,0.2407347708940506,0.1896420270204544,0.12569236755371094,0.09901583939790726,0.17389309406280518,0.15195319056510925,0.09079302847385406,0.07933777570724487
868.0,0.0001,0.0,64.0,3.0,0.5170296430587769,0.42117947340011597,0.21156053245067596,0.17234013974666595,0.48571211099624634,0.36701178550720215,0.1987459659576416,0.15017560124397278
869.0,0.0001,0.0,64.0,3.0,0.19646255671977997,0.14799998700618744,0.08719394356012344,0.06568529456853867,0.44222867488861084,0.3616916835308075,0.19626976549625397,0.16052588820457458
870.0,0.0001,0.0,64.0,3.0,0.29261288046836853,0.22094036638736725,0.1381126046180725,0.10428334772586823,0.22187763452529907,0.1838768571615219,0.10472572594881058,0.08678945899009705
871.0,0.0001,0.0,64.0,3.0,0.31721803545951843,0.28612932562828064,0.15408645570278168,0.1389853060245514,0.20567430555820465,0.14680328965187073,0.09990487992763519,0.0713086873292923
872.0,0.0001,0.0,64.0,3.0,0.21832452714443207,0.18618769943714142,0.10659079253673553,0.09090089052915573,0.19960986077785492,0.17609617114067078,0.09745388478040695,0.08597397804260254
873.0,0.0001,0.0,64.0,3.0,0.3180961608886719,0.2612989842891693,0.14897900819778442,0.12237828969955444,0.20903407037258148,0.1842118203639984,0.09790026396512985,0.08627486228942871
