,seed,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,850.0,0.1,1.0,1.0,0.0,0.1,400.0,7.715921093516057,4.743836681353741,6.239028490361633,4.461834436559614
1,850.0,0.1,1.0,1.0,0.0,0.5,400.0,7.683843209217897,4.7088980315014295,6.1315603003003,4.385262550206356
2,850.0,0.1,1.0,1.0,0.01,0.1,400.0,7.7175824326008575,4.7468285799475725,6.243740862570337,4.462309960566555
3,850.0,0.1,1.0,1.0,0.01,0.5,400.0,7.724513064251197,4.740409629023588,6.178338064157871,4.431258939725607
4,850.0,0.1,1.0,1.0,0.01,0.9,400.0,7.672738079449437,4.719387432337646,6.119831006695538,4.359076497941605
5,850.0,0.1,1.0,1.0,0.05,0.1,400.0,7.760053036961351,4.785345416347871,6.340160080570359,4.531990617393129
6,850.0,0.1,1.0,1.0,0.05,0.5,400.0,7.734153204693953,4.754415528897872,6.280372711081983,4.496379550941642
7,850.0,0.1,1.0,1.0,0.05,0.9,400.0,7.725268134131818,4.7429590171066085,6.21031094728412,4.45221577259985
8,850.0,0.1,1.0,2.0,0.0,0.1,400.0,7.636872880794965,4.759661242160113,5.969422387221699,4.3003790209813815
9,850.0,0.1,1.0,2.0,0.0,0.5,400.0,7.712952572206413,4.793639358258406,6.043783727224748,4.369918512340569
10,850.0,0.1,1.0,2.0,0.01,0.1,400.0,7.644684327860599,4.794124263721743,6.052967069830541,4.4047480589798536
11,850.0,0.1,1.0,2.0,0.01,0.5,400.0,7.693506871699527,4.8033472045711765,6.095043331980168,4.42524540610199
12,850.0,0.1,1.0,2.0,0.01,0.9,400.0,7.694039324863662,4.7715582336723035,5.9778594348104415,4.2991525744301615
13,850.0,0.1,1.0,2.0,0.05,0.1,400.0,7.62513129245485,4.775267719645811,5.918170148397009,4.320606871800172
14,850.0,0.1,1.0,2.0,0.05,0.5,400.0,7.656505840049994,4.800038695783733,5.964431473316687,4.3454065168004465
15,850.0,0.1,1.0,2.0,0.05,0.9,400.0,7.691091408364908,4.824951405888751,6.024476229913254,4.342737041712285
16,850.0,0.1,1.0,3.0,0.0,0.1,400.0,7.579473601900493,4.742430003702796,5.759674265469153,4.24628513741291
17,850.0,0.1,1.0,3.0,0.0,0.5,400.0,7.639395168161682,4.714684066962434,5.895869007190538,4.226952546361624
18,850.0,0.1,1.0,3.0,0.01,0.1,400.0,7.600388025441255,4.730499281920572,5.80463466584442,4.207191186824881
19,850.0,0.1,1.0,3.0,0.01,0.5,400.0,7.64843216554501,4.7076781601723,5.88606134071467,4.229465606835818
20,850.0,0.1,1.0,3.0,0.01,0.9,400.0,7.637197314992401,4.655080030085188,5.836613396277009,4.1779795864601965
21,850.0,0.1,1.0,3.0,0.05,0.1,400.0,7.554823169964771,4.733551082675166,5.837113464551864,4.311460236791142
22,850.0,0.1,1.0,3.0,0.05,0.5,400.0,7.63432723770358,4.7010047870562435,5.791111391842332,4.224843319487143
23,850.0,0.1,1.0,3.0,0.05,0.9,400.0,7.699651451354866,4.690575689695165,5.881064608513184,4.219868786507388
24,850.0,0.1,2.0,1.0,0.0,0.1,400.0,7.72503517063378,4.751166484537623,6.22644002029132,4.4340611523743085
25,850.0,0.1,2.0,1.0,0.0,0.5,400.0,7.682533920721761,4.701826164217202,6.150682262949117,4.374223586467485
26,850.0,0.1,2.0,1.0,0.01,0.1,400.0,7.736477757447364,4.756619219792053,6.266840609784091,4.464058350054608
27,850.0,0.1,2.0,1.0,0.01,0.5,400.0,7.700739055356206,4.697967854159799,6.16451536032892,4.38486476454192
28,850.0,0.1,2.0,1.0,0.01,0.9,400.0,7.680617623465081,4.739811213852676,6.175426695605391,4.469757984289919
29,850.0,0.1,2.0,1.0,0.05,0.1,400.0,7.726089325666505,4.730320067859736,6.248703124017425,4.44473789836307
30,850.0,0.1,2.0,1.0,0.05,0.5,400.0,7.7308378081432005,4.7268171575712525,6.231852371039991,4.4338494688298535
31,850.0,0.1,2.0,1.0,0.05,0.9,400.0,7.731388347728643,4.718109518051137,6.2518776101732945,4.44964908576462
32,850.0,0.1,2.0,2.0,0.0,0.1,400.0,7.670311986383192,4.75684871344225,6.097425007377094,4.369419576211354
33,850.0,0.1,2.0,2.0,0.0,0.5,400.0,7.7273462189472655,4.769016006215706,6.040662132324727,4.330566846973194
34,850.0,0.1,2.0,2.0,0.01,0.1,400.0,7.682459271349823,4.770133146990789,6.052984614732832,4.3316041740322015
35,850.0,0.1,2.0,2.0,0.01,0.5,400.0,7.718892821149391,4.779594314783526,6.072134724596099,4.371330190586096
36,850.0,0.1,2.0,2.0,0.01,0.9,400.0,7.697851974071071,4.743048578844772,5.997067333990562,4.323274152647865
37,850.0,0.1,2.0,2.0,0.05,0.1,400.0,7.703547155745197,4.7740933129680085,6.188074023726575,4.4089926909786765
