,seed,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,850.0,0.1,1.0,1.0,0.0,0.1,400.0,10.316741248161378,5.430670879780113,10.760989975212688,5.585531638221771
1,850.0,0.1,1.0,1.0,0.0,0.5,400.0,10.187522475014768,5.595744748858415,10.524694546763554,5.455988190184257
2,850.0,0.1,1.0,1.0,0.01,0.1,400.0,10.331010393218035,5.473630408107438,10.774380611749205,5.6071066506480225
3,850.0,0.1,1.0,1.0,0.01,0.5,400.0,10.230335001705336,5.501334026072486,10.6377753053876,5.5150171418164495
4,850.0,0.1,1.0,1.0,0.01,0.9,400.0,10.117386211394045,5.785192586997515,10.477498375705666,5.522081225731801
5,850.0,0.1,1.0,1.0,0.05,0.1,400.0,10.33566129541642,5.422582961347801,10.774635753789912,5.595138613277836
6,850.0,0.1,1.0,1.0,0.05,0.5,400.0,10.339486509456936,5.417434858243307,10.792970570780234,5.570182648633908
7,850.0,0.1,1.0,1.0,0.05,0.9,400.0,10.354384917885602,5.595272787444106,10.777725089022047,5.605620269379395
8,850.0,0.1,1.0,2.0,0.0,0.1,400.0,10.107326281799144,5.346701143384852,10.740413016201392,5.562848429972978
9,850.0,0.1,1.0,2.0,0.0,0.5,400.0,10.00832048133439,5.416611605267217,10.54961436154075,5.521567614668329
10,850.0,0.1,1.0,2.0,0.01,0.1,400.0,10.081055534797587,5.423278212275946,10.71483212039833,5.613745580021745
11,850.0,0.1,1.0,2.0,0.01,0.5,400.0,10.008273429852698,5.382139167850359,10.611353566261094,5.544209232760138
12,850.0,0.1,1.0,2.0,0.01,0.9,400.0,10.060793424312777,5.52338136384886,10.525545582041694,5.465774494645468
13,850.0,0.1,1.0,2.0,0.05,0.1,400.0,10.082827352010629,5.493695011092331,10.667274543810844,5.584119036522309
14,850.0,0.1,1.0,2.0,0.05,0.5,400.0,10.115551343186137,5.225144571746551,10.70774766930243,5.522814969121971
15,850.0,0.1,1.0,2.0,0.05,0.9,400.0,10.121794084087092,5.250125272806047,10.737728731072277,5.4886795264237245
16,850.0,0.1,1.0,3.0,0.0,0.1,400.0,10.074067418749772,5.356433358482543,10.700006062370132,5.49147597285137
17,850.0,0.1,1.0,3.0,0.0,0.5,400.0,9.985659323279677,5.3629127567474555,10.488338164307589,5.455759151847704
18,850.0,0.1,1.0,3.0,0.01,0.1,400.0,10.075718496693094,5.259331454250959,10.536696470556404,5.411252056044633
