,seed,target_column,target_instances,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
0,1,Hgv,380,TradaBoostR2,10,0.1,1,3.579514370964945,2.7398159620852858,3.580725017558105,2.6786309256800127
1,2,Hgv,95,TradaBoostR2,10,0.1,1,4.693345491062057,3.5838447078773585,6.039304348977892,4.201628742688889
2,1,Hgv,380,TradaBoostR2,10,0.1,2,4.816372572598535,3.3090326919619044,6.579612702349538,3.54627158963465
3,2,Hgv,475,TradaBoostR2,10,0.1,1,3.3143214883616245,2.577894078219968,3.8222883866685744,2.734673089863662
4,1,Hgv,380,TradaBoostR2,10,0.5,1,3.201790707225876,2.35928868139709,3.3732079226542253,2.3919930457886984
5,2,Hgv,95,TradaBoostR2,10,0.1,2,7.936519753451693,4.651118585280757,11.829465663449684,5.85722148665492
6,2,Hgv,95,TradaBoostR2,10,0.5,1,3.883511772238309,3.0237965384252825,4.162491823541667,3.2729609324632736
7,1,Hgv,665,TradaBoostR2,10,0.1,1,3.0888334546440555,2.370228068766959,3.033502846575644,2.317312673757216
8,2,Hgv,475,TradaBoostR2,10,0.1,2,3.2850215670060448,2.509732337469638,3.651386123573547,2.610382686694856
9,1,Hgv,95,TradaBoostR2,10,0.1,1,10.19077911647132,5.392451106381532,10.243538598856167,5.629214276306973
10,1,Hgv,380,TradaBoostR2,10,0.5,2,3.096678511674668,2.2274481725246176,3.398101887339131,2.330147015371299
11,2,Hgv,475,TradaBoostR2,10,0.5,1,2.6380458445984813,2.045623744216525,2.555250685453149,2.014548004218461
12,2,Hgv,95,TradaBoostR2,10,0.5,2,5.13429015951546,3.174160854414876,4.845171430397334,3.4249476529393674
13,1,Hgv,95,TradaBoostR2,10,0.1,2,11.50195982024528,5.913631388690049,16.474764769607656,7.101382879750751
14,1,Hgv,665,TradaBoostR2,10,0.1,2,6.703881386511542,3.1164006611727317,7.937681162353231,3.2271803170863373
15,1,Hgv,380,TradaBoostR2,20,0.1,1,3.430379482519767,2.600376309454736,3.386280338677334,2.545346718954676
16,2,Hgv,475,TradaBoostR2,10,0.5,2,2.9860677201870818,2.202491260252029,3.1445370700418462,2.2241669279054537
17,1,Hgv,95,TradaBoostR2,10,0.5,1,3.9471725372153967,2.9712137912271395,4.093706970101602,2.8389933136178125
18,1,Hgv,760,TradaBoostR2,10,0.1,1,2.949296349516026,2.258659201510464,3.0193066921584024,2.261377604868721
19,1,Hgv,665,TradaBoostR2,10,0.5,1,2.6018893519175603,1.9807439663893545,2.527948424941457,1.9264469736239025
20,2,Hgv,95,TradaBoostR2,20,0.1,1,4.487869105323076,3.426755815701019,5.728350324331194,4.001309692823238
21,1,Hgv,95,TradaBoostR2,10,0.5,2,10.623139342973367,5.116348516115106,14.8706545958658,5.774696304395629
22,2,Hgv,285,TradaBoostR2,10,0.1,1,3.66855427912268,2.9325433591721866,3.915249023745294,3.0101020236151568
23,1,Hgv,475,TradaBoostR2,10,0.1,1,3.3828292905123125,2.574360571810766,3.490290824126104,2.6219357218098613
24,2,Hgv,475,TradaBoostR2,20,0.1,1,3.204226174844629,2.483728144020004,3.6616454265162455,2.6246062591498527
25,1,Hgv,760,TradaBoostR2,10,0.1,2,3.114773099058208,2.391491348722664,3.237914305826952,2.3675470213434058
26,1,Hgv,665,TradaBoostR2,10,0.5,2,2.962852321264108,2.169040077716,2.712171326543656,1.975624635674474
27,2,Hgv,190,TradaBoostR2,10,0.1,1,3.978013362592429,3.1442329900146926,4.545500990852024,3.339887017224606
28,1,Hgv,380,TradaBoostR2,20,0.1,2,3.5784427304272683,2.714059513756167,3.7037921391966178,2.658043028683325
29,1,Hgv,760,TradaBoostR2,10,0.5,1,2.487943565234994,1.9091608590054636,2.43648246889275,1.8438736867089685
30,2,Hgv,285,TradaBoostR2,10,0.1,2,3.641513852678296,2.752663942848632,6.4762524035959945,3.6276816581649247
31,2,Hgv,95,TradaBoostR2,20,0.1,2,7.7063057596436675,4.406274415283491,11.712178890838022,5.612073990239657
32,1,Hgv,95,TradaBoostR2,20,0.1,1,9.82026319170493,4.962816286839447,9.925101891917254,5.213685286055669
33,1,Hgv,475,TradaBoostR2,10,0.1,2,3.953423048081949,2.883709470193438,4.00462011352984,2.8449281388811034
34,1,Hgv,665,TradaBoostR2,20,0.1,1,2.9711890590565537,2.2506125958468437,3.099804314110535,2.2861682405239327
35,2,Hgv,285,TradaBoostR2,10,0.5,1,3.063623032315874,2.368086964526962,3.0678687781720617,2.384037578037981
36,1,Hgv,760,TradaBoostR2,10,0.5,2,2.7406135932668656,2.0801634615130555,2.9336604854851003,1.9835957334291736
37,1,Hgv,380,TradaBoostR2,20,0.5,1,2.852786858210413,2.0003879310136545,2.937168517528222,2.055182574446845
38,2,Hgv,190,TradaBoostR2,10,0.1,2,5.0275492431713324,3.3956023383089664,7.06400532406611,4.313007474068844
39,1,Hgv,475,TradaBoostR2,10,0.5,1,2.8263859176448416,2.1291356586974253,2.846182319810102,2.149696047191821
40,2,Hgv,95,TradaBoostR2,20,0.5,1,3.428611279312159,2.6344124457538327,3.690651847776054,2.779304516560856
41,2,Hgv,475,TradaBoostR2,20,0.1,2,5.78866337420684,2.903546827200224,7.71877938190707,3.238272204980797
42,1,Hgv,285,TradaBoostR2,10,0.1,1,3.887789381511965,2.93853067084707,4.111617117090703,2.9475789280956124
43,2,Hgv,190,TradaBoostR2,10,0.5,1,8.348104139165244,3.1394782599306352,3.3952775429679183,2.6155106084102884
44,1,Hgv,190,TradaBoostR2,10,0.1,1,4.351569962016153,3.3838980564253065,4.297388497926283,3.2474624530327487
45,2,Hgv,285,TradaBoostR2,10,0.5,2,62.449578256075135,7.25869032736646,3.8160253456290216,2.663854469894256
46,1,Hgv,760,TradaBoostR2,20,0.1,1,2.867988449072261,2.1870455366379025,2.96610332334862,2.1843572944275778
47,1,Hgv,475,TradaBoostR2,10,0.5,2,2.955709302327441,2.205743927024677,2.924965783887071,2.1598899739009823
48,1,Hgv,95,TradaBoostR2,20,0.1,2,11.395315198999937,5.737703908741058,16.393550481374046,6.955271377675538
49,1,Hgv,665,TradaBoostR2,20,0.1,2,6.598243129200013,2.944365552160565,7.835431789447428,3.019378449548925
50,2,Hgv,475,TradaBoostR2,20,0.5,1,2.551648486421961,1.834671121614642,2.920316706774678,1.9314140779202016
51,1,Hgv,380,TradaBoostR2,20,0.5,2,3.314296312381575,2.152213779764165,3.570831514290513,2.2915145699340997
52,1,Hgv,285,TradaBoostR2,10,0.1,2,7.640325817107052,3.8875316189372646,16.331412848337422,5.110895889235352
53,2,Hgv,285,TradaBoostR2,20,0.1,1,3.4127529266479733,2.6978566218137616,3.769877053489761,2.837949345251397
54,2,Hgv,190,TradaBoostR2,10,0.5,2,3.855850888741845,2.673200689769674,8.485338844135466,3.505968588471836
55,1,Hgv,190,TradaBoostR2,10,0.1,2,6.957097198473423,4.865560741749177,7.711144383254283,4.78567979281548
56,2,Hgv,95,TradaBoostR2,20,0.5,2,4.563067017513055,3.0299800919413973,13.664118229336426,4.293292221989658
57,1,Hgv,285,TradaBoostR2,10,0.5,1,3.037081778458034,2.362344612094098,3.1456252174560944,2.378011916556406
58,1,Hgv,95,TradaBoostR2,20,0.5,1,4.034480622573135,2.8870744475105936,4.157230505843118,2.913881999940975
59,1,Hgv,665,TradaBoostR2,20,0.5,1,2.3949796666249075,1.8428419221722312,2.4799801249109827,1.8595284523889797
60,1,Hgv,475,TradaBoostR2,20,0.1,1,3.234500595526776,2.4522204434760533,3.3230957438002067,2.496615028477932
61,1,Hgv,190,TradaBoostR2,10,0.5,1,3.9541424320682808,2.838649932779114,4.363573341497192,2.890368833234519
62,1,Hgv,380,TradaBoostR2,30,0.1,1,3.335364791432392,2.520637871974225,3.274102922184553,2.470104160634902
63,2,Hgv,190,TradaBoostR2,20,0.1,1,3.820920786490828,3.014162951652958,4.377274017524379,3.19175011905216
64,1,Hgv,760,TradaBoostR2,20,0.1,2,3.2123446939771934,2.2497043469654896,3.31739587480279,2.246379916606845
65,1,Hgv,285,TradaBoostR2,10,0.5,2,3.4857047179280225,2.573527933525224,3.403324452892651,2.478000368865493
66,2,Hgv,475,TradaBoostR2,20,0.5,2,2.505998263526769,1.8636844451057728,2.3256057090493574,1.781700913959668
67,2,Hgv,95,TradaBoostR2,30,0.1,1,4.354347009169977,3.332327494249755,5.500701526050455,3.869684469402443
68,2,Hgv,380,TradaBoostR2,10,0.1,1,3.4728697224628786,2.7365572962812275,4.082985259742492,2.9803025605796125
69,1,Hgv,190,TradaBoostR2,10,0.5,2,8.674714240345692,3.6435145260733175,24.33490211479001,6.600160097246557
