,seed,target_column,target_instances,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
276,3,Hgv,570,TradaBoostR2,20,0.1,1,2.5012351315351293,1.7695022857864862,2.150100459735237,1.5298610331964058
277,2,Hgv,855,TradaBoostR2,30,0.5,1,2.636392067255194,1.9720845135535192,2.5409104836048626,1.9357369135241569
278,2,Hgv,760,TradaBoostR2,30,0.5,1,2.641927745078103,1.949883239955408,2.4139108504976097,1.8506907568314208
279,3,Hgv,475,TradaBoostR2,20,0.5,2,2.904696207166582,2.071947911070484,2.991156727571966,2.0332616861871733
280,3,Hgv,95,TradaBoostR2,30,0.1,2,4.174854336594803,2.0997889787526267,2.8335289310228107,1.81432014703554
281,3,Hgv,190,TradaBoostR2,30,0.1,2,6.760104402167857,2.44568020351578,3.137398403409229,2.0372615522491606
282,2,Hgv,950,TradaBoostR2,30,0.1,1,2.2307766963906146,1.6275591045321671,2.1857981073692363,1.645615141301397
283,3,Hgv,285,TradaBoostR2,30,0.1,2,3.6305238205183863,2.090391492608224,3.04489584437257,1.7881655082587906
284,2,Hgv,665,TradaBoostR2,30,0.1,2,2.1813916639538675,1.5654841600686764,2.0854232249583853,1.5370746344753936
285,3,Hgv,570,TradaBoostR2,20,0.1,2,2.5073903714308936,1.7417121862503282,2.2227556127061945,1.567109056498896
286,3,Hgv,665,TradaBoostR2,10,0.1,1,2.6118219787804424,1.7901511161801251,2.374224274759326,1.5950404984191098
287,3,Hgv,475,TradaBoostR2,30,0.1,1,2.7559933977643443,1.9322700757314213,2.5383586506495237,1.7279274622623748
288,3,Hgv,95,TradaBoostR2,30,0.5,1,5.47143699007109,2.9156323710130003,4.5240843418914665,2.5850732297875654
289,3,Hgv,190,TradaBoostR2,30,0.5,1,7.6023087391322575,3.758347953617647,20.065874440458416,4.029626606497422
290,3,Hgv,570,TradaBoostR2,20,0.5,1,2.970185040953449,2.1770190655030106,2.763125718789246,2.047872002684787
291,3,Hgv,380,TradaBoostR2,30,0.1,2,2.6650188376806163,1.897675063378112,2.608441737562164,1.7589334908404135
292,3,Hgv,285,TradaBoostR2,30,0.5,1,4.694059368324391,2.638501258330299,2.883439045873829,2.1247614072609853
293,2,Hgv,855,TradaBoostR2,30,0.5,2,2.5330440011112128,1.8740367024979208,2.4025880081945576,1.8204823780909811
294,3,Hgv,665,TradaBoostR2,10,0.1,2,3.0260560002236296,1.8412525873013013,2.567122904364201,1.655656060586208
295,2,Hgv,760,TradaBoostR2,30,0.5,2,2.5215519006707066,1.82540239641952,2.4372082171467664,1.8012098524208788
296,2,Hgv,665,TradaBoostR2,30,0.5,1,2.7288271368468138,2.05125990467486,2.5427069545305616,1.9005823401400888
297,3,Hgv,665,TradaBoostR2,10,0.5,1,2.655661204657604,1.967302882327823,2.5199318032093543,1.8830152848503612
298,2,Hgv,950,TradaBoostR2,30,0.1,2,2.1742227120545654,1.573652849688504,2.06548415852185,1.5560125714935489
299,3,Hgv,570,TradaBoostR2,20,0.5,2,3.096283287336123,2.0978560219248936,2.979772920942498,1.9825348996802383
300,3,Hgv,380,TradaBoostR2,30,0.5,1,3.38700301265301,2.413067701978787,2.993382390552505,2.2087469864566445
301,3,Hgv,760,TradaBoostR2,10,0.1,1,2.3857110892550737,1.712055707690899,2.3415035338685657,1.5717236351931885
302,3,Hgv,665,TradaBoostR2,10,0.5,2,3.0677568163359608,2.092443137066536,2.649434403598705,1.9312873698913
303,3,Hgv,475,TradaBoostR2,30,0.1,2,2.57592897880572,1.812609417085499,2.3709410311313004,1.6489037334491643
304,3,Hgv,95,TradaBoostR2,30,0.5,2,4.968640500048108,2.3446243080381626,2.826944227403557,2.055579697627674
305,3,Hgv,190,TradaBoostR2,30,0.5,2,4.823791554388004,2.8193534486453347,3.616231766627112,2.383200712559208
306,3,Hgv,760,TradaBoostR2,10,0.1,2,2.4928136775905707,1.7098293198492125,2.2579867089169063,1.59681265114324
307,3,Hgv,285,TradaBoostR2,30,0.5,2,4.79499898372553,2.756027407047924,3.626064703313816,2.4606973997229376
308,3,Hgv,570,TradaBoostR2,30,0.1,1,2.5961127727442435,1.855058229913268,2.25278061569355,1.6100020623290427
309,3,Hgv,665,TradaBoostR2,20,0.1,1,2.5635283186718145,1.7954531459706964,2.226926479706911,1.5832695970233517
310,3,Hgv,760,TradaBoostR2,10,0.5,1,2.803664069019338,2.0430325078028333,2.5995433978249576,1.9262588739041293
311,2,Hgv,950,TradaBoostR2,30,0.5,1,2.6397196815408144,1.9839377040458528,2.598896911063452,1.974085553854156
312,3,Hgv,475,TradaBoostR2,30,0.5,1,3.5746041439794505,2.499561137905961,3.218602240341885,2.2608663884679165
313,2,Hgv,665,TradaBoostR2,30,0.5,2,2.420604840592603,1.7908497503305991,2.4656136290909183,1.782227689996172
314,3,Hgv,760,TradaBoostR2,10,0.5,2,2.7759247165494214,1.9363046649784013,2.611665155740816,1.841781944816307
315,3,Hgv,380,TradaBoostR2,30,0.5,2,3.127507720149372,2.193226016920789,2.982057753825837,2.0790495956345225
316,3,Hgv,665,TradaBoostR2,20,0.1,2,2.635137170977031,1.8345504440185496,3.711162179238865,1.7968234891341592
317,3,Hgv,570,TradaBoostR2,30,0.1,2,2.5704616986303868,1.803337669419488,2.334648444488655,1.6678192495688162
318,3,Hgv,760,TradaBoostR2,20,0.1,1,2.381332073779502,1.742552859408551,2.1824908282047253,1.5962181913099305
319,3,Hgv,855,TradaBoostR2,10,0.1,1,2.4610316297692583,1.6959083632117482,2.0883366430331205,1.48600187112628
320,3,Hgv,665,TradaBoostR2,20,0.5,1,2.9664135574035577,2.2024355634062167,2.665174316061372,1.9623013996761125
321,3,Hgv,475,TradaBoostR2,30,0.5,2,2.930744890782086,2.0512096642091326,2.7722533761697545,1.9647855251229656
322,3,Hgv,570,TradaBoostR2,30,0.5,1,3.0493689894666813,2.2682014103583863,2.869759703729698,2.140259985927244
323,3,Hgv,855,TradaBoostR2,10,0.1,2,2.600280844193554,1.7126402527535614,2.2093217735511117,1.5536667362130308
324,2,Hgv,950,TradaBoostR2,30,0.5,2,2.4867174745788363,1.865547905962136,2.3336492229911325,1.7907614568172243
325,3,Hgv,855,TradaBoostR2,10,0.5,1,2.649102550400364,1.930702921161448,2.362398882003742,1.7766105235537388
326,3,Hgv,760,TradaBoostR2,20,0.1,2,2.78918641567819,1.8457204768693407,2.2918740944670923,1.656815002461435
327,3,Hgv,665,TradaBoostR2,20,0.5,2,3.342543267013088,2.209891577310948,2.9458042851134976,2.045687842570285
328,3,Hgv,855,TradaBoostR2,10,0.5,2,2.9989992364757665,1.9046608664993765,2.492440520618746,1.8169791232845216
329,3,Hgv,760,TradaBoostR2,20,0.5,1,3.002208059076323,2.131187686592133,2.6045035287605205,1.941233340286572
330,3,Hgv,570,TradaBoostR2,30,0.5,2,3.109708408867517,2.010225970694329,2.741712127736523,1.8994090266242465
331,3,Hgv,665,TradaBoostR2,30,0.1,1,2.562949091393365,1.837834633242295,2.284839923945092,1.6593218892664252
332,3,Hgv,855,TradaBoostR2,20,0.1,1,2.4820026701247007,1.74449295776081,2.109737989926693,1.5281844558200337
333,3,Hgv,950,TradaBoostR2,10,0.1,1,2.5316053675448407,1.7528045853143115,2.3616307699910157,1.552312046692624
334,3,Hgv,760,TradaBoostR2,20,0.5,2,2.999471139644397,1.9721918878303435,2.7256491552107334,1.89274028468004
335,3,Hgv,950,TradaBoostR2,10,0.1,2,2.529882556948297,1.699830164697797,2.223114118152078,1.532058626039508
336,3,Hgv,950,TradaBoostR2,10,0.5,1,2.767575017370274,1.951846402728015,2.314826304163024,1.7459477848753662
337,3,Hgv,855,TradaBoostR2,20,0.1,2,2.6955892120676257,1.7366827685926132,2.147014174543973,1.525009075990894
338,3,Hgv,665,TradaBoostR2,30,0.1,2,2.701635337343949,1.8974213146639232,2.502262222212397,1.74108406669612
339,3,Hgv,760,TradaBoostR2,30,0.1,1,3.4221202802068547,1.9650833165106123,2.6439383084258927,1.8149047494082555
340,3,Hgv,950,TradaBoostR2,10,0.5,2,3.106593634831828,1.9708159367064075,2.8508996828426403,1.880589876079624
341,3,Hgv,855,TradaBoostR2,20,0.5,1,2.9911669744267826,2.1441709898821864,2.652355516000786,1.9689590683656224
342,3,Hgv,665,TradaBoostR2,30,0.5,1,3.0543504704156765,2.217363610883881,2.6213061629070213,1.9727284473156368
343,3,Hgv,950,TradaBoostR2,20,0.1,1,2.5678569336893124,1.7831205639432637,2.13494392095756,1.546726786972361
344,3,Hgv,760,TradaBoostR2,30,0.1,2,2.9936396781328165,1.9312407628233736,2.450236409714431,1.7689424841656602
345,3,Hgv,855,TradaBoostR2,20,0.5,2,2.7817571437664155,1.8942965332472164,2.7478409983718466,1.896406261609682
346,3,Hgv,950,TradaBoostR2,20,0.1,2,2.6978751370075646,1.7762198684198305,2.2681377421438884,1.5908816470840252
347,3,Hgv,665,TradaBoostR2,30,0.5,2,3.542298611849496,2.186923337665092,3.077274750331917,2.0455987813052987
348,3,Hgv,760,TradaBoostR2,30,0.5,1,3.067292727049252,2.169608241606912,2.6564830690835803,1.9866934985693037
349,3,Hgv,855,TradaBoostR2,30,0.1,1,2.5749136807217905,1.82797581654266,2.302556048551778,1.651335717487714
350,3,Hgv,950,TradaBoostR2,20,0.5,1,2.85397633257177,2.085548440245465,2.516304989076504,1.898196398714881
351,3,Hgv,950,TradaBoostR2,20,0.5,2,2.882563804583581,2.017625960628395,2.4323459397567437,1.848729015744385
352,3,Hgv,760,TradaBoostR2,30,0.5,2,3.2186944891157445,2.0200621581543463,2.6245542260467745,1.86502877364494
353,3,Hgv,855,TradaBoostR2,30,0.1,2,2.7936466320725755,1.7964874030730402,2.3257564261874903,1.671775897850964
354,3,Hgv,950,TradaBoostR2,30,0.1,1,2.710656930487457,1.897297180437987,2.256144727243553,1.6731688902313762
355,3,Hgv,855,TradaBoostR2,30,0.5,1,2.938009301834741,2.1072937566365,2.684342645868363,1.9473195376128287
356,3,Hgv,950,TradaBoostR2,30,0.1,2,2.6853597212966847,1.8077960637365569,2.6205394670045523,1.695559667140774
357,3,Hgv,855,TradaBoostR2,30,0.5,2,2.993245809362575,1.9605854524169184,3.0724619897303,1.9651648505108097
358,3,Hgv,950,TradaBoostR2,30,0.5,1,2.9252715781791947,2.089134153630025,2.5827912819600045,1.9500915581990976
359,3,Hgv,950,TradaBoostR2,30,0.5,2,2.8558248103420354,1.9489553060575973,2.359709555239495,1.7823947361347454
360,6,Hgv,95,TradaBoostR2,10,0.1,1,2.5520263350697845,1.7208890892255653,3.503710051704429,1.919198304419218
361,4,Hgv,285,TradaBoostR2,10,0.1,1,2.44112589566377,1.671427299864214,2.6846320892052247,1.7961849354334758
362,6,Hgv,95,TradaBoostR2,10,0.1,2,5.698331582298947,2.36216206778034,4.20379502387725,2.1092890069082
363,4,Hgv,95,TradaBoostR2,10,0.1,1,3.213653279939751,1.8315944709813925,2.8146842904427887,1.799968119893389
364,6,Hgv,95,TradaBoostR2,10,0.5,1,3.318339167331645,2.1184300865948487,3.946501315688272,2.371281861282542
365,4,Hgv,285,TradaBoostR2,10,0.1,2,2.667061093418922,1.7226360068124094,2.550174761083166,1.7391453048818732
366,5,Hgv,380,TradaBoostR2,10,0.1,1,2.935591783851395,1.709396861107176,2.2453414857260454,1.5568862340051968
367,4,Hgv,95,TradaBoostR2,10,0.1,2,3.545480088965141,2.1088920311226267,3.881066371274066,2.133264224018899
368,6,Hgv,95,TradaBoostR2,10,0.5,2,6.081239231368668,2.6463361101308824,4.237763628415182,2.271031563920452
369,6,Hgv,475,TradaBoostR2,10,0.1,1,2.302619247042886,1.6581689301286986,2.422687379608296,1.643436698210742
370,4,Hgv,285,TradaBoostR2,10,0.5,1,3.649786748297336,2.210945941978594,4.885521012605216,2.373502907478301
371,4,Hgv,95,TradaBoostR2,10,0.5,1,7.856183390077371,2.686819662729139,6.027238447638384,2.605254825744555
372,5,Hgv,380,TradaBoostR2,10,0.1,2,9.405359711307316,2.640621657093168,4.534002604387545,2.112503265259726
373,6,Hgv,570,TradaBoostR2,10,0.1,1,2.3024170127950123,1.6439210153008024,2.4793047130112345,1.6571253577732978
374,4,Hgv,855,TradaBoostR2,10,0.1,1,2.15569710972637,1.5268928339762466,2.3826567112724906,1.6319840539940376
375,4,Hgv,285,TradaBoostR2,10,0.5,2,2.9215470170474016,1.9883726210604784,3.2304803697105884,2.046748037706387
376,5,Hgv,475,TradaBoostR2,10,0.1,1,2.308699264018917,1.6628192551892542,2.393942190756907,1.6527369452342584
377,6,Hgv,475,TradaBoostR2,10,0.1,2,2.4447883000364565,1.803911903278297,2.520298473244843,1.822556433125136
378,6,Hgv,95,TradaBoostR2,20,0.1,1,2.8049509118093323,1.813337461013981,3.803494993620107,2.0398149143616924
379,4,Hgv,95,TradaBoostR2,10,0.5,2,10.362478810699152,2.8631848525251677,7.255623183759748,2.688087416743613
380,5,Hgv,380,TradaBoostR2,10,0.5,1,2.553531075387017,1.880052260335793,2.600626664976156,1.870298171331051
381,6,Hgv,665,TradaBoostR2,10,0.1,1,2.360267134101961,1.6771349148805277,2.439858216688345,1.6459464906314705
382,6,Hgv,475,TradaBoostR2,10,0.5,1,2.7772307199053623,2.0148371178677205,2.5705551440931016,1.9297202298033664
383,6,Hgv,570,TradaBoostR2,10,0.1,2,2.41578900128499,1.7539781652969768,2.369421619771721,1.7200357529105452
