,seed,target_column,target_instances,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
0,2,Hgv,475,TradaBoostR2,10,0.1,1,4.10250749607658,3.3115274857698136,4.00846354958913,3.174238508384021
0,1,Hgv,95,TradaBoostR2,10,0.1,1,5.601530441614978,4.6275305592794655,9.379481945865152,5.286287562925859
0,1,Hgv,665,TradaBoostR2,10,0.1,1,3.572254428913354,2.832019086962992,3.724719567305571,2.8842406746845826
0,2,Hgv,95,TradaBoostR2,10,0.1,1,6.017918395159758,4.731553673223917,8.981188769906238,5.455989332630553
0,1,Hgv,570,TradaBoostR2,10,0.1,1,3.657804924762443,2.9048770361430365,3.712272505659287,2.933049340226141
0,1,Hgv,760,TradaBoostR2,10,0.1,1,3.330870408745051,2.591872957706349,3.4326701042379373,2.640272686334131
0,1,Hgv,285,TradaBoostR2,10,0.1,1,4.430022322969525,3.5268137704531908,4.95860405047515,3.605221119661619
0,2,Hgv,190,TradaBoostR2,10,0.1,1,5.104765374586399,4.196135670217948,5.3513078847731315,4.256340480020989
0,1,Hgv,190,TradaBoostR2,10,0.1,1,5.110519522111753,4.108162580863694,8.181794298622869,4.377473093523682
0,1,Hgv,475,TradaBoostR2,10,0.1,1,3.8545971746674144,3.067338783944007,3.8893618149691047,3.081120542062276
0,1,Hgv,855,TradaBoostR2,10,0.1,1,3.3217595500717114,2.571387044570294,3.4898418956858195,2.663260001173775
0,2,Hgv,380,TradaBoostR2,10,0.1,1,4.393022407324021,3.5616548600299676,4.323898492246025,3.4309110240651837
0,2,Hgv,285,TradaBoostR2,10,0.1,1,4.5595992672923416,3.728708567004208,4.503587252314931,3.630420735330984
0,1,Hgv,950,TradaBoostR2,10,0.1,1,3.254855372217243,2.5175633875984014,3.439933981954135,2.6127264413436637
0,1,Hgv,380,TradaBoostR2,10,0.1,1,4.0999063427797315,3.27184043864903,4.184863009989429,3.2650127087831846
0,1,Hgv,95,TradaBoostR2,10,0.1,2,27.157491558875613,7.89208707826024,29.38116194678016,8.581370144554448
0,2,Hgv,475,TradaBoostR2,10,0.1,2,35.09752887128811,4.9742915363023,5.201773545916951,3.42999391103615
0,1,Hgv,665,TradaBoostR2,10,0.1,2,4.033779935889447,3.0016967152038387,5.655762491077827,3.2875182640888396
0,2,Hgv,95,TradaBoostR2,10,0.1,2,18.885165770966235,6.453207917478685,14.275651900406178,6.988835741335564
0,1,Hgv,570,TradaBoostR2,10,0.1,2,5.7953163191822625,3.3368289908708895,6.052382778430303,3.283285891171729
0,1,Hgv,285,TradaBoostR2,10,0.1,2,5.080468218265364,3.917709765892571,5.245357055292143,3.9956189703192773
0,1,Hgv,760,TradaBoostR2,10,0.1,2,5.607163402750622,3.2685143542295347,22.506766558448064,4.585237877646964
0,2,Hgv,190,TradaBoostR2,10,0.1,2,9.511980291540745,5.247063541687091,11.249541112520982,6.230198001299844
0,1,Hgv,190,TradaBoostR2,10,0.1,2,6.44825712610662,4.76358021341301,7.260742674868235,4.971093905180106
0,1,Hgv,475,TradaBoostR2,10,0.1,2,31.10346309374618,8.043782644133644,40.116251561501585,8.309677880417924
0,1,Hgv,380,TradaBoostR2,10,0.1,2,4.585800328394768,3.5625501282100887,4.488413494310084,3.498989249031207
0,2,Hgv,285,TradaBoostR2,10,0.1,2,7.103464323235795,4.175807705703451,5.153588919457771,3.989316331106938
0,1,Hgv,95,TradaBoostR2,10,0.5,1,4.562730901209489,3.6046535760345426,5.542462917177461,3.8660449970147717
0,2,Hgv,380,TradaBoostR2,10,0.1,2,4.875075013117496,3.637812900956381,6.396097215749779,3.9448855880718408
0,2,Hgv,475,TradaBoostR2,10,0.5,1,2.7960162177756076,2.160921318305336,2.7284272725596606,2.136068332766268
0,1,Hgv,665,TradaBoostR2,10,0.5,1,2.5760187126603347,1.9954551746171845,2.7394771693350704,2.049506653939306
0,1,Hgv,855,TradaBoostR2,10,0.1,2,3.3419333887410634,2.548798032638198,3.4556888952605784,2.6101534499888706
0,1,Hgv,950,TradaBoostR2,10,0.1,2,3.3322220510883303,2.4857490470838766,4.443764791614997,2.8131517679937765
0,2,Hgv,95,TradaBoostR2,10,0.5,1,4.898081089400825,3.867748037894377,7.076690815589966,4.502951895470752
0,1,Hgv,570,TradaBoostR2,10,0.5,1,2.576307257025147,1.9856711024422862,2.710251053045956,2.0408444890635073
0,1,Hgv,760,TradaBoostR2,10,0.5,1,2.5060114473827055,1.9162243930654743,2.6844428335883084,1.9858621282201048
0,1,Hgv,285,TradaBoostR2,10,0.5,1,3.014031158656665,2.3351459966179084,3.2811028963523063,2.4896179215680845
0,1,Hgv,190,TradaBoostR2,10,0.5,1,3.6007844533036035,2.8765795723934082,3.909741426630566,2.978168984523568
0,2,Hgv,190,TradaBoostR2,10,0.5,1,8.101422813677045,3.173984399509391,5.940177653161635,3.054350603137992
0,1,Hgv,380,TradaBoostR2,10,0.5,1,2.9481295177897757,2.3025300550327303,3.1264467576182944,2.366149007766043
0,1,Hgv,475,TradaBoostR2,10,0.5,1,2.8256152099731477,2.1368694188240602,2.997770373342008,2.2055072837870835
0,2,Hgv,285,TradaBoostR2,10,0.5,1,3.3271906999808167,2.662153915168794,3.20213970888188,2.5031362237897206
0,1,Hgv,855,TradaBoostR2,10,0.5,1,2.4032822270085683,1.8454342484930215,2.4553790483067774,1.8498694449099187
0,2,Hgv,380,TradaBoostR2,10,0.5,1,3.0262787252867764,2.3291174711257376,2.954998261122089,2.32195207609357
0,1,Hgv,950,TradaBoostR2,10,0.5,1,2.4094013979579287,1.8422421273212741,2.383606205280344,1.7965281335956496
0,1,Hgv,95,TradaBoostR2,10,0.5,2,8.878738479390023,5.263209757048671,10.48200325733079,5.789691617824614
0,2,Hgv,475,TradaBoostR2,10,0.5,2,3.2560542828729715,2.4858742971768657,3.288035272970331,2.5190361599033424
0,2,Hgv,95,TradaBoostR2,10,0.5,2,5.138483599944768,3.9608147349773466,6.070922896622203,4.2248321345766735
0,1,Hgv,665,TradaBoostR2,10,0.5,2,2.708419336739404,2.0815185175960638,2.8560343056206774,2.08947956893308
0,1,Hgv,760,TradaBoostR2,10,0.5,2,2.810442299167524,2.141425343872073,2.956964445000237,2.154151145462863
0,2,Hgv,190,TradaBoostR2,10,0.5,2,26.135301481493517,4.637099296562022,17.290235035185248,4.42727495022049
0,1,Hgv,285,TradaBoostR2,10,0.5,2,4.8665406506657485,3.2119354814726284,4.601122520595596,3.1171747689901674
0,1,Hgv,380,TradaBoostR2,10,0.5,2,3.1697378207171085,2.3937443052184038,3.4308169024748985,2.5386770745176
0,1,Hgv,190,TradaBoostR2,10,0.5,2,5.33692933087747,3.7923033203059466,7.753758556525539,4.085019045586477
0,2,Hgv,285,TradaBoostR2,10,0.5,2,10.518740327186647,3.2558163865089025,3.821319649420895,2.8568075568266726
0,1,Hgv,475,TradaBoostR2,10,0.5,2,3.4721197771970287,2.5013299487857044,3.486344763944962,2.4737799586267823
0,1,Hgv,570,TradaBoostR2,10,0.5,2,2.8695204287478853,2.1737597104595947,2.9156597217087326,2.1515216487732194
0,2,Hgv,380,TradaBoostR2,10,0.5,2,6.637447356798308,2.9011176061234836,4.173780639224473,2.7159879195140992
0,1,Hgv,855,TradaBoostR2,10,0.5,2,2.577575548270924,1.8957755222657955,2.6266786022142514,1.9148708710385496
0,1,Hgv,95,TradaBoostR2,20,0.1,1,5.329916486189217,4.340898815111867,9.716653910817659,5.072319814848266
0,1,Hgv,950,TradaBoostR2,10,0.5,2,2.5221919671126938,1.892175286636742,2.4661835203671783,1.8152010358024042
0,2,Hgv,475,TradaBoostR2,20,0.1,1,3.5143172203957307,2.772426663500727,3.444106611288406,2.7123868280489103
