,seed,target_column,target_instances,method,n_estimators,lr,tree_size,val_rmse,val_mae,rmse,mae
0,2,Hgv,95,TradaBoostR2,10,0.1,1,4.763400552203492,3.7974467457501,5.384491013451109,4.13777249595803
1,1,Hgv,665,TradaBoostR2,10,0.1,1,3.126062580258872,2.4166540922046518,3.12577959512728,2.509175156718172
2,2,Hgv,475,TradaBoostR2,10,0.1,1,3.343100254925486,2.6327467003644096,3.4398808932522336,2.5909126123300754
3,1,Hgv,95,TradaBoostR2,10,0.1,1,5.276649256508221,4.093152165361661,6.1975792832643775,4.322221710601341
4,1,Hgv,380,TradaBoostR2,10,0.1,1,3.590131295567532,2.8408981956924646,3.5889015752927205,2.8691552389427404
5,2,Hgv,95,TradaBoostR2,10,0.1,2,8.268593494425721,4.689993588511966,8.139624507217057,5.39513631846639
6,1,Hgv,665,TradaBoostR2,10,0.1,2,3.418718670225336,2.5813898320784925,6.936515667815709,3.0575302565532647
7,2,Hgv,475,TradaBoostR2,10,0.1,2,3.2772079203936486,2.590615434667276,3.43575870733792,2.630676990720338
8,1,Hgv,95,TradaBoostR2,10,0.1,2,17.700152088153697,7.166103659490615,30.73762049055101,8.838902813968216
9,1,Hgv,760,TradaBoostR2,10,0.1,1,3.0588757976553835,2.3923978110117368,3.072820129308328,2.366962605840337
10,1,Hgv,380,TradaBoostR2,10,0.1,2,4.739334765742808,3.1707340479420623,28.341757877118024,4.935049823289591
11,2,Hgv,95,TradaBoostR2,10,0.5,1,3.458816929192784,2.6583313067436043,3.6073084654080216,2.70681043226305
12,1,Hgv,665,TradaBoostR2,10,0.5,1,2.5589929403393765,1.958220109023248,2.5066123579860364,1.9224168804221315
13,2,Hgv,475,TradaBoostR2,10,0.5,1,2.388898371434419,1.7605356978797346,2.256448947974029,1.7468001413104663
14,1,Hgv,95,TradaBoostR2,10,0.5,1,4.131227422299,3.2471084323313746,4.710655537540659,3.4235504306034223
15,1,Hgv,380,TradaBoostR2,10,0.5,1,2.898620541286866,2.207853202929989,3.0042412410788986,2.2746647949932948
16,1,Hgv,475,TradaBoostR2,10,0.1,1,3.3728430486251333,2.6468150977257183,3.471577475319334,2.769211936444626
17,2,Hgv,190,TradaBoostR2,10,0.1,1,4.146133803990026,3.323194167273998,4.506240765975807,3.545742172655277
18,1,Hgv,760,TradaBoostR2,10,0.1,2,3.1179750810819,2.4252568316924696,3.9932028654342737,2.458542561906579
19,2,Hgv,95,TradaBoostR2,10,0.5,2,4.349370200244483,3.22424097771854,4.647132433359833,3.363903117732844
20,2,Hgv,475,TradaBoostR2,10,0.5,2,2.424544615023801,1.8187456616004487,2.56621989465608,1.8678520547158253
21,1,Hgv,665,TradaBoostR2,10,0.5,2,2.624186264043285,2.024541670298768,2.552779446468173,1.957639897327333
22,1,Hgv,95,TradaBoostR2,10,0.5,2,4.822090165424294,3.569713940655194,7.639582846963353,4.147994850903815
23,1,Hgv,380,TradaBoostR2,10,0.5,2,3.2519906353938133,2.4010507515991844,6.921830655343483,2.756739103821624
24,1,Hgv,760,TradaBoostR2,10,0.5,1,2.418647112795993,1.8737633778079767,2.522698142431459,1.9031082234035948
25,1,Hgv,190,TradaBoostR2,10,0.1,1,4.252774589174337,3.341005949251901,4.31979922662986,3.470723174770598
26,1,Hgv,475,TradaBoostR2,10,0.1,2,4.106088306326639,2.941350710937064,7.772626720515454,3.2832467813996464
27,1,Hgv,285,TradaBoostR2,10,0.1,1,3.692098848834245,2.8993006273632163,3.7838426345793192,3.0350924227128164
28,2,Hgv,190,TradaBoostR2,10,0.1,2,27.805890241198828,5.542200946233119,8.69412057045776,4.98638917913136
29,2,Hgv,95,TradaBoostR2,20,0.1,1,4.516626529496052,3.584456914927557,5.207330212849375,3.886647932385264
30,1,Hgv,475,TradaBoostR2,10,0.5,1,2.733686305639164,2.1078130643766926,2.856402670645681,2.1312807927328943
31,2,Hgv,475,TradaBoostR2,20,0.1,1,2.860484808713346,2.2467530075186195,2.739193055604332,2.152524058036482
32,2,Hgv,285,TradaBoostR2,10,0.1,1,3.7068644258091967,2.977531312806815,3.868495843654055,3.0410157842561008
