,seed,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,860.0,0.05,1.0,5.4860438700049885,4.291868481961493,6.08590954280505,4.970640330528483
1,860.0,0.05,2.0,5.803056323586154,4.405092034447009,6.281845513499006,4.92787859186488
2,860.0,0.05,3.0,5.66645636339645,4.376864366750562,6.2766820239726115,4.975381954457868
3,860.0,0.05,4.0,5.353016704898344,4.226993133895156,6.165879913072379,4.811108294107085
4,860.0,0.05,5.0,5.484785917047414,4.279279052156851,6.1870394297873705,4.868810141071166
5,860.0,0.05,6.0,5.613401110477309,4.471531083359348,6.382753694286158,5.118674381426242
6,860.0,0.1,1.0,5.5163156394085755,4.273863206844167,6.116371398671793,4.965535586444822
7,860.0,0.1,2.0,5.834975294959448,4.32571347964442,6.253262024660598,4.921327316411563
8,860.0,0.1,3.0,5.4856320671153,4.211304656716767,6.234108535233411,4.958789362797506
9,860.0,0.1,4.0,5.505473201625463,4.352057562915319,6.19162654284751,4.862625830598241
10,860.0,0.1,5.0,5.267797833281418,4.240021032549832,6.17580808769026,4.889178580854062
11,860.0,0.1,6.0,5.703407076192481,4.504559463854216,6.42684903620964,5.173264321418694
12,860.0,0.15,1.0,5.481691511655622,4.243695288688577,6.131768689282436,4.991406452917152
13,860.0,0.15,2.0,5.830661481929977,4.249764959807395,6.260009000437496,4.935320510202474
14,860.0,0.15,3.0,5.724021690005466,4.290791737060391,6.294939776808943,5.0161832960514605
15,860.0,0.15,4.0,5.667046358067547,4.434573654664135,6.336641749200252,4.930893888394156
16,860.0,0.15,5.0,5.697729353985095,4.478247457908777,6.246040570078833,4.951433503431979
17,860.0,0.15,6.0,5.492812797164797,4.466924838539827,6.517147878768154,5.233244250874706
18,860.0,0.2,1.0,5.52149660997329,4.289678479512167,6.126411454004173,4.984457495739845
19,860.0,0.2,2.0,5.861567792394206,4.2661533284563955,6.38530558327197,5.052172063686678
20,860.0,0.2,3.0,5.921751080795525,4.382406143700735,6.4179786568834825,4.944096739587935
21,860.0,0.2,4.0,5.649709708678853,4.452289872276796,6.28825088525599,4.9655314575385345
22,860.0,0.2,5.0,5.71086498301882,4.608790194255006,6.532920156086946,5.1475707002139774
23,860.0,0.2,6.0,6.081570662790237,4.999490903168972,6.431444391528499,5.001834377809497
24,860.0,0.25,1.0,5.518863610131958,4.3006738660530575,6.18197015047808,5.060548428212867
25,860.0,0.25,2.0,5.964223990259292,4.484409883267738,6.338191364230864,5.027625790882338
26,860.0,0.25,3.0,5.8909381068461455,4.38727854131446,6.567258704492228,5.162326318217923
27,860.0,0.25,4.0,5.739564430499186,4.674836056289933,6.369878797032852,5.0748564556113775
28,860.0,0.25,5.0,6.137968149572602,4.986320809863709,6.204246425327012,4.9656313192063894
29,860.0,0.25,6.0,6.230976389187593,5.021637595475466,6.184646500978297,4.853341538216019
30,860.0,0.3,1.0,5.531893639566482,4.304186685849047,6.1811843493672285,5.030980828284659
31,860.0,0.3,2.0,5.611456477378144,4.288845535710542,6.04630809002776,4.81988779682435
32,860.0,0.3,3.0,6.419203881848943,4.5624329508453165,6.458484558684567,4.964187917401789
33,860.0,0.3,4.0,5.619140165372839,4.360973792953272,6.613784325639935,5.2257574649384795
34,860.0,0.3,5.0,5.897496873400402,4.633681087829934,6.608122418137383,5.101602658141398
35,860.0,0.3,6.0,6.007402463314414,4.960719002510591,6.684471183001998,5.3596889651857005
36,861.0,0.05,1.0,7.397434658046748,4.955934388084326,5.958493359375823,4.619172369254193
37,861.0,0.05,2.0,7.15102982878593,4.5019385369667635,6.332051078110773,4.698403978236294
38,861.0,0.05,3.0,7.045348396674482,4.349748496705478,6.2399760548596666,4.794344356662626
39,861.0,0.05,4.0,7.149530829619312,4.334386029225304,6.282503842562266,4.794312846926114
40,861.0,0.05,5.0,7.258888124882546,4.49413655473043,6.509012253064018,5.04926317403841
41,861.0,0.05,6.0,7.384153419545637,4.6257040495883786,5.921979816907105,4.616716943281427
42,861.0,0.1,1.0,7.351369559140369,5.021651615468772,5.930052607374712,4.636035200429277
43,861.0,0.1,2.0,7.214064381685452,4.562788766628656,6.283764734039474,4.695554551919729
44,861.0,0.1,3.0,7.080427020237308,4.278630242245703,6.244380476707236,4.795993190016941
45,861.0,0.1,4.0,7.035099914933715,4.338095333045353,6.217195896141228,4.890954978173284
46,861.0,0.1,5.0,7.2988376697689175,4.364376915880417,6.465958489013273,5.054252060548068
47,861.0,0.1,6.0,7.471800141341688,4.645032310338183,6.304514706822579,4.94023043458974
48,861.0,0.15,1.0,7.302582211361317,4.943399410185081,6.018842990877113,4.6521901790315585
49,861.0,0.15,2.0,7.352331582068241,4.681667664273871,6.296401950913293,4.71407530888688
50,861.0,0.15,3.0,7.228645858533776,4.52673177881534,6.294559367039912,4.854845492745684
51,861.0,0.15,4.0,7.184524488605396,4.376402610745179,6.2555679311417,4.9605402016280635
52,861.0,0.15,5.0,7.302082073250045,4.530144600902571,6.471232542034579,5.184621107075455
53,861.0,0.15,6.0,7.365877893954446,4.7441389779549645,6.208042045876356,4.764600935184954
54,861.0,0.2,1.0,7.281861094025439,4.927492004165443,6.074088590644116,4.696948164188582
55,861.0,0.2,2.0,7.2114787973515995,4.607531002418429,6.275118075420997,4.78703797586408
56,861.0,0.2,3.0,7.29315099414272,4.6358588654302855,6.548458707558071,4.891104584250621
57,861.0,0.2,4.0,6.940670091597766,4.33707669847285,6.059159620308336,4.721488985406969
58,861.0,0.2,5.0,7.3753176692886795,4.83224401804914,6.478338929165915,5.170424703442827
59,861.0,0.2,6.0,7.5687982177152175,4.868064644819342,6.057659728047136,4.902665262364093
60,861.0,0.25,1.0,7.36139169343048,5.00178480312489,6.015377201436307,4.65752662922399
61,861.0,0.25,2.0,7.683501791510934,4.871597751477864,6.308365230517976,4.762177657702748
62,861.0,0.25,3.0,7.546313142040719,4.8291502726939175,6.448100158987774,4.871467304442171
63,861.0,0.25,4.0,6.8943082578202235,4.448916130007078,6.403391822454907,5.0818086071117055
64,861.0,0.25,5.0,7.3413508369006815,4.708432462880615,6.309081741662629,5.000038613597524
65,861.0,0.25,6.0,7.8101567597220924,4.927332071432894,6.422012741786953,4.924228163701348
66,861.0,0.3,1.0,7.373407387022812,5.054075186768515,6.067659033852065,4.726888339385517
67,861.0,0.3,2.0,7.262957958438071,4.7069777957138745,6.171015711814893,4.788410368557963
68,861.0,0.3,3.0,7.174366202653325,4.629510711244437,6.365275827895619,4.92480011414737
69,861.0,0.3,4.0,7.45632501688336,4.830662299380003,6.101407273465678,4.800967905449743
70,861.0,0.3,5.0,7.828226177093931,5.234923298308276,5.97171523395808,4.720462460366832
71,861.0,0.3,6.0,7.834891162084748,5.1766009716698385,6.5504382612057634,5.1856439922817845
72,862.0,0.05,1.0,7.556045182339555,5.3232088494186565,10.47977270218011,6.340969921965948
73,862.0,0.05,2.0,7.399154643276592,5.293655863547953,10.689630659338226,6.274762095150782
74,862.0,0.05,3.0,8.017678394425378,5.693995423434264,10.609009454253783,6.502210143405747
75,862.0,0.05,4.0,8.066175903520397,5.671647671462273,10.916770007888449,6.649388430240972
76,862.0,0.05,5.0,8.208622165071727,5.974125881987693,10.839426009843262,6.619738381478228
77,862.0,0.05,6.0,8.362914531309857,5.9728561026864915,10.953663595550973,6.5928103039495545
78,862.0,0.1,1.0,7.585297494517891,5.370179789054887,10.564683176673512,6.450311173464647
79,862.0,0.1,2.0,7.420086211437809,5.292248630940138,10.635358391982487,6.280957129610016
80,862.0,0.1,3.0,7.843054037578856,5.618421467791336,10.608278917706157,6.4052791224767684
81,862.0,0.1,4.0,8.242032776054256,5.837606416601587,11.031056311716812,6.761616867213163
82,862.0,0.1,5.0,8.26736831290833,5.916347185996731,11.117430710854665,6.942760018446612
83,862.0,0.1,6.0,8.181043278800152,5.843256973129272,11.050020565006808,6.583791378140797
84,862.0,0.15,1.0,7.49349290730223,5.262517700510791,10.415632135314628,6.32854360540414
85,862.0,0.15,2.0,7.4656354452967,5.299297483160727,10.764462881707791,6.34170405959083
86,862.0,0.15,3.0,8.059901834230764,5.73949812661368,10.456429207353414,6.284517681665784
87,862.0,0.15,4.0,8.039594587357572,5.773389795776162,10.96207846650429,6.636881545134933
88,862.0,0.15,5.0,8.193307219231212,6.023370954773704,10.872353631195864,6.700686020592477
89,862.0,0.15,6.0,7.978576001457339,5.831212743373223,11.087715294742527,6.969405354847415
