,seed,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,860.0,0.05,1.0,5.579081230774025,4.4527794722174905,6.0841010907419335,5.098345220418526
1,860.0,0.05,2.0,5.899745952639232,4.761313755893173,5.946236092085013,4.920156892300638
2,860.0,0.05,3.0,5.989126431252084,4.917315723489693,5.8679813494958735,4.685998103011565
3,860.0,0.05,4.0,6.288272400598925,5.07881814470751,5.9091297123745985,4.690077935167056
4,860.0,0.05,5.0,6.0124630245459905,4.897589909491502,5.792153392684722,4.537185804034295
5,860.0,0.05,6.0,6.264220480158558,5.1199772394356335,5.737417914967225,4.486564043126672
6,860.0,0.05,7.0,6.2231336103046395,5.045703432575502,5.854622113638883,4.602436354718773
7,860.0,0.075,1.0,5.5477927477365725,4.435420640446119,6.1061069481134975,5.107873078516874
8,860.0,0.075,2.0,5.847930777348482,4.7090071038240815,5.8942954436195985,4.876001497269663
9,860.0,0.075,3.0,5.883319183775133,4.65554046144047,6.003022671223412,4.860778201608773
10,860.0,0.075,4.0,6.405263623755483,5.15034188261492,5.8747207333664955,4.616571492461266
11,860.0,0.075,5.0,6.048582663233148,4.803852530034216,5.861927311587226,4.610755787978685
12,860.0,0.075,6.0,6.278785456177278,5.04969760146312,5.789579409183084,4.516254082284538
13,860.0,0.075,7.0,6.416676054998401,5.0873326619679,5.937771543572451,4.615516732376269
14,860.0,0.1,1.0,5.5501668850780606,4.429806085564069,6.097432776293073,5.09257179134265
15,860.0,0.1,2.0,5.749673680279487,4.520670743513353,6.110444694727875,5.072012374482313
16,860.0,0.1,3.0,6.023988809661015,4.82605835109908,5.9491003344924005,4.829990042238351
17,860.0,0.1,4.0,6.609385545958759,5.05624719633041,5.950123781192006,4.708999048181278
18,860.0,0.1,5.0,5.925376475945798,4.6911448460992755,5.819292346480722,4.582408999427461
19,860.0,0.1,6.0,6.306382682739682,4.779590996766193,5.8477653165626995,4.612330980905339
20,860.0,0.1,7.0,6.603201325953794,5.110378320387784,5.963089119511671,4.7311108936490305
21,860.0,0.125,1.0,5.557091739697409,4.429385920502118,6.105738371614632,5.090993478363067
22,860.0,0.125,2.0,5.798112741686182,4.574504106357,5.962441514115935,4.894588499426521
23,860.0,0.125,3.0,5.88219877635527,4.703315855022044,6.092440351877101,4.933370722841221
24,860.0,0.125,4.0,6.382370194147859,4.9000958422243,5.993668955131495,4.797989083102849
25,860.0,0.125,5.0,5.901052949909729,4.666583889293686,5.87024984562249,4.674653795053676
26,860.0,0.125,6.0,6.3998731015056975,4.855115371204345,5.8962913452604555,4.6329925601413375
27,860.0,0.125,7.0,6.594498000964633,5.096719845157292,5.886415148049983,4.619065408685307
28,860.0,0.15,1.0,5.558201669035696,4.440948371228945,6.101605044595951,5.123060886394733
29,860.0,0.15,2.0,5.715002793292088,4.592157741117723,5.895761223870642,4.89798610706023
