,seed,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,860.0,0.1,1.0,1.0,0.0,0.1,400.0,4.433363156040883,3.730915758177056,5.692653840374094,4.102596212401329
1,860.0,0.1,1.0,1.0,0.0,0.5,400.0,4.304733326062733,3.6521185384774624,5.672462993969054,4.009763419090083
2,860.0,0.1,1.0,1.0,0.01,0.1,400.0,4.437641039279429,3.7171003007962247,5.650562638630975,4.1480313047373185
3,860.0,0.1,1.0,1.0,0.01,0.5,400.0,4.306265593760429,3.614517621955591,5.7671020868486025,3.961205071287716
4,860.0,0.1,1.0,1.0,0.01,0.9,400.0,4.226246491025873,3.526707583982295,5.59400775185938,3.9016662316319684
5,860.0,0.1,1.0,1.0,0.05,0.1,400.0,4.416804590928249,3.6624562900759914,5.598101051667216,3.970118852711064
6,860.0,0.1,1.0,1.0,0.05,0.5,400.0,4.345700634620851,3.594665801025978,5.629237652850996,3.9654984214416076
7,860.0,0.1,1.0,1.0,0.05,0.9,400.0,4.443211855672707,3.585699801235928,5.993407489709892,3.862874309299355
8,860.0,0.1,1.0,2.0,0.0,0.1,400.0,4.976447226088719,3.6150639091339207,6.365697293507114,4.317004519082193
9,860.0,0.1,1.0,2.0,0.0,0.5,400.0,4.337167627930461,3.638558707803374,5.814714479839092,4.159352944715524
10,860.0,0.1,1.0,2.0,0.01,0.1,400.0,4.857075502384053,3.497500257576428,6.437393693963414,4.403716046031914
11,860.0,0.1,1.0,2.0,0.01,0.5,400.0,4.436973025742288,3.5818386326179734,6.087246818345835,4.1470091874797035
12,860.0,0.1,1.0,2.0,0.01,0.9,400.0,4.474874582062806,3.6982038380392686,5.777039523778616,4.173863521334712
13,860.0,0.1,1.0,2.0,0.05,0.1,400.0,5.128113891275158,3.702808089859899,6.59095053071534,4.424378030044318
14,860.0,0.1,1.0,2.0,0.05,0.5,400.0,4.881820216291584,3.628951384269938,6.760214193278559,4.296938200996198
