,seed,d,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,930.0,3.0,0.05,1.0,1.0471541228828827,0.8321613087933478,1.064382851607434,0.8554658685207008
1,930.0,3.0,0.05,2.0,0.9133064708084985,0.7333632504350065,0.9439160656096287,0.7473965315549601
2,930.0,3.0,0.05,3.0,1.0352626977864534,0.8309403153038516,1.0827985577789618,0.8597689782753
3,930.0,3.0,0.05,4.0,1.2260141008260608,0.9860896402277612,1.271821147855487,1.0043576364272653
4,930.0,3.0,0.05,5.0,1.4507764969433325,1.158833808364695,1.5368176936595421,1.229505322514559
5,930.0,3.0,0.05,6.0,1.692024508216973,1.3558089176730126,1.827951274870983,1.4757586277315855
6,930.0,3.0,0.05,7.0,1.794364470371339,1.4353849301042136,1.927255525526413,1.5533102718849336
7,930.0,3.0,0.075,1.0,1.0455582957973055,0.8310526701348958,1.0603178096469532,0.8524110099990208
8,930.0,3.0,0.075,2.0,0.9316514432089952,0.7464043924013477,0.9667226434832912,0.76672733362072
9,930.0,3.0,0.075,3.0,1.048268131301701,0.8393519736616222,1.0926322104787092,0.8686308531106975
10,930.0,3.0,0.075,4.0,1.195240530915236,0.9592751363434819,1.241201727283127,0.9832882272566036
11,930.0,3.0,0.075,5.0,1.4309981256837234,1.1403790856351181,1.5222756999675502,1.2157030760869885
12,930.0,3.0,0.075,6.0,1.6749886474624256,1.3431441459756912,1.8196088725087656,1.466245861692891
13,930.0,3.0,0.075,7.0,1.815660626356925,1.4518883539946845,1.9484062572140497,1.5700341875405734
14,930.0,3.0,0.1,1.0,1.042064267121398,0.8291115969507302,1.0586244739454576,0.8515383185502919
15,930.0,3.0,0.1,2.0,0.9220428594644597,0.7416735554454528,0.9588719796641624,0.7637073890529877
16,930.0,3.0,0.1,3.0,1.059799240726158,0.8481356696870105,1.1037710327683428,0.8798460003197602
17,930.0,3.0,0.1,4.0,1.207731873874028,0.9633779961894049,1.2589655873451453,0.9774319948884607
18,930.0,3.0,0.1,5.0,1.4535865528725278,1.1592342121066026,1.5549195608486954,1.2454474712740153
19,930.0,3.0,0.1,6.0,1.692454817084814,1.3524651401125152,1.8425114205810111,1.487025844450273
20,930.0,3.0,0.1,7.0,1.8213646943640538,1.4625211668986027,1.9624076482153259,1.581190903726235
21,930.0,3.0,0.125,1.0,1.025680727744714,0.814187704461103,1.0467465168999628,0.8400981702832799
22,930.0,3.0,0.125,2.0,0.8832821592527833,0.7034402683068152,0.9177281522118196,0.725433157535098
23,930.0,3.0,0.125,3.0,1.0814621203123354,0.8583652510766525,1.128558063087661,0.8990809104208112
24,930.0,3.0,0.125,4.0,1.2176758837996375,0.969452622227071,1.2865119755161427,1.0103684910658088
