,seed,d,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,930.0,3.0,0.05,1.0,0.957068487879921,0.7549179337817986,0.9324088545164434,0.7382675937582581
1,930.0,3.0,0.05,2.0,0.4573491973370531,0.3564073417847717,0.46487633039886883,0.3612808399575518
2,930.0,3.0,0.05,3.0,0.5088576009527018,0.40027024059834704,0.5174311648807861,0.40919283763695363
3,930.0,3.0,0.05,4.0,0.6175347766984421,0.48000402366702427,0.6136895022341631,0.48510174571779374
4,930.0,3.0,0.05,5.0,0.6710091864309122,0.5195139908751699,0.6850521998965665,0.5387597790897746
5,930.0,3.0,0.05,6.0,0.7690757544822633,0.5892335042556249,0.7716318218300074,0.6021610510291534
6,930.0,3.0,0.05,7.0,0.8798358020365601,0.6804673845768422,0.8721173145044027,0.6823661833603378
7,930.0,3.0,0.075,1.0,0.9534786352655198,0.7500071130842453,0.9324015731651696,0.738298517768284
8,930.0,3.0,0.075,2.0,0.4896980610588281,0.37745292782547696,0.4866775873602472,0.3845506536926435
9,930.0,3.0,0.075,3.0,0.5198841250331729,0.40816741040010673,0.5164405573198252,0.4053821406230745
10,930.0,3.0,0.075,4.0,0.6349336194304822,0.4961028307279856,0.6350537901366714,0.500628594494601
11,930.0,3.0,0.075,5.0,0.698021048763306,0.5510513424773816,0.6912102053288767,0.542713129375321
12,930.0,3.0,0.075,6.0,0.7478142797467825,0.5810200393248113,0.7629167110148343,0.5942596576809015
13,930.0,3.0,0.075,7.0,0.8754883086601197,0.671087247718271,0.8600305289121235,0.6700515689265971
14,930.0,3.0,0.1,1.0,0.9716311460684507,0.7675164436680256,0.9471110661836423,0.7498040163562185
15,930.0,3.0,0.1,2.0,0.45895863563475053,0.35994695469033433,0.4721292201370422,0.3688388773389814
16,930.0,3.0,0.1,3.0,0.528461224319045,0.4131299002845368,0.5374294954361242,0.42419305609178565
17,930.0,3.0,0.1,4.0,0.6086107883950681,0.4751997108814769,0.6056495121246162,0.4847247522629716
18,930.0,3.0,0.1,5.0,0.6959440969608989,0.5465541616103372,0.7029893378037687,0.5507956368872314
19,930.0,3.0,0.1,6.0,0.7894926377654038,0.6093176197297219,0.7738808410609871,0.599041504567706
20,930.0,3.0,0.1,7.0,0.8721996187060969,0.6734571046077578,0.8576049358161284,0.6657622537539567
21,930.0,3.0,0.125,1.0,0.9524899703963606,0.7522005118654158,0.9320914779723032,0.7356651559923318
22,930.0,3.0,0.125,2.0,0.5093106398639126,0.400747161010014,0.5225256721039306,0.4075113085706455
23,930.0,3.0,0.125,3.0,0.5541576680646071,0.4301945992550737,0.5705852640851198,0.455751449760597
24,930.0,3.0,0.125,4.0,0.6589346238544517,0.5137929693283115,0.6525953317050022,0.5094699353332329
25,930.0,3.0,0.125,5.0,0.6787274009126163,0.5307670497083782,0.6957650524666568,0.5512422165989236
26,930.0,3.0,0.125,6.0,0.787372108581361,0.6179761211454337,0.7943976742279474,0.6137781775953746
27,930.0,3.0,0.125,7.0,0.8822422598132628,0.6766119277990481,0.8823454778251003,0.6887314035820259
28,930.0,3.0,0.15,1.0,0.9405385281028956,0.7444165818214356,0.9256003884970182,0.73255028213889
29,930.0,3.0,0.15,2.0,0.513859823088994,0.40121329793778565,0.5161424731475371,0.41060895078901233
30,930.0,3.0,0.15,3.0,0.5816893809664249,0.45368229722674236,0.5839719275102803,0.4652676314418871
31,930.0,3.0,0.15,4.0,0.654167261487719,0.5016508429155888,0.6551001087787635,0.5153414864405284
32,930.0,3.0,0.15,5.0,0.6916015182035521,0.5445590497426044,0.7083746921109231,0.5515883411768389
33,930.0,3.0,0.15,6.0,0.7808130604975144,0.6040776871761289,0.8018532573888976,0.6185366074942578
34,930.0,3.0,0.15,7.0,0.8662615913370806,0.6669754136384908,0.8513564337487175,0.6620697784132624
35,930.0,3.0,0.175,1.0,0.9631551620886233,0.759801654993301,0.9450506747235767,0.7488921011450991
36,930.0,3.0,0.175,2.0,0.46215432662798106,0.36408340035909936,0.464914558680578,0.36958194427273283
37,930.0,3.0,0.175,3.0,0.5833483210431956,0.4637947718528937,0.5889484997918956,0.46706388981653424
38,930.0,3.0,0.175,4.0,0.6516932605333087,0.5108098504927258,0.6366562921832948,0.5015365981163594
39,930.0,3.0,0.175,5.0,0.6724325138519451,0.5320435642909165,0.691135484164564,0.5322259046095565
40,930.0,3.0,0.175,6.0,0.8474829141990454,0.6621441887013504,0.8110232875261011,0.6272487947999135
41,930.0,3.0,0.175,7.0,0.865796257742612,0.661790821710064,0.855279906212407,0.6687585380034867
42,930.0,3.0,0.2,1.0,0.9418477209794329,0.7373214099458567,0.9330539740674764,0.7382423324277391
43,930.0,3.0,0.2,2.0,0.5384586749449496,0.42378179854972686,0.5408859173396455,0.4300108832719082
44,930.0,3.0,0.2,3.0,0.6005288320373869,0.4660448206122544,0.5984016294874847,0.47187294036806987
45,930.0,3.0,0.2,4.0,0.6750673286405824,0.5177157482779953,0.677550530451012,0.5328532546129486
46,930.0,3.0,0.2,5.0,0.7569679726118452,0.5879601762792831,0.7213311157618176,0.5718513423770721
47,930.0,3.0,0.2,6.0,0.8183462944782217,0.6367876522303476,0.8330141765682558,0.6450409080272995
48,930.0,3.0,0.2,7.0,0.8948498898945771,0.6977221050259812,0.8975030468299326,0.7012648462600748
49,930.0,3.0,0.225,1.0,0.9488184818576937,0.753559057084816,0.9364809605030587,0.7469182709710109
50,930.0,3.0,0.225,2.0,0.5565223030364029,0.4414351136211994,0.5464400864140545,0.430176895352507
51,930.0,3.0,0.225,3.0,0.5841734209082252,0.4619853056540312,0.5766793271344969,0.45805262855330436
52,930.0,3.0,0.225,4.0,0.7289368991049264,0.5676771759070524,0.6922818444148459,0.5419313288981255
53,930.0,3.0,0.225,5.0,0.7339792550982498,0.5679596411263265,0.7202065343243313,0.5574435007126198
54,930.0,3.0,0.225,6.0,0.8472406621413403,0.659234178736513,0.8653142709429705,0.676689778828569
55,930.0,3.0,0.225,7.0,0.9123769607040438,0.705747726164486,0.8962591625292834,0.7020087353485529
56,930.0,3.0,0.25,1.0,0.9519677090703524,0.7608843676141734,0.9488826924902738,0.7564291912917299
57,930.0,3.0,0.25,2.0,0.5769229184291158,0.4564683039680682,0.5631156711791924,0.4420152828704193
58,930.0,3.0,0.25,3.0,0.6370679059237557,0.4984780532865382,0.6213179424011025,0.49631624400662394
59,930.0,3.0,0.25,4.0,0.7332635829260193,0.5627060611496343,0.7217876144742085,0.5676253365170923
60,930.0,3.0,0.25,5.0,0.7778082286438333,0.6088923176076609,0.7260924862828848,0.5701253291751194
61,930.0,3.0,0.25,6.0,0.8979095436971487,0.7072513652262774,0.8952498929282229,0.7190135909133448
62,930.0,3.0,0.25,7.0,0.9543409086860501,0.7490252737209674,0.9541459250978644,0.745178111161624
63,930.0,3.0,0.275,1.0,0.9716681176000355,0.7736460542152145,0.9633901245723452,0.7613617574946484
64,930.0,3.0,0.275,2.0,0.5583686952079586,0.43524732929326876,0.5775200907272919,0.4580220729569299
65,930.0,3.0,0.275,3.0,0.707715973142973,0.5649561784044713,0.6887368963149368,0.5441642523597511
66,930.0,3.0,0.275,4.0,0.7154620850627289,0.5665250346464747,0.6851445654859744,0.5414656093611574
67,930.0,3.0,0.275,5.0,0.806719119157736,0.6338533828064732,0.7769587486246438,0.6057910214478867
68,930.0,3.0,0.275,6.0,0.9128661643834899,0.7117106101237768,0.904471741572475,0.7048432683944238
69,930.0,3.0,0.275,7.0,1.0077861897004403,0.7670987004628849,1.0170108967981353,0.7950297678435011
70,930.0,3.0,0.3,1.0,0.9691738082256283,0.7684800914603913,0.9512456136237404,0.7515490807549684
71,930.0,3.0,0.3,2.0,0.5942768096106127,0.4691687713247076,0.6010945109108468,0.4772058532467722
72,930.0,3.0,0.3,3.0,0.662115795274407,0.5170563069879522,0.6832383158688793,0.5420879751039627
73,930.0,3.0,0.3,4.0,0.7785168290389256,0.6131130203382693,0.7769741126028425,0.6165084858076605
74,930.0,3.0,0.3,5.0,0.834029201256071,0.6713357065683966,0.7993654013105029,0.6297021848563714
75,930.0,3.0,0.3,6.0,0.9153147989366233,0.7093136340814095,0.8858480268400859,0.6864641072534675
76,930.0,3.0,0.3,7.0,0.9838247732651662,0.7635235408244507,0.963663795057941,0.7423817008405197
77,930.0,6.0,0.05,1.0,1.0145243766204692,0.7926055403798961,1.011588869187638,0.7946073482703219
78,930.0,6.0,0.05,2.0,0.5996851868323007,0.4594056592221617,0.6005675286311886,0.4638900728598446
79,930.0,6.0,0.05,3.0,0.5892748295444484,0.4455362207547197,0.6093438744946099,0.47182891342483163
80,930.0,6.0,0.05,4.0,0.6764824592058091,0.5189694461042816,0.6932938995343502,0.5340067269886424
81,930.0,6.0,0.05,5.0,0.7906983861380975,0.6034226971900657,0.8027002841744904,0.6211045225536198
82,930.0,6.0,0.05,6.0,0.8455779300408903,0.6454884505805059,0.8621632683476333,0.6652611259047967
83,930.0,6.0,0.05,7.0,0.8789432328963576,0.6723819302089219,0.8883989518745606,0.6912028993801556
84,930.0,6.0,0.075,1.0,1.0230830413425225,0.7996415088146167,1.0225150338254396,0.8025521415399027
85,930.0,6.0,0.075,2.0,0.5796653780028571,0.4408667112333498,0.5920860649596831,0.4593209565235869
86,930.0,6.0,0.075,3.0,0.6124385545198991,0.464254761233502,0.6340218329784182,0.49000319747400223
87,930.0,6.0,0.075,4.0,0.6563180939779825,0.5066259618677045,0.6842492316924002,0.5273052603446904
88,930.0,6.0,0.075,5.0,0.7826272191531053,0.5999261127972602,0.8006899148988283,0.6222705066271007
89,930.0,6.0,0.075,6.0,0.8448114744316318,0.644375611177912,0.8670827623848341,0.6691738981162685
90,930.0,6.0,0.075,7.0,0.890924125086998,0.6780585636804044,0.8951901571979933,0.7009212388185947
91,930.0,6.0,0.1,1.0,1.015272122989897,0.7947133792389698,1.0180676451303463,0.7983002360420971
92,930.0,6.0,0.1,2.0,0.6041395034154399,0.4678896710045606,0.6011736003376046,0.4681089453886748
93,930.0,6.0,0.1,3.0,0.5947049534818681,0.44835802260871815,0.6286714978944793,0.48238985524770905
94,930.0,6.0,0.1,4.0,0.6759477611028825,0.523736094181929,0.6837511642325217,0.5331686629934801
95,930.0,6.0,0.1,5.0,0.792270168715255,0.6153521243368548,0.804131676433691,0.6234541492448565
96,930.0,6.0,0.1,6.0,0.8523452108937108,0.6513766765867453,0.8739544480259727,0.673513837778024
97,930.0,6.0,0.1,7.0,0.9042247488995085,0.6821624934640631,0.9045648324023754,0.7040783563043356
98,930.0,6.0,0.125,1.0,1.0271580514768637,0.8045652950863545,1.015662432767256,0.7969001362498539
99,930.0,6.0,0.125,2.0,0.6079754913450085,0.4668162983987267,0.6093375187662243,0.4774674084839736
100,930.0,6.0,0.125,3.0,0.5975328333337186,0.4575923915393103,0.6259116325429019,0.487351268165581
101,930.0,6.0,0.125,4.0,0.6877573207913842,0.5268266643449032,0.7069817892983576,0.54071494968354
102,930.0,6.0,0.125,5.0,0.7826333154444151,0.6010361504458486,0.7782039242391634,0.6072425720763128
103,930.0,6.0,0.125,6.0,0.8550901884595502,0.6546905346567805,0.8771836010674633,0.676403083106011
