,seed,d,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,930.0,3.0,0.05,1.0,1.5802484412307054,1.2541134441867792,1.6185857730068864,1.316525115764301
1,930.0,3.0,0.05,2.0,0.7387523967661517,0.5997780018883547,0.7253491156952299,0.5811911421387551
2,930.0,3.0,0.05,3.0,0.7169749926578829,0.5527093408924766,0.7117513177899462,0.5520776059588609
3,930.0,3.0,0.05,4.0,0.8525208493278672,0.6737942785094695,0.8517630496122294,0.6749958371711634
4,930.0,3.0,0.05,5.0,0.9755048031974993,0.7475730380751459,0.9873260941418774,0.7509625327098924
5,930.0,3.0,0.05,6.0,1.1648025753875502,0.8923701728255633,1.166220196735408,0.9024226627301639
6,930.0,3.0,0.05,7.0,1.361003061724827,1.067192147014668,1.3351664180805343,1.0335110459740209
7,930.0,3.0,0.075,1.0,1.38109737605162,1.0986612971487433,1.4437003155434394,1.1668663528991183
8,930.0,3.0,0.075,2.0,0.7350620499633342,0.5898335470884606,0.7329122180386981,0.5838132776884788
9,930.0,3.0,0.075,3.0,0.7271405379422674,0.5704414474611867,0.7266038042858991,0.5712173548107339
10,930.0,3.0,0.075,4.0,0.830286854672584,0.6546845251569794,0.8228366039428403,0.6448982812022813
11,930.0,3.0,0.075,5.0,0.9970505041249743,0.774672160749448,1.0037904958276755,0.771059052860022
12,930.0,3.0,0.075,6.0,1.1985781467258878,0.9238345420845369,1.1771554198745149,0.9149257723418364
13,930.0,3.0,0.075,7.0,1.3530802945786444,1.061968377603777,1.346405113377404,1.0459390361715684
14,930.0,3.0,0.1,1.0,1.6862371311937543,1.3381802479648208,1.7159164007974779,1.397726511044271
15,930.0,3.0,0.1,2.0,0.7222289684684057,0.5808228085857139,0.7116764318047953,0.5661023308297051
16,930.0,3.0,0.1,3.0,0.7342860749779715,0.5750296408264696,0.7191795493350379,0.5635725336600422
17,930.0,3.0,0.1,4.0,0.8301201158886273,0.6516774989064744,0.8231784778873548,0.64689798142067
18,930.0,3.0,0.1,5.0,1.0139046375139968,0.7847796970753216,0.99646021069349,0.7739751335358135
19,930.0,3.0,0.1,6.0,1.2081166902961877,0.9392203703088934,1.1785324155346955,0.9145301090385412
20,930.0,3.0,0.1,7.0,1.3598460118286095,1.0606663582311326,1.3458565591381377,1.04226263700603
21,930.0,3.0,0.125,1.0,1.3117286814598803,1.041468072813831,1.3750997174435708,1.107324135813538
22,930.0,3.0,0.125,2.0,0.5778884486296363,0.4583058398454641,0.57689533573276,0.44893332943388464
23,930.0,3.0,0.125,3.0,0.7558650039751502,0.5891851827701633,0.7821145359170876,0.6039988727259006
24,930.0,3.0,0.125,4.0,0.8191111434149339,0.6385948409605727,0.8470332113029232,0.6551076842182263
25,930.0,3.0,0.125,5.0,1.035574965517317,0.815289374573494,1.0330908178367946,0.7958389886322469
26,930.0,3.0,0.125,6.0,1.2199418700193498,0.9352782451584728,1.2041098835229285,0.9398505764340999
27,930.0,3.0,0.125,7.0,1.4072384098047277,1.0979053908113452,1.3664813685736314,1.0582321391382428
28,930.0,3.0,0.15,1.0,1.3439777941973474,1.0677962767891056,1.4068803879969356,1.1317317593290261
29,930.0,3.0,0.15,2.0,0.773940879074854,0.6158207084348338,0.7375224162382815,0.5933239101043244
30,930.0,3.0,0.15,3.0,0.7486122639563628,0.5924420434526638,0.7353778481871163,0.5802133573412241
31,930.0,3.0,0.15,4.0,0.8707182763108791,0.6943247500158891,0.8782659739679585,0.6928904874414965
32,930.0,3.0,0.15,5.0,1.0326845312305184,0.8019245851330589,0.9906384630053032,0.7645373686209609
33,930.0,3.0,0.15,6.0,1.2282649584564855,0.9452146047553193,1.2125559959999133,0.9385625283790634
34,930.0,3.0,0.15,7.0,1.3983443035482488,1.0952115777537124,1.3662885345928113,1.0632897569452386
35,930.0,3.0,0.175,1.0,1.4153336806560433,1.124708345235169,1.472039236471568,1.1906675409003946
