,seed,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,860.0,0.1,1.0,1.0,0.0,0.1,400.0,0.12377930492758162,0.08855522845139424,0.09544688817417545,0.07102031880081623
1,860.0,0.1,1.0,1.0,0.0,0.5,400.0,0.12343666424282812,0.09016370952301761,0.08931725636053418,0.07231042871963238
2,860.0,0.1,1.0,1.0,0.01,0.1,400.0,0.12560903869139525,0.08970938926731976,0.09544294843376715,0.07145976369891638
3,860.0,0.1,1.0,1.0,0.01,0.5,400.0,0.1212780508122159,0.08580383675208934,0.08705440679651578,0.06911805044080852
4,860.0,0.1,1.0,1.0,0.01,0.9,400.0,0.1140610734206854,0.08276631090099089,0.08490410742751833,0.06855600403501035
5,860.0,0.1,1.0,1.0,0.05,0.1,400.0,0.12268453278854288,0.0896786136228197,0.09098311415777857,0.0663864145699887
6,860.0,0.1,1.0,1.0,0.05,0.5,400.0,0.12824627732489807,0.08857269446612227,0.09113224642112418,0.06793752787008349
7,860.0,0.1,1.0,1.0,0.05,0.9,400.0,0.14928227359599786,0.10700235948016061,0.1021983960564135,0.06794526819448282
8,860.0,0.1,1.0,2.0,0.0,0.1,400.0,0.13129358670840327,0.09422322430080927,0.0957178274019335,0.06725008314004395
9,860.0,0.1,1.0,2.0,0.0,0.5,400.0,0.12472512613544502,0.0929580065463027,0.09450474054013001,0.08075313941117529
10,860.0,0.1,1.0,2.0,0.01,0.1,400.0,0.1326298994250754,0.0960345414951229,0.09112493728999826,0.06357150280199485
11,860.0,0.1,1.0,2.0,0.01,0.5,400.0,0.12626709837868474,0.09308974460237854,0.09366750772407799,0.0734816379802765
12,860.0,0.1,1.0,2.0,0.01,0.9,400.0,0.12215404713467987,0.09563441420570178,0.09307716252317459,0.07920292363695505
13,860.0,0.1,1.0,2.0,0.05,0.1,400.0,0.12896243356066156,0.0957813624698549,0.09865716552632423,0.07208970447019585
14,860.0,0.1,1.0,2.0,0.05,0.5,400.0,0.12678887453595156,0.08835328589202712,0.09484470721753141,0.0684601037360792
15,860.0,0.1,1.0,2.0,0.05,0.9,400.0,0.131716198656343,0.09455162058683732,0.09083072387656849,0.0681877676465001
16,860.0,0.1,1.0,3.0,0.0,0.1,400.0,0.1348137459358194,0.09503619036110322,0.09289065790284305,0.06442088752469476
17,860.0,0.1,1.0,3.0,0.0,0.5,400.0,0.12459628469065497,0.09427336739439661,0.0965126021997565,0.07406841131139028
18,860.0,0.1,1.0,3.0,0.01,0.1,400.0,0.1365000828711888,0.10193445386871255,0.09525200027511672,0.07086947779409788
19,860.0,0.1,1.0,3.0,0.01,0.5,400.0,0.1248137233167587,0.09263595031674694,0.08898205924152455,0.06383592628357741
20,860.0,0.1,1.0,3.0,0.01,0.9,400.0,0.12833502429246457,0.10023575571177398,0.09583111591565156,0.0805415558212859
21,860.0,0.1,1.0,3.0,0.05,0.1,400.0,0.1328089280143724,0.09735133683699314,0.09717130673135949,0.0720056142088034
22,860.0,0.1,1.0,3.0,0.05,0.5,400.0,0.13849260447030876,0.10173900370349548,0.09568933234976779,0.0686481524266685
23,860.0,0.1,1.0,3.0,0.05,0.9,400.0,0.13251477074679877,0.09284664021886212,0.08963603744754835,0.060453020501357965
24,860.0,0.1,2.0,1.0,0.0,0.1,400.0,0.1127827438833185,0.08267412799696153,0.08894560308189112,0.06858860417407774
25,860.0,0.1,2.0,1.0,0.0,0.5,400.0,0.11873137220303145,0.08986557450973871,0.0927351074990879,0.07564729024498279
26,860.0,0.1,2.0,1.0,0.01,0.1,400.0,0.12051606623283459,0.08789749661021215,0.08621640843301098,0.06560890305160004
27,860.0,0.1,2.0,1.0,0.01,0.5,400.0,0.11364559197065378,0.08254274362667713,0.08301375651590505,0.06733225341659275
28,860.0,0.1,2.0,1.0,0.01,0.9,400.0,0.1090216386876858,0.08538594658865344,0.08554205990548111,0.0680233717662513
29,860.0,0.1,2.0,1.0,0.05,0.1,400.0,0.119723653960823,0.09001714617467269,0.0880553229507258,0.06805193908703576
30,860.0,0.1,2.0,1.0,0.05,0.5,400.0,0.12073076936096953,0.08569494673986144,0.09491694800410229,0.07469700502239045
31,860.0,0.1,2.0,1.0,0.05,0.9,400.0,0.10782623822105895,0.07998370853000773,0.08832326679781184,0.07104047806412779
32,860.0,0.1,2.0,2.0,0.0,0.1,400.0,0.1321132727831294,0.09516976528221403,0.0919611044616455,0.06835981747849994
33,860.0,0.1,2.0,2.0,0.0,0.5,400.0,0.12325446767099645,0.09342132048422444,0.08810961168129958,0.07350543933627651
34,860.0,0.1,2.0,2.0,0.01,0.1,400.0,0.13635543246568954,0.09884406328525239,0.09469125055160617,0.06975701220482033
35,860.0,0.1,2.0,2.0,0.01,0.5,400.0,0.12079794928081201,0.08941729403378812,0.08600495776750357,0.06915609591864035
36,860.0,0.1,2.0,2.0,0.01,0.9,400.0,0.11557507248936605,0.09239597635691778,0.08645483812774167,0.07661668995662743
37,860.0,0.1,2.0,2.0,0.05,0.1,400.0,0.12357974488685707,0.08814452647268588,0.08539045710963021,0.0625981278671152
38,860.0,0.1,2.0,2.0,0.05,0.5,400.0,0.1274738490810663,0.08921446227006996,0.09048454236434932,0.06457139801783296
39,860.0,0.1,2.0,2.0,0.05,0.9,400.0,0.12747458249680146,0.08986942362107983,0.08667930981365198,0.06311504987284841
40,860.0,0.1,2.0,3.0,0.0,0.1,400.0,0.1358158709904522,0.10245138748969805,0.09546612065084795,0.07021308037567431
41,860.0,0.1,2.0,3.0,0.0,0.5,400.0,0.12462511235484544,0.094227455359846,0.0957386031390019,0.07341606488694548
42,860.0,0.1,2.0,3.0,0.01,0.1,400.0,0.13109107702979933,0.09613222005220996,0.09244649122587772,0.06635420606918159
43,860.0,0.1,2.0,3.0,0.01,0.5,400.0,0.12562390044622324,0.09495901780365835,0.0896506813152189,0.0674253768693157
44,860.0,0.1,2.0,3.0,0.01,0.9,400.0,0.11773055405609356,0.08865420710305594,0.09954985984802335,0.07786235610244366
45,860.0,0.1,2.0,3.0,0.05,0.1,400.0,0.13468863744897525,0.09979399767365438,0.08779387711383278,0.06181565480083785
46,860.0,0.1,2.0,3.0,0.05,0.5,400.0,0.1258800554295627,0.09159780770948171,0.09124395673259361,0.06508948390818921
47,860.0,0.1,2.0,3.0,0.05,0.9,400.0,0.13322239052791285,0.09840030237686503,0.0905091393758595,0.06800883300748117
48,860.0,0.1,3.0,1.0,0.0,0.1,400.0,0.12517957374658714,0.09228880384226892,0.09389727920936687,0.07658054194659253
49,860.0,0.1,3.0,1.0,0.0,0.5,400.0,0.12423704499833321,0.09073470631734092,0.08430976485801074,0.06914017002937245
50,860.0,0.1,3.0,1.0,0.01,0.1,400.0,0.12223935301452057,0.09141303967363153,0.08770526382391336,0.06954023987161766
51,860.0,0.1,3.0,1.0,0.01,0.5,400.0,0.12238737463707376,0.08825166192740665,0.0865226848318694,0.07083934967753427
52,860.0,0.1,3.0,1.0,0.01,0.9,400.0,0.14155892248016178,0.1014765106713452,0.08144174867466425,0.06985011148177707
53,860.0,0.1,3.0,1.0,0.05,0.1,400.0,0.1323635706253698,0.0954914435607432,0.0945546861141431,0.07139657826488603
54,860.0,0.1,3.0,1.0,0.05,0.5,400.0,0.1258512586598717,0.09229050006289392,0.09203317106036922,0.07391491183643852
55,860.0,0.1,3.0,1.0,0.05,0.9,400.0,0.14242816562521848,0.09681076337234264,0.0917163821267478,0.07330625388735217
56,860.0,0.1,3.0,2.0,0.0,0.1,400.0,0.12399093800067747,0.09170789577066887,0.09489039410590802,0.0754032927841507
57,860.0,0.1,3.0,2.0,0.0,0.5,400.0,0.11869317342722577,0.08852032160714439,0.09078230708455182,0.07622922575243214
58,860.0,0.1,3.0,2.0,0.01,0.1,400.0,0.12209100652114602,0.09117438588652534,0.09577901620858574,0.07724497314991817
59,860.0,0.1,3.0,2.0,0.01,0.5,400.0,0.1270174221928479,0.09423372098863123,0.09197497186050056,0.07457348898065978
60,860.0,0.1,3.0,2.0,0.01,0.9,400.0,0.11591809947893139,0.09107682840589598,0.09221147444380474,0.0787556178063541
61,860.0,0.1,3.0,2.0,0.05,0.1,400.0,0.12270607662393657,0.09007158940783164,0.09496762059423022,0.07703527148963313
62,860.0,0.1,3.0,2.0,0.05,0.5,400.0,0.11991579031211849,0.09008436914780911,0.09444632558823413,0.07455338867355162
63,860.0,0.1,3.0,2.0,0.05,0.9,400.0,0.12356147011218031,0.09208379659041822,0.09521696176417792,0.07792751827304724
64,860.0,0.1,3.0,3.0,0.0,0.1,400.0,0.12540945504039286,0.09682992418105718,0.09138663032972977,0.06831130446888917
65,860.0,0.1,3.0,3.0,0.0,0.5,400.0,0.12153639059664553,0.09808618591735961,0.09596447380095445,0.07736658426531823
66,860.0,0.1,3.0,3.0,0.01,0.1,400.0,0.13095296516778676,0.1006437568635173,0.08869041928511902,0.06504309593389439
67,860.0,0.1,3.0,3.0,0.01,0.5,400.0,0.12144608893881972,0.09710740843848233,0.09557168414050515,0.07436892392278037
68,860.0,0.1,3.0,3.0,0.01,0.9,400.0,0.11681902005889958,0.09594181482349481,0.09945067462050192,0.08539859919966288
69,860.0,0.1,3.0,3.0,0.05,0.1,400.0,0.14684694447085403,0.10766781387039052,0.09418215738376355,0.06951613696006272
70,860.0,0.1,3.0,3.0,0.05,0.5,400.0,0.12737838014524064,0.09780457171956483,0.09311952641410032,0.07108084825993538
71,860.0,0.1,3.0,3.0,0.05,0.9,400.0,0.11911333024971939,0.09311382271845675,0.0987956889118981,0.0726126195949029
72,861.0,0.1,1.0,1.0,0.0,0.1,400.0,0.0884937517198535,0.05810693018298765,0.13425400035744656,0.0895824382372115
73,861.0,0.1,1.0,1.0,0.0,0.5,400.0,0.1067328249502884,0.05868778891888068,0.1385089206702008,0.09348210469428647
74,861.0,0.1,1.0,1.0,0.01,0.1,400.0,0.08837230513460381,0.06034347758202783,0.1316457043775867,0.09229459048250031
75,861.0,0.1,1.0,1.0,0.01,0.5,400.0,0.10425414899804468,0.06243857330812499,0.13541003390442025,0.09315055563709705
76,861.0,0.1,1.0,1.0,0.01,0.9,400.0,0.0990600009594407,0.05586848390387244,0.13465938096470068,0.0894723006560036
77,861.0,0.1,1.0,1.0,0.05,0.1,400.0,0.1124864053963455,0.0696149722757817,0.12903030716835295,0.09085517881525244
78,861.0,0.1,1.0,1.0,0.05,0.5,400.0,0.09790193527379147,0.0617796156014081,0.12729680009275599,0.08773425477287819
79,861.0,0.1,1.0,1.0,0.05,0.9,400.0,0.1101762762591148,0.06373417315892389,0.12771632739219757,0.08988055867170797
80,861.0,0.1,1.0,2.0,0.0,0.1,400.0,0.1158677203332018,0.06895747285202343,0.1260742266343174,0.0881788164121297
81,861.0,0.1,1.0,2.0,0.0,0.5,400.0,0.09889820449495795,0.05891968738948853,0.13224482757037134,0.09137982262615513
82,861.0,0.1,1.0,2.0,0.01,0.1,400.0,0.11330494335079647,0.07109024929742035,0.13498811912832248,0.09375936050345722
83,861.0,0.1,1.0,2.0,0.01,0.5,400.0,0.0985921182531007,0.0596656793524261,0.1341227108143416,0.09079196834229053
84,861.0,0.1,1.0,2.0,0.01,0.9,400.0,0.10396672325683577,0.06106214142536983,0.1326493845605617,0.09279083399548603
85,861.0,0.1,1.0,2.0,0.05,0.1,400.0,0.09780177776891631,0.06326166775700397,0.12863081489161096,0.08793074688586196
86,861.0,0.1,1.0,2.0,0.05,0.5,400.0,0.10187368981526905,0.06344895469775114,0.1346149951109316,0.0914951850863881
87,861.0,0.1,1.0,2.0,0.05,0.9,400.0,0.10445268352995167,0.06295180639374898,0.13080994078115726,0.08927986840900105
88,861.0,0.1,1.0,3.0,0.0,0.1,400.0,0.09180585299994702,0.05641873032724826,0.13670477984368637,0.09378465198466429
89,861.0,0.1,1.0,3.0,0.0,0.5,400.0,0.09618648191587278,0.06060248283201678,0.13161625682400513,0.09120594502316726
90,861.0,0.1,1.0,3.0,0.01,0.1,400.0,0.09198174200536957,0.057148431178866914,0.1319378446590396,0.09009845780892094
91,861.0,0.1,1.0,3.0,0.01,0.5,400.0,0.10028318371552648,0.063108656415548,0.1296675934395829,0.08741709582283043
92,861.0,0.1,1.0,3.0,0.01,0.9,400.0,0.10292063283674541,0.06066327436599578,0.13204820149942323,0.09142648151911908
93,861.0,0.1,1.0,3.0,0.05,0.1,400.0,0.10209858912335558,0.05799996621783687,0.1300788199876688,0.0886371005651386
94,861.0,0.1,1.0,3.0,0.05,0.5,400.0,0.10900199647011144,0.07178353753905951,0.1320860596986471,0.09144276351851395
95,861.0,0.1,1.0,3.0,0.05,0.9,400.0,0.10351209623599153,0.06271656295912174,0.13038552033704026,0.08799457997036741
96,861.0,0.1,2.0,1.0,0.0,0.1,400.0,0.1078312403791696,0.06348438326983859,0.13596639492555126,0.09468672795042628
97,861.0,0.1,2.0,1.0,0.0,0.5,400.0,0.10011338204999672,0.05816187216958807,0.13880845155012922,0.09624632393603388
98,861.0,0.1,2.0,1.0,0.01,0.1,400.0,0.09967321904385434,0.06302196367682654,0.13518932325549332,0.09242321339449236
99,861.0,0.1,2.0,1.0,0.01,0.5,400.0,0.10286834189822588,0.0602503498837712,0.12461446635382649,0.08621591521026715
100,861.0,0.1,2.0,1.0,0.01,0.9,400.0,0.10814570052468682,0.0632426935406738,0.15351927678742258,0.10168653871396208
101,861.0,0.1,2.0,1.0,0.05,0.1,400.0,0.09615519111344231,0.06185625730958052,0.13477781572256212,0.09288890727706298
102,861.0,0.1,2.0,1.0,0.05,0.5,400.0,0.10801605002413198,0.06324761896866053,0.1426723795429338,0.09640363105309606
103,861.0,0.1,2.0,1.0,0.05,0.9,400.0,0.11063514812800364,0.05996983506096067,0.136253039118314,0.09200347208783492
104,861.0,0.1,2.0,2.0,0.0,0.1,400.0,0.10079196640933934,0.0623678831254123,0.127763943891015,0.08917168715867675
105,861.0,0.1,2.0,2.0,0.0,0.5,400.0,0.09852726653824544,0.06041062543015572,0.13187114781331025,0.09173572975903088
106,861.0,0.1,2.0,2.0,0.01,0.1,400.0,0.10916536753757615,0.06421133524557678,0.12584931999196797,0.08800739016003195
107,861.0,0.1,2.0,2.0,0.01,0.5,400.0,0.10189833816493106,0.05960202750840811,0.1350710692834992,0.09013354402169985
108,861.0,0.1,2.0,2.0,0.01,0.9,400.0,0.1077512814085527,0.06533897985090442,0.1478863188570101,0.10164241662324094
109,861.0,0.1,2.0,2.0,0.05,0.1,400.0,0.10436049349437988,0.06066886560986561,0.12316027956447743,0.08591373633667666
110,861.0,0.1,2.0,2.0,0.05,0.5,400.0,0.09331082343510022,0.05610838642146058,0.12845173413178607,0.0890712187186444
111,861.0,0.1,2.0,2.0,0.05,0.9,400.0,0.09653933230020097,0.05697685713664853,0.1348010543364209,0.09050804262400916
112,861.0,0.1,2.0,3.0,0.0,0.1,400.0,0.10438138126050722,0.059500638284859346,0.1318538921344286,0.091052770983757
113,861.0,0.1,2.0,3.0,0.0,0.5,400.0,0.10042309963874876,0.06129262734694102,0.13009288207846412,0.09042002115177795
114,861.0,0.1,2.0,3.0,0.01,0.1,400.0,0.09558227367971979,0.06019296078743523,0.12965375544867447,0.08913902847891018
115,861.0,0.1,2.0,3.0,0.01,0.5,400.0,0.09567819628602986,0.058137981237503626,0.13132388714425713,0.08846387461197888
116,861.0,0.1,2.0,3.0,0.01,0.9,400.0,0.10411476053833095,0.06035428740045092,0.1367000534027565,0.09482751382942343
117,861.0,0.1,2.0,3.0,0.05,0.1,400.0,0.09769701781076699,0.05839003369077022,0.1350245698060622,0.0951437593502083
118,861.0,0.1,2.0,3.0,0.05,0.5,400.0,0.10325622930000317,0.05998639955953395,0.13250610799889798,0.09004576297122817
119,861.0,0.1,2.0,3.0,0.05,0.9,400.0,0.10116259003643864,0.059354140848641004,0.1315283680324267,0.09048189066096982
120,861.0,0.1,3.0,1.0,0.0,0.1,400.0,0.11038886626497851,0.06673607399282014,0.13577830822449502,0.09694509878563184
121,861.0,0.1,3.0,1.0,0.0,0.5,400.0,0.1028818419183398,0.061138365775227306,0.13833007354193205,0.0980349516838226
122,861.0,0.1,3.0,1.0,0.01,0.1,400.0,0.10090327255984029,0.061093324160362374,0.13806721463745497,0.09754357469407413
123,861.0,0.1,3.0,1.0,0.01,0.5,400.0,0.10961563791673204,0.06472451169477632,0.1380303607183742,0.09926298897376774
124,861.0,0.1,3.0,1.0,0.01,0.9,400.0,0.10993092890634633,0.0659705829164122,0.12301435145451693,0.08962282509295165
125,861.0,0.1,3.0,1.0,0.05,0.1,400.0,0.10583102027238755,0.06784067882279148,0.13111661967090169,0.09358943753842953
126,861.0,0.1,3.0,1.0,0.05,0.5,400.0,0.10964516322313504,0.06453417060224526,0.14286091382806682,0.10211586390214138
127,861.0,0.1,3.0,1.0,0.05,0.9,400.0,0.10706078123496367,0.06289321359314991,0.13520538106116306,0.09437805813902334
128,861.0,0.1,3.0,2.0,0.0,0.1,400.0,0.09827953261265227,0.06376737586694647,0.1327471472678634,0.08981887597585893
129,861.0,0.1,3.0,2.0,0.0,0.5,400.0,0.10909526884032886,0.06598444284916398,0.14187552133701586,0.0999192543905485
130,861.0,0.1,3.0,2.0,0.01,0.1,400.0,0.09406956645244763,0.05939927916921289,0.12903107484687323,0.08821854465667948
131,861.0,0.1,3.0,2.0,0.01,0.5,400.0,0.1069739184156698,0.06315842727246511,0.13825244983022972,0.09515998233770871
132,861.0,0.1,3.0,2.0,0.01,0.9,400.0,0.10342246787574202,0.062992004610846,0.15182975582763358,0.10431467838985123
133,861.0,0.1,3.0,2.0,0.05,0.1,400.0,0.10035920564815663,0.06469892315649987,0.13400347354004497,0.09212635219799548
134,861.0,0.1,3.0,2.0,0.05,0.5,400.0,0.1111571515970121,0.06473218226626978,0.13243912913070685,0.0922441025334789
135,861.0,0.1,3.0,2.0,0.05,0.9,400.0,0.10131955310656897,0.0630919119424719,0.1326356200407416,0.09164190066416066
136,861.0,0.1,3.0,3.0,0.0,0.1,400.0,0.09465765377921095,0.05841239577431493,0.13365044345399704,0.09198048985659707
