,seed,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,860.0,0.1,1.0,1.0,0.0,0.1,400.0,9.489036918692047,6.034769097834656,8.610488704327546,6.58786328222015
1,860.0,0.1,1.0,1.0,0.0,0.5,400.0,8.448955479627712,5.837704868505781,7.432620614178082,5.239820024513743
2,860.0,0.1,1.0,1.0,0.01,0.1,400.0,9.443117945271446,6.019172805212299,8.56189484693679,6.344178670495144
3,860.0,0.1,1.0,1.0,0.01,0.5,400.0,6.563667756628204,4.845125533797842,7.182285986058913,5.026319250440029
4,860.0,0.1,1.0,1.0,0.01,0.9,400.0,12.282320465562782,10.653434860549408,8.898094748535614,7.3161984926989865
5,860.0,0.1,1.0,1.0,0.05,0.1,400.0,9.435233196912144,6.0022637879164105,8.545592590239663,6.430558915029562
6,860.0,0.1,1.0,1.0,0.05,0.5,400.0,10.035066445326743,6.5761750283432345,9.419119069390016,7.441610587904737
7,860.0,0.1,1.0,1.0,0.05,0.9,400.0,9.396728448904975,5.805736784643219,8.246324206330044,6.014882907840091
8,860.0,0.1,1.0,2.0,0.0,0.1,400.0,9.645648747133682,6.429594337280599,9.500485018728698,7.24452204794023
9,860.0,0.1,1.0,2.0,0.0,0.5,400.0,5.814877529417683,4.445720803469584,6.34547520144135,4.690028578483802
10,860.0,0.1,1.0,2.0,0.01,0.1,400.0,10.023466698430788,6.700031785784551,9.660287121017616,7.431036294283275
11,860.0,0.1,1.0,2.0,0.01,0.5,400.0,5.677975176215366,4.256916125382045,7.080986631198134,5.142385349197242
12,860.0,0.1,1.0,2.0,0.01,0.9,400.0,6.546919003600949,5.013853084474529,6.501489821237436,4.945804153988441
13,860.0,0.1,1.0,2.0,0.05,0.1,400.0,10.028735232833748,6.698146664668517,9.666036642977662,7.340526015262223
14,860.0,0.1,1.0,2.0,0.05,0.5,400.0,8.838570847880906,5.923963997755946,8.659601708991643,6.518474540448425
15,860.0,0.1,1.0,2.0,0.05,0.9,400.0,8.32771808742918,5.562738551980531,8.22149916075711,6.179649046714092
16,860.0,0.1,1.0,3.0,0.0,0.1,400.0,5.519601175215592,4.099795084105477,7.408578271670162,5.17446733312947
17,860.0,0.1,1.0,3.0,0.0,0.5,400.0,5.681875907132138,4.384298002183049,6.671309281465118,4.881917177374456
18,860.0,0.1,1.0,3.0,0.01,0.1,400.0,6.207635589657192,4.488723566379565,7.177476500605022,4.980880902572746
19,860.0,0.1,1.0,3.0,0.01,0.5,400.0,5.900797198067228,4.494185467561866,7.039592178021129,5.066984086337212
20,860.0,0.1,1.0,3.0,0.01,0.9,400.0,15.424244803593032,12.515467671380275,12.377383338921126,9.90542612243623
21,860.0,0.1,1.0,3.0,0.05,0.1,400.0,5.503280980121515,4.227387816610071,7.530323620063533,5.407223855316485
22,860.0,0.1,1.0,3.0,0.05,0.5,400.0,5.905839622869962,4.419105637976949,7.100339778004315,4.928323945440868
23,860.0,0.1,1.0,3.0,0.05,0.9,400.0,5.930992157218158,4.248146064326816,7.287874023775322,4.682216848716505
24,860.0,0.1,2.0,1.0,0.0,0.1,400.0,7.346400870476249,5.598367193452071,6.936521554454415,5.337700708591543
