,seed,d,method,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,1,1,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.291049241985159,1.0147396891490277,1.2784481438517825,1.0122922138053454
1,1,1,LADTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.4560518620951892,1.1701744177421955,1.4972565667288327,1.1931323074214897
2,1,1,MTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.4622850829267962,1.1470790873678622,1.5126470003636179,1.1743548762529785
3,1,2,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.380541621623642,1.094507460819511,1.3896532543381628,1.0937670112497604
4,1,2,LADTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.151955979697469,0.8971552010857324,1.1565083693872649,0.9017034469701755
5,1,2,MTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.1205542359851959,0.8775286127127964,1.1306935816143127,0.8757821008516089
6,1,3,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.41780800119083,1.1198680439230086,1.446634269058233,1.14028079296539
7,1,3,LADTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.0866659567426884,0.8529122862959345,1.1186845508115253,0.879628338609371
8,1,3,MTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.0972028370008726,0.8511422446752401,1.120864597682007,0.8634269235754802
9,1,4,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.41780800119083,1.1198680439230086,1.446634269058233,1.14028079296539
10,1,4,LADTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.1366563170160304,0.8965351653919417,1.1816152629645953,0.9293529497217415
11,1,4,MTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.0680742242097347,0.8229580541468069,1.0834837788330818,0.8387781790116969
12,1,5,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.41780800119083,1.1198680439230086,1.446634269058233,1.14028079296539
13,1,5,LADTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.121348384183123,0.8791688060776427,1.148179720938546,0.9027043717592883
14,1,5,MTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.123271231031703,0.8655730832681837,1.1503621664539454,0.8882813237855246
15,2,1,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.2861711324632874,1.0038216676383171,1.3324540234132525,1.0501079881525248
16,2,1,LADTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.0060419936087772,0.7854179964021573,1.0348447520054678,0.8106560088103076
17,2,1,MTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.3165679335808371,1.0079711458610285,1.2996252152598387,1.0050789187579832
18,2,2,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.3401645063872403,1.0548679787150188,1.3792759463941304,1.0843255372548384
19,2,2,LADTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.1370293484788947,0.8795597045636879,1.1380318940652492,0.9026079448631262
20,2,2,MTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.3085907827042895,1.0128108686100292,1.3162751642162225,1.034415051993912
21,2,3,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.3640269878837488,1.05947216521893,1.3934706253247169,1.0975013676873704
22,2,3,LADTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.0747936334861286,0.8487722071791488,1.0940266027692906,0.8642844137320299
23,2,3,MTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.2700607789854044,0.992368122796641,1.272545275208308,1.0011775752903596
24,2,4,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.3662112471883983,1.065042362043223,1.390574960017515,1.0919652346400062
25,2,4,LADTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.0941019789638837,0.8672132276637384,1.124565295079937,0.8878642775460402
26,2,4,MTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.2488816742847266,0.9750867707212998,1.241596291461724,0.9734215856048299
27,2,5,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.3799852859761557,1.0825451985721588,1.4109523297079913,1.1147668688307573
28,2,5,LADTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.1058251052252095,0.874921503011342,1.1414220340411614,0.902614772827884
29,2,5,MTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.2488816742847266,0.9750867707212998,1.241596291461724,0.9734215856048299
30,3,1,LSTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.3037602488947042,1.0248508859648422,1.2903309503883615,1.0308561002276297
31,3,1,LADTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.2748107670193425,1.0234113077299891,1.2376247974523154,0.9852749985694726
32,3,1,MTransferTreeBoost,0.1,2,2,0.05,0.9,1000,1.3299300693067462,1.0540035803763077,1.2772053820870422,1.0043245468030388
