,seed,method,v,target_tree_size,rmse,mae
83,1,xgboost_naive_transfer,0.08,7,7.6741338306358164,5.502253445706483
84,1,xgboost,0.1,1,7.596558695275562,4.850296440575246
85,1,xgboost_naive_transfer,0.1,1,7.803866963788019,5.663833796748087
86,1,xgboost,0.1,2,7.773496810542231,5.0175146508662705
87,1,xgboost_naive_transfer,0.1,2,7.790421735001828,5.655997164507537
88,1,xgboost,0.1,3,7.824081382638577,5.0952818126016535
89,1,xgboost_naive_transfer,0.1,3,7.786085782671176,5.647168323953378
90,1,xgboost,0.1,4,8.063512478972772,5.314042781865296
91,1,xgboost_naive_transfer,0.1,4,7.760285964840045,5.615815273464228
92,1,xgboost,0.1,5,8.143258069060218,5.385777447528701
93,1,xgboost_naive_transfer,0.1,5,7.761474411067871,5.618965697120345
94,1,xgboost,0.1,6,8.304576268888324,5.472173880276116
95,1,xgboost_naive_transfer,0.1,6,7.7697937898475695,5.5968427268625405
96,1,xgboost,0.1,7,8.32813174849781,5.521055383541261
97,1,xgboost_naive_transfer,0.1,7,7.700327609483262,5.537829516333344
98,1,xgboost,0.12,1,7.612256386739983,4.873311647234859
99,1,xgboost_naive_transfer,0.12,1,7.819632469896744,5.674222807793547
100,1,xgboost,0.12,2,7.822102233566182,5.040878506880118
101,1,xgboost_naive_transfer,0.12,2,7.773711623821762,5.635732267373996
102,1,xgboost,0.12,3,7.884174803797303,5.082432640093258
103,1,xgboost_naive_transfer,0.12,3,7.797077595472785,5.649012085992452
104,1,xgboost,0.12,4,8.035786783775498,5.288367956652125
105,1,xgboost_naive_transfer,0.12,4,7.783810191375801,5.631688327352167
106,1,xgboost,0.12,5,8.189090807444442,5.471610799924621
107,1,xgboost_naive_transfer,0.12,5,7.739888893975358,5.593269499486672
108,1,xgboost,0.12,6,8.274298700792093,5.459274014342086
109,1,xgboost_naive_transfer,0.12,6,7.8364473055323085,5.651619531594685
110,1,xgboost,0.12,7,8.38090835303901,5.5740770612423205
111,1,xgboost_naive_transfer,0.12,7,7.712820775422278,5.559447979506779
112,1,xgboost,0.15,1,7.578908703267353,4.838789349094213
113,1,xgboost_naive_transfer,0.15,1,7.8132906779189835,5.676829511873094
114,1,xgboost,0.15,2,7.790945632427134,5.018250160445342
115,1,xgboost_naive_transfer,0.15,2,7.789412032586755,5.6623857429213675
116,1,xgboost,0.15,3,7.85441534567787,5.109945950587345
117,1,xgboost_naive_transfer,0.15,3,7.781182248364808,5.652293589165451
118,1,xgboost,0.15,4,8.031058603225022,5.294884781372655
119,1,xgboost_naive_transfer,0.15,4,7.808082923090156,5.658761939797954
120,1,xgboost,0.15,5,8.197235979112417,5.455647335511799
121,1,xgboost_naive_transfer,0.15,5,7.779927443514689,5.627294266827931
122,1,xgboost,0.15,6,8.262783729597592,5.456718077495967
123,1,xgboost_naive_transfer,0.15,6,7.855878144093708,5.678163437640494
124,1,xgboost,0.15,7,8.30056692000973,5.526170907373864
125,1,xgboost_naive_transfer,0.15,7,7.780795603971421,5.609653956310482
