seed,learning_rate,dropout,d_main,num_blocks,val_rmse,val_mae,rmse,mae
860.0,0.001,0.0,64.0,2.0,0.9560850262641907,0.9263049364089966,1.0179206132888794,0.982690155506134
861.0,0.001,0.0,64.0,2.0,0.6700484752655029,0.49957019090652466,0.6994427442550659,0.5837633013725281
862.0,0.001,0.0,64.0,2.0,8.534982681274414,7.362293243408203,6.9847588539123535,5.607518196105957
863.0,0.001,0.0,64.0,2.0,0.679816722869873,0.46874991059303284,0.9057106971740723,0.6988879442214966
864.0,0.001,0.0,64.0,2.0,4.646590232849121,3.6929125785827637,3.6517999172210693,3.207052707672119
865.0,0.001,0.0,64.0,2.0,0.857664167881012,0.776196300983429,0.8217793107032776,0.7028181552886963
866.0,0.001,0.0,64.0,2.0,1.4091113805770874,1.2083384990692139,1.4318698644638062,1.310843825340271
867.0,0.001,0.0,64.0,2.0,2.7769503593444824,2.333240270614624,2.7191944122314453,2.3355464935302734
868.0,0.001,0.0,64.0,2.0,4.328428268432617,2.93872332572937,8.922930717468262,6.728412628173828
869.0,0.001,0.0,64.0,2.0,2.050050735473633,1.9463911056518555,1.734668493270874,1.6197288036346436
870.0,0.001,0.0,64.0,2.0,9.238639831542969,7.729989528656006,9.089179039001465,7.991346836090088
871.0,0.001,0.0,64.0,2.0,2.2606406211853027,1.713111162185669,0.9602007269859314,0.8939990401268005
872.0,0.001,0.0,64.0,2.0,3.3981106281280518,3.131688356399536,3.8013663291931152,3.488112688064575
873.0,0.001,0.0,64.0,2.0,5.959517478942871,5.710578441619873,6.9680047035217285,6.437456130981445
874.0,0.001,0.0,64.0,2.0,2.057788133621216,1.9107062816619873,1.7493525743484497,1.7045856714248657
875.0,0.001,0.0,64.0,2.0,6.0131306648254395,5.2523722648620605,6.1822991371154785,5.617919921875
876.0,0.001,0.0,64.0,2.0,4.685585975646973,3.987391233444214,4.437726020812988,3.923182725906372
877.0,0.001,0.0,64.0,2.0,3.0306718349456787,2.181680202484131,1.8172707557678223,1.477287769317627
878.0,0.001,0.0,64.0,2.0,1.4006552696228027,1.2650092840194702,1.5610955953598022,1.4369663000106812
879.0,0.001,0.0,64.0,2.0,2.2691781520843506,2.224241256713867,2.3995325565338135,2.351790428161621
