,seed,lr,n_estimators,tree_size,rmse,mae
0,860.0,0.1,10.0,1.0,9.425959380132333,8.222814394499126
1,860.0,0.1,10.0,2.0,8.578384592198693,7.527649748149671
2,860.0,0.1,10.0,3.0,8.860049466749995,7.751526654695208
3,860.0,0.1,10.0,4.0,8.860049466749995,7.751526654695208
4,860.0,0.1,20.0,1.0,9.425959380132333,8.222814394499126
5,860.0,0.1,20.0,2.0,8.910344612031512,7.652342855353105
6,860.0,0.1,20.0,3.0,8.883492842188902,7.778805416709498
7,860.0,0.1,20.0,4.0,8.860049466749995,7.751526654695208
8,860.0,0.1,30.0,1.0,9.425959380132333,8.222814394499126
9,860.0,0.1,30.0,2.0,8.905691507464653,7.667108761436061
10,860.0,0.1,30.0,3.0,8.883492842188902,7.778805416709498
11,860.0,0.1,30.0,4.0,8.883492842188902,7.778805416709498
12,860.0,0.1,50.0,1.0,9.425959380132333,8.222814394499126
13,860.0,0.1,50.0,2.0,8.905691507464653,7.667108761436061
14,860.0,0.1,50.0,3.0,8.883492842188902,7.778805416709498
15,860.0,0.1,50.0,4.0,8.883492842188902,7.778805416709498
16,860.0,0.1,100.0,1.0,9.425959380132333,8.222814394499126
17,860.0,0.1,100.0,2.0,8.905691507464653,7.667108761436061
18,860.0,0.1,100.0,3.0,8.883492842188902,7.778805416709498
19,860.0,0.1,100.0,4.0,8.860049466749995,7.751526654695208
20,860.0,0.1,150.0,1.0,9.425959380132333,8.222814394499126
21,860.0,0.1,150.0,2.0,8.916651712821936,7.6928778445595185
22,860.0,0.1,150.0,3.0,8.883492842188902,7.778805416709498
23,860.0,0.1,150.0,4.0,8.860049466749995,7.751526654695208
24,860.0,0.5,10.0,1.0,9.425959380132333,8.222814394499126
25,860.0,0.5,10.0,2.0,8.905691507464653,7.667108761436061
26,860.0,0.5,10.0,3.0,8.883492842188902,7.778805416709498
27,860.0,0.5,10.0,4.0,8.860049466749995,7.751526654695208
28,860.0,0.5,20.0,1.0,9.425959380132333,8.222814394499126
29,860.0,0.5,20.0,2.0,8.905691507464653,7.667108761436061
30,860.0,0.5,20.0,3.0,8.883492842188902,7.778805416709498
31,860.0,0.5,20.0,4.0,8.860049466749995,7.751526654695208
32,860.0,0.5,30.0,1.0,9.425959380132333,8.222814394499126
33,860.0,0.5,30.0,2.0,8.916651712821936,7.6928778445595185
34,860.0,0.5,30.0,3.0,8.883492842188902,7.778805416709498
35,860.0,0.5,30.0,4.0,8.860049466749995,7.751526654695208
36,860.0,0.5,50.0,1.0,9.425959380132333,8.222814394499126
37,860.0,0.5,50.0,2.0,8.883155036023558,7.6460539414255235
38,860.0,0.5,50.0,3.0,8.883492842188902,7.778805416709498
39,860.0,0.5,50.0,4.0,8.860049466749995,7.751526654695208
40,860.0,0.5,100.0,1.0,9.425959380132333,8.222814394499126
41,860.0,0.5,100.0,2.0,8.890538868199657,7.66646417798494
42,860.0,0.5,100.0,3.0,8.860049466749995,7.751526654695208
43,860.0,0.5,100.0,4.0,8.860049466749995,7.751526654695208
44,860.0,0.5,150.0,1.0,9.425959380132333,8.222814394499126
45,860.0,0.5,150.0,2.0,8.734682590212072,7.504815176712839
46,860.0,0.5,150.0,3.0,8.860049466749995,7.751526654695208
47,860.0,0.5,150.0,4.0,8.860049466749995,7.751526654695208
48,860.0,1.0,10.0,1.0,9.425959380132333,8.222814394499126
49,860.0,1.0,10.0,2.0,8.905691507464653,7.667108761436061
50,860.0,1.0,10.0,3.0,8.883492842188902,7.778805416709498
51,860.0,1.0,10.0,4.0,8.883492842188902,7.778805416709498
52,860.0,1.0,20.0,1.0,9.425959380132333,8.222814394499126
53,860.0,1.0,20.0,2.0,8.883155036023558,7.6460539414255235
54,860.0,1.0,20.0,3.0,8.883492842188902,7.778805416709498
55,860.0,1.0,20.0,4.0,8.883492842188902,7.778805416709498
56,860.0,1.0,30.0,1.0,9.425959380132333,8.222814394499126
57,860.0,1.0,30.0,2.0,8.883155036023558,7.6460539414255235
58,860.0,1.0,30.0,3.0,8.883492842188902,7.778805416709498
59,860.0,1.0,30.0,4.0,8.860049466749995,7.751526654695208
60,860.0,1.0,50.0,1.0,9.425959380132333,8.222814394499126
61,860.0,1.0,50.0,2.0,8.890538868199657,7.66646417798494
62,860.0,1.0,50.0,3.0,8.860049466749995,7.751526654695208
63,860.0,1.0,50.0,4.0,8.860049466749995,7.751526654695208
