,seed,v,source_tree_size,target_tree_size,k,m_0,epochs,val_rmse,val_mae,rmse,mae
0,860.0,0.05,1.0,1.0,0.01,0.9,400.0,21.01101616730309,20.155277211342458,213.6039526682184,71.58238505190592
1,860.0,0.05,1.0,1.0,0.0,0.5,400.0,18.211172699598375,16.644684484989586,214.70734231227058,68.97146790775625
2,860.0,0.05,1.0,2.0,0.01,0.9,400.0,41.65275891857539,40.28863907989895,211.05282442903152,84.47938797866628
3,860.0,0.05,1.0,2.0,0.0,0.5,400.0,27.51394903932013,18.859672392602697,214.63664795368032,67.76995270294478
4,860.0,0.05,1.0,3.0,0.01,0.9,400.0,35.19843487701536,34.02472528225948,211.6371433321711,80.35586201819689
5,860.0,0.05,1.0,3.0,0.0,0.5,400.0,27.476384146833954,18.790968307147477,214.65630619539263,67.86833899272042
6,860.0,0.05,2.0,1.0,0.01,0.9,400.0,19.845752662919622,18.95456824900897,213.7752109579381,70.76597813808121
7,860.0,0.05,2.0,1.0,0.0,0.5,400.0,18.163684917656266,16.58759213016917,214.66689440265276,68.96684035848115
8,860.0,0.05,2.0,2.0,0.01,0.9,400.0,35.845958511672855,34.64861148567327,211.55919966613504,80.6923607727616
9,860.0,0.05,2.0,2.0,0.0,0.5,400.0,27.51980021027353,18.862282731698357,215.61030124184657,67.74964731152609
10,860.0,0.05,2.0,3.0,0.01,0.9,400.0,31.80661031800309,30.662783913306654,212.0402689664817,78.08841617677477
11,860.0,0.05,2.0,3.0,0.0,0.5,400.0,27.48102998941169,18.787634565675827,215.03379826916165,67.84040092936473
12,860.0,0.05,3.0,1.0,0.01,0.9,400.0,19.725733450508315,18.81886013306431,213.98388844389234,70.69576074550262
13,860.0,0.05,3.0,1.0,0.0,0.5,400.0,18.186534696197096,16.63145056651704,214.76466770422408,69.03596316250727
14,860.0,0.05,3.0,2.0,0.01,0.9,400.0,32.38321647967821,31.203003494114697,211.85725469429252,77.91373057799169
15,860.0,0.05,3.0,2.0,0.0,0.5,400.0,27.545389575564194,18.889747671279245,215.3597714314204,67.6513179757575
16,860.0,0.05,3.0,3.0,0.01,0.9,400.0,29.581101610476125,28.414038290049113,212.2610608122614,76.1955224385913
17,860.0,0.05,3.0,3.0,0.0,0.5,400.0,27.493344966047797,18.80354535794854,215.25348190486426,67.7178453275178
18,860.0,0.1,1.0,1.0,0.01,0.9,400.0,24.693117134929818,23.655768057682735,213.03745167605396,74.03140135029595
19,860.0,0.1,1.0,1.0,0.0,0.5,400.0,19.73617305111242,17.488528129458537,215.06250532375844,69.30231678230608
20,860.0,0.1,1.0,2.0,0.01,0.9,400.0,63.6798074103908,61.954540670162274,210.6411515929507,98.72529018146172
21,860.0,0.1,1.0,2.0,0.0,0.5,400.0,42.909552576630134,21.306966245453854,214.87006454397454,66.98051626341933
22,860.0,0.1,1.0,3.0,0.01,0.9,400.0,51.48351521500976,49.335294173099065,210.6520487786836,90.09021028748076
23,860.0,0.1,1.0,3.0,0.0,0.5,400.0,42.873841546430626,21.176930927110863,214.93205624024898,67.23852358594522
24,860.0,0.1,2.0,1.0,0.01,0.9,400.0,22.564002534248473,21.46707853937588,213.29265006987356,72.60091716585394
25,860.0,0.1,2.0,1.0,0.0,0.5,400.0,20.170309429905288,17.14191607059357,214.97546805613766,69.38072649039242
26,860.0,0.1,2.0,2.0,0.01,0.9,400.0,53.68940032638884,51.61893532100965,210.56299648331938,91.52955285361169
27,860.0,0.1,2.0,2.0,0.0,0.5,400.0,42.920746873332156,21.345900345739402,215.8100058930965,66.94460047573449
28,860.0,0.1,2.0,3.0,0.01,0.9,400.0,45.78104650480175,43.5152199527664,210.90421249643617,85.9981918931435
29,860.0,0.1,2.0,3.0,0.0,0.5,400.0,42.88190202954027,21.214816221596195,215.67520576098363,67.2027501298389
30,860.0,0.1,3.0,1.0,0.01,0.9,400.0,22.395190771034628,21.256327341326053,213.6982533510407,72.56308275894563
31,860.0,0.1,3.0,1.0,0.0,0.5,400.0,20.323527736611013,17.330559767699256,215.1642337615003,69.56214081820086
32,860.0,0.1,3.0,2.0,0.01,0.9,400.0,47.38158385118466,45.039558690946585,210.61453886528312,86.28394352484912
33,860.0,0.1,3.0,2.0,0.0,0.5,400.0,42.94383053520438,21.447758878901382,215.53760196141934,66.7651100170025
34,860.0,0.1,3.0,3.0,0.01,0.9,400.0,41.86076143885538,39.65278507517523,211.0150099823728,82.5197491499491
35,860.0,0.1,3.0,3.0,0.0,0.5,400.0,42.90328879952775,21.309077380375978,215.4953206480335,67.1601570676844
36,860.0,0.2,1.0,1.0,0.01,0.9,400.0,30.603152611024026,29.31756260353527,212.36184269574753,77.75198448820021
37,860.0,0.2,1.0,1.0,0.0,0.5,400.0,24.48663691294809,19.9481102627958,215.95801658874257,70.07685255263401
38,860.0,0.2,1.0,2.0,0.01,0.9,400.0,96.93610773755157,94.3339119768283,213.76028032097034,120.52475440582052
39,860.0,0.2,1.0,2.0,0.0,0.5,400.0,70.57957470779414,25.241746317478235,215.36418239077116,65.67054618720798
40,860.0,0.2,1.0,3.0,0.01,0.9,400.0,75.95437593081402,72.60665186728691,211.15492654414246,104.95187276178851
41,860.0,0.2,1.0,3.0,0.0,0.5,400.0,70.59489435438233,25.316951103964236,215.45543248154456,66.14784836463352
42,860.0,0.2,2.0,1.0,0.01,0.9,400.0,26.88397332032917,25.42292676304535,212.96684086160127,74.97242302585458
43,860.0,0.2,2.0,1.0,0.0,0.5,400.0,28.415906803645704,21.555324892858117,215.77767854915425,68.77547293412655
44,860.0,0.2,2.0,2.0,0.01,0.9,400.0,82.18943819760582,79.08592942451385,211.61828021213424,109.16822923424489
45,860.0,0.2,2.0,2.0,0.0,0.5,400.0,70.6085112342838,25.484184899729144,215.26312390179632,65.612573335043
46,860.0,0.2,2.0,3.0,0.01,0.9,400.0,68.45803032850323,64.6925009099839,210.69600631175044,99.40057741948982
47,860.0,0.2,2.0,3.0,0.0,0.5,400.0,70.59671417433246,25.377405800801153,215.40943844631934,66.0905004130798
