seed,learning_rate,dropout,d_main,num_blocks,val_rmse_scaled,val_mae_scaled,val_rmse_raw,val_mae_raw,test_rmse_scaled,test_mae_scaled,test_rmse_raw,test_mae_raw
860.0,0.001,0.0,64.0,2.0,0.5342110395431519,0.4300990402698517,4.094112396240234,3.2962136268615723,0.6097651124000549,0.49441125988960266,4.6731462478637695,3.789092540740967
861.0,0.001,0.0,64.0,2.0,0.50759357213974,0.407322496175766,3.902618408203125,3.1316866874694824,0.5593245029449463,0.4451194703578949,4.300349712371826,3.422287702560425
862.0,0.001,0.0,64.0,2.0,0.5394136905670166,0.43647706508636475,4.277936935424805,3.461575508117676,0.49714380502700806,0.3885692059993744,3.942706346511841,3.081632137298584
863.0,0.001,0.0,64.0,2.0,0.48453155159950256,0.4104602634906769,3.811406373977661,3.2287492752075195,0.5868176817893982,0.48864033818244934,4.6160054206848145,3.8437275886535645
864.0,0.001,0.0,64.0,2.0,0.5248082876205444,0.41856011748313904,4.080465316772461,3.2543697357177734,0.6078898906707764,0.503105103969574,4.726437091827393,3.9117190837860107
865.0,0.001,0.0,64.0,2.0,0.5711562633514404,0.47873392701148987,4.455151081085205,3.7342348098754883,0.5279255509376526,0.4141675531864166,4.117941379547119,3.230602741241455
866.0,0.001,0.0,64.0,2.0,0.5809162259101868,0.4743584990501404,4.441232204437256,3.6265757083892822,0.5784239172935486,0.46172046661376953,4.422177791595459,3.5299549102783203
867.0,0.001,0.0,64.0,2.0,0.5277525186538696,0.4056288003921509,4.131412506103516,3.1753902435302734,0.524311363697052,0.42236027121543884,4.104476451873779,3.306370496749878
868.0,0.001,0.0,64.0,2.0,0.5366910099983215,0.41735124588012695,4.187934398651123,3.2566967010498047,0.49810630083084106,0.3924356698989868,3.8868472576141357,3.0622730255126953
869.0,0.001,0.0,64.0,2.0,0.5635994672775269,0.4677017629146576,4.320464611053467,3.5853278636932373,0.5696874260902405,0.46697255969047546,4.3671345710754395,3.5797393321990967
870.0,0.001,0.0,64.0,2.0,0.49114251136779785,0.3937194347381592,3.9194157123565674,3.141960620880127,0.49671411514282227,0.39260274171829224,3.9638783931732178,3.1330485343933105
871.0,0.001,0.0,64.0,2.0,0.4894801676273346,0.4019067883491516,3.8933961391448975,3.1968250274658203,0.5028076171875,0.4011252820491791,3.999406337738037,3.1906092166900635
872.0,0.001,0.0,64.0,2.0,0.5544596910476685,0.4547851085662842,4.3370137214660645,3.5573537349700928,0.5636944770812988,0.452353835105896,4.409248352050781,3.5383365154266357
873.0,0.001,0.0,64.0,2.0,0.5077407360076904,0.397248238325119,4.023105621337891,3.147613048553467,0.5712968111038208,0.4630553126335144,4.526693344116211,3.6690385341644287
874.0,0.001,0.0,64.0,2.0,0.5585624575614929,0.4370558261871338,4.150376796722412,3.2475264072418213,0.586550235748291,0.46568071842193604,4.358339309692383,3.460223913192749
875.0,0.001,0.0,64.0,2.0,0.4772547483444214,0.38823363184928894,3.791541576385498,3.0843148231506348,0.510039210319519,0.39027121663093567,4.051997184753418,3.1005020141601562
876.0,0.001,0.0,64.0,2.0,0.5378506183624268,0.43439602851867676,4.057565689086914,3.2771003246307373,0.6248957514762878,0.5017144083976746,4.714236736297607,3.78495192527771
877.0,0.001,0.0,64.0,2.0,0.519420862197876,0.41569527983665466,3.952425003051758,3.1631462574005127,0.5592696070671082,0.45194172859191895,4.255645751953125,3.4389564990997314
878.0,0.001,0.0,64.0,2.0,0.43492430448532104,0.355083167552948,3.491344451904297,2.850421667098999,0.5619232654571533,0.4606117904186249,4.510825157165527,3.697549819946289
879.0,0.001,0.0,64.0,2.0,0.5576820373535156,0.4444216787815094,4.264294147491455,3.3982532024383545,0.5277170538902283,0.41124269366264343,4.035167694091797,3.1445505619049072
880.0,0.001,0.0,64.0,2.0,0.5894427299499512,0.4954603612422943,4.4677910804748535,3.755434513092041,0.572981595993042,0.4611714482307434,4.343020915985107,3.495535135269165
881.0,0.001,0.0,64.0,2.0,0.5341252088546753,0.438382089138031,3.907893419265747,3.207395553588867,0.5925166010856628,0.49502578377723694,4.335110187530518,3.6218249797821045
882.0,0.001,0.0,64.0,2.0,0.5622469782829285,0.4465644359588623,4.345086097717285,3.451082229614258,0.5061599612236023,0.40959081053733826,3.911641836166382,3.1653482913970947
883.0,0.001,0.0,64.0,2.0,0.4704965651035309,0.39422640204429626,3.645467758178711,3.0545172691345215,0.5247978568077087,0.430936723947525,4.066199779510498,3.3389527797698975
884.0,0.001,0.0,64.0,2.0,0.5946505665779114,0.4628896713256836,4.624402046203613,3.599740743637085,0.5249866247177124,0.41807231307029724,4.082648754119873,3.2512106895446777
885.0,0.001,0.0,64.0,2.0,0.517562210559845,0.41920122504234314,4.025548934936523,3.2605068683624268,0.5759081244468689,0.46292394399642944,4.4793572425842285,3.6005771160125732
886.0,0.001,0.0,64.0,2.0,0.6485476493835449,0.5415056943893433,5.024463653564453,4.195182800292969,0.5381367206573486,0.4367223083972931,4.169083118438721,3.383399248123169
887.0,0.001,0.0,64.0,2.0,0.5241038203239441,0.42818018794059753,4.027328014373779,3.2902297973632812,0.5464413166046143,0.4313833713531494,4.198973655700684,3.314842939376831
888.0,0.001,0.0,64.0,2.0,0.5030077695846558,0.412400484085083,3.8667874336242676,3.1702592372894287,0.4708549380302429,0.37564438581466675,3.6196188926696777,2.8877041339874268
889.0,0.001,0.0,64.0,2.0,0.5378219485282898,0.4319811463356018,4.206020355224609,3.378295421600342,0.5794264674186707,0.47146517038345337,4.531386375427246,3.6870791912078857
860.0,0.001,0.0,64.0,4.0,0.5270865559577942,0.41194823384284973,4.039510726928711,3.1571080684661865,0.5587398409843445,0.4486197531223297,4.2820963859558105,3.4381532669067383
861.0,0.001,0.0,64.0,4.0,0.5166270136833191,0.42496180534362793,3.9720709323883057,3.267306327819824,0.5328198671340942,0.43394985795021057,4.096570014953613,3.3364100456237793
862.0,0.001,0.0,64.0,4.0,0.554774284362793,0.4586964547634125,4.39975643157959,3.637791395187378,0.5186516642570496,0.4294138550758362,4.113279819488525,3.405560255050659
863.0,0.001,0.0,64.0,4.0,0.5193533897399902,0.4259830713272095,4.085320472717285,3.350853681564331,0.6040511727333069,0.494527667760849,4.751567840576172,3.890038013458252
864.0,0.001,0.0,64.0,4.0,0.5179476141929626,0.4109438359737396,4.027122974395752,3.1951522827148438,0.5969263315200806,0.4757484197616577,4.641193866729736,3.699016809463501
865.0,0.001,0.0,64.0,4.0,0.6068747043609619,0.4976079761981964,4.733763217926025,3.881458044052124,0.6090165972709656,0.4828917384147644,4.750470161437988,3.766667127609253
866.0,0.001,0.0,64.0,4.0,0.5509321689605713,0.4572087824344635,4.2119975090026855,3.4954617023468018,0.5513429641723633,0.45234304666519165,4.215137481689453,3.4582619667053223
867.0,0.001,0.0,64.0,4.0,0.5170289874076843,0.4223118722438812,4.047467231750488,3.3059914112091064,0.5252713561058044,0.4154275953769684,4.1119914054870605,3.252098560333252
868.0,0.001,0.0,64.0,4.0,0.5556759238243103,0.4356856644153595,4.336077690124512,3.399763345718384,0.5124691128730774,0.4074699580669403,3.998924970626831,3.1795899868011475
869.0,0.001,0.0,64.0,4.0,0.5505294799804688,0.45568591356277466,4.220273017883301,3.493217945098877,0.5705532431602478,0.46186932921409607,4.373771667480469,3.5406181812286377
870.0,0.001,0.0,64.0,4.0,0.49529457092285156,0.3915466368198395,3.9525504112243652,3.1246204376220703,0.4753454625606537,0.3868432939052582,3.7933523654937744,3.087087392807007
871.0,0.001,0.0,64.0,4.0,0.4994654357433319,0.4063801169395447,3.972820520401001,3.2324068546295166,0.48938390612602234,0.3997679650783539,3.8926315307617188,3.1798126697540283
872.0,0.001,0.0,64.0,4.0,0.5572050213813782,0.4633881449699402,4.358486652374268,3.624645948410034,0.5963559150695801,0.4807965159416199,4.66472864151001,3.7608165740966797
873.0,0.001,0.0,64.0,4.0,0.4903367757797241,0.3934558033943176,3.8852040767669678,3.1175644397735596,0.5521731376647949,0.4387190043926239,4.375165939331055,3.4762074947357178
874.0,0.001,0.0,64.0,4.0,0.5566419363021851,0.45492860674858093,4.136107444763184,3.3803300857543945,0.5630731582641602,0.4606446325778961,4.183894157409668,3.4228029251098633
875.0,0.001,0.0,64.0,4.0,0.49176421761512756,0.39386940002441406,3.9068121910095215,3.129088878631592,0.5172690153121948,0.39725080132484436,4.109435081481934,3.155951976776123
876.0,0.001,0.0,64.0,4.0,0.5069829821586609,0.41370952129364014,3.8246991634368896,3.121039867401123,0.5961785912513733,0.4840560853481293,4.497593402862549,3.6517364978790283
877.0,0.001,0.0,64.0,4.0,0.5249965190887451,0.41839152574539185,3.9948506355285645,3.1836624145507812,0.5888087153434753,0.47174379229545593,4.480417251586914,3.5896360874176025
878.0,0.001,0.0,64.0,4.0,0.48791998624801636,0.3970824182033539,3.9167661666870117,3.1875696182250977,0.569372296333313,0.4827757477760315,4.570621490478516,3.8754706382751465
879.0,0.001,0.0,64.0,4.0,0.5378849506378174,0.43675652146339417,4.112915515899658,3.3396413326263428,0.5633599758148193,0.4416514039039612,4.307709693908691,3.377070426940918
880.0,0.001,0.0,64.0,4.0,0.6312733888626099,0.5163750052452087,4.784854412078857,3.9139604568481445,0.5683221817016602,0.4462129771709442,4.307704448699951,3.382154703140259
881.0,0.001,0.0,64.0,4.0,0.5409941077232361,0.4592861235141754,3.9581494331359863,3.3603382110595703,0.6238391399383545,0.5119795799255371,4.5642805099487305,3.745866537094116
882.0,0.001,0.0,64.0,4.0,0.5577368140220642,0.4538102447986603,4.310231685638428,3.5070784091949463,0.49573850631713867,0.39950820803642273,3.831104278564453,3.0874290466308594
883.0,0.001,0.0,64.0,4.0,0.48634758591651917,0.4063403606414795,3.7682833671569824,3.148376941680908,0.5285854935646057,0.4219193160533905,4.095546722412109,3.2690839767456055
884.0,0.001,0.0,64.0,4.0,0.5804779529571533,0.45384612679481506,4.514186382293701,3.5294125080108643,0.482525110244751,0.38514986634254456,3.752439260482788,2.9951841831207275
885.0,0.001,0.0,64.0,4.0,0.5336217880249023,0.4351820647716522,4.150459289550781,3.384803295135498,0.583750307559967,0.4705716669559479,4.540352821350098,3.6600606441497803
886.0,0.001,0.0,64.0,4.0,0.5900518894195557,0.49792128801345825,4.571281909942627,3.8575222492218018,0.45989227294921875,0.37726059556007385,3.56290340423584,2.922734260559082
887.0,0.001,0.0,64.0,4.0,0.5003288984298706,0.40207788348197937,3.844635486602783,3.089653730392456,0.5062140226364136,0.4234350025653839,3.889857769012451,3.253765821456909
888.0,0.001,0.0,64.0,4.0,0.5013357400894165,0.409086674451828,3.853933811187744,3.144785165786743,0.49198251962661743,0.37218379974365234,3.782034397125244,2.8611016273498535
889.0,0.001,0.0,64.0,4.0,0.5171293616294861,0.407200425863266,4.044194221496582,3.1844980716705322,0.5956667065620422,0.4860617518424988,4.658391952514648,3.8012301921844482
860.0,0.001,0.0,256.0,2.0,0.5082255601882935,0.4004074037075043,3.894963264465332,3.0686614513397217,0.5501962900161743,0.4589972198009491,4.216619968414307,3.5176849365234375
861.0,0.001,0.0,256.0,2.0,0.5441864132881165,0.4480278193950653,4.183960914611816,3.444648265838623,0.5591252446174622,0.4600849747657776,4.2988176345825195,3.5373499393463135
862.0,0.001,0.0,256.0,2.0,0.5834161043167114,0.47383007407188416,4.6269073486328125,3.7578108310699463,0.5256460309028625,0.4358316659927368,4.1687493324279785,3.4564566612243652
863.0,0.001,0.0,256.0,2.0,0.45705556869506836,0.38549962639808655,3.5952751636505127,3.0324044227600098,0.5649058222770691,0.45366528630256653,4.443644046783447,3.5686070919036865
