,seed,lr,n_estimators,tree_size,rmse,mae
0,860.0,0.1,10.0,1.0,0.3133910092194228,0.24602202078508714
1,860.0,0.1,10.0,2.0,0.24088482767047378,0.19206996537868168
2,860.0,0.1,10.0,3.0,0.23750747680556045,0.18995408406857112
3,860.0,0.1,10.0,4.0,0.23519859127401774,0.18580674872128872
4,860.0,0.1,20.0,1.0,0.31387923676247415,0.24628345499768345
5,860.0,0.1,20.0,2.0,0.24067488715452776,0.19195256920696813
6,860.0,0.1,20.0,3.0,0.2375074757428527,0.1899541691329469
7,860.0,0.1,20.0,4.0,0.23284190351912054,0.18696525629462296
8,860.0,0.1,30.0,1.0,0.3133910092194228,0.24602202078508714
9,860.0,0.1,30.0,2.0,0.24088482767047378,0.19206996537868168
10,860.0,0.1,30.0,3.0,0.27905909000898166,0.20372090851146868
11,860.0,0.1,30.0,4.0,0.2380817300589033,0.19023666499166106
12,860.0,0.1,50.0,1.0,0.31387923676247415,0.24628345499768345
13,860.0,0.1,50.0,2.0,0.24067488715452776,0.19195256920696813
14,860.0,0.1,50.0,3.0,0.23696390968601172,0.18963354390110249
15,860.0,0.1,50.0,4.0,0.23890065947916056,0.18721749504819724
16,860.0,0.1,100.0,1.0,0.3133910092194228,0.24602202078508714
17,860.0,0.1,100.0,2.0,0.24088482767047378,0.19206996537868168
18,860.0,0.1,100.0,3.0,0.23681441576056014,0.18955047413827086
19,860.0,0.1,100.0,4.0,0.24598312504499315,0.19393978507552678
20,860.0,0.5,10.0,1.0,0.2722351451206297,0.21782154228448042
21,860.0,0.5,10.0,2.0,0.275422840952962,0.21876815537772046
22,860.0,0.5,10.0,3.0,0.23516234680755418,0.18905983103187848
23,860.0,0.5,10.0,4.0,0.24800297463733545,0.19832825827534406
24,860.0,0.5,20.0,1.0,0.2722351451206297,0.21782154228448042
25,860.0,0.5,20.0,2.0,0.2760380542316822,0.21976892866569495
26,860.0,0.5,20.0,3.0,0.23516234680755418,0.18905983103187848
27,860.0,0.5,20.0,4.0,0.24936536733614573,0.19943645115038006
28,860.0,0.5,30.0,1.0,0.2722351451206297,0.21782154228448042
29,860.0,0.5,30.0,2.0,0.275422840952962,0.21876815537772046
30,860.0,0.5,30.0,3.0,0.2351812625477708,0.18907657844751716
31,860.0,0.5,30.0,4.0,0.24817360995080476,0.19848258617244188
32,860.0,0.5,50.0,1.0,0.2715116091821751,0.21724710812801493
33,860.0,0.5,50.0,2.0,0.275422840952962,0.21876815537772046
34,860.0,0.5,50.0,3.0,0.23515170255482767,0.18904963357317495
35,860.0,0.5,50.0,4.0,0.24931143387274057,0.19939211061119066
36,860.0,0.5,100.0,1.0,0.25834740293775915,0.20765377544797603
37,860.0,0.5,100.0,2.0,0.275422840952962,0.21876815537772046
38,860.0,0.5,100.0,3.0,0.23518168315672247,0.18907629392184644
39,860.0,0.5,100.0,4.0,0.24816415648372095,0.1984786248124594
40,860.0,1.0,10.0,1.0,0.2722351451206297,0.21782154228448042
41,860.0,1.0,10.0,2.0,0.2733854038016425,0.21890155597174915
42,860.0,1.0,10.0,3.0,0.23567314247999277,0.18945927427439263
43,860.0,1.0,10.0,4.0,0.24928556252622297,0.19938689411167723
44,860.0,1.0,20.0,1.0,0.2722351451206297,0.21782154228448042
45,860.0,1.0,20.0,2.0,0.20741021590126243,0.167641297912011
46,860.0,1.0,20.0,3.0,0.2367542064497323,0.19028477124276866
47,860.0,1.0,20.0,4.0,0.2514078323090382,0.20097162260637055
48,860.0,1.0,30.0,1.0,0.2722351451206297,0.21782154228448042
49,860.0,1.0,30.0,2.0,0.275422840952962,0.21876815537772046
50,860.0,1.0,30.0,3.0,0.23664361310752974,0.1902041786132249
51,860.0,1.0,30.0,4.0,0.23075532021595757,0.18503112147652792
52,860.0,1.0,50.0,1.0,0.258571400446032,0.2071074800003679
53,860.0,1.0,50.0,2.0,0.275422840952962,0.21876815537772046
54,860.0,1.0,50.0,3.0,0.23571443012557414,0.18949350975239013
55,860.0,1.0,50.0,4.0,0.2494392657963099,0.19942380911751187
56,860.0,1.0,100.0,1.0,0.2658792225605875,0.21333971650542685
57,860.0,1.0,100.0,2.0,0.275422840952962,0.21876815537772046
58,860.0,1.0,100.0,3.0,0.2357491398917363,0.18951536103057565
59,860.0,1.0,100.0,4.0,0.23015492329632226,0.18475104320603852
60,861.0,0.1,10.0,1.0,0.4338533757483378,0.32779489478346296
61,861.0,0.1,10.0,2.0,0.4199530722927459,0.29614924746538657
62,861.0,0.1,10.0,3.0,0.38093825617731536,0.2829549153645832
63,861.0,0.1,10.0,4.0,0.40925102934755136,0.29242488974014264
64,861.0,0.1,20.0,1.0,0.4338533757483378,0.32779489478346296
65,861.0,0.1,20.0,2.0,0.37022877808493354,0.27357254174983026
66,861.0,0.1,20.0,3.0,0.39179826140152574,0.2852725699606971
67,861.0,0.1,20.0,4.0,0.4092106791641222,0.29236527721224626
68,861.0,0.1,30.0,1.0,0.4338533757483378,0.32779489478346296
69,861.0,0.1,30.0,2.0,0.41995571099405343,0.29615217485321516
70,861.0,0.1,30.0,3.0,0.3907264597591901,0.2846677197167067
71,861.0,0.1,30.0,4.0,0.4182457034025226,0.3019861129649278
72,861.0,0.1,50.0,1.0,0.4338533757483378,0.32779489478346296
73,861.0,0.1,50.0,2.0,0.41995571099405343,0.29615217485321516
74,861.0,0.1,50.0,3.0,0.44234982225820607,0.3078766743250417
75,861.0,0.1,50.0,4.0,0.4092132343976578,0.29237181543616403
76,861.0,0.1,100.0,1.0,0.4338533757483378,0.32779489478346296
77,861.0,0.1,100.0,2.0,0.41995571099405343,0.29615217485321516
78,861.0,0.1,100.0,3.0,0.3908485488026819,0.2847779382150569
79,861.0,0.1,100.0,4.0,0.4045485986318365,0.2877416755180548
80,861.0,0.5,10.0,1.0,0.3776022566344219,0.28189287753986975
81,861.0,0.5,10.0,2.0,0.3248593725594686,0.23252650066230526
82,861.0,0.5,10.0,3.0,0.37816108430174666,0.28046402452726266
83,861.0,0.5,10.0,4.0,0.37917938609198537,0.2810335953480369
84,861.0,0.5,20.0,1.0,0.4072393362209,0.3074356612953852
85,861.0,0.5,20.0,2.0,0.3247808444350294,0.232450634972126
86,861.0,0.5,20.0,3.0,0.37599502447787975,0.27857500668078006
87,861.0,0.5,20.0,4.0,0.3792113177404412,0.2810561946060784
88,861.0,0.5,30.0,1.0,0.4072393362209,0.3074356612953852
89,861.0,0.5,30.0,2.0,0.3248710316921048,0.2325358518771325
90,861.0,0.5,30.0,3.0,0.37827526167933745,0.28052974409068926
91,861.0,0.5,30.0,4.0,0.3791811163923621,0.2810341418133199
92,861.0,0.5,50.0,1.0,0.4072393362209,0.3074356612953852
93,861.0,0.5,50.0,2.0,0.32478717176127075,0.23245829223257347
94,861.0,0.5,50.0,3.0,0.37991062907540757,0.28315196669775444
95,861.0,0.5,50.0,4.0,0.37921196413681196,0.28106079834876074
96,861.0,0.5,100.0,1.0,0.4072393362209,0.3074356612953852
97,861.0,0.5,100.0,2.0,0.3248488281758052,0.23251666839376672
98,861.0,0.5,100.0,3.0,0.37827526167933745,0.28052974409068926
99,861.0,0.5,100.0,4.0,0.37921732063024643,0.2810609450114776
100,861.0,1.0,10.0,1.0,0.3782611515342096,0.2826136394355536
101,861.0,1.0,10.0,2.0,0.43459347620097594,0.3266940432573822
102,861.0,1.0,10.0,3.0,0.37782857441802065,0.2801951243024017
103,861.0,1.0,10.0,4.0,0.3997609520336567,0.28290730072690257
104,861.0,1.0,20.0,1.0,0.3782611515342096,0.2826136394355536
105,861.0,1.0,20.0,2.0,0.3348961209269839,0.24114432241402417
106,861.0,1.0,20.0,3.0,0.3780629014430447,0.2804000649164384
107,861.0,1.0,20.0,4.0,0.38352748439096596,0.2753182806816525
108,861.0,1.0,30.0,1.0,0.3814822995822459,0.28536426261130415
109,861.0,1.0,30.0,2.0,0.41940723665910856,0.315593727695534
110,861.0,1.0,30.0,3.0,0.3778818200986021,0.28023425244863376
111,861.0,1.0,30.0,4.0,0.3922140319455426,0.2838444323688229
112,861.0,1.0,50.0,1.0,0.4072393362209,0.3074356612953852
113,861.0,1.0,50.0,2.0,0.3511004639818182,0.25583241780598953
114,861.0,1.0,50.0,3.0,0.3779127072769201,0.2802606620040594
115,861.0,1.0,50.0,4.0,0.38127966308766553,0.2827402369327977
116,861.0,1.0,100.0,1.0,0.4072393362209,0.3074356612953852
117,861.0,1.0,100.0,2.0,0.3511004639818182,0.25583241780598953
118,861.0,1.0,100.0,3.0,0.37782850119356887,0.28018021897048684
119,861.0,1.0,100.0,4.0,0.38108902248031007,0.2825751099665318
120,862.0,0.1,10.0,1.0,0.3070230114356885,0.24775117715016465
121,862.0,0.1,10.0,2.0,0.2619671740981338,0.21154569943379273
122,862.0,0.1,10.0,3.0,0.2606763469215273,0.21044752919550178
123,862.0,0.1,10.0,4.0,0.2822606780762295,0.2269699026281584
124,862.0,0.1,20.0,1.0,0.3070230114356885,0.24775117715016465
125,862.0,0.1,20.0,2.0,0.26196865089843546,0.21154683460322127
126,862.0,0.1,20.0,3.0,0.2575795750136797,0.20760865759638725
127,862.0,0.1,20.0,4.0,0.28106570382147145,0.22619364532036587
128,862.0,0.1,30.0,1.0,0.3070230114356885,0.24775117715016465
129,862.0,0.1,30.0,2.0,0.26196865089843546,0.21154683460322127
130,862.0,0.1,30.0,3.0,0.2607387060544631,0.21051102828539509
131,862.0,0.1,30.0,4.0,0.28107039544077644,0.22620178656777898
132,862.0,0.1,50.0,1.0,0.3070230114356885,0.24775117715016465
133,862.0,0.1,50.0,2.0,0.2619671740981338,0.21154569943379273
134,862.0,0.1,50.0,3.0,0.2609426495320562,0.2106675584698494
135,862.0,0.1,50.0,4.0,0.28224367535513367,0.22716169903618427
136,862.0,0.1,100.0,1.0,0.2715488966679234,0.21841375401550792
137,862.0,0.1,100.0,2.0,0.25874327355410454,0.2092837435243131
138,862.0,0.1,100.0,3.0,0.26073023358803227,0.21050281810650506
139,862.0,0.1,100.0,4.0,0.2578143982191765,0.20695185707148003
140,862.0,0.5,10.0,1.0,0.27657566898394087,0.22345510715248496
141,862.0,0.5,10.0,2.0,0.25432967563778436,0.20506131891927468
142,862.0,0.5,10.0,3.0,0.27238923027864254,0.21948884804860205
143,862.0,0.5,10.0,4.0,0.2769707589142411,0.22301292170106976
144,862.0,0.5,20.0,1.0,0.27657566898394087,0.22345510715248496
145,862.0,0.5,20.0,2.0,0.27048285234270397,0.21756734382368342
146,862.0,0.5,20.0,3.0,0.27225044018888317,0.21937686490444253
147,862.0,0.5,20.0,4.0,0.2773507320896236,0.22322725840872507
148,862.0,0.5,30.0,1.0,0.27657566898394087,0.22345510715248496
149,862.0,0.5,30.0,2.0,0.27048285234270397,0.21756734382368342
150,862.0,0.5,30.0,3.0,0.2722917364520587,0.21940532216472103
151,862.0,0.5,30.0,4.0,0.26173797717906194,0.21171188149164388
152,862.0,0.5,50.0,1.0,0.27657566898394087,0.22345510715248496
153,862.0,0.5,50.0,2.0,0.27048285234270397,0.21756734382368342
154,862.0,0.5,50.0,3.0,0.27153278234666167,0.21880398654607752
155,862.0,0.5,50.0,4.0,0.2771915803378137,0.22315038807893528
156,862.0,0.5,100.0,1.0,0.27657566898394087,0.22345510715248496
157,862.0,0.5,100.0,2.0,0.27048285234270397,0.21756734382368342
158,862.0,0.5,100.0,3.0,0.2722917364520587,0.21940532216472103
159,862.0,0.5,100.0,4.0,0.2593486564717367,0.20842861306066934
160,862.0,1.0,10.0,1.0,0.3070230114356885,0.24775117715016465
161,862.0,1.0,10.0,2.0,0.27048285234270397,0.21756734382368342
162,862.0,1.0,10.0,3.0,0.27103745003315277,0.21840222016612826
