,seed,v,target_tree_size,val_rmse,val_mae,rmse,mae
0,860.0,0.05,1.0,5.564964463414717,4.645555187024568,5.638581526713739,4.454015070061933
1,860.0,0.05,2.0,3.8705722813081715,3.1023063723915505,4.3628645634128675,3.5644461959035776
2,860.0,0.05,3.0,3.9024012847546827,3.090819472463508,4.20804114656051,3.4650914282547802
3,860.0,0.05,4.0,3.952125560667711,3.1413376681679175,4.240198986916496,3.4615045953047905
4,860.0,0.05,5.0,3.951334964554958,3.164938099108244,4.479044929638322,3.592786166542455
5,860.0,0.05,6.0,4.057594961606471,3.2600556616532175,4.530833180864162,3.6588279683966394
6,860.0,0.1,1.0,5.554724986270566,4.6377098187898325,5.638708150077729,4.455115917808131
7,860.0,0.1,2.0,3.8978623239508488,3.1274618433902144,4.377116761556562,3.58189682006836
8,860.0,0.1,3.0,3.8281180318903982,3.032946137277704,4.221341625249304,3.454066833496094
9,860.0,0.1,4.0,3.9987511895545267,3.15464641289962,4.203427867952801,3.4361873787327815
10,860.0,0.1,5.0,3.965019625175041,3.165531768798828,4.469839181884459,3.600887378893401
11,860.0,0.1,6.0,4.061559195132134,3.2562585320723687,4.541828441033799,3.663266723632813
12,860.0,0.15,1.0,5.46658952328981,4.5513376986854945,5.491626850887459,4.312160043816816
13,860.0,0.15,2.0,3.930788675149547,3.2075597445839334,4.401945977699209,3.61628979010331
14,860.0,0.15,3.0,3.858029734555114,3.0590678494102086,4.265510524799637,3.453341443513569
15,860.0,0.15,4.0,3.9141924628344413,3.098917837042558,4.271618698366198,3.4612262324283
16,860.0,0.15,5.0,3.9916739577843194,3.1871776837800674,4.469249954481676,3.593915357087789
17,860.0,0.15,6.0,4.0805354094870845,3.2655504319040403,4.568450293668226,3.653312402022513
18,860.0,0.2,1.0,5.475843566696235,4.577556425395764,5.536790390493321,4.344843252884712
19,860.0,0.2,2.0,3.914600402888384,3.174684125398335,4.333706338600079,3.6251725889507096
20,860.0,0.2,3.0,3.9356923791447636,3.092759609021639,4.232723686425697,3.5021943335282177
21,860.0,0.2,4.0,4.037154630653119,3.197482315866571,4.163179504216746,3.368867466173674
22,860.0,0.2,5.0,3.9828595879506636,3.2001746585243622,4.444186790636612,3.576017544395046
23,860.0,0.2,6.0,4.121083060645089,3.3035016616018194,4.531879415982862,3.6363494913201593
24,860.0,0.25,1.0,5.436757830785767,4.545176360280889,5.5213678202694565,4.355432732029965
25,860.0,0.25,2.0,4.021788708369515,3.274490484940378,4.340350892235865,3.563055560463353
26,860.0,0.25,3.0,3.9457484258960283,3.118921279104133,4.260742048538,3.406479724281713
27,860.0,0.25,4.0,3.9579579223011527,3.187895904541016,4.261168279893016,3.4163483710038043
28,860.0,0.25,5.0,3.988900255566059,3.208900660464638,4.453175834176993,3.5814755987870073
29,860.0,0.25,6.0,4.090499127388428,3.2571102246736223,4.564461791149384,3.666818281474867
30,860.0,0.3,1.0,5.42425651763677,4.540858323749743,5.479537817876927,4.316803042763158
31,860.0,0.3,2.0,3.9140863271444783,3.1639291582609483,4.33373456624895,3.52242144454153
32,860.0,0.3,3.0,4.1184505704443435,3.2325622936048015,4.2953326573152575,3.4880966788844057
33,860.0,0.3,4.0,3.9108210893310105,3.1848879659552325,4.35760382669982,3.539049238506117
34,860.0,0.3,5.0,3.8993787489361162,3.1221381008750515,4.45267727756409,3.594772545262387
35,860.0,0.3,6.0,4.109153727090447,3.305519610756322,4.583625719658119,3.690708224647924
36,861.0,0.05,1.0,4.97475598936767,4.187941254465204,5.03288694851408,4.035559976678146
37,861.0,0.05,2.0,3.839103352251715,2.92218519190738,4.087593423844806,3.343201472232216
38,861.0,0.05,3.0,3.8109299649936936,2.8458026877955382,3.9993660220176794,3.272212978162264
39,861.0,0.05,4.0,3.7615771364285693,2.8305997121710527,3.9745671824211675,3.280391351800217
40,861.0,0.05,5.0,3.9124097201391845,2.9593012438322366,4.132714537294316,3.4183959872597143
41,861.0,0.05,6.0,3.9991484527237042,3.1182664939478824,4.3787478508057465,3.6229376983642583
42,861.0,0.1,1.0,4.926494439375205,4.1429026296515215,4.992106165877824,3.9946116108141445
43,861.0,0.1,2.0,3.8166151321143884,2.883150569714997,4.049631194328608,3.3026577790912826
44,861.0,0.1,3.0,3.8228873103993326,2.8458523278487355,4.003642161348847,3.3003735383686275
45,861.0,0.1,4.0,3.8064380958162256,2.832940101221988,3.9596544399592757,3.2767296439722973
46,861.0,0.1,5.0,3.9420752738448703,2.9860926634136,4.124398692056442,3.438477055599815
47,861.0,0.1,6.0,4.007712005463902,3.1334570248252467,4.423009249300703,3.654742937589947
48,861.0,0.15,1.0,5.0265973507417385,4.236653319509405,5.0670177264635585,4.067987572920949
49,861.0,0.15,2.0,3.863655443110461,2.9596456523694488,4.094548584098288,3.348898736251028
50,861.0,0.15,3.0,3.816430859204861,2.8096516675447165,4.157573059007177,3.417783246492085
51,861.0,0.15,4.0,3.833301737608479,2.871279113769531,4.0062572380903125,3.3225390078895973
52,861.0,0.15,5.0,3.9100905400557022,2.974238707693,4.153642629745316,3.4452865913792663
53,861.0,0.15,6.0,4.021861428124312,3.1547115141216078,4.5311512727245296,3.7455420042339127
54,861.0,0.2,1.0,4.929773449900093,4.141972947773181,5.006698856752389,4.005937346609015
55,861.0,0.2,2.0,3.9115532296062194,2.9792548241866257,4.125709542719508,3.451478761371814
56,861.0,0.2,3.0,3.78308496163824,2.774107507002981,4.096014195802556,3.377003969694439
57,861.0,0.2,4.0,3.776916660322839,2.816171311227899,3.9919100138944423,3.305071640014649
58,861.0,0.2,5.0,3.947160104507634,2.9728955905311985,4.155483777246708,3.466171308818617
59,861.0,0.2,6.0,4.0171139274778875,3.1598205984015215,4.562069607760499,3.7353072718570113
60,861.0,0.25,1.0,4.9495744354602165,4.168264945582339,5.020535109640176,4.026539221512643
61,861.0,0.25,2.0,3.8325061020392788,2.857148309808028,4.101917031674637,3.3736403358861025
62,861.0,0.25,3.0,3.7216973402971827,2.7542549358167143,4.047021865671656,3.306519816348428
63,861.0,0.25,4.0,3.825022415084172,2.8706448283948403,4.165419619095865,3.4443131296258227
64,861.0,0.25,5.0,3.929467948277535,2.9938056062397203,4.294870122567469,3.571825208162007
65,861.0,0.25,6.0,4.051118970140169,3.1757303956684315,4.488745036597272,3.694988796836452
66,861.0,0.3,1.0,4.8721551434837345,4.08282235235917,4.955751183950262,3.9725278376529083
67,861.0,0.3,2.0,3.8779246397111464,2.8962693882992387,4.128060690283105,3.4307719381232014
68,861.0,0.3,3.0,3.7699743169093547,2.7627224948280737,4.086279461066779,3.346721068532844
69,861.0,0.3,4.0,3.8618541862422116,2.92614272107576,4.204902368651144,3.441843097084447
70,861.0,0.3,5.0,3.91490193402356,3.004070775082237,4.382039402584627,3.6308037880345396
71,861.0,0.3,6.0,4.060667785292214,3.1713669843171775,4.473324467160142,3.721384443584242
72,862.0,0.05,1.0,4.78216703484623,3.973728089985093,4.888757378387242,4.212023681640626
73,862.0,0.05,2.0,4.536874634268873,3.7468285490337165,4.239931402892951,3.4613403914602183
