,seed,learning_rate,dropout,val_rmse,val_mae,rmse,mae
0,860.0,0.001,0.0,8.721887588500977,6.611937522888184,8.71633529663086,6.1554155349731445
1,860.0,0.001,0.1,11.037639617919922,8.000116348266602,11.293410301208496,8.579849243164062
2,860.0,0.001,0.2,10.938940048217773,8.21391487121582,11.224303245544434,8.7335205078125
3,860.0,0.0005,0.0,11.12326717376709,8.475407600402832,11.361510276794434,8.842607498168945
4,860.0,0.0005,0.1,11.053889274597168,9.93509578704834,10.640307426452637,9.617718696594238
5,860.0,0.0005,0.2,13.530373573303223,11.699613571166992,13.91537094116211,12.135481834411621
6,860.0,0.0001,0.0,9.243759155273438,6.3487772941589355,9.376791954040527,6.573065280914307
7,860.0,0.0001,0.1,8.118648529052734,6.137267112731934,8.213664054870605,5.93025016784668
8,860.0,0.0001,0.2,9.29854965209961,6.392054557800293,9.446892738342285,6.421485900878906
9,860.0,5e-05,0.0,9.259037017822266,6.410201072692871,9.499482154846191,6.876715183258057
10,860.0,5e-05,0.1,9.614853858947754,6.61452579498291,9.821429252624512,6.835958957672119
11,860.0,5e-05,0.2,8.626286506652832,7.180914878845215,8.291375160217285,6.4651288986206055
12,860.0,1e-05,0.0,8.615873336791992,6.120944976806641,8.751494407653809,6.1745829582214355
13,860.0,1e-05,0.1,9.855661392211914,6.7797651290893555,10.106419563293457,7.313370704650879
14,860.0,1e-05,0.2,11.810203552246094,10.691709518432617,11.275826454162598,10.268266677856445
15,861.0,0.001,0.0,11.14652156829834,9.92015266418457,10.712499618530273,9.668030738830566
16,861.0,0.001,0.1,9.674668312072754,6.697144985198975,8.545980453491211,4.726048469543457
17,861.0,0.001,0.2,10.285418510437012,7.111044406890869,9.045884132385254,4.996941566467285
18,861.0,0.0005,0.0,3.6558213233947754,2.712127447128296,3.440864086151123,2.132234573364258
19,861.0,0.0005,0.1,10.07072639465332,8.393174171447754,9.424613952636719,8.01427936553955
20,861.0,0.0005,0.2,10.517205238342285,7.4012861251831055,9.405478477478027,6.04854679107666
21,861.0,0.0001,0.0,11.940831184387207,10.766094207763672,11.673476219177246,10.797779083251953
22,861.0,0.0001,0.1,12.764679908752441,10.562841415405273,11.782618522644043,9.813166618347168
23,861.0,0.0001,0.2,16.036531448364258,14.449918746948242,15.07959270477295,13.662503242492676
24,861.0,5e-05,0.0,9.521415710449219,7.0566816329956055,8.529495239257812,5.587937355041504
25,861.0,5e-05,0.1,9.866174697875977,8.133381843566895,9.19911003112793,7.6429290771484375
26,861.0,5e-05,0.2,10.724625587463379,7.554045677185059,9.55434799194336,6.1418352127075195
27,861.0,1e-05,0.0,9.613627433776855,7.633563995361328,8.863327980041504,6.804863929748535
28,861.0,1e-05,0.1,9.446756362915039,6.686305999755859,8.29516315460205,4.5909013748168945
29,861.0,1e-05,0.2,11.704859733581543,10.417645454406738,11.230090141296387,10.217907905578613
30,862.0,0.001,0.0,6.0403547286987305,4.588204383850098,7.067523956298828,5.217519760131836
31,862.0,0.001,0.1,10.125457763671875,8.780801773071289,9.696772575378418,8.032434463500977
32,862.0,0.001,0.2,16.429712295532227,15.280784606933594,15.83328914642334,14.774113655090332
33,862.0,0.0005,0.0,9.623250007629395,8.211305618286133,9.278242111206055,7.510262966156006
34,862.0,0.0005,0.1,9.360616683959961,6.729081630706787,8.797602653503418,6.436263084411621
35,862.0,0.0005,0.2,23.585981369018555,23.093223571777344,22.92008399963379,22.463241577148438
36,862.0,0.0001,0.0,9.04534912109375,6.980294704437256,8.600861549377441,6.499699592590332
37,862.0,0.0001,0.1,9.990201950073242,6.458090305328369,9.302923202514648,6.308443069458008
38,862.0,0.0001,0.2,11.303837776184082,10.225812911987305,10.722115516662598,9.264660835266113
