,seed,v,target_tree_size,subsample,val_rmse,val_mae,rmse,mae
506,866.0,0.2,3.0,1.0,0.27858981987105286,0.19001850801355719,0.22834952766200883,0.17516267065908395
507,866.0,0.2,4.0,1.0,0.2751703829242452,0.18630565568512591,0.21809743339069068,0.16897162643133432
508,866.0,0.2,5.0,1.0,0.283241697354898,0.18949943991268392,0.2267825891902917,0.17537370569565705
509,866.0,0.2,6.0,1.0,0.27757414470518066,0.18968009200750643,0.240107471282908,0.18575837378408377
510,866.0,0.2,7.0,1.0,0.2729135940306916,0.18481162576114438,0.23793940878609843,0.18793845083199273
511,866.0,0.225,1.0,1.0,0.2725564225199028,0.1861073512657017,0.2267217557242168,0.17289537915996483
512,866.0,0.225,2.0,1.0,0.2790990286696259,0.18715755986232402,0.22937501553677184,0.17587560017903633
513,866.0,0.225,3.0,1.0,0.2747466990224421,0.1856378443100874,0.22434808339999293,0.17127497055951288
514,866.0,0.225,4.0,1.0,0.26659656440495993,0.18192686193129615,0.22364407701042047,0.1730153252096736
515,866.0,0.225,5.0,1.0,0.2839037688787937,0.19478200276692706,0.22720388388438242,0.1784335416906019
516,866.0,0.225,6.0,1.0,0.2825552782839727,0.1839779722924325,0.23852506866156217,0.18556629255706172
517,866.0,0.225,7.0,1.0,0.2753545737432597,0.17912542305740659,0.2425178355866523,0.1921562643612132
518,866.0,0.25,1.0,1.0,0.2859046899544439,0.18993980557310813,0.22867877307202958,0.17846621345071226
519,866.0,0.25,2.0,1.0,0.2786813660593751,0.1859763051949296,0.22937828093988497,0.178701976701325
520,866.0,0.25,3.0,1.0,0.2728449593828008,0.18674313414330584,0.2337407228597456,0.182017561968635
521,866.0,0.25,4.0,1.0,0.2823454744996339,0.198182513667088,0.23187031829276383,0.1791243459664139
522,866.0,0.25,5.0,1.0,0.2841787904236994,0.1936465394263175,0.22494976312878645,0.17879686542585763
523,866.0,0.25,6.0,1.0,0.28107320622882614,0.19168159634459261,0.2268876639020471,0.17702545465207534
524,866.0,0.25,7.0,1.0,0.2780782965806618,0.18642685834099285,0.2309183198049951,0.18279424929151342
525,866.0,0.275,1.0,1.0,0.2696212208898288,0.18520289402382054,0.22571794876867662,0.17179789823644295
526,866.0,0.275,2.0,1.0,0.2778553089346246,0.18601502063227654,0.22438909184955982,0.17069871191884964
527,866.0,0.275,3.0,1.0,0.27427695105083527,0.18747986438227654,0.22764043647691978,0.17281244315353095
528,866.0,0.275,4.0,1.0,0.27469118774315704,0.19294916788737027,0.22241703963637527,0.17492069917566636
529,866.0,0.275,5.0,1.0,0.28118085181170516,0.19754671582988678,0.22268333065035664,0.17417621986538734
530,866.0,0.275,6.0,1.0,0.28807152389278284,0.20230096555223662,0.2206961806321909,0.17035781261967672
531,866.0,0.275,7.0,1.0,0.2833838793975741,0.1954041125727637,0.22795779142340597,0.17617353551528017
532,866.0,0.3,1.0,1.0,0.27243226901470435,0.18524144490559893,0.2295889808331585,0.17630577835382183
533,866.0,0.3,2.0,1.0,0.2741946361091661,0.18335837569891247,0.22660810718768978,0.1703661151960784
534,866.0,0.3,3.0,1.0,0.2771988455640098,0.189286310532514,0.22204191772835194,0.16987345078412208
535,866.0,0.3,4.0,1.0,0.28358646501929363,0.19206991756663622,0.21871855463261328,0.17062545477175262
536,866.0,0.3,5.0,1.0,0.28945211974786517,0.19680159325693175,0.22609076834590197,0.17975773530847886
537,866.0,0.3,6.0,1.0,0.28033393563995024,0.1935204898609836,0.21865185946985488,0.1671075110341986
538,866.0,0.3,7.0,1.0,0.2785080944267518,0.19342214546951603,0.23612289107353013,0.18431227440927508
539,867.0,0.05,1.0,1.0,0.21588087660323546,0.1658644881902954,0.16997906014037875,0.13563862220913758
540,867.0,0.05,2.0,1.0,0.21215649833232347,0.16598338706820606,0.17211106368690438,0.13274714152018238
541,867.0,0.05,3.0,1.0,0.22163901132702624,0.17422745648552382,0.1739031360116282,0.13694728776520376
542,867.0,0.05,4.0,1.0,0.2171967263203193,0.17005866555606608,0.1802434066263481,0.1369894887886795
543,867.0,0.05,5.0,1.0,0.22106341174996746,0.17849013384650722,0.18091885417605225,0.13207542569029557
544,867.0,0.05,6.0,1.0,0.2157075451643419,0.17572030460133253,0.18712458326067852,0.14000082576976083
545,867.0,0.05,7.0,1.0,0.21756307340858225,0.17819653679342823,0.18325209691587455,0.13901421042049625
546,867.0,0.075,1.0,1.0,0.2169907034600605,0.16729121488683327,0.17021564208567133,0.136341947667739
547,867.0,0.075,2.0,1.0,0.20960330761631463,0.16275603350471024,0.17391651572011127,0.13243287030388323
548,867.0,0.075,3.0,1.0,0.22446842782924406,0.17604806937423387,0.1714041111047625,0.13715136658911603
549,867.0,0.075,4.0,1.0,0.2201457901988796,0.17195947684493695,0.1796650898703769,0.13891136319029557
550,867.0,0.075,5.0,1.0,0.22185909891030445,0.17836988860485575,0.1812634972614029,0.13586705525716147
551,867.0,0.075,6.0,1.0,0.2141656036674832,0.17377826466279875,0.1883335615784316,0.14401702880859354
552,867.0,0.075,7.0,1.0,0.21548979072257166,0.17838059967639397,0.18405814997891795,0.13651764813591427
553,867.0,0.1,1.0,1.0,0.22274313357984726,0.1750440560135185,0.17058153491843456,0.13678762398514085
554,867.0,0.1,2.0,1.0,0.21994379314397927,0.17211502673579182,0.17143081038720992,0.1349382138719746
555,867.0,0.1,3.0,1.0,0.22361014982493288,0.17631102917241107,0.1720814107729609,0.1343416999368107
556,867.0,0.1,4.0,1.0,0.21505054310943805,0.168375965193206,0.1821552820140107,0.13669622084673705
557,867.0,0.1,5.0,1.0,0.21500611761186056,0.17158126831054674,0.1857405370174285,0.1391060623468139
558,867.0,0.1,6.0,1.0,0.21071547305348118,0.17005419263652713,0.17855262623482213,0.13598709106445292
559,867.0,0.1,7.0,1.0,0.22189039422495052,0.1803187501196768,0.18011052116932863,0.13644881902956477
560,867.0,0.125,1.0,1.0,0.22030845506545546,0.17215229109221794,0.17056727525120108,0.13745990827971805
561,867.0,0.125,2.0,1.0,0.21223189555063648,0.16541395000382952,0.17310757566016335,0.13314137178308816
562,867.0,0.125,3.0,1.0,0.21383947783385615,0.16879257501340367,0.1736254873886887,0.13392009361117485
563,867.0,0.125,4.0,1.0,0.21279797313821966,0.1715462628532857,0.1821914979075309,0.13611177930644922
564,867.0,0.125,5.0,1.0,0.21789665060350719,0.17270358216528797,0.18411690323044494,0.13541932947495375
565,867.0,0.125,6.0,1.0,0.21077791965629417,0.1691483142329196,0.18686824244729872,0.14054270725624227
566,867.0,0.125,7.0,1.0,0.2104023984806804,0.1742770924287684,0.18855759858680407,0.14444215063955235
567,867.0,0.15,1.0,1.0,0.22422102770348074,0.17619190590054362,0.17301853870701853,0.13993430044136787
568,867.0,0.15,2.0,1.0,0.21109160970319726,0.1631851196289061,0.17517376360830816,0.13216214647480093
569,867.0,0.15,3.0,1.0,0.21284885381673596,0.16797808478860285,0.17868491482719165,0.13968983070523106
570,867.0,0.15,4.0,1.0,0.22398963902305202,0.17789532530541505,0.18659714157130936,0.14110982558306517
571,867.0,0.15,5.0,1.0,0.22044474157739163,0.17812450633329496,0.1852205811930148,0.13491338094075495
572,867.0,0.15,6.0,1.0,0.21092847534146408,0.17242374794155946,0.18645503852356388,0.14459337720683973
573,867.0,0.15,7.0,1.0,0.21478634015059928,0.1775158601648667,0.1855010650666827,0.14120016659007323
574,867.0,0.175,1.0,1.0,0.2175940331978607,0.16827467376110586,0.16948836187005273,0.1349665623085172
575,867.0,0.175,2.0,1.0,0.21201365259199947,0.1623849606981462,0.1759989496332604,0.1374831255744486
576,867.0,0.175,3.0,1.0,0.22584159062461873,0.17774498135435807,0.17068861687569725,0.13307372448491117
577,867.0,0.175,4.0,1.0,0.22075748337768272,0.1731777565152036,0.17888947150254436,0.13612624523686426
578,867.0,0.175,5.0,1.0,0.22079059500619208,0.1744174732881432,0.1828105158883823,0.1384411381740194
579,867.0,0.175,6.0,1.0,0.20959514829365852,0.17102203369140628,0.189215471268155,0.14283785352519918
580,867.0,0.175,7.0,1.0,0.2175081074288576,0.17684562533509485,0.19109891687287722,0.15287198833390758
581,867.0,0.2,1.0,1.0,0.22355064349094816,0.1755469976686962,0.17168173383137347,0.13724688361672785
582,867.0,0.2,2.0,1.0,0.21362950309360365,0.16571964937097872,0.17355326263758014,0.13091951258042264
583,867.0,0.2,3.0,1.0,0.2144573451422353,0.16643438900218288,0.1789716149231293,0.13857513128542429
584,867.0,0.2,4.0,1.0,0.2178946176026391,0.16655475392061142,0.18762925104820732,0.1432693182253372
585,867.0,0.2,5.0,1.0,0.21677251810253095,0.1730865777707566,0.17545890681223475,0.1320648043763403
586,867.0,0.2,6.0,1.0,0.21588884901507926,0.16756913428213085,0.17855741893170343,0.13865957821116698
587,867.0,0.2,7.0,1.0,0.20622693940034448,0.17077832689472253,0.18303022556003146,0.14018261479396416
588,867.0,0.225,1.0,1.0,0.21601703567265293,0.16684981701420773,0.16914670810886126,0.13397100112017465
589,867.0,0.225,2.0,1.0,0.21156871208447267,0.16872488283643522,0.17433132998736725,0.13490618537454024
590,867.0,0.225,3.0,1.0,0.21324482354692192,0.16414904126933963,0.18806723645306558,0.14472967409620088
591,867.0,0.225,4.0,1.0,0.21401216275219104,0.1690423554065181,0.17765707161715663,0.13972863590016094
592,867.0,0.225,5.0,1.0,0.21835480070993182,0.17052142573337925,0.19002465003350857,0.14368305580288737
593,867.0,0.225,6.0,1.0,0.2201015095173655,0.1780833524816176,0.18058568938835828,0.13568828807157604
594,867.0,0.225,7.0,1.0,0.20657357073643004,0.1663647670371859,0.19400859290907443,0.149732342888327
595,867.0,0.25,1.0,1.0,0.21928742239582608,0.1708680246390546,0.17376572453186515,0.1399532243317248
596,867.0,0.25,2.0,1.0,0.2165306410254268,0.16835111730238958,0.17786275114150055,0.13630593991747075
597,867.0,0.25,3.0,1.0,0.207927791608407,0.1590282814175474,0.1835879173786053,0.14331980686561727
598,867.0,0.25,4.0,1.0,0.2251013337548726,0.17392430024988503,0.18812154659775587,0.14400271247414972
599,867.0,0.25,5.0,1.0,0.2184023637297904,0.17163319307215055,0.17968316451128255,0.1345330182243794
600,867.0,0.25,6.0,1.0,0.21994681948089048,0.17685181860830262,0.18959154024969227,0.14896304560642598
601,867.0,0.25,7.0,1.0,0.21877405086525106,0.1739408455642998,0.18445707876339673,0.13883402207318465
602,867.0,0.275,1.0,1.0,0.21564167661334555,0.1673892451267614,0.16997864535819063,0.13595696243585328
603,867.0,0.275,2.0,1.0,0.2111090734617766,0.16403382245232045,0.1703854824890699,0.13353952146043957
604,867.0,0.275,3.0,1.0,0.21825212038532638,0.16923024794634625,0.17832885540338356,0.13852580949371918
605,867.0,0.275,4.0,1.0,0.22276498256794702,0.17748995014265453,0.18634271915220435,0.14196537990196093
606,867.0,0.275,5.0,1.0,0.22655586670509328,0.1849538765701592,0.17764202512004582,0.13497534359202656
607,867.0,0.275,6.0,1.0,0.21781658178740584,0.17588916853362457,0.1803068078362889,0.1427323135675166
608,867.0,0.275,7.0,1.0,0.20808146575067146,0.16633511711569396,0.19237900975510525,0.14532959881950802
609,867.0,0.3,1.0,1.0,0.21579115658928097,0.16722087486117468,0.17013275311985274,0.13582658954695162
610,867.0,0.3,2.0,1.0,0.21409480718585838,0.16676554960363038,0.1766595447322528,0.13411434397977934
611,867.0,0.3,3.0,1.0,0.22110834920372796,0.1720418144674863,0.1847153049275785,0.1415000167547488
612,867.0,0.3,4.0,1.0,0.21929932449270204,0.17143035589479935,0.19515407995829157,0.15160526948816622
613,867.0,0.3,5.0,1.0,0.21933586597085003,0.17382544723211532,0.1855543387577766,0.14065960154813875
614,867.0,0.3,6.0,1.0,0.2184233963671616,0.1761327855727251,0.18775711180865481,0.14483709896312028
615,867.0,0.3,7.0,1.0,0.21640152429817588,0.17300621481502754,0.19989202761778468,0.16255301681219314
616,868.0,0.05,1.0,1.0,0.22387265154774819,0.16427996766333502,0.3005591484536049,0.20494861976773143
617,868.0,0.05,2.0,1.0,0.22439516644249385,0.16443614585726885,0.30141489176243985,0.20604835959041837
618,868.0,0.05,3.0,1.0,0.22582024793453861,0.16350018370385286,0.2949068253572081,0.20594072528913926
619,868.0,0.05,4.0,1.0,0.22965941228873377,0.16342561011220916,0.28751836343516074,0.19835854324640023
620,868.0,0.05,5.0,1.0,0.2301107489805501,0.16740748087565127,0.30354795398298773,0.21188373939663768
621,868.0,0.05,6.0,1.0,0.23010834449223178,0.16487227795170825,0.3015452869669061,0.20929376938763802
622,868.0,0.05,7.0,1.0,0.22988480090950486,0.16511558083926958,0.3123809035606335,0.21932039447859228
623,868.0,0.075,1.0,1.0,0.22343421461344642,0.16381604063744667,0.30002971788638355,0.20435720705518542
624,868.0,0.075,2.0,1.0,0.2245959517626211,0.1647057626761645,0.29868859588509816,0.20487395641850506
625,868.0,0.075,3.0,1.0,0.22656346451681306,0.16598774031096836,0.2981297832353942,0.20746597589231033
626,868.0,0.075,4.0,1.0,0.22808675913808657,0.16440927842084122,0.29250608637914816,0.20182281194948692
627,868.0,0.075,5.0,1.0,0.22848038735738335,0.16411434996361848,0.29167906597961263,0.20208258535347745
628,868.0,0.075,6.0,1.0,0.22976658040584783,0.16333927827722913,0.3014686947800555,0.20704326255648756
629,868.0,0.075,7.0,1.0,0.2292334550639027,0.16585856418983633,0.3134553924882596,0.22124023437500007
630,868.0,0.1,1.0,1.0,0.22303152928260847,0.163376752068015,0.2980000469422215,0.2037977779612823
631,868.0,0.1,2.0,1.0,0.2256361934919077,0.1656025456447229,0.30008625878540046,0.20586218740425874
632,868.0,0.1,3.0,1.0,0.22567599767068444,0.16427740957222756,0.2960067102761346,0.20535797418332585
633,868.0,0.1,4.0,1.0,0.2311019223013697,0.16465235691444574,0.2903368077416014,0.19957932116938584
634,868.0,0.1,5.0,1.0,0.23169278860250386,0.16706535488951463,0.29616208772768704,0.20594416599647689
635,868.0,0.1,6.0,1.0,0.23128873311082812,0.16358500461952383,0.2938032468552401,0.20468763463637424
636,868.0,0.1,7.0,1.0,0.2258491227559176,0.16131789263557003,0.2959343969937515,0.21519003475413614
637,868.0,0.125,1.0,1.0,0.22290587734803768,0.16323358872357566,0.29969609177092715,0.20400190166398602
638,868.0,0.125,2.0,1.0,0.22498423404894224,0.1640486922918583,0.2979592209344824,0.2048031227261414
639,868.0,0.125,3.0,1.0,0.22608395088238942,0.16390617221009526,0.290071755351911,0.20294850667317724
640,868.0,0.125,4.0,1.0,0.22815214468229286,0.16411102893305793,0.28976176824683186,0.19967438940908405
641,868.0,0.125,5.0,1.0,0.23099242342006265,0.16509617824180464,0.28492569385654687,0.19447890636967693
642,868.0,0.125,6.0,1.0,0.2325583311198303,0.1663140091241577,0.299567470252123,0.20318150239832278
643,868.0,0.125,7.0,1.0,0.23475620486159302,0.166940322576785,0.30911516286462737,0.21838465671913307
644,868.0,0.15,1.0,1.0,0.2232322159633832,0.1639287612017466,0.29511752568196997,0.20127123664407187
645,868.0,0.15,2.0,1.0,0.22518064210521774,0.16494055355296444,0.2969703297030113,0.20525198543772993
646,868.0,0.15,3.0,1.0,0.22567829245856535,0.1641621458764172,0.2920148490962436,0.20381586411420052
647,868.0,0.15,4.0,1.0,0.22947124273877417,0.16673396989411032,0.2909590379937603,0.19933697569604025
648,868.0,0.15,5.0,1.0,0.23138948965303266,0.16456602507946572,0.2926330250129672,0.19936985689051034
649,868.0,0.15,6.0,1.0,0.23017476134893383,0.1622814103668814,0.31182690236186933,0.21822958553538618
650,868.0,0.15,7.0,1.0,0.2263813257991105,0.1638611288631667,0.30353422280397657,0.2094228557511874
651,868.0,0.175,1.0,1.0,0.22414819708419392,0.1649010901357615,0.29660892772176856,0.20200343412511507
652,868.0,0.175,2.0,1.0,0.2274007906969638,0.1671882629394533,0.2986828244977787,0.2065547419529337
653,868.0,0.175,3.0,1.0,0.2249934794026102,0.16437451231713404,0.2931642309509499,0.20458254346660557
654,868.0,0.175,4.0,1.0,0.23000761523591645,0.16334054984298435,0.28123226459100426,0.1926293167413451
655,868.0,0.175,5.0,1.0,0.2360741066319726,0.1666294322294347,0.28525545685903303,0.1963646084654565
656,868.0,0.175,6.0,1.0,0.23584257961396785,0.16971377204446264,0.30207066399016985,0.2065112095253142
657,868.0,0.175,7.0,1.0,0.23757529100726385,0.16976102941176482,0.30928078689535904,0.22018761728324143
658,868.0,0.2,1.0,1.0,0.2238801013944308,0.16394180597043523,0.2955563149589226,0.2019458396762027
659,868.0,0.2,2.0,1.0,0.22432952993264435,0.16303721409218022,0.2887971878921755,0.20029257980047505
660,868.0,0.2,3.0,1.0,0.22711642809008828,0.16488602582146167,0.2934646145743161,0.2019494299795115
661,868.0,0.2,4.0,1.0,0.23185357636087292,0.16505544325884677,0.28276118000254263,0.1939527025409775
662,868.0,0.2,5.0,1.0,0.2377269062262583,0.16892691219554257,0.2863331894715767,0.1967966117110908
663,868.0,0.2,6.0,1.0,0.23164210082775147,0.16637236651252316,0.2917661055182932,0.2034850924622781
664,868.0,0.2,7.0,1.0,0.23366785067255466,0.16846130969477657,0.3006416264880671,0.20338296329273903
665,868.0,0.225,1.0,1.0,0.2229683401608173,0.1640804515165444,0.29382955676596767,0.20115208345301028
666,868.0,0.225,2.0,1.0,0.22663045149737862,0.16614650651520407,0.2958116169895527,0.2057941212373623
667,868.0,0.225,3.0,1.0,0.22852608511569203,0.16235438328163335,0.2850429726383097,0.19987599989947177
668,868.0,0.225,4.0,1.0,0.23436722320880807,0.1645377664005058,0.29141004651924973,0.20138059129901978
669,868.0,0.225,5.0,1.0,0.23065444439432647,0.16606865677179103,0.2921432335240245,0.19754916920381468
670,868.0,0.225,6.0,1.0,0.23740330160260845,0.17117243748085195,0.29981654756825465,0.20549334357766566
671,868.0,0.225,7.0,1.0,0.2360645775046906,0.17004416970645708,0.28739058582664184,0.20254408892463246
672,868.0,0.25,1.0,1.0,0.2229757279480924,0.1636382458256743,0.2915690437693824,0.19834455602309295
673,868.0,0.25,2.0,1.0,0.22586830015171913,0.16678236419079384,0.2945753058469681,0.20489558799594068
674,868.0,0.25,3.0,1.0,0.2330803407492271,0.16905435300340874,0.29324461705858396,0.20717451806161935
675,868.0,0.25,4.0,1.0,0.2287545288301151,0.16121191884957148,0.2861977880627762,0.19685791614008907
676,868.0,0.25,5.0,1.0,0.23572501757224498,0.17026340260225184,0.2876657603451285,0.19493862974877463
677,868.0,0.25,6.0,1.0,0.23557437302153475,0.16854155297372883,0.28945825968227173,0.20053675034466917
678,868.0,0.25,7.0,1.0,0.23646454707279252,0.17223123288622127,0.29567512651197,0.20430372649548106
679,868.0,0.275,1.0,1.0,0.22359696209167057,0.16513715257831665,0.29487766312231406,0.20195670034371183
680,868.0,0.275,2.0,1.0,0.22590991228013726,0.16552495021446106,0.2981143551850007,0.20417003257601885
681,868.0,0.275,3.0,1.0,0.22690075520474234,0.1620217117608765,0.2808787987922405,0.19854217230104942
682,868.0,0.275,4.0,1.0,0.23568265024284182,0.16621036903530984,0.28469062150928726,0.20292047238817412
683,868.0,0.275,5.0,1.0,0.23475198613037512,0.16894828945982696,0.2875505408995216,0.19488643571442255
684,868.0,0.275,6.0,1.0,0.23481442946008949,0.16826200298234567,0.29318553721876806,0.19828367046281414
685,868.0,0.275,7.0,1.0,0.2351971191432767,0.17459568696863545,0.2856672448681708,0.19654997283337186
686,868.0,0.3,1.0,1.0,0.22034097417684329,0.16286760218003246,0.29124845840020996,0.19936752319335938
687,868.0,0.3,2.0,1.0,0.223073916381274,0.16232868269378092,0.28821137891322535,0.19745422064089324
688,868.0,0.3,3.0,1.0,0.22719751891105508,0.16338150921989927,0.2875321683645633,0.20100657145182318
689,868.0,0.3,4.0,1.0,0.2368159208981943,0.16818799785539237,0.27717102278014333,0.18646895464728871
690,868.0,0.3,5.0,1.0,0.23639974786468396,0.16970123590207561,0.28465893272187714,0.18996386060527748
691,868.0,0.3,6.0,1.0,0.24274599901925137,0.17116563086416228,0.29183699119397605,0.20114508236155795
692,868.0,0.3,7.0,1.0,0.22377814527402726,0.16481574563419107,0.29425739543848917,0.21296307432885275
693,869.0,0.05,1.0,1.0,0.1590197656965056,0.12472426470588219,0.22584999753628934,0.1780984317555148
694,869.0,0.05,2.0,1.0,0.16025192637353528,0.12535376455269592,0.2287972610872187,0.18026330985274977
695,869.0,0.05,3.0,1.0,0.15853658453718084,0.12408287197935798,0.22931377623499777,0.17972768147786466
696,869.0,0.05,4.0,1.0,0.1548473710773239,0.12364111507640149,0.22748368120801365,0.17641113879633893
697,869.0,0.05,5.0,1.0,0.15902953603436365,0.1275801265940945,0.22384727930574605,0.17699272305357688
698,869.0,0.05,6.0,1.0,0.16322067036458085,0.1287120145909926,0.22740713870944917,0.17983944462794887
699,869.0,0.05,7.0,1.0,0.16403516702210716,0.12740985645967365,0.2223540802603302,0.17296995275160837
700,869.0,0.075,1.0,1.0,0.15940216491608664,0.12534417545094198,0.22422531315098465,0.17704108743106625
701,869.0,0.075,2.0,1.0,0.16088605013628884,0.12564951578776026,0.22780614661440665,0.17845806047028195
702,869.0,0.075,3.0,1.0,0.15909030584029007,0.12552662269741865,0.23038236888404715,0.1806482202866499
703,869.0,0.075,4.0,1.0,0.1560609385696034,0.12545727000516993,0.2213151982154202,0.17264621211033238
704,869.0,0.075,5.0,1.0,0.156465543546241,0.12462538176891834,0.2240553784132114,0.17766472311580875
705,869.0,0.075,6.0,1.0,0.16407324286733085,0.13131179809570295,0.22359919465727945,0.17949205286362577
706,869.0,0.075,7.0,1.0,0.16606247116335676,0.12728802550072751,0.2245402206392187,0.17382384655522357
707,869.0,0.1,1.0,1.0,0.1592998979120449,0.12553797703163286,0.22619999045705513,0.17824249267578132
708,869.0,0.1,2.0,1.0,0.16136903924088383,0.12684157128427526,0.22896513683523206,0.1794392604453892
709,869.0,0.1,3.0,1.0,0.1586484856604221,0.12467946071250749,0.2280932362709412,0.17833407532935047
710,869.0,0.1,4.0,1.0,0.15986388819971778,0.12645120059742632,0.2204532621639043,0.17344909368776804
711,869.0,0.1,5.0,1.0,0.1556043300313349,0.12275407080556822,0.220654837176249,0.17577374028224568
712,869.0,0.1,6.0,1.0,0.15934345530490748,0.12943807863721654,0.213822710911254,0.17265399110083485
713,869.0,0.1,7.0,1.0,0.1616884925633476,0.12585117115693917,0.21367507010636222,0.17103564692478557
714,869.0,0.125,1.0,1.0,0.15994759134790099,0.12643286013135713,0.22371097472056084,0.17545185463101265
715,869.0,0.125,2.0,1.0,0.16245903270969395,0.12720155902937336,0.22492270277480364,0.17611471437940418
716,869.0,0.125,3.0,1.0,0.16136618292530894,0.12844716988357832,0.22488238902307275,0.17499726239372698
717,869.0,0.125,4.0,1.0,0.1653145397774589,0.12788096409217967,0.2243396263747134,0.17467639399509796
718,869.0,0.125,5.0,1.0,0.1583246496282478,0.12362533270143979,0.2238307920833076,0.17798321293849562
719,869.0,0.125,6.0,1.0,0.16488541068949444,0.12906310137580423,0.22297127645929393,0.17921721514533545
720,869.0,0.125,7.0,1.0,0.16964858963047352,0.13409583895814173,0.2222240067955333,0.17772430719113821
721,869.0,0.15,1.0,1.0,0.15930249911283317,0.12582110236672778,0.22915784261232836,0.18092072430778955
722,869.0,0.15,2.0,1.0,0.16027230235472112,0.12685166901233133,0.21844479706965558,0.16794497920017626
723,869.0,0.15,3.0,1.0,0.15960137652021772,0.12595258226581638,0.22521361608056642,0.1757470374013863
724,869.0,0.15,4.0,1.0,0.16973985078123535,0.13422965255438102,0.21802348193118418,0.1731340445724188
725,869.0,0.15,5.0,1.0,0.16771778709969323,0.130605525596469,0.2241136336117753,0.1806545481962318
726,869.0,0.15,6.0,1.0,0.1704201501383184,0.1323631286621093,0.22537493294882854,0.18172403971354176
727,869.0,0.15,7.0,1.0,0.16240439865556697,0.12828521728515618,0.21503186709146452,0.16829786113664202
728,869.0,0.175,1.0,1.0,0.16055096111583175,0.12603044696882648,0.22537614285325575,0.17798219568589163
729,869.0,0.175,2.0,1.0,0.16108075432830388,0.12571622063131882,0.22466109743768178,0.1762115927303539
730,869.0,0.175,3.0,1.0,0.15984472179784662,0.12548451143152556,0.2255470114294921,0.17528094123391552
731,869.0,0.175,4.0,1.0,0.16751300865548335,0.13264879712871466,0.21918427625525594,0.17668584187825512
732,869.0,0.175,5.0,1.0,0.168495749037106,0.1316008025524662,0.21712654314959867,0.1744410496132047
733,869.0,0.175,6.0,1.0,0.17405329218545307,0.13604739320044412,0.22040248518213887,0.1758894677255667
734,869.0,0.175,7.0,1.0,0.1699511116194483,0.13419934441061576,0.22129918465563758,0.18129972570082722
735,869.0,0.2,1.0,1.0,0.15960851731589204,0.12528231751685037,0.22120223956302462,0.1737827375823377
736,869.0,0.2,2.0,1.0,0.1626570922184388,0.12825891831341896,0.21895165084203713,0.1719814524931067
737,869.0,0.2,3.0,1.0,0.16419514737975777,0.12936939912683823,0.21852628489401701,0.1695703394272749
738,869.0,0.2,4.0,1.0,0.1734941665061981,0.13591432758406086,0.21807260662254707,0.17294075161802977
739,869.0,0.2,5.0,1.0,0.1769838738317123,0.13752018049651485,0.2163666820283775,0.17442585066253072
740,869.0,0.2,6.0,1.0,0.16512063924184753,0.13396075379614725,0.21924872346703544,0.17638472014782489
741,869.0,0.2,7.0,1.0,0.17398028389796594,0.1426365721459481,0.2091730046150532,0.16917311724494483
742,869.0,0.225,1.0,1.0,0.1611552706956295,0.1289314120423559,0.21834975034948914,0.17168375651041676
743,869.0,0.225,2.0,1.0,0.1624863206205434,0.12809846167470884,0.2292925284016781,0.1804642920400583
744,869.0,0.225,3.0,1.0,0.16230366636455829,0.12811880672679216,0.22271507769633136,0.1730339349484912
745,869.0,0.225,4.0,1.0,0.16568886440871108,0.1341860154095818,0.22062186113496574,0.17609092861998296
746,869.0,0.225,5.0,1.0,0.1769713356623211,0.13960490507238052,0.21293956924070478,0.16886471019071667
747,869.0,0.225,6.0,1.0,0.17064724781691062,0.1350430806477866,0.22068158862137777,0.1795482111912147
748,869.0,0.225,7.0,1.0,0.16590910533920822,0.13106571272307763,0.21408635127862272,0.17204859116498153
749,869.0,0.25,1.0,1.0,0.1595492785736328,0.12547447354185803,0.22098205241617297,0.17549359190697772
750,869.0,0.25,2.0,1.0,0.16065520855051768,0.12447180654488346,0.2176982678795372,0.16783659691904113
751,869.0,0.25,3.0,1.0,0.1635606738827617,0.1315291909610524,0.2166672918210299,0.1662200030158548
752,869.0,0.25,4.0,1.0,0.1721721497727522,0.1361469792384728,0.21608501220149037,0.16802320293351702
753,869.0,0.25,5.0,1.0,0.1684307388045829,0.1337842604693245,0.22495473907380859,0.1808222602395449
754,869.0,0.25,6.0,1.0,0.17563556007981404,0.14227547739066307,0.21549117194229922,0.1752915625478708
755,869.0,0.25,7.0,1.0,0.17704584105451132,0.14043523751053127,0.20870430124642292,0.17557238410500917
756,869.0,0.275,1.0,1.0,0.1608396419203445,0.12840468462775725,0.23038761391409873,0.18039809582280186
757,869.0,0.275,2.0,1.0,0.16451134964417283,0.13052767585305594,0.21920604089823065,0.17119203455307913
758,869.0,0.275,3.0,1.0,0.1643335515598344,0.13030126235064327,0.21855201500054564,0.17506704891429226
759,869.0,0.275,4.0,1.0,0.17849650792827582,0.1422434339336322,0.2157376024515705,0.1705481884526269
760,869.0,0.275,5.0,1.0,0.17423388920578625,0.13798029282513788,0.2189081348718044,0.17637957404641524
761,869.0,0.275,6.0,1.0,0.16437559812751587,0.1319815093395759,0.22404854354738063,0.1809553557751226
762,869.0,0.275,7.0,1.0,0.17353824531416698,0.13445941700654865,0.22703962871286526,0.1888877419864431
763,869.0,0.3,1.0,1.0,0.15940474732634383,0.12758026123046864,0.22978705086395929,0.18085174560546882
764,869.0,0.3,2.0,1.0,0.16808994696186247,0.13261434517654724,0.2109617547161833,0.16193011414771016
