,seed,lr,n_estimators,tree_size,rmse,mae
0,860.0,0.1,10.0,1.0,212.65310513653827,55.59278065608099
1,860.0,0.1,10.0,2.0,213.8517842674514,60.04936588140634
2,860.0,0.1,10.0,3.0,214.39842397353314,62.82961047025828
3,860.0,0.1,10.0,4.0,210.9512256451039,60.7486862894205
4,860.0,0.1,20.0,1.0,212.65310513653827,55.59278065608099
5,860.0,0.1,20.0,2.0,214.65514585975336,62.54018572073717
6,860.0,0.1,20.0,3.0,214.39842397353314,62.82961047025828
7,860.0,0.1,20.0,4.0,210.9512256451039,60.7486862894205
8,860.0,0.1,30.0,1.0,212.65310513653827,55.59278065608099
9,860.0,0.1,30.0,2.0,214.65514585975336,62.54018572073717
10,860.0,0.1,30.0,3.0,214.39842397353314,62.82961047025828
11,860.0,0.1,30.0,4.0,210.71835822714942,59.70639887002798
12,860.0,0.1,40.0,1.0,212.65310513653827,55.59278065608099
13,860.0,0.1,40.0,2.0,214.65514585975336,62.54018572073717
14,860.0,0.1,40.0,3.0,214.39842397353314,62.82961047025828
15,860.0,0.1,40.0,4.0,210.71835822714942,59.70639887002798
16,860.0,0.1,50.0,1.0,212.65310513653827,55.59278065608099
17,860.0,0.1,50.0,2.0,214.65514585975336,62.54018572073717
18,860.0,0.1,50.0,3.0,214.39842397353314,62.82961047025828
19,860.0,0.1,50.0,4.0,210.67413788875373,59.4212205021198
20,860.0,0.5,10.0,1.0,212.65310513653827,55.59278065608099
21,860.0,0.5,10.0,2.0,214.55632998640232,56.77447444989131
22,860.0,0.5,10.0,3.0,212.65130460008967,55.47801123399002
23,860.0,0.5,10.0,4.0,214.08157988304475,56.592556465589084
24,860.0,0.5,20.0,1.0,212.65310513653827,55.59278065608099
25,860.0,0.5,20.0,2.0,214.65514585975336,62.54018572073717
26,860.0,0.5,20.0,3.0,214.53589611009477,53.44567967194777
27,860.0,0.5,20.0,4.0,214.15060854053613,51.71540122032165
28,860.0,0.5,30.0,1.0,212.65310513653827,55.59278065608099
29,860.0,0.5,30.0,2.0,214.65514585975336,62.54018572073717
30,860.0,0.5,30.0,3.0,213.93710343751755,51.994185931865985
31,860.0,0.5,30.0,4.0,214.12236370808947,54.32458880497859
32,860.0,0.5,40.0,1.0,212.65310513653827,55.59278065608099
33,860.0,0.5,40.0,2.0,214.02706380799165,51.00322999587426
34,860.0,0.5,40.0,3.0,212.65130460008967,55.47801123399002
35,860.0,0.5,40.0,4.0,214.08843015570932,51.84055817310627
36,860.0,0.5,50.0,1.0,212.65310513653827,55.59278065608099
37,860.0,0.5,50.0,2.0,213.9752059460671,60.1449986912654
38,860.0,0.5,50.0,3.0,214.0817147022011,51.58211248471187
39,860.0,0.5,50.0,4.0,214.15523289660587,51.04500893629514
40,860.0,1.0,10.0,1.0,212.65310513653827,55.59278065608099
41,860.0,1.0,10.0,2.0,212.1734998447726,56.816024846297054
42,860.0,1.0,10.0,3.0,212.65130460008967,55.47801123399002
43,860.0,1.0,10.0,4.0,213.53661292902746,62.17700438132653
44,860.0,1.0,20.0,1.0,1000.0,1000.0
45,860.0,1.0,20.0,2.0,212.1734998447726,56.816024846297054
46,860.0,1.0,20.0,3.0,214.75018539486874,56.741506790748005
47,860.0,1.0,20.0,4.0,213.53661292902746,62.17700438132653
48,860.0,1.0,30.0,1.0,1000.0,1000.0
49,860.0,1.0,30.0,2.0,213.84370336771073,60.010656020824726
50,860.0,1.0,30.0,3.0,212.1734998447726,56.816024846297054
51,860.0,1.0,30.0,4.0,213.53661292902746,62.17700438132653
52,860.0,1.0,40.0,1.0,1000.0,1000.0
53,860.0,1.0,40.0,2.0,212.1734998447726,56.816024846297054
54,860.0,1.0,40.0,3.0,213.76482221612076,59.722380797312816
55,860.0,1.0,40.0,4.0,213.53661292902746,62.17700438132653
56,860.0,1.0,50.0,1.0,1000.0,1000.0
57,860.0,1.0,50.0,2.0,214.5822237274709,56.562911095986
58,860.0,1.0,50.0,3.0,214.24866649141387,53.95006959988521
59,860.0,1.0,50.0,4.0,212.65130460008967,55.47801123399002
60,861.0,0.1,10.0,1.0,40.776662086077096,22.33912557015052
61,861.0,0.1,10.0,2.0,40.74187122477491,22.300268623645486
62,861.0,0.1,10.0,3.0,51.726685032285886,27.213239977176368
63,861.0,0.1,10.0,4.0,41.74893952837227,22.143034040010892
64,861.0,0.1,20.0,1.0,40.776662086077096,22.33912557015052
65,861.0,0.1,20.0,2.0,40.74187122477491,22.300268623645486
66,861.0,0.1,20.0,3.0,42.6329658631812,20.106280688505908
67,861.0,0.1,20.0,4.0,41.73932973101228,22.119934727595403
68,861.0,0.1,30.0,1.0,40.776662086077096,22.33912557015052
69,861.0,0.1,30.0,2.0,40.581391311769615,19.34968595284682
70,861.0,0.1,30.0,3.0,42.78011637481389,20.809019869290868
71,861.0,0.1,30.0,4.0,41.73940184869451,22.120312492664045
72,861.0,0.1,40.0,1.0,40.776662086077096,22.33912557015052
73,861.0,0.1,40.0,2.0,40.51420393939562,19.571448554992678
74,861.0,0.1,40.0,3.0,50.65147287416788,26.70468146544236
75,861.0,0.1,40.0,4.0,41.739252383356806,22.119529049213117
76,861.0,0.1,50.0,1.0,40.776662086077096,22.33912557015052
77,861.0,0.1,50.0,2.0,40.510437191144916,19.584624244249785
78,861.0,0.1,50.0,3.0,42.76878844887565,20.80479375325717
79,861.0,0.1,50.0,4.0,41.748879152117716,22.14274192223182
80,861.0,0.5,10.0,1.0,40.776662086077096,22.33912557015052
81,861.0,0.5,10.0,2.0,40.74187122477491,22.300268623645486
82,861.0,0.5,10.0,3.0,47.2920319663507,21.556404718619124
83,861.0,0.5,10.0,4.0,51.71916751225362,26.63666134687571
84,861.0,0.5,20.0,1.0,40.776662086077096,22.33912557015052
85,861.0,0.5,20.0,2.0,40.74187122477491,22.300268623645486
86,861.0,0.5,20.0,3.0,45.84814559474106,22.40544746398926
87,861.0,0.5,20.0,4.0,51.70801068386974,26.621472597855792
88,861.0,0.5,30.0,1.0,40.776662086077096,22.33912557015052
89,861.0,0.5,30.0,2.0,40.55810175044864,19.42404089487516
90,861.0,0.5,30.0,3.0,45.814583406637134,22.398712651912984
91,861.0,0.5,30.0,4.0,51.71916733796219,26.636661236836364
92,861.0,0.5,40.0,1.0,1000.0,1000.0
93,861.0,0.5,40.0,2.0,40.74187122477491,22.300268623645486
94,861.0,0.5,40.0,3.0,45.86034264188075,22.40808419924516
95,861.0,0.5,40.0,4.0,51.70799898378882,26.621395460275508
96,861.0,0.5,50.0,1.0,1000.0,1000.0
97,861.0,0.5,50.0,2.0,40.74187122477491,22.300268623645486
98,861.0,0.5,50.0,3.0,46.10990546541517,22.258720722748684
99,861.0,0.5,50.0,4.0,51.70801071726547,26.62147281793448
100,861.0,1.0,10.0,1.0,40.776662086077096,22.33912557015052
101,861.0,1.0,10.0,2.0,42.98385582425648,20.557581689907956
102,861.0,1.0,10.0,3.0,42.991024769009954,20.554585795402527
103,861.0,1.0,10.0,4.0,42.854783698661755,20.284292211165795
104,861.0,1.0,20.0,1.0,40.776662086077096,22.33912557015052
105,861.0,1.0,20.0,2.0,40.779695024906964,22.340204946077787
106,861.0,1.0,20.0,3.0,1000.0,1000.0
107,861.0,1.0,20.0,4.0,1000.0,1000.0
108,861.0,1.0,30.0,1.0,1000.0,1000.0
109,861.0,1.0,30.0,2.0,40.863678461775265,18.936131261312045
110,861.0,1.0,30.0,3.0,1000.0,1000.0
111,861.0,1.0,30.0,4.0,1000.0,1000.0
112,861.0,1.0,40.0,1.0,1000.0,1000.0
113,861.0,1.0,40.0,2.0,40.73270437707603,19.021941491640533
